,index,log_int_pval,log_int_val,slope_val,rsq_adj,rsq,log_rsq_adj,int_val,log_slope_val,int_pval,slope_pval,log_rsq,log_slope_pval,subj_id
62,(wfpt.21),0.0,1.108047326995409,0.11756162010086621,0.02231986038261813,0.022335379361326124,0.017891596443948776,0.47075882989864926,0.12074273516811972,0.0,0.0,0.01790718571367622,1.541823811893492e-249,s081
63,(wfpt.22),0.0,1.2160750868223,0.032043345185984416,0.0015055081487648225,0.0015214843162532077,0.0017299723919718124,0.5141199254925157,0.03524840562948632,0.0,1.7548071895537134e-22,0.0017459449679748662,1.4578323240332497e-25,s082
64,(wfpt.23),0.0,1.2288093281483068,0.006079675087858073,7.088960769563446e-05,8.688872944795367e-05,0.0006026347365414297,0.5271768364825864,0.015671232550746223,0.0,0.019787284191971035,0.0006186609932005149,5.226711113098732e-10,s083
65,(wfpt.24),0.0,0.32288335965926324,0.734676964962674,0.6536496116639945,0.6536554327767583,0.6473064629637844,0.03273700485767013,0.7161295115992944,0.0,0.0,0.6473123906858811,0.0,s084
66,(wfpt.25),0.0,1.0605257613364965,0.1485752245929325,0.02334613846480138,0.023361398919832577,0.0256614306821511,0.4291957714088266,0.15379799795373816,0.0,0.0,0.025676654960176126,0.0,s085
67,(wfpt.26),0.0,1.1039252782075153,0.0975340993243487,0.013821679024501599,0.013837332897118304,0.01788202695456187,0.38649980448488236,0.09871281509057962,0.0,6.559529290585661e-193,0.017897619098669493,2.3151631731170575e-249,s086
68,(wfpt.27),0.0,1.3588810238622429,-0.03664913129914801,0.0017702510766494095,0.0017859714777411773,0.0010308784850657782,0.7788399564491875,-0.03181622985723086,0.0,1.6716512808152555e-26,0.00104661201666012,3.524294503321574e-16,s089
69,(wfpt.28),0.0,1.0061523854382184,0.17688432470928456,0.03697277034783342,0.03698793636981257,0.039264844228656615,0.3522994936512487,0.1830367286997144,0.0,0.0,0.03927997415441564,0.0,s091
70,(wfpt.29),0.0,1.2313320448820066,0.017438361340374253,0.0002974765778610555,0.00031309717386140967,0.00014253889762516625,0.4824609937933076,0.01304871226656007,0.0,7.581631761822623e-06,0.00015816191456463624,0.0014644892320524383,s092
71,(wfpt.3),0.0,1.1707411235163692,0.05560320711527831,0.0021740359904880435,0.0021897500326621966,0.0007673133917358577,0.3653799764726659,0.03874392815935705,0.0,3.990333541227336e-32,0.0007830498351925064,1.754946861166886e-12,s011
72,(wfpt.30),0.0,1.1912243233819637,0.019323050571366518,0.0004794294646434105,0.0004969652208942632,0.001809922262462016,0.4640485736483932,0.036211488938887024,0.0,1.021495530484266e-07,0.0018274386713649227,1.800562629382653e-24,s093
73,(wfpt.31),0.0,0.7644415201994096,0.3866190932211391,0.185161433869395,0.18517416592092917,0.18283291996988904,0.30877325909715103,0.39005477374794206,0.0,0.0,0.18284568840502136,0.0,s094
74,(wfpt.32),0.0,1.218382956903508,0.05800729625041929,0.004522774671193108,0.004538329245879158,0.004464313312351087,0.6163733709372947,0.05910706422653814,0.0,2.8593703007179815e-65,0.004479868800510212,1.8843893378955932e-64,s097
75,(wfpt.33),0.0,1.316375318014856,0.003611419778884693,4.141587363948318e-06,2.0270812971068253e-05,6.637861924119193e-06,0.7148745085595049,-0.00482967786496755,0.0,0.2622667009777565,2.276704726811296e-05,0.23480487812682846,s098
76,(wfpt.34),0.0,1.2880168421904064,-0.01696755502355446,0.0003316855827409926,0.00034794061639065177,0.0002144719684070706,0.5839763298294671,-0.015093618678758363,0.0,3.725376683378289e-06,0.00023072970107307356,0.00016522488871675647,s103
77,(wfpt.35),0.0,1.1703841380304545,0.021091394121123243,0.00038543897303811026,0.0004010581946045644,0.000565973020729138,0.33795861407212113,0.026802405942230767,0.0,4.0468309820841686e-07,0.0005815896654207675,1.0495764272286976e-09,s106
78,(wfpt.36),0.0,1.1279055219510528,0.11260979999129866,0.013114073880004629,0.01312986430746943,0.008877936311086687,0.5103819974258458,0.11191968600242164,0.0,1.1893346875946615e-181,0.008893794517837117,1.9439041942468506e-123,s108
79,(wfpt.37),0.0,1.2008298429559154,0.0034639859967969915,6.615369909646063e-07,1.6534794319955637e-05,0.00016236110278333715,0.37565322186223493,0.011233323589292354,0.0,0.30743587247095633,0.0001782317934118094,0.0008052216220817892,s110
80,(wfpt.38),0.0,1.1699708572223302,0.06572106011648618,0.0056144422215407275,0.005629979738654756,0.004682990239120444,0.45498804237658136,0.062219275810098215,0.0,1.4506741434123772e-80,0.004698542310399123,1.6292104810727046e-67,s112
81,(wfpt.39),0.0,1.2517990364107516,-0.0027905787858457398,-6.7913012060660805e-06,9.469236222248156e-06,-1.8629554194848907e-06,0.5297524894753194,0.0033955529505973695,0.0,0.4453977030814028,1.4397766278095858e-05,0.3467218488106537,s121
82,(wfpt.4),0.0,1.3041284660064998,0.026295148328620697,0.0010833422827329908,0.001099325204983237,0.0011129281787425338,0.8050958152196969,0.027404777160881674,0.0,1.1217573824342009e-16,0.0011289106276108907,4.388616104983932e-17,s012
83,(wfpt.40),0.0,1.254420454369914,-0.020297856620124056,0.0004859343580040365,0.0005016749848745228,0.0004279847141984705,0.4391474848893809,-0.019616235749546025,0.0,1.6543013863717725e-08,0.00044372650158219784,1.1046483633985813e-07,s128
84,(wfpt.41),0.0,1.095744194666936,0.11774126048432902,0.013852075737014857,0.013867605870155009,0.009924524755131836,0.3861510976669704,0.11195845517045815,0.0,7.560421336387644e-195,0.009940116740442595,5.714624544169978e-140,s129
85,(wfpt.42),0.0,1.2336098425358326,0.020433294312342865,0.00028650709756516957,0.00030212786496630617,0.00021799313468762183,0.5331180150655839,0.02280355725055005,0.0,1.0948520131370209e-05,0.0002336149726361869,0.00011025066464707864,s142
86,(wfpt.43),0.0,1.1607438255925826,0.03840070972873393,0.0015209769037923815,0.0015372125990573693,0.0024707559055709982,0.40157311051573785,0.05014853589888616,0.0,2.321410626824581e-22,0.002486976948306907,3.595498688035901e-35,s145
87,(wfpt.44),0.0,1.148540826209661,0.10228253965131812,0.010303483346598363,0.010318947596300032,0.005655569464158572,0.4842903961298382,0.0892785438772214,0.0,2.208393772134536e-146,0.00567110658142056,3.8587727528354535e-81,s149
88,(wfpt.45),0.0,1.1798516938736703,0.06873653488307727,0.005528214251193764,0.005543753115640926,0.0028737637747998646,0.45323451614420035,0.053210848166416594,0.0,2.3438272449501456e-79,0.0028893441156837563,3.587902022512837e-42,s161
89,(wfpt.46),0.0,1.1872333526843375,0.015590794165198776,0.0007662240518864216,0.000782085157236545,0.0020501712884748446,0.38287937254640014,0.02435575486642061,0.0,2.209330374180656e-12,0.0020660243437364834,3.728109363724599e-30,s163
90,(wfpt.47),0.0,1.3350061573976775,0.03286101577966018,0.003919140513681696,0.003935742138033604,0.003937003533337591,0.9923377581261095,0.03954927503329668,0.0,2.167450374000001e-53,0.003953604859967541,1.2627856836954866e-53,s165
91,(wfpt.48),0.0,0.7918950447118157,0.3678777553353213,0.19640321347122547,0.19641576986720877,0.1870865094779688,0.3240704562143826,0.3693380650925141,0.0,0.0,0.18709921144972652,0.0,s168
92,(wfpt.49),0.0,1.2028057473930849,0.00854767436111958,9.354339592948513e-05,0.0001095421552154141,1.5039416408568762e-05,0.36423832059791156,0.005397349926199872,0.0,0.008881580046755174,3.104019982813622e-05,0.1636824463413138,s170
93,(wfpt.5),0.0,1.2370086554644257,0.004641213688011893,1.9125074775416806e-05,3.636642160764758e-05,9.456106063798764e-05,0.5028755552795915,0.008249665975962767,0.0,0.14641585365688772,0.00011180616151307277,0.010891471337496583,s014
94,(wfpt.50),0.0,1.2045058502583,0.03374353886815807,0.0008312590034461609,0.0008469941920475899,0.00010549624022804238,0.3914717290144426,0.015041632108115887,0.0,2.2143073203423282e-13,0.00012124285834425041,0.00552488216610324,s173
95,(wfpt.51),0.0,0.9719715057648347,0.20978957492938324,0.04817506095201329,0.048189933449068745,0.039439598985347324,0.3433312080188633,0.21175690006511988,0.0,0.0,0.039454607976128764,0.0,s179
96,(wfpt.52),0.0,1.2426871582532824,0.019038882966408762,0.0005002911838737356,0.0005161565104475629,0.00016293882001572335,0.5266748430556204,0.013631743885651783,0.0,1.1767123066866745e-08,0.0001788097533973465,0.0007896533977034761,s180
97,(wfpt.53),0.0,1.0533985892921356,0.13711315654989656,0.03582850510642599,0.035843570521430834,0.030891392415082763,0.371860789440374,0.14472315318532988,0.0,0.0,0.03090653497367879,0.0,s182
98,(wfpt.54),0.0,1.211839049708505,0.014744683008626866,0.00013591646572186367,0.000151787576113116,5.5790131239796814e-05,0.4068232305704275,0.010840362123657635,0.0,0.0019854231902841565,7.166251349788322e-05,0.03360436709282227,s184
99,(wfpt.55),0.0,0.9580382954076908,0.1946877673406811,0.05724998630511091,0.057264950828574746,0.06440123859395652,0.2414084487921817,0.19240355069938847,0.0,0.0,0.06441609148978933,0.0,s187
100,(wfpt.56),0.0,1.2748899666695015,0.004977203084289228,1.655857412174999e-05,3.2183559534493256e-05,1.0277963370719512e-05,0.620957018093813,0.0050770285798620455,0.0,0.1512398942115641,2.5903779390934467e-05,0.1979113270772157,s190
101,(wfpt.57),0.0,1.217743095541814,0.0034207529467550654,-1.7512492744842234e-06,1.399705780513738e-05,8.103332701980825e-05,0.4410200443306634,0.00910245933051836,0.0,0.3458069371293616,9.678256259493256e-05,0.013179332551683505,s192
102,(wfpt.58),0.0,1.1866312591090056,0.17759924247684405,0.016759862640977063,0.01677696276684637,0.022883781571359507,0.7269601783536745,0.11072940355680448,0.0,1.4553726828878555e-213,0.02290127787766838,2.508356395517463e-283,s196
