,node,m_sample,m_kl,m_level_2,m_int_pval,m_int_val,m_log_int_pval,m_log_int_val,m_log_rsq,m_log_rsq_adj,m_log_slope_pval,m_log_slope_val,m_rsq,m_rsq_adj,m_slope_pval,m_slope_val,sem_sample,sem_kl,sem_level_2,sem_int_pval,sem_int_val,sem_log_int_pval,sem_log_int_val,sem_log_rsq,sem_log_rsq_adj,sem_log_slope_pval,sem_log_slope_val,sem_rsq,sem_rsq_adj,sem_slope_pval,sem_slope_val,subj_id
0,(wfpt.0),249.5,0.043862853552349,0.0,0.10839633126042611,0.019833412648803953,0.09750176600642245,0.07808564827422401,0.934495330587685,0.9340527314700343,1.891951992368213e-21,0.937398060639542,0.9441908229647549,0.9438137339307334,2.2346287935486847e-50,0.9583777848327046,6.461423991660042,0.0017647839794794281,0.0,0.010061530047513706,0.0023134048485048985,0.010131699964915211,0.008171216769740348,0.003822793218927873,0.0038486229028395435,1.891891327151625e-21,0.00657839383236655,0.0012507300654760211,0.0012591809442968058,2.234628637076519e-50,0.005226346775688878,s005
1,(wfpt.1),249.5,0.4943385043962809,0.0,0.018209213514988866,-0.19516223003888525,0.04828938462442526,-0.37513200479284364,0.7603713942392624,0.7583577084765661,2.7201298710022606e-25,1.2918551792112067,0.8993042178978367,0.8984580348549609,4.5221808113368256e-42,1.342006166294434,6.461423991660042,0.016986597312007978,0.0,0.0044995588006569035,0.004652993615824979,0.006735255521103411,0.016592819329329545,0.0054247280637229325,0.005470314013838253,9.840119952579313e-26,0.012944841914128617,0.001409164821132695,0.0014210065423186835,4.4742883089806303e-42,0.008785990631078896,s007
2,(wfpt.10),249.5,1.4614705175978002,0.0,0.10773944864920289,0.004717157414703509,0.022381889156861064,-0.6490953867066063,0.7702348350984934,0.7686823677680783,2.7790874901602042e-14,1.5044653829202081,0.9301325479546214,0.9296604705759368,4.757288759670527e-59,0.9449907128678101,6.461423991660042,0.02910747108136478,0.0,0.009929151764508695,0.0025436088700778623,0.004332750357693843,0.01644325914299791,0.0036544695330484314,0.0036791618947582187,2.0340051567096967e-14,0.012869457282481712,0.001328708715094291,0.0013376864766827666,4.756705014132193e-59,0.005259508960372238,s028
3,(wfpt.100),249.5,0.11803282080724882,0.0,0.1512952042000516,0.031198860529699335,0.3370300079944811,-0.06102736574167117,0.5499124228437834,0.5468712905657009,4.564568338888574e-21,1.0442179051714702,0.8500600226177585,0.8490469146624725,1.495030335480655e-48,0.9164066595683001,6.461423991660042,0.005218047116233053,0.0,0.01100485958628786,0.0022592042534959715,0.013760765891291785,0.007258070676615074,0.0069716610153271776,0.0070187668329983076,1.2149404010984163e-21,0.005880737119722196,0.0016572139483194755,0.001668411339862175,1.3695973888637493e-48,0.005267851055862511,s359
4,(wfpt.101),249.5,0.08764634257175433,0.0,0.1291572527303039,0.048773091715450474,0.35578983205238607,-0.02529877522916391,0.5091821960518144,0.5058658595386506,1.930825962740173e-19,1.0160146993881287,0.8421201040237432,0.8410533479698488,2.712701377374951e-45,0.881001591083878,6.461423991660042,0.0036526715598632184,0.0,0.011082994569741633,0.0023248623428955726,0.01359381538830464,0.007188940357542426,0.005839565876602225,0.005879022402795486,6.44002291407705e-20,0.005810818792819909,0.0017936144424218108,0.001805733458924663,2.383649120377305e-45,0.005238704450638603,s365
5,(wfpt.102),249.5,0.14998495603504858,0.0,0.09022843614927444,-0.1228516814494576,0.027018334955279808,-0.020252629061731562,0.6429081262209021,0.6404953432899629,4.248613449838215e-13,1.0165817041048764,0.6913940514914688,0.6893088761637082,1.143028482098068e-25,1.2545643461128615,6.461423991660042,0.007299139643154699,0.0,0.009040661679124398,0.0037109086312328175,0.004940242161291715,0.01903592729981837,0.008109689352574138,0.008164484550902346,1.7955283666786213e-13,0.0152158583003309,0.0035636626174524555,0.00358774141892173,1.057943867250934e-25,0.008054593190004093,s368
6,(wfpt.103),249.5,0.33781131278369525,0.0,0.171603527647205,0.030464207429700903,0.1272042692118997,-0.21909852103161445,0.6112544224985694,0.6086277631911265,1.4829767096850898e-14,1.1655673687297512,0.8523316605580479,0.851333901507765,1.3301876962452948e-36,0.9114030598782205,6.461423991660042,0.012260704542903698,0.0,0.012210313551220665,0.0027617574604379596,0.009729525061665495,0.009650455248983251,0.009080290377655339,0.009141643691017871,9.34690056312992e-15,0.0076508628793435455,0.002628371295307238,0.002646130560816071,1.3299356189918775e-36,0.005684067557197639,s369
7,(wfpt.104),249.5,0.05756724215950777,0.0,0.03984241387739726,0.051161691313361166,0.04709677128155005,0.11934845435509506,0.962484960014366,0.9622314800144626,5.293248631545718e-24,0.9075884925329984,0.9757390612780383,0.9755751360164026,1.360687895759361e-61,0.9198977985920527,6.461423991660042,0.0021904007795027565,0.0,0.0059605616271957255,0.002740553464429894,0.006919166607392415,0.007585055313972049,0.0032699790568623014,0.003292073509949209,5.293034242461499e-24,0.005943459606196994,0.0007547916606461598,0.0007598916042991728,1.3606878957549605e-61,0.004929890525840823,s372
8,(wfpt.105),249.5,1.488721720549811,0.0,0.015646717858026727,-0.4958044375454647,0.015091606230123183,-1.6980659384664152,0.6628859065049474,0.6604950264092375,1.2269790078051177e-19,2.29625767072905,0.8414680127491034,0.8403436724139901,2.3693302141723393e-35,1.8728682181087326,6.461423991660042,0.06304788917256686,0.0,0.0041655498818350565,0.017811159655621148,0.0039733017885637085,0.06092307573992298,0.007096760908357241,0.007147092546005171,5.92622649648112e-20,0.0466317269146936,0.0025346158294529235,0.0025525918282433713,2.3658415095013216e-35,0.028626159092223036,s373
9,(wfpt.106),249.5,0.07180783665664216,0.0,0.2726803399323011,-0.015293776601829791,0.27950649259251303,-0.13203370655746144,0.5025244722378226,0.49916315110429454,6.645423117862267e-20,1.1039368594186818,0.7357530571694151,0.7339676048529928,8.210740413196326e-35,1.0176774918433842,6.461423991660042,0.0032397163408288804,0.0,0.013535965703968377,0.0021404074643805115,0.012942219720186336,0.008130820731558352,0.0050458793078906545,0.005079973086998029,1.7860780142253027e-20,0.00663719663966793,0.002302311975101415,0.002317868137095345,6.466964173641584e-35,0.005507631609986773,s374
