,index,rsq,log_slope_pval,log_rsq_adj,rsq_adj,log_rsq,log_slope_val,log_int_val,slope_pval,log_int_pval,slope_val,int_pval,int_val,subj_id
47,(wfpt.140),4.898783600992829e-09,0.38519649987541826,-6.8344742067960595e-06,-2.7774422153736822e-05,2.0955844670211832e-05,-0.004253250599689416,1.3687271475746798,0.9894048379075004,0.0,8.95450180830636e-05,0.0,0.9862858502331417,s501
48,(wfpt.141),0.00021342625771691992,0.04473763680556415,8.533232036456173e-05,0.00018526166890220352,0.00011350607336324536,0.01648649807636947,1.3220502542980275,0.0059120793012896675,0.0,0.015350651057861413,0.0,0.8957783658507533,s502
49,(wfpt.142),1.3045534477118537e-06,0.9326234800612284,-2.7971599293241667e-05,-2.6866010962800502e-05,2.0137714351609048e-07,-0.0003824885883054255,1.3263864754685128,0.8296161436999084,0.0,0.0010405297684453977,0.0,0.7964262749281805,s504
50,(wfpt.143),0.0004449816118015093,3.198773150530415e-06,0.0006018729754335705,0.00041600732290392184,0.0006309480671341516,0.021284757236837388,1.1894635153480317,8.9124023365151e-05,0.0,0.018239249028958245,0.0,0.5012641383806257,s505
51,(wfpt.144),1.8594373721425583e-05,0.7206243582343004,-2.456895309910223e-05,-9.575703624475906e-06,3.60313380831645e-06,-0.0021176164320263376,1.269733842681559,0.41653879077824496,0.0,-0.004312884048077541,0.0,0.5983730591230227,s507
52,(wfpt.145),0.00016626832306299022,0.2986911575033816,2.255276631668579e-06,0.0001381024057809377,3.0425020701163596e-05,0.004191473057341577,1.3362201797097675,0.015118546718599944,0.0,0.009672209794460814,0.0,0.8265175549952175,s508
53,(wfpt.146),2.7507096229117955e-05,0.287686826417303,3.675433723371313e-06,-6.627300401795821e-07,3.1850693628987514e-05,-0.006706754345725711,1.305906966302479,0.3230776661520707,0.0,-0.00565668294659522,0.0,0.7428484146723044,s509
54,(wfpt.147),4.07874860697266e-05,0.47145368383089103,-1.356175197142484e-05,1.2618033917055627e-05,1.4608437660768026e-05,0.003448261834362398,1.3474018599974258,0.22886789640845862,0.0,0.005934145787433393,0.0,0.8880769268161662,s510
55,(wfpt.148),6.662920654654236e-06,0.11586155932169352,4.1486836697468554e-05,-2.1507492807604223e-05,6.966103125305434e-05,0.009105064965896595,1.2715065831365404,0.6267325235200366,0.0,0.0027772392246670774,0.0,0.6912225564820947,s551
56,(wfpt.149),0.000238235597271097,0.0007434563597366634,0.0002955866811474861,0.00021007170735043434,0.00032406504296711436,0.02034013832061772,1.2244585301952546,0.0036348611532244428,0.0,0.014763750426050538,0.0,0.949433726620394,s556
57,(wfpt.15),1.5070265111383208e-06,0.3680443376634608,-5.344475914492719e-06,-2.6663532195714268e-05,2.2825482238642003e-05,0.007455900820781567,1.2580615283100525,0.8170884237342426,0.0,0.0014258475778706828,0.0,0.6352925645836724,s060
58,(wfpt.16),5.607930827933316e-06,0.5570374853595571,-1.8458974302193454e-05,-2.256251235399631e-05,9.716909248336236e-06,-0.0032830169605766353,1.3438216735883393,0.6554741165569041,0.0,0.002358103321007425,0.0,0.8790752346717079,s062
59,(wfpt.17),1.1943411680648275e-05,0.045698329236349325,8.552551096530081e-05,-1.6226853027045962e-05,0.00011410102749731532,-0.007659026824472623,1.3449179142700312,0.5149657885091,0.0,0.006419860068676805,0.0,0.7156906584196199,s063
60,(wfpt.18),0.0012897089874838175,8.378212154457927e-09,0.0010346117367687757,0.0012584973401617017,0.0010667390085337125,0.029343705069735687,1.1166183085143584,1.3096373448082068e-10,0.0,0.03100957181425006,0.0,0.5559330855948065,s065
61,(wfpt.19),5.831356875152238e-08,0.13700078148012587,3.4150476932337526e-05,-2.8112285949122295e-05,6.234076362388041e-05,0.008800477468324006,1.3193285080792085,0.9637110874586431,0.0,0.00024210928822953693,0.0,0.9004367218816111,s066
62,(wfpt.2),8.932542252093612e-06,1.9501541706218973e-05,0.0004877846431099453,-1.8846530681404516e-05,0.000516074592880944,0.019052360316025373,1.3025365730703626,0.5706772624449405,0.0,0.003517845049181458,0.0,0.8201352478859206,s009
63,(wfpt.20),3.227127302940502e-05,0.7118866480393253,-2.433757989162011e-05,4.492848429960006e-06,3.8440274799933505e-06,0.0018147283817063512,1.3606668035326186,0.28111244753695935,0.0,-0.007868578263668493,0.0,0.8880665308441099,s071
64,(wfpt.21),2.1075164206796337e-05,0.19686878295426785,1.8755524636149268e-05,-7.094843253785399e-06,4.6937505992716844e-05,0.00835014555897169,1.3231314265544638,0.3870709849345604,0.0,0.004729516607060116,0.0,0.8904399800966423,s081
65,(wfpt.22),0.0011890359653820015,0.04281980898702025,8.744188291542887e-05,0.0011608988600793069,0.00011562351697635975,0.009150209909154827,1.3898588586022629,8.102466975319076e-11,0.0,0.028837884702273497,0.0,1.0722898098993754,s082
66,(wfpt.23),0.0001634178892584437,0.0071657036826930495,0.00017561162666379637,0.0001352518916779566,0.00020379156996619407,0.01739417713329737,1.18280818326184,0.01601341406751961,0.0,0.013753676987697942,0.0,0.5326023373625126,s083
