"","node","mean_kl","sem_kl"
"1","(wfpt.0)",0.0499564335915174,0.0017794211237003
"2","(wfpt.1)",1.00879787385426,0.0288988647298444
"3","(wfpt.10)",0.543614391047755,0.018693706344924
"4","(wfpt.100)",1.04129553470957,0.0294648284134611
"5","(wfpt.101)",0.611266865929824,0.020277994960836
"6","(wfpt.102)",0.084386911794136,0.00473333081463871
"7","(wfpt.103)",0.597500000149362,0.0218799485925749
"8","(wfpt.104)",0.103750233853387,0.00458936397683088
"9","(wfpt.105)",7.21005495918464,0.0776065666454758
"10","(wfpt.106)",1.30040700147999,0.0343124851938565
"11","(wfpt.107)",0.305570878160909,0.0140248943030006
"12","(wfpt.108)",1.05344269851525,0.0274474008666469
"13","(wfpt.109)",0.193451414181261,0.0117604872177217
"14","(wfpt.11)",0.0972965503871993,0.00501047503868657
"15","(wfpt.110)",0.199265543757412,0.00812429875646878
"16","(wfpt.111)",1.76135777865541,0.0399804037221349
"17","(wfpt.112)",1.06837893437601,0.0312175328938777
"18","(wfpt.113)",0.89675434381062,0.0261542330289234
"19","(wfpt.114)",0.605376144083912,0.0210329843323626
"20","(wfpt.115)",3.82000289436469,0.0646727844556752
"21","(wfpt.116)",0.243302359880654,0.0116143665721175
"22","(wfpt.117)",0.26038703644806,0.0105952714381177
"23","(wfpt.118)",0.0730643355207695,0.00305713838253882
"24","(wfpt.119)",0.0585819844540639,0.00140325780294303
"25","(wfpt.12)",0.553897629620673,0.0217433971057514
"26","(wfpt.120)",0.0462477102172878,0.000959666812468961
"27","(wfpt.121)",0.0687041957448455,0.00420883287849676
"28","(wfpt.122)",0.430571150126485,0.0164199885545038
"29","(wfpt.123)",0.989242913195099,0.0289830778769886
"30","(wfpt.124)",0.231715904687043,0.0106195805203602
"31","(wfpt.125)",1.17678528844954,0.0293812679781941
"32","(wfpt.126)",0.111752145122632,0.00467121629734153
"33","(wfpt.127)",0.730105115865871,0.0230584358438675
"34","(wfpt.128)",0.0420040452131543,0.000671862402898413
"35","(wfpt.129)",1.75775674508044,0.0438654098074813
"36","(wfpt.13)",0.461809665435409,0.0185923822358533
"37","(wfpt.130)",0.159282138482845,0.00873384542855825
"38","(wfpt.131)",0.0624516647153115,0.00283177307321558
"39","(wfpt.132)",1.03226032985124,0.0321473525019458
"40","(wfpt.133)",0.183728149405224,0.00869064050500582
"41","(wfpt.134)",0.119002719893347,0.00599235372661898
"42","(wfpt.135)",1.04762214582038,0.0287537316900329
"43","(wfpt.136)",1.05327382553946,0.027673700583798
"44","(wfpt.137)",2.18692362088728,0.0464575897154154
"45","(wfpt.138)",0.748710218172915,0.0230128099843722
"46","(wfpt.139)",0.0797964849379693,0.00197308054867801
"47","(wfpt.14)",1.16906749456926,0.0286237510204673
"48","(wfpt.140)",0.180139843775813,0.00895895678951954
"49","(wfpt.141)",0.35050338065749,0.0161967862294135
"50","(wfpt.142)",0.227133557921926,0.0109639404909721
"51","(wfpt.143)",0.865742963926781,0.0270843126214636
"52","(wfpt.144)",1.20001569517815,0.0326752805856357
"53","(wfpt.145)",0.226279660182736,0.0104813423699103
"54","(wfpt.146)",0.233914534766888,0.0114233867908256
"55","(wfpt.147)",0.838574705575022,0.0254862733393189
"56","(wfpt.148)",0.533946276653868,0.0212308819473039
"57","(wfpt.149)",0.649037748187971,0.0230517495700481
"58","(wfpt.15)",0.181419631261153,0.00982795500907144
"59","(wfpt.150)",0.05829545742807,0.00228554690687798
"60","(wfpt.16)",0.549251850288495,0.0236222086608478
"61","(wfpt.17)",0.229645646776673,0.0116908607613417
"62","(wfpt.18)",4.99933858495748,0.0682943557644541
"63","(wfpt.19)",0.517686417888456,0.0200423469354238
"64","(wfpt.2)",0.402832185887109,0.017461066118583
"65","(wfpt.20)",0.122724576640848,0.00556014100867829
"66","(wfpt.21)",0.0960089234653639,0.00359480865901543
"67","(wfpt.22)",0.0296307793675678,0.000803424415550521
"68","(wfpt.23)",1.14077644971691,0.031334339133704
"69","(wfpt.24)",0.108407552981168,0.00585433114349992
"70","(wfpt.25)",0.0635229714331112,0.00383511399783287
"71","(wfpt.26)",0.142012630403376,0.00653196369851387
"72","(wfpt.27)",1.12655822175765,0.0328905102802489
"73","(wfpt.28)",0.14936318722035,0.00803736017433533
"74","(wfpt.29)",0.329831424454523,0.0134118854695593
"75","(wfpt.3)",0.638342719359566,0.0228942364500397
"76","(wfpt.30)",0.0911947849890991,0.00543871753002882
"77","(wfpt.31)",0.085705542385227,0.00574726828010626
"78","(wfpt.32)",0.0558196190966597,0.000790104733146443
"79","(wfpt.33)",0.604716716966513,0.021552493750906
"80","(wfpt.34)",0.153779471144029,0.00852351014111116
"81","(wfpt.35)",0.222485309952227,0.011553535290062
"82","(wfpt.36)",0.032785161432058,0.00120562174677949
"83","(wfpt.37)",1.36912845728365,0.0340888436419557
"84","(wfpt.38)",0.349341306297151,0.0152781986177251
"85","(wfpt.39)",0.0771344921564389,0.00308299675298777
"86","(wfpt.4)",1.95573587065271,0.0401996132360223
"87","(wfpt.40)",2.65051182959107,0.0492757362632879
"88","(wfpt.41)",0.167277676659938,0.00870419110901727
"89","(wfpt.42)",1.59458689502857,0.0380958988491313
"90","(wfpt.43)",0.106290469039613,0.00589577978622166
"91","(wfpt.44)",2.94375231115531,0.050091212190711
"92","(wfpt.45)",0.101641064986007,0.00464052085863775
"93","(wfpt.46)",0.793608124919046,0.0242529625517944
"94","(wfpt.47)",0.358631268197254,0.0145418961278002
"95","(wfpt.48)",0.620663659447217,0.0215107579989483
"96","(wfpt.49)",0.135852356120513,0.00788625180478553
"97","(wfpt.5)",0.215802959276735,0.0104405183189649
"98","(wfpt.50)",3.1081341396471,0.0496938808150604
"99","(wfpt.51)",0.334973444460946,0.0139436821948577
"100","(wfpt.52)",0.399850858184739,0.0160052386800884
"101","(wfpt.53)",0.20021093982706,0.0100526992962702
"102","(wfpt.54)",1.80278829255137,0.0408502385956873
"103","(wfpt.55)",0.0644425166259524,0.00300575308428574
"104","(wfpt.56)",0.700694063942382,0.0241107422903644
"105","(wfpt.57)",0.248235068247365,0.0126111205227904
"106","(wfpt.58)",0.339356581921536,0.0155418077342345
"107","(wfpt.59)",1.28174290574142,0.0344040716481011
"108","(wfpt.6)",0.880404712102544,0.0272950353576009
"109","(wfpt.60)",0.6442288739119,0.0210167657827146
"110","(wfpt.61)",0.333106659380601,0.0144348737293117
"111","(wfpt.62)",0.342313413642982,0.0141726883326696
"112","(wfpt.63)",0.351993380461986,0.0151665822707758
"113","(wfpt.64)",2.06976698286335,0.0406154236443578
"114","(wfpt.65)",0.735381252326309,0.0251693775040553
"115","(wfpt.66)",0.194667096590032,0.00852337180679749
"116","(wfpt.67)",0.845631705609746,0.0281666486759437
"117","(wfpt.68)",0.622799360208539,0.0223451062853084
"118","(wfpt.69)",0.316403597727026,0.0137076211181368
"119","(wfpt.7)",0.402469188408064,0.0164568272439032
"120","(wfpt.70)",0.054940298346161,0.00220167307229738
"121","(wfpt.71)",0.555611242064783,0.019056441307337
"122","(wfpt.72)",0.148724102684979,0.00686167137431812
"123","(wfpt.73)",0.0407898451435535,0.00177982144584404
"124","(wfpt.74)",2.18641166297283,0.0436986954991277
"125","(wfpt.75)",1.7474959214985,0.0417751792071626
"126","(wfpt.76)",0.692374709150622,0.0220070435705695
"127","(wfpt.77)",0.185817911465249,0.00720349022717033
"128","(wfpt.78)",0.0314608435563953,0.00180122515380288
"129","(wfpt.79)",2.61546964028349,0.0499237997762116
"130","(wfpt.8)",0.916703025105581,0.0273438023020674
"131","(wfpt.80)",1.21473443346014,0.032199715388258
"132","(wfpt.81)",0.0372084061846392,0.000824797459221698
"133","(wfpt.82)",0.375260243814871,0.0152230939948524
"134","(wfpt.83)",0.858221138543932,0.0264163589790976
"135","(wfpt.84)",0.807700094052691,0.026228747413219
"136","(wfpt.85)",0.182701033219095,0.00856673734672755
"137","(wfpt.86)",2.02143346660679,0.0429764481401598
"138","(wfpt.87)",0.189189075004073,0.00938787876709696
"139","(wfpt.88)",0.335695101915015,0.0145496070586042
"140","(wfpt.89)",0.367584241382362,0.016706195278203
"141","(wfpt.9)",0.42556696918428,0.016786574489209
"142","(wfpt.90)",0.102869303198357,0.00469674095589887
"143","(wfpt.91)",0.686761229442145,0.0248993412744507
"144","(wfpt.92)",0.102381541798794,0.00494845159368915
"145","(wfpt.93)",0.29216830220411,0.015746243171875
"146","(wfpt.94)",1.65795840335945,0.0369849061532443
"147","(wfpt.95)",0.574956414031386,0.0198766319054242
"148","(wfpt.96)",1.53689712194475,0.036361170846878
"149","(wfpt.97)",1.40644512557807,0.0328463643780567
"150","(wfpt.98)",1.10165425648885,0.033556752882832
"151","(wfpt.99)",1.23506392196937,0.0317848710131407
