,index,int_val,slope_pval,log_slope_val,log_slope_pval,rsq,rsq_adj,log_rsq_adj,log_int_val,log_int_pval,int_pval,log_rsq,slope_val,subj_id
64,(wfpt.20),0.4631358659295455,0.23995973009679844,-0.004135075223310865,0.2496579221827498,1.8411517838434754e-05,5.0780744335066075e-06,4.336538252713851e-06,1.2465496264613796,0.0,0.0,1.7669991544844166e-05,-0.004239127148948249,s071
65,(wfpt.21),0.48457987997728774,0.27664642298479886,0.004369690575334784,0.2861814793032606,1.878614191097583e-05,2.9129203188427155e-06,2.1828557343894772e-06,1.2427246540255865,0.0,0.0,1.805608891503052e-05,0.004312886305445059,s081
66,(wfpt.22),0.44215331508035,0.5880036095577021,-0.0017011665410382251,0.6134768342434682,3.913093771568121e-06,-9.420542950833166e-06,-9.931630113202417e-06,1.2377428273497835,0.0,0.0,3.402013423747796e-06,-0.0018216372715987735,s082
67,(wfpt.23),0.4567384152841974,0.4195558922213718,0.0039057952324716236,0.3036352377078166,8.805108354437152e-06,-4.708651407892006e-06,7.861644946149937e-07,1.2338280497381522,0.0,0.0,1.4300032623926207e-05,0.002962658458739105,s083
68,(wfpt.24),0.3834185559543448,0.4347796463312249,0.0028206773001649837,0.596033133177906,8.133860485481925e-06,-5.1997199583819764e-06,-9.586581246390224e-06,1.215292973401248,0.0,0.0,3.7470576899067964e-06,0.0040302070122653355,s084
69,(wfpt.25),0.4250355270446109,0.3785805767824175,0.002967213124665545,0.3785839428220179,1.0337704951957072e-05,-2.995846106523814e-06,-2.9959920724298428e-06,1.2277075072352086,0.0,0.0,1.0337558988049445e-05,0.0029715493233284287,s085
70,(wfpt.26),0.6904068500280625,0.04946216188521854,-0.01228917660463276,0.10769059544377436,5.1461705237065836e-05,3.8128702513073875e-05,2.1171456777491215e-05,1.310369274293363,0.0,0.0,3.450486338218983e-05,-0.013550107416496126,s086
71,(wfpt.27),0.6197779929935912,0.8620366084653663,-0.0016742820578810038,0.7688533650807877,4.026835319637101e-07,-1.2930999997218251e-05,-1.218213503006993e-05,1.286802060715773,0.0,0.0,1.1515385140992151e-06,-0.000827985715688563,s089
72,(wfpt.28),0.3852017298650767,0.8226608003691089,0.0011252948735617913,0.8460384590428092,6.697764701746323e-07,-1.266390349763391e-05,-1.2830943853847643e-05,1.217894139297394,0.0,0.0,5.027383410682873e-07,0.0011991262217702875,s091
73,(wfpt.29),0.45827904666190694,0.38456751889457885,0.004224553571481358,0.4022800817882215,1.0080951039603825e-05,-3.2526034423607797e-06,-3.9799608437807166e-06,1.2323666684202954,0.0,0.0,9.35360333653712e-06,0.004083357455462656,s092
74,(wfpt.3),0.4292965770627002,0.12352009976469541,0.0075428151544989575,0.10607478467842398,3.162867040806816e-05,1.8295403236612273e-05,2.1490635938703484e-05,1.222899539464127,0.0,0.0,3.4823860506461024e-05,0.006594837767678265,s011
75,(wfpt.30),0.6114642559299662,0.9405472965651909,-0.0017728305520526809,0.699926264544581,7.416879854726943e-08,-1.3259519110908613e-05,-1.1352950704868192e-05,1.2838448080370972,0.0,0.0,1.980711783255984e-06,-0.0003119122162934685,s093
76,(wfpt.31),0.4548114549251881,0.2973502965297805,-0.0036765686293163333,0.27615709817979195,1.448091051270417e-05,1.1474146983658784e-06,2.4789924564228016e-06,1.2436349624201024,0.0,0.0,1.5812470516185506e-05,-0.0036147569590217385,s094
77,(wfpt.32),0.43284425206328886,0.853518001787013,-0.0005244298823751936,0.9119775039682578,4.545327317861947e-07,-1.2879150105948867e-05,-1.3170746612445328e-05,1.23327694731446,0.0,0.0,1.6294011329076596e-07,-0.0008199643440938726,s097
78,(wfpt.33),0.7446598516748006,0.6156873941911187,-0.0016456103463129029,0.5865883222150525,3.4051854039818252e-06,-1.0108647332307541e-05,-9.518728421031852e-06,1.3100927229393833,0.0,0.0,3.996557474961193e-06,-0.0016359150565070828,s098
79,(wfpt.34),0.5067850736631656,0.03720289525419067,-0.008500843452705447,0.02667724688642094,5.7881578409912926e-05,4.4548661286558655e-05,5.21549397266563e-05,1.263130410783224,0.0,0.0,6.548775543158136e-05,-0.008028708539565598,s103
80,(wfpt.35),0.3166370063121021,0.47340666199793646,-0.00522200262630443,0.4485041132597156,6.853715921573134e-06,-6.4798815915256824e-06,-5.674301231328727e-06,1.2037684787703502,0.0,0.0,7.659285540362326e-06,-0.00434664940637327,s106
81,(wfpt.36),0.411600186563008,0.181563702926583,-0.006760756870400078,0.19893272608416002,2.3797550693482883e-05,1.0464179104330285e-05,8.669663185245646e-06,1.2338506909563431,0.0,0.0,2.2003058701591804e-05,-0.0066968869340154145,s108
82,(wfpt.37),0.36003508031933573,0.020291691696269813,-0.009393724407524003,0.021511975625325936,7.182146939066492e-05,5.8488738137407736e-05,5.713153476682997e-05,1.2203796040308468,0.0,0.0,7.046428411627836e-05,-0.009218233355971741,s110
83,(wfpt.38),0.49286266099270987,0.6204226957424641,0.0017629100615014657,0.6183110620186207,3.270422548551366e-06,-1.0063222742884292e-05,-1.0023559727345699e-05,1.2483119017119853,0.0,0.0,3.310085035290733e-06,0.001779408716345777,s111
84,(wfpt.39),0.38247171106592726,0.027828471657918852,-0.009794841223863471,0.026303914261021792,6.451556855080476e-05,5.1182739883026684e-05,5.247960814991348e-05,1.228791146185673,0.0,0.0,6.581241952596795e-05,-0.00935682654834818,s112
85,(wfpt.4),0.3817326688874243,0.41702355005561087,0.0035062918111138765,0.397998323884706,8.782759386538608e-06,-4.550812405135218e-06,-3.8084145579375672e-06,1.2108724176854442,0.0,0.0,9.525147335098794e-06,0.003294026641588105,s012
86,(wfpt.40),0.5849541152159698,0.06611987206639326,-0.006755868565577101,0.08060223687762667,4.502463473132767e-05,3.169154617743697e-05,2.737026490096106e-05,1.28344074647766,0.0,0.0,4.0703411072651186e-05,-0.006627730508903875,s121
87,(wfpt.41),0.4439824223360443,0.49534577787390355,0.0023207238124113676,0.6075420116656591,6.1987687858255924e-06,-7.134837459954468e-06,-9.816600508472106e-06,1.2321965779762187,0.0,0.0,3.5170414947049977e-06,0.002971729557605876,s128
88,(wfpt.42),0.43228520886380994,0.19885273495238762,-0.006124816598869532,0.2418920227450636,2.2010898049318328e-05,8.677502637444157e-06,4.927445415359166e-06,1.2389526843901888,0.0,0.0,1.8260890828680765e-05,-0.0063523726819263,s129
89,(wfpt.43),0.4679169025140961,0.17157976694144678,-0.007381913404298131,0.13699369409258713,2.492167043544047e-05,1.1588313834964836e-05,1.615267645493912e-05,1.2507951551710352,0.0,0.0,2.9485972196541255e-05,-0.006121633223819298,s142
90,(wfpt.44),0.34970948497790005,0.7492316224329834,0.0012203452019853636,0.780320342567843,1.362415771422043e-06,-1.1971254960885247e-05,-1.2296493020258481e-05,1.2057258755894882,0.0,0.0,1.0371820485799432e-06,0.0013367146956921347,s145
91,(wfpt.45),0.5489944439154285,0.712765995002298,0.0017685897421274004,0.628274612349812,1.8071236091987686e-06,-1.152654119351837e-05,-1.0208110847287344e-05,1.2636965920058807,0.0,0.0,3.125536376158422e-06,0.0014083513883139515,s149
92,(wfpt.46),0.5035538864405787,0.5047191929338997,0.001778342024376836,0.5938247392066733,5.933507821076489e-06,-7.4001019616520836e-06,-9.541376162269799e-06,1.251263140072615,0.0,0.0,3.792262171287142e-06,0.0022338282933975755,s161
93,(wfpt.47),0.5047600122281456,0.9722755211325,-0.0005278354776543648,0.9122615903451727,1.6105517919307033e-08,-1.3317583165584068e-05,-1.3171800943956313e-05,1.2539200829255974,0.0,0.0,1.618857957685904e-07,0.00016712964744307714,s163
94,(wfpt.48),0.5379238673686768,0.9035704945082701,0.0006892364473423361,0.8431531049943958,1.9571120368766515e-07,-1.3137975085175668e-05,-1.2811673525181533e-05,1.262150781495619,0.0,0.0,5.220084129398117e-07,0.0004276780963534518,s165
95,(wfpt.49),0.4410421961081148,0.9015073867467568,0.0005956691141873281,0.8664392489660415,2.0421860535968506e-07,-1.3129467570038855e-05,-1.295653070942926e-05,1.2347778767331408,0.0,0.0,3.771531601470812e-07,0.0004483976228577002,s168
96,(wfpt.5),0.5024376948937517,0.7763066625914579,-0.0005038907865023944,0.8827823870442144,1.0764738808122232e-06,-1.2257200664222978e-05,-1.3043816335267522e-05,1.2526703353307187,0.0,0.0,2.8986869815561533e-07,-0.0009897304710297507,s014
97,(wfpt.50),0.5429232338503724,0.1202291205033852,0.006247189236167089,0.1304795406691749,3.2191670154002594e-05,1.885841048943071e-05,1.715825839065932e-05,1.2482994586746197,0.0,0.0,3.049189629267257e-05,0.006443674173314436,s170
98,(wfpt.51),0.42765588355825696,0.315469397631947,0.004382039574953389,0.33704923725293723,1.3435529217509234e-05,1.0201946432086828e-07,-1.0448868674739487e-06,1.2254641932569228,0.0,0.0,1.2288638178037381e-05,0.00417693584361384,s173
99,(wfpt.52),0.41326616785822423,0.7956221225228238,-0.001491735554703652,0.7712542628930612,8.945601812637705e-07,-1.2439116789275673e-05,-1.2206615054299874e-05,1.2289831101552404,0.0,0.0,1.1270588161638173e-06,-0.0012358257632611403,s179
100,(wfpt.53),0.5158878207911639,0.05314479079046083,-0.007084300666177141,0.06176177332469281,4.9858555117632264e-05,3.6525531017739254e-05,3.3193159687083806e-05,1.2616135479128818,0.0,0.0,4.6526228219212484e-05,-0.007257776788285434,s180
101,(wfpt.54),0.517150033369908,0.8011229960851629,0.001657839684874542,0.6665052241540785,8.460356851758277e-07,-1.2487641932290572e-05,-1.0857345565717935e-05,1.2507240943211344,0.0,0.0,2.4763103143587983e-06,0.0009539170489481141,s182
102,(wfpt.55),0.3672615348384539,0.19653393422427778,-0.0058830907190807295,0.19495887936071202,2.2239768321163922e-05,8.906375960959778e-06,9.063651330354361e-06,1.220088580226729,0.0,0.0,2.2397041593458233e-05,-0.005618161951581802,s184
103,(wfpt.56),0.4420641445530892,0.4641336799635144,0.0032944526167112704,0.4760860487675823,7.145648474149446e-06,-6.187945146285401e-06,-6.562522724351538e-06,1.2313901237233327,0.0,0.0,6.77107589064363e-06,0.0029987948465172616,s187
