,index,slope_val,int_pval,rsq_adj,log_slope_pval,log_slope_val,log_rsq_adj,log_int_val,log_int_pval,slope_pval,int_val,rsq,log_rsq,subj_id
23,(wfpt.119),0.00953745664018285,0.0,0.00010152264688478851,0.26033717688833774,0.004548737557348366,7.0264745030135245e-06,1.2964326024555677,0.0,0.027521786882290206,0.6881567486199472,0.00012783645717862058,3.3342771603717125e-05,s420
24,(wfpt.12),0.012717548554151414,0.0,0.00010321823384906725,0.8189708082085597,0.0013190285117468253,-2.369161191917435e-05,1.2452071414516497,0.0,0.023533898001287294,0.48026662193853376,0.00012821627834425087,1.3096054015671044e-06,s034
25,(wfpt.120),0.030929973544770263,0.0,0.0011693193279840308,2.750980613742535e-06,0.023848705169214952,0.0005244801240923413,1.2966867178642316,0.0,4.726688553103994e-12,0.7621769003047475,0.0011942907192855623,0.0005494682614961555,s421
26,(wfpt.121),0.06917761256640828,0.0,0.004884338654404741,8.483940253226172e-21,0.04772119054105875,0.0021599724244057983,1.2202302642951368,0.0,1.0219901355117651e-44,0.5655545152370435,0.004909217167901159,0.002184919048760725,s425
27,(wfpt.122),0.10476049687743591,0.0,0.013492156825906987,7.850733537227768e-125,0.10059894697999991,0.014351653632430628,1.1875779476757224,0.0,1.9475663831705743e-117,0.6716690909746691,0.013517452547417097,0.014376927314995958,s427
28,(wfpt.123),-0.0012192142614205486,0.0,-2.31064434250694e-05,0.9114514338635901,-0.0004439676525259456,-2.4695129799523485e-05,1.2929333700685053,0.0,0.7830918818646875,0.6723504154819878,1.8947592659301904e-06,3.092382339087152e-07,s430
29,(wfpt.124),0.04408621804043435,0.0,0.0035498660953370287,2.0403025552828807e-26,0.047044759297307046,0.0027990254428830186,1.321105569498608,0.0,5.213331986865162e-33,0.9639206425409883,0.0035747779714815353,0.0028239560905131134,s441
30,(wfpt.125),0.001919554146486501,0.0,-1.8219969863952912e-05,0.3632602683167626,0.0032783513037448796,-4.7063077803777276e-06,1.316081645982966,0.0,0.5680917932625766,0.8265610206678864,8.808280087868603e-06,2.2436754656740554e-05,s442
31,(wfpt.126),0.020638954125077498,0.0,0.00039883096553638975,0.006015879155329754,0.014729543743902028,0.00016363596259483248,1.2881851000126756,0.0,3.8268343089451773e-05,0.6923484529003158,0.000423821619528586,0.00018863249660905357,s449
32,(wfpt.127),0.09195503749556527,0.0,0.006221111915685196,6.547325177812543e-36,0.08183518302180895,0.0038804632164497477,1.1989293953760591,0.0,1.91557986115034e-56,0.6337050012346492,0.0062459570090145355,0.0039053668274595665,s451
33,(wfpt.128),0.03601404560917306,0.0,0.0018032786482459207,5.738693043950823e-13,0.027736232178439436,0.001272629085328436,1.293303328018808,0.0,1.1764807634378076e-17,0.7586123696077238,0.0018282341901681987,0.001297597893821445,s453
34,(wfpt.129),0.014092769475168972,0.0,0.00030181272378271284,0.0009383905028620221,0.012995153065622858,0.0002812806711295357,1.1819494129724692,0.0,0.0006199211216861809,0.42655138577498475,0.0003299740293766229,0.00030955805754484533,s456
35,(wfpt.13),0.0022792084285935595,0.0,-2.1233544871712695e-05,0.25700018979345707,-0.0077501255844390875,7.122161632677759e-06,1.2928299695915668,0.0,0.697871783854561,0.6183882202429796,3.767610995852877e-06,3.212260858975746e-05,s042
36,(wfpt.130),0.011678287508072446,0.0,0.00010987826386410493,0.15697432915668366,0.00739155890559008,2.5397728984799528e-05,1.281571313405241,0.0,0.020839920577688808,0.6393270054382445,0.0001351925787008712,5.0714182623479154e-05,s467
37,(wfpt.131),0.07515727715768965,0.0,0.004705540593651691,2.43173234806513e-21,0.056982985027270706,0.0022216377723958125,1.211858176772167,0.0,3.783084283304895e-43,0.5727988773426641,0.004730423577211429,0.002246582855078505,s469
38,(wfpt.132),0.08718138896616717,0.0,0.005947178648411655,3.5427114809012546e-17,0.051988959160012616,0.0017489882954533353,1.23723873888748,0.0,4.8502037921156114e-54,0.6398759825813221,0.005972030590243982,0.001773945194668336,s471
39,(wfpt.133),0.0032996479683711274,0.0,-1.3050918849177862e-05,0.20320336496527547,-0.0064684455342586475,1.548186116517858e-05,1.3205861270708863,0.0,0.48934132068115443,0.7359184679751634,1.195003244758297e-05,4.048272416179444e-05,s473
40,(wfpt.134),0.022047855177911607,0.0,0.00037251177663055746,0.021380094187050152,0.013401929024310767,0.00010739008451554621,1.2375237587068784,0.0,6.669794591582858e-05,0.5008174146683162,0.00039750308861885575,0.00013238802471182698,s477
41,(wfpt.135),0.06694437712325199,0.0,0.0055405150930313285,8.917976843817268e-50,0.06183647013070884,0.005461077764227773,1.2069494866897312,0.0,1.7922832067928886e-50,0.5806971858813589,0.005565377201706689,0.0054859418588859565,s481
42,(wfpt.136),0.04456677849356227,0.0,0.0019891637138340634,1.1320497665540686e-06,0.025763666845576124,0.0005816628502878229,1.2876711591355932,0.0,7.41622090449102e-19,0.7314938860250938,0.0020147543914484922,0.0006072902757237042,s484
43,(wfpt.137),0.0011579393830521475,0.0,-2.2225806984410568e-05,0.7834571404349588,-0.0012027329029595144,-2.31135603352417e-05,1.306739399980687,0.0,0.7389992628156254,0.6988789402973352,2.7753736902003112e-06,1.8882675951736871e-06,s489
44,(wfpt.138),-0.0006473828640385631,0.0,-2.4693924337571005e-05,0.8454813625967886,-0.0012093387690173575,-2.4051643245037724e-05,1.2905850716771883,0.0,0.9117201564969337,0.6394325431240736,3.073180414592258e-07,9.495830767258795e-07,s492
45,(wfpt.139),0.016049613433437318,0.0,0.0003143570666221951,0.21207207925564536,0.005211520249374911,1.3932357989410171e-05,1.322891454911609,0.0,0.00022916322981528855,0.788421220528957,0.0003393498325146016,3.893325972559314e-05,s495
46,(wfpt.14),0.0645266125238865,0.0,0.0025698470136387153,9.870822087165247e-07,0.042938089898920596,0.0005737008247773678,1.2350456316644358,0.0,2.1068077789650156e-24,0.6090182040306503,0.0025947833908727125,0.0005986871069136868,s049
47,(wfpt.140),-0.0077944293780652305,0.0,5.1616030261047996e-05,0.15024903916932755,-0.005806992548295862,2.7086267039955203e-05,0.900065512110349,0.0,0.08129942598241022,-0.5084663032308108,7.693182012846744e-05,5.2405241941277936e-05,s500
48,(wfpt.141),-0.0009815758712467663,0.0,-2.3787217904081004e-05,0.3084320303488879,-0.0042813874173701525,9.351601141238675e-07,1.2898871476083746,0.0,0.8255933799429636,0.6404037332330336,1.214001806748577e-06,2.593638679648791e-05,s501
49,(wfpt.142),0.016977356571077983,0.0,0.0003247472498566495,0.0006313531737402142,0.014694291676007441,0.00026701128022810217,1.2697784692452185,0.0,0.0001836718926544356,0.6213372274825613,0.0003497397559879545,0.0002920052297947784,s502
50,(wfpt.143),0.015281318891752606,0.0,0.00020364268039174682,0.6886483619729713,0.002194505194758209,-2.0987094649482785e-05,1.2751132251964794,0.0,0.0024926202227109973,0.6083154595833693,0.00022863821421303943,4.014055056456023e-06,s504
51,(wfpt.144),-0.012512137639705621,0.0,0.0001169964457160555,0.011807894781977244,-0.013033254338941133,0.00013691001485716114,1.262748704592218,0.0,0.01834594241436102,0.5193048201646335,0.00014263512885037688,0.0001625481873740453,s505
52,(wfpt.145),0.01696003261541084,0.0,0.00021643293341966352,0.0163388370959081,0.013923099772529847,0.0001191519058956203,1.2604813975354197,0.0,0.001885607616250971,0.5839248012479694,0.00024142814747663,0.00014414955203900792,s507
53,(wfpt.146),0.016135583031119526,0.0,0.0001802792712592982,0.7802755689445358,0.001802480116296766,-2.305561552762292e-05,1.2679793818544731,0.0,0.004162927772292106,0.5595877911330813,0.00020527538918035937,1.9455858927264202e-06,s508
54,(wfpt.147),0.0026727873671916953,0.0,-1.9588623977551123e-05,0.3501682661339919,-0.006046627498593998,-3.17839674757181e-06,1.282593365127245,0.0,0.6417300266288333,0.5848844799148036,5.412490765910327e-06,2.1822307729957302e-05,s509
55,(wfpt.148),0.0005166650598358196,0.0,-2.4736972062511242e-05,0.33346120048144634,0.004916977096952105,-1.614239364400305e-06,1.2475963394771967,0.0,0.9181126092931675,0.5179778067041242,2.6427139276918865e-07,2.3386426008076278e-05,s510
56,(wfpt.149),0.024101689342797748,0.0,0.00046359007385332607,0.7123839176217319,0.002076596732610868,-2.160327163536202e-05,1.2783292367431662,0.0,9.816922628254431e-06,0.5971668612932047,0.0004885791088272695,3.397893475587388e-06,s551
57,(wfpt.15),0.0008022271276425332,0.0,-2.4494665546992422e-05,0.5449644651976282,0.003601889530200004,-1.5840094948371686e-05,1.2738092525308993,0.0,0.8868088526474387,0.6050274915076478,5.065718505781192e-07,9.160926079498921e-06,s060
58,(wfpt.150),0.013119138175626134,0.0,0.00014764046290649535,0.0005316470713779758,0.01771944605332303,0.0002934457841079485,1.2480669245332086,0.0,0.010568127123694614,0.6290333167870722,0.00017430390351913516,0.0003201145819048401,s556
59,(wfpt.16),0.11558442485350047,0.0,0.01067231695728732,8.903325488462435e-37,0.08583180165137949,0.003979222704640573,1.1854812369897467,0.0,1.4998014369700776e-95,0.5952320700021254,0.010697050767708549,0.004004123846601426,s062
60,(wfpt.17),0.002579177544656611,0.0,-1.9703018931949146e-05,0.3564369221896161,0.005358496801260932,-3.739413916958867e-06,1.251165711632557,0.0,0.6452734823847851,0.5311167017478569,5.298098671335794e-06,2.1261304586350782e-05,s063
61,(wfpt.18),0.024216418200414164,0.0,0.0007325548902077372,0.004812506188190116,0.012469152949316019,0.0001759097766729223,1.2976589971234498,0.0,4.445534648356573e-08,0.7257315183362238,0.0007578534406802451,0.00020122241978359767,s065
62,(wfpt.19),0.008156147638428701,0.0,6.387082920178422e-05,0.6789357058513383,0.0017289279485520359,-2.098104872172435e-05,1.3198145732641406,0.0,0.06053035046932368,0.770560698646024,8.918630881327161e-05,4.337861095327078e-06,s066
63,(wfpt.2),0.01458312624716677,0.0,0.00020847807073753888,0.16151045879837067,0.006737562161488506,2.4002505604303614e-05,1.2591024926022305,0.0,0.002242733187789456,0.5509057482839199,0.0002334734836709762,4.900253054218595e-05,s009
64,(wfpt.20),0.12268742040265981,0.0,0.01612659004619532,1.0982963329222568e-88,0.10695244800688042,0.009891943300085915,1.1522088411893843,0.0,1.1763704583895874e-143,0.5600962841647235,0.016151187496380337,0.00991669662033634,s071
65,(wfpt.21),0.07102245681970695,0.0,0.004792704197165709,1.354575090369258e-26,0.06177374924094432,0.00281927433532303,1.1888631569033936,0.0,6.505096306340089e-44,0.5153211932815966,0.004817585001580804,0.0028442044767180708,s081
66,(wfpt.22),0.20553454308659613,0.0,0.05579758688245684,0.0,0.1959242450738908,0.054058839735492525,1.0410380473657588,0.0,0.0,0.5188657275031667,0.055821192532925945,0.054082488855727084,s082
67,(wfpt.23),0.023581615915195423,0.0,0.000520159385005714,0.9546875206123188,-0.0003002663166592086,-2.4923018832945232e-05,1.3308441749221593,0.0,3.0095449286160065e-06,0.81926357167328,0.0005451470057115104,8.07297112492833e-08,s083
68,(wfpt.24),0.04635441880556598,0.0,0.0018711062240946985,9.532458690525187e-09,0.03293513370883945,0.0007980903404506412,1.2483321297328371,0.0,2.9694530768749025e-18,0.6126368882831272,0.0018960600702851993,0.0008230710127088425,s084
69,(wfpt.25),0.19282155911706444,0.0,0.028473878699647015,8.776356415927362e-167,0.18392299722644406,0.0187392501061866,1.0368793522708373,0.0,1.8120895959774942e-253,0.45831337793668375,0.028498167459898416,0.01876378223823716,s085
70,(wfpt.26),-0.005593880521260944,0.0,1.2347972318083045e-05,0.005364127473695553,-0.011798035652706502,0.00017769127344979818,1.340033242704777,0.0,0.22547690648447505,0.7993437364300008,3.866412937569841e-05,0.00020400307925338979,s086
71,(wfpt.27),-0.009131515825502565,0.0,5.112646748028915e-05,0.7900383088205492,-0.0014533695630468684,-2.32304676688333e-05,1.2924043191094117,0.0,0.08098820280746362,0.6760784935882049,7.61258143021637e-05,1.7726134011741834e-06,s089
72,(wfpt.28),-0.007230843943519495,0.0,1.0535715587955963e-05,0.07127342669532394,-0.011205004867106343,5.633873205523887e-05,1.2534631456585847,0.0,0.233176477000524,0.4669963382634494,3.553607720407914e-05,8.133794856723942e-05,s091
73,(wfpt.29),0.03127645387685388,0.0,0.0009928678185979756,7.267559072019881e-05,0.020051469018161492,0.00036845282493191966,1.2586718618667416,0.0,1.7461034291683444e-10,0.6027199107795016,0.0010178436212975317,0.0003934442383966008,s092
74,(wfpt.3),0.0023611579554764102,0.0,-2.010875763880371e-05,0.6756429405877701,0.0022447028176090546,-2.0624076492392618e-05,1.257784427327443,0.0,0.6582281612957954,0.5409178694603127,4.892370108255939e-06,4.377064138028075e-06,s011
75,(wfpt.30),0.034904512294946385,0.0,0.0013510765856484808,1.6939115093762925e-08,0.026264220662328842,0.0007799265257856236,1.2668145628032432,0.0,1.6354586954267557e-13,0.6558618439765876,0.0013763594769474752,0.0008052238769458153,s093
76,(wfpt.31),0.09542233078716689,0.0,0.00701871509603802,1.4969273230603138e-38,0.08008195468155206,0.004181466755377894,1.1893836481318423,0.0,1.917277399304163e-63,0.586182775976396,0.007043540248789393,0.004206362841111089,s094
77,(wfpt.32),-0.0020741619285608434,0.0,-2.0762903391036147e-05,0.07293260492723509,-0.008973308254733397,5.539639030294197e-05,1.2902271617758023,0.0,0.6805392927883809,0.6168553520364375,4.238240710052743e-06,8.039563037409714e-05,s097
78,(wfpt.33),0.013826801643617093,0.0,0.00018083692659687234,0.0010703887888212672,0.016129793258708433,0.0002554331515192132,1.2393828201939303,0.0,0.0050207587952581945,0.6219245092032706,0.00020714864961790536,0.0002817574594565775,s098
79,(wfpt.34),0.058835241506759686,0.0,0.003286694414702529,4.648161159112446e-14,0.04392536507961227,0.001395944968359597,1.24535633110299,0.0,1.0643713228413913e-30,0.6493922259471466,0.0033116128703034597,0.0014209106938785077,s103
80,(wfpt.35),0.00441195666425769,0.0,-8.379774618205715e-06,0.17029871468177082,0.007391356288007543,2.2009553235502466e-05,1.2146860739800391,0.0,0.41486822514215815,0.4121715110879936,1.6621059896970714e-05,4.7009627998528813e-05,s106
81,(wfpt.36),0.09308489516570666,0.0,0.007262096881571201,1.216208355657697e-27,0.06981639245077462,0.0029384438453979866,1.2268574606940872,0.0,1.400473905021568e-65,0.6794364199799177,0.007286915949625827,0.002963371007480786,s108
82,(wfpt.37),0.023376707457353225,0.0,0.0005877205632840443,0.002171816491762154,0.015264315614887627,0.00020995027774350916,1.2286318682471211,0.0,7.37627130319068e-07,0.47961736036430697,0.0006127064949181804,0.0002349456538709438,s110
83,(wfpt.38),0.017666851404772185,0.0,0.001174786873931355,9.082087048699466e-05,0.011390675545328733,0.0003579939720981251,1.283571304468177,0.0,4.227260217480957e-12,0.6630391672441691,0.0011997581285407843,0.0003829906465007138,s111
84,(wfpt.39),0.03198322578825358,0.0,0.0008997105882316836,5.6751000080210814e-05,0.022340048293870936,0.000380154562843682,1.2569232411520876,0.0,1.179871053985987e-09,0.6012373549104183,0.0009246887199202414,0.00040514568375760174,s112
85,(wfpt.4),0.017592250765968268,0.0,0.000250482877679703,0.014940560265668246,0.012076029062169882,0.00012308733181409792,1.2857290361367792,0.0,0.0009013801610568443,0.6726106652510606,0.00027547724046672606,0.00014808487956941008,s012
86,(wfpt.40),0.0049552215140289905,0.0,-2.991751688607991e-06,0.2763622757317944,-0.005735786045903933,4.681742842405079e-06,1.3237134066474272,0.0,0.3477069203601646,0.7497950501461565,2.232542068925092e-05,2.999872094966438e-05,s121
87,(wfpt.41),0.0023549678171753776,0.0,-1.9043876447133457e-05,0.8301627517011605,0.0009945252564265844,-2.3850970640948432e-05,1.2909570718620063,0.0,0.6254549283523055,0.6555922940917512,5.9572246772221504e-06,1.1502506637173227e-06,s128
88,(wfpt.42),0.011364334023420245,0.0,9.726558986467015e-05,0.029025527426281388,0.011502166929183717,9.415454541727986e-05,1.2583153524310322,0.0,0.027004166060265823,0.5776387604001014,0.0001222637831796991,0.00011915281651031506,s129
89,(wfpt.43),0.022151948810548317,0.0,0.0007374891797982119,4.7063823706271566e-08,0.021660303833816442,0.0007206386604812209,1.243229097639506,0.0,3.3239302841914924e-08,0.5518893670725995,0.000762471367123374,0.0007456212690798436,s142
90,(wfpt.44),-0.0034608871032484867,0.0,-1.2423167179198558e-05,0.3939624196364627,-0.004494219452099302,-6.833070613554426e-06,1.2932264783722331,0.0,0.47814883978771383,0.6483599431418156,1.2577768423227553e-05,1.816835028434216e-05,s145
91,(wfpt.45),0.11472368935654137,0.0,0.02108961799998521,1.3875461139775122e-187,0.11418459213242783,0.021083616015862505,1.182193331217857,0.0,1.227249737922426e-187,0.7088604498085732,0.021114091371369437,0.021108089537300034,s149
92,(wfpt.46),-0.002131866912661163,0.0,-2.1520776842365308e-05,0.29705843791294023,-0.006061534623160113,2.184584797393363e-06,1.2638450729966617,0.0,0.7090706480403113,0.5324172957391553,3.480386206011765e-06,2.7185155196951527e-05,s161
93,(wfpt.47),0.008707014510827754,0.0,5.270058144901668e-05,0.3017352546576895,0.005203775781510712,1.6635006948595432e-06,1.2898734889456915,0.0,0.07791230290296355,0.682404249987605,7.769988891714874e-05,2.6664709167789624e-05,s163
94,(wfpt.48),0.15171458956589015,0.0,0.039630676693952926,0.0,0.1483272615391447,0.03784041478276268,1.1345634795394428,0.0,0.0,0.6729729365171871,0.039654686527281324,0.03786446937375787,s165
95,(wfpt.49),0.07691947743023039,0.0,0.00897251594804327,1.1707779887755082e-76,0.07350768027716414,0.008523537219043087,1.1892103526414632,0.0,1.3286853399581618e-80,0.5636731665124989,0.008997292254552147,0.008548324750300873,s168
96,(wfpt.5),-0.001234394928311843,0.0,-2.3692570542799274e-05,0.332531285724622,-0.004820259189449353,-1.5434208913145397e-06,1.2994643630245095,0.0,0.7999943447728548,0.676145750081734,1.625125919835213e-06,2.3774355791594814e-05,s014
97,(wfpt.50),-0.015002392323515759,0.0,0.0002470100704397016,0.017510704612355835,-0.011729601944808885,0.00011611239931752504,1.276354163203916,0.0,0.0009715678844526701,0.5597498084106952,0.00027200452004916276,0.00014111012145057167,s170
98,(wfpt.51),0.016556844888518583,0.0,0.00019902042216690674,1.4329914073382314e-06,0.028491435585669987,0.0005628113501396914,1.1837334012779042,0.0,0.0029123759020470577,0.4010007207515178,0.00022433248018305374,0.0005881141980258464,s173
99,(wfpt.52),0.005642488428493317,0.0,1.6094523405452144e-05,0.5411579219729727,0.0023599100514734624,-1.5863833206397615e-05,1.3312691334680615,0.0,0.20092015246075828,0.8024808299856664,4.141121257428271e-05,9.453665055336735e-06,s179
100,(wfpt.53),0.03150413199944661,0.0,0.0007060930100650786,8.75855251426076e-05,0.02480716115375876,0.00035963519712234326,1.2746968571665414,0.0,6.35536931409285e-08,0.6925755951196728,0.0007310759823140334,0.00038462683103324125,s180
101,(wfpt.54),0.004144332161038553,0.0,-8.802709176025658e-06,0.3689524224191938,0.0047045146042785976,-4.819945267353631e-06,1.2888524619988957,0.0,0.42086800362103804,0.6736170945422337,1.6198135912692813e-05,2.0180800249902653e-05,s182
102,(wfpt.55),-0.008863909973189005,0.0,4.892500923625587e-05,0.03687400961830289,-0.010720712058681116,8.390788293421991e-05,1.2717821776993725,0.0,0.08551169417176233,0.5316123761410442,7.392441109599357e-05,0.00010890641020022684,s184
103,(wfpt.56),0.033965261309290236,0.0,0.0019081075520218649,3.291076505460047e-07,0.020136353454677618,0.0006596910305235459,1.3170373186732685,0.0,9.700432743314983e-18,0.8214709154467634,0.0019343738193565718,0.0006859943050470108,s187
104,(wfpt.57),0.07518501990109534,0.0,0.00920716225602658,1.4396071375075568e-79,0.0732561989211583,0.008854758365264614,1.1844191249047233,0.0,1.1512160775290813e-82,0.5464360323401096,0.009231932696231127,0.008879537615786637,s190
105,(wfpt.58),0.14057912918208856,0.0,0.04344361735596902,0.0,0.14435935224840596,0.04380138184075044,1.1043111339165017,0.0,0.0,0.5464117748913343,0.0434675318633978,0.043825287403843394,s192
106,(wfpt.59),0.0005994444451435706,0.0,-2.4787012724125645e-05,0.8547054504030037,0.0008239600764440094,-2.4168914738664782e-05,1.3609307194614664,0.0,0.9262471529592263,0.9692234692514728,2.1423198226511175e-07,8.385665415389099e-07,s196
107,(wfpt.6),0.008951040144327752,0.0,5.731828721111665e-05,0.31383094697895897,0.005028743203245759,3.627534657102416e-07,1.2613480911054873,0.0,0.06959151591623003,0.555566039341232,8.231747923370669e-05,2.536336941216799e-05,s015
108,(wfpt.60),0.016769006488773646,0.0,0.00031353711129278317,0.0622567922121087,0.007489931987257777,6.269176189044323e-05,1.312011468929394,0.0,0.00025352992358733433,0.7511503155276278,0.00033884627007885193,8.800727135249709e-05,s198
109,(wfpt.61),0.008608456290192346,0.0,5.7173648520647546e-05,0.0070290893749862466,0.012633972069225553,0.00015663616006889036,1.2228396320404018,0.0,0.06983716484936438,0.4675951717496277,8.217284415923398e-05,0.00018163286908257081,s205
110,(wfpt.62),0.0003262243285799606,0.0,-2.5086042409583342e-05,0.0012963013086975356,0.010606993842838752,0.00023687426774399167,1.2176496345825,0.0,0.9237893034729052,0.46224039950143997,2.316893317200197e-07,0.0002622103834493128,s206
111,(wfpt.63),-0.007236727922193503,0.0,2.1442516287439872e-05,0.06744641131604448,-0.010816364499487106,5.8605035025971475e-05,1.2810250391577391,0.0,0.17289843826457216,0.5642922615314787,4.644260522668198e-05,8.360419487907222e-05,s207
112,(wfpt.64),0.2414986608740087,0.0,0.08477934851171509,0.0,0.24840253737199233,0.08824818378870292,0.991636460877708,0.0,0.0,0.5640896740821909,0.08480222960002948,0.08827097815396723,s209
113,(wfpt.65),-0.007032967253248039,0.0,9.54064247334907e-05,0.32221798169540683,0.0029277953849940557,-5.355135430651359e-07,1.276825973717238,0.0,0.03239167638158571,0.6395016860049011,0.00012207125829100107,2.6171049204215535e-05,s212
114,(wfpt.66),0.017627661567794203,0.0,0.0003072255692029291,0.10457066453106245,0.008064958078031486,4.086472722886203e-05,1.3318747092767655,0.0,0.0002668087270379601,0.8442950113760951,0.0003322185133872724,6.586558067456227e-05,s216
115,(wfpt.67),0.03375369482833089,0.0,0.001452205362772574,3.747935412871861e-06,0.019707891717704058,0.0005160931670643576,1.2960772724548661,0.0,2.1387528646448238e-14,0.734030919947155,0.001477485693784475,0.0005413971977191734,s218
