,index,rsq_adj,slope_pval,int_val,log_rsq_adj,log_slope_pval,rsq,log_int_val,log_rsq,int_pval,log_int_pval,slope_val,log_slope_val,subj_id
0,(wfpt.0),3.878962413916831e-05,0.051473590032621995,0.6021691338404017,8.945304908003493e-05,0.00637661439224312,5.267816717979823e-05,1.2947931106619357,0.00010334088845220801,0.0,0.0,-0.008571703582131374,-0.012704058636345585,s005
1,(wfpt.1),0.004627729510145562,7.996365219960379e-75,0.6356965095352983,0.0033852605392943325,2.9729282636996434e-55,0.004641554317024732,1.217206994113167,0.0033991026029266402,0.0,0.0,0.06699333951144076,0.06543413199928926,s007
2,(wfpt.10),0.006206511533464298,1.0525868762686362e-99,0.5624563136754654,0.0045538613574032105,1.1655977655586901e-73,0.006220314412510808,1.1843778333537789,0.0045676871902432525,0.0,0.0,0.08194158854257941,0.07734518004061414,s028
3,(wfpt.100),0.0013485543756064367,3.8628602667649466e-23,0.6676084220610252,0.0006371133070747215,7.527013012453673e-12,0.0013624247272172596,1.2664985945009144,0.0006509935399487965,0.0,0.0,0.03791594000116771,0.02919174628090353,s359
4,(wfpt.101),0.019571578589288485,0.0,0.546631115262822,0.01971544735598796,0.0,0.019585195839825542,1.1336801234429639,0.01972906260831997,0.0,0.0,0.11555958964636574,0.11813382949543062,s365
5,(wfpt.102),0.004879466758811013,8.649470608017233e-79,0.5768556898371545,0.0034164236033096262,9.601683750868319e-56,0.004893288069291013,1.1937029082069706,0.0034302652341156037,0.0,0.0,0.0750169131082132,0.07181906618130991,s368
6,(wfpt.103),-1.874343960039937e-07,0.3206014450797451,0.6220845576854465,-3.7319709973449022e-06,0.3924640642234154,1.3701650000141896e-05,1.2880568570268907,1.0157162629087502e-05,0.0,0.0,-0.004082780978220285,-0.0036575293032888763,s369
7,(wfpt.104),0.00037330350151276726,1.420120009878293e-07,0.638606074712218,4.2546998667680747e-05,0.04437975516380598,0.0003872844900091321,1.2790176925905279,5.6532613193827075e-05,0.0,0.0,0.022759610471218612,0.010860136517783798,s372
8,(wfpt.105),3.3980711737768843e-06,0.26490519163660914,0.6677255030015671,-1.1521429697847196e-05,0.6746269537538798,1.7384233245043568e-05,1.2928792116699601,2.4649410406141214e-06,0.0,0.0,0.004523395958407402,0.0018467100352324746,s373
9,(wfpt.106),1.1232841418240547e-05,0.17866099528194423,0.5041209939356368,1.8924013419741037e-05,0.12428441467579052,2.5121767197266998e-05,1.2587844321012474,3.281283237543953e-05,0.0,0.0,-0.005821379363495702,-0.006993627877900553,s374
10,(wfpt.107),0.00024215852495468315,1.756234355289692e-05,0.4839505576398798,0.0005580181150331986,1.383318625762046e-10,0.00025604424338798726,1.205581323636687,0.0005718994464668503,0.0,0.0,0.01957345343277222,0.031231804409231654,s376
11,(wfpt.108),0.00677239473157476,1.2546728695849875e-108,0.5013552585695353,0.004863119048446829,1.5651143023105924e-78,0.006786189751023297,1.16559545677563,0.004876940585981426,0.0,0.0,0.08088862236585533,0.07792432904518475,s380
12,(wfpt.109),0.012654157292187107,1.2726539791888014e-201,0.5994479154878898,0.012767088279892369,2.0628840556997487e-203,0.012667870619354371,1.1674149097009667,0.012780800038551865,0.0,0.0,0.10035639739536054,0.10127128292248531,s383
13,(wfpt.11),0.003274869810680814,1.6290286837703895e-53,0.5673395926634025,0.003267271199296262,2.1459257795017725e-53,0.003288713407539001,1.2216443096191076,0.0032811149016922503,0.0,0.0,0.043690522646914566,0.044654654208804365,s032
14,(wfpt.110),0.00010526410354627647,0.0037086429688914773,0.8026315398780853,3.178526105152013e-05,0.07182543267145841,0.00011944720878032111,1.3268428851050118,4.596940855339238e-05,0.0,0.0,0.0099190387155963,0.006403741673426654,s384
15,(wfpt.111),0.0040055006243807645,1.3848953610035218e-64,0.7028576578660758,0.003062976366953518,7.658391862806712e-50,0.004019430812206903,1.2455728774472603,0.0030769197371214307,0.0,0.0,0.05972390465322217,0.05604980365102379,s388
16,(wfpt.112),0.00011232427762919439,0.0025736137655096897,0.552134399232488,1.5057757742575895e-05,0.14883844070705426,0.000126211799341025,1.2594000031899808,2.8946630396986528e-05,0.0,0.0,0.012187617492388381,0.0066540626180138325,s391
17,(wfpt.113),0.00196659852687453,6.735332991664379e-33,0.4106027034248141,0.002907392507308093,1.0010324782245379e-47,0.0019804602944195615,1.1631471927359556,0.0029212412080886763,0.0,0.0,0.04312703355691521,0.05188623449459479,s396
18,(wfpt.114),0.0005368715104747679,3.0166982260250343e-10,0.48578451608519274,0.0003210879985995341,9.045745012609356e-07,0.0005507531356153672,1.221532745617355,0.0003349726207749759,0.0,0.0,0.027690113455029516,0.02383762216798286,s397
19,(wfpt.115),0.00013828384731784382,0.0009680919240579155,0.8505976319604707,9.97739897745653e-06,0.19055663987950494,0.00015226812284840907,1.343545150067194,2.3964251520958157e-05,0.0,0.0,-0.013820128394220272,-0.005718007163090365,s402
20,(wfpt.116),2.986782933389609e-05,0.07590708462937065,0.5318026256208511,0.0001203194179465461,0.0018799539820088585,4.37564962900705e-05,1.2765013941261927,0.00013420682861320365,0.0,0.0,-0.007890643727991595,-0.01525946264890735,s403
21,(wfpt.117),1.8113979183276285e-07,0.3141785810814722,0.6377880992824324,-6.773075088339908e-06,0.4741262200866855,1.4070219068851308e-05,1.294684919012774,7.116100776416445e-06,0.0,0.0,0.0036262449473941855,-0.0028362502804406653,s408
22,(wfpt.118),0.0051974258883132896,3.1222697562330838e-83,0.5541680937405732,0.0037001572466672794,8.268439658578541e-60,0.005211339405622906,1.1759561508829,0.0037140917050899613,0.0,0.0,0.08371994014830893,0.08200128665845971,s409
23,(wfpt.119),0.0005184223708559754,5.959107201233823e-10,0.7220232457189051,0.00014925304101098824,0.0006095826284306052,0.0005323042522381582,1.2978616497780906,0.0001631402426965911,0.0,0.0,0.021200620004799785,0.011985344864410045,s420
24,(wfpt.12),0.004724836976265578,2.36099779322207e-76,0.5413776051515804,0.00370414237251504,2.8227710749780073e-60,0.004738660434411179,1.1906668186300742,0.0037179800071714952,0.0,0.0,0.06764831313835581,0.06563235143101001,s034
25,(wfpt.120),2.2367233988962454e-05,0.10616571388641115,0.5704255140104718,-1.1486099622759482e-05,0.6774413132354479,3.625600512147109e-05,1.2692879179179155,2.403141701523559e-06,0.0,0.0,0.006788297407679063,0.0019291770039464688,s421
26,(wfpt.121),0.00011935713424382488,0.001952233262842879,0.5557777686700016,3.97198887637229e-05,0.04945694268968461,0.00013324455827568027,1.2567861625728975,5.36084188837993e-05,0.0,0.0,0.014521869978065734,0.009895929908741628,s425
27,(wfpt.122),-1.1435595812070432e-05,0.6742624700875488,0.5190086414820796,-1.0820108159892428e-05,0.6383021319938702,2.4536448106626807e-06,1.2517602633898004,3.0691239142344173e-06,0.0,0.0,0.0017503892736335017,0.0020022337240461962,s427
28,(wfpt.123),0.0022005954922730275,1.3754169182526937e-36,0.6148540086122909,0.0012467900516177632,1.572149622892743e-21,0.0022144540098151255,1.2411193275733894,0.0012606618166416395,0.0,0.0,0.04843876485225368,0.039665326297317394,s430
29,(wfpt.124),0.0008187513668057589,9.620754532864233e-15,0.5530839989461027,0.0004031384899501056,4.252377459538579e-08,0.0008326290768939648,1.2407455256558622,0.00041702197251947126,0.0,0.0,0.0301261398424933,0.02419962856839939,s441
30,(wfpt.125),1.7407976797390035e-05,0.14186778543773584,0.5512475244691821,6.246944429633139e-06,0.23425310628482943,3.244553513703785e-05,1.250679189065708,2.130437009151276e-05,0.0,0.0,-0.003715553962770595,0.003065798381534153,s442
31,(wfpt.126),0.00029652343715780294,2.26964951860851e-06,0.5697097146962686,7.0483361733098e-05,0.013712454007599385,0.0003104084005124408,1.2592276325155976,8.437146457673794e-05,0.0,0.0,0.020117642355616937,0.011694496915469345,s449
32,(wfpt.127),0.028315270399351444,0.0,0.5802426538415898,0.028882310238994346,0.0,0.028328766208037703,1.1162273983723108,0.028895798172017928,0.0,0.0,0.136927903350938,0.14160989613937747,s451
33,(wfpt.128),0.004580497082785517,4.434781918560923e-72,0.7014506960463665,0.004038115675596865,8.990408599376097e-64,0.004594717564548323,1.2281971302277253,0.004052343905776135,0.0,0.0,0.06616187976491206,0.06969484914710222,s453
34,(wfpt.129),3.0164737116034068e-05,0.08219390844398085,0.6676468347181838,-1.4191699097887422e-05,0.8244902528101156,4.508988279383619e-05,1.296960061281037,7.341086262213636e-07,0.0,0.0,0.0056520362983130444,0.0008094388786066414,s456
35,(wfpt.13),0.0010694525563067492,1.0102103208749675e-18,0.5937805400316184,0.0004984071885106856,1.2479299310798443e-09,0.0010833267843856076,1.245965215221204,0.0005122893478853863,0.0,0.0,0.038211055475187924,0.02919614757627899,s042
36,(wfpt.130),0.006292722261580841,2.2379924723699556e-100,0.5596029222511824,0.004094097328977364,5.696459919302483e-66,0.006306620459845758,1.1836035493877106,0.004108026277671484,0.0,0.0,0.084809797030992,0.07754906197657017,s467
37,(wfpt.131),0.0004347996797343656,1.3134837486966778e-08,0.5864896372511853,7.704329310709301e-05,0.010505381891502758,0.00044868272255893515,1.262220469190247,9.093130483939227e-05,0.0,0.0,0.02560194524175869,0.013703268971594363,s469
38,(wfpt.132),0.04761702122578526,0.0,0.6383679571832584,0.048619024738647876,0.0,0.04763024895087564,1.0743364391705024,0.04863223854682941,0.0,0.0,0.18711134714257785,0.1925105176064148,s471
39,(wfpt.133),0.005288569943595722,3.09725527478471e-85,0.519091639367983,0.003572666744854347,3.3224085701074935e-58,0.005302385572008128,1.1703491971671163,0.003586506205586537,0.0,0.0,0.08396955094858832,0.0785526481919921,s473
40,(wfpt.134),0.00601791680382191,9.898464072000654e-97,0.5293923340799175,0.004660715150498929,2.4168780294109066e-75,0.00603172230227611,1.1789738868387885,0.004674539499237906,0.0,0.0,0.07368683610190259,0.07294187974294435,s477
41,(wfpt.135),0.02640572726491064,0.0,0.58156187375738,0.027668054785425555,0.0,0.026419249595397765,1.1232688839969405,0.027681559583342508,0.0,0.0,0.12976819624608132,0.13539436000594685,s481
42,(wfpt.136),-9.367295710882573e-06,0.5682808970100823,0.6305434661657313,-1.3761093875075403e-05,0.9234685876957642,4.521916185162844e-06,1.2885430940722242,1.2817904682105308e-07,0.0,0.0,0.0027130401417699177,-0.0005023205651974554,s484
43,(wfpt.137),0.0076593113216255615,8.735316344924114e-122,0.7527429377770634,0.008182882295426852,5.4118134606252084e-130,0.007673190406489505,1.224955685241406,0.008196754057517408,0.0,0.0,0.0831319410285828,0.08558144150928292,s489
44,(wfpt.138),0.009627491362208973,1.0384883181993891e-153,0.564823655020534,0.005937307904149036,1.8463224256143224e-95,0.009641246726986852,1.1657058824457072,0.005951114522186773,0.0,0.0,0.10864014379893196,0.09541634008113678,s492
45,(wfpt.139),0.001309489836948119,3.105555165340787e-22,0.6544890253729201,0.0007107163440749353,7.244048480562331e-13,0.0013235560985879191,1.2594633483723239,0.0007247910392630397,0.0,0.0,0.03995179481265146,0.03285530866758547,s495
46,(wfpt.14),0.027002838088004077,0.0,0.47196564908197636,0.02177231638660948,0.0,0.027016352125170062,1.0521668883689095,0.02178590307091921,0.0,0.0,0.16987188332613182,0.1723131920044024,s049
47,(wfpt.140),0.0009651330400102243,4.554608238416884e-17,0.5811820445403433,0.0005875843013783966,4.65516520122466e-11,0.000979008716991303,1.2428453691000103,0.0006014652221648653,0.0,0.0,0.03498316095858643,0.028995335884453518,s500
48,(wfpt.141),0.00011531974665390798,0.0022875415289785924,0.5735666459841454,0.00016090049646522164,0.000388781871630985,0.000129207226761352,1.2930909347078767,0.00017478734349796188,0.0,0.0,-0.015386130045975175,-0.01976561597392773,s501
49,(wfpt.142),0.0014930512112319994,4.271038294446241e-25,0.5603423882884281,0.0005251630945926067,6.081682561204326e-10,0.0015071148874639118,1.2376399883578773,0.0005392404032436016,0.0,0.0,0.042071236284125485,0.029637441698361983,s502
50,(wfpt.143),0.0831172769461993,0.0,0.4737960512989471,0.08377337880955171,0.0,0.08313001160533429,0.9663218749085211,0.08378610435603417,0.0,0.0,0.24554841516472517,0.24996107169670548,s504
51,(wfpt.144),-1.0605736260549392e-05,0.6117636945438361,0.6116578922850122,3.5859259090997853e-06,0.26336309275418734,3.6803336224133787e-06,1.284029115785001,1.7871793051016382e-05,0.0,0.0,-0.0019798619717999915,-0.004996952383452809,s505
52,(wfpt.145),-3.349097795535272e-06,0.3836855665727722,0.6001490802471495,-1.1267835780204294e-05,0.6639718296804786,1.0540030513261911e-05,1.2809931708157252,2.6214025125037566e-06,0.0,0.0,0.003547166852500654,-0.0019264211379923005,s507
53,(wfpt.146),1.1954139187642099e-05,0.17254871634301489,0.5918014186428724,8.949000425739762e-05,0.006367193610272272,2.5843054948460065e-05,1.294509498841468,0.0001033778431163146,0.0,0.0,-0.006632292816814026,-0.014728215548107111,s508
54,(wfpt.147),2.5246704723591584e-05,0.09322940384008795,0.4572412494992035,9.562962598064217e-05,0.0049835197604583235,3.913543586286927e-05,1.2237460295486307,0.00010951737956577112,0.0,0.0,0.0063929153104344645,0.010850842313086907,s509
55,(wfpt.148),1.9985707362502048e-05,0.1183575796862284,0.6174050630036692,0.0002859669965302736,3.372838663238495e-06,3.3874511572218324e-05,1.3069436123177216,0.0002998521065041837,0.0,0.0,-0.00585078788272951,-0.019436214981253145,s510
56,(wfpt.149),0.0005116475334678849,7.65255079723591e-10,0.560101428000603,0.00019579115657075707,0.00010208002012247777,0.0005255295089463541,1.252942409856196,0.0002096775190042477,0.0,0.0,0.021920285775815767,0.014908665632905948,s551
57,(wfpt.15),0.002758239752692848,2.239872639330275e-45,0.5076763633379707,0.0018318100276573102,9.010847947350307e-31,0.002772090525068216,1.1808699611103661,0.0018456736672908258,0.0,0.0,0.0695724453788304,0.06587723337973983,s060
58,(wfpt.150),0.026292069099825954,0.0,0.7195644761115813,0.027556276509298816,0.0,0.02630578348919632,1.144679632656892,0.027569973092680167,0.0,0.0,0.14246790052504832,0.14835756756540203,s556
59,(wfpt.16),0.0017191130183659142,1.2879155660116185e-28,0.6591093016190482,0.0010902645215351559,8.212085786975103e-19,0.0017331735105838852,1.2543908676775637,0.0011043338708990325,0.0,0.0,0.04187320041513383,0.03794072692528057,s062
60,(wfpt.17),0.0019786696005631432,7.153025697072471e-33,0.6402720270762872,0.0014288937096910148,2.9760470980898412e-24,0.001992628136072816,1.2393844137642478,0.0014428599344815662,0.0,0.0,0.046663561452445074,0.0462526579063708,s063
61,(wfpt.18),0.001961824960042158,3.5299272605562663e-32,0.6328759419532003,0.0011284936082249786,2.7623545449606093e-19,0.0019759817307061223,1.2482980889213835,0.0011426621993594344,0.0,0.0,0.043647066314942556,0.03696452423942652,s065
62,(wfpt.19),1.527040304316607e-05,0.14735451032027908,0.5605732479016132,-7.6781150111227e-06,0.5036756769444031,2.9159272744161413e-05,1.2653748380808878,6.211073423689761e-06,0.0,0.0,0.006327591650535202,0.0033877539732258006,s066
63,(wfpt.2),0.0017718359618767998,7.964712611282669e-30,0.447462834093346,0.001059486592062675,1.4532675354895008e-18,0.0017857004344951077,1.1934342054301204,0.0010733609585595882,0.0,0.0,0.04740146414966415,0.03985970478684545,s009
64,(wfpt.20),0.0002842637938775816,4.170430109560861e-06,0.6965541056340281,7.600784942396466e-05,0.011434181761742563,0.0002983444955242387,1.2965735452230684,9.00914842942857e-05,0.0,0.0,0.017282633600233646,0.009505573460538784,s071
65,(wfpt.21),0.04218763198713493,0.0,0.5735556447039347,0.042307195244384976,0.0,0.042200935121456506,1.08601499415214,0.04232049671808269,0.0,0.0,0.1640258022867005,0.16728873770375666,s081
66,(wfpt.22),0.005531901317122112,4.5321662696588346e-89,0.5303105123360579,0.0037141841574127588,1.9611681471644166e-60,0.005545713565885069,1.182796379748057,0.0037280216525981125,0.0,0.0,0.07559028308944143,0.07065544567698791,s082
67,(wfpt.23),2.062797361479518e-06,0.2838628447348856,0.7055130578022765,5.749278302358274e-05,0.023389716927181274,1.5951850503959086e-05,1.3129995464595354,7.138145209606428e-05,0.0,0.0,-0.004036971246790007,-0.008829365566523681,s083
68,(wfpt.24),0.0031698653448123393,1.6500962149327853e-42,0.57744432709289,0.001983502665042103,2.668082469100723e-27,0.0031869054674580344,1.21203375677217,0.0020005630677384367,0.0,0.0,0.06792121716635298,0.05636656550915202,s084
69,(wfpt.25),0.0019632883578917237,7.595756056317156e-33,0.5562644112336704,0.0010590082497213826,1.4788578138422449e-18,0.001977150171411979,1.2251224588663834,0.0010728826228620925,0.0,0.0,0.046995615907297575,0.03956046002591138,s085
70,(wfpt.26),0.004007779044503668,9.568247056957279e-64,0.6369887138405165,0.002309048284727777,1.535466643086758e-37,0.004021906794130614,1.2235745560302185,0.0023232001301682903,0.0,0.0,0.0684631007610316,0.060060806489370684,s086
71,(wfpt.27),0.0014982879313650832,2.424703406153169e-25,0.6238319940180879,0.0004610367569748419,5.595222903797531e-09,0.0015122531855934485,1.2507687278428994,0.0004750165184155275,0.0,0.0,0.0511360162258416,0.034248641358042106,s089
72,(wfpt.28),6.270861248214299e-05,0.019195295403955866,0.5656469791380869,-1.3948907664040888e-05,0.9587057211103822,7.66939450237425e-05,1.272042277832606,3.7497025817678775e-08,0.0,0.0,0.011046268046721831,-0.0002771359861928162,s091
73,(wfpt.29),0.0013423066801315775,5.609660475301398e-21,0.5454023135689746,0.0008860817535362164,1.9139704954250315e-14,0.0013576708810164595,1.2121610926680304,0.0009014529733740728,0.0,0.0,0.05211037530887879,0.04774903725765527,s092
74,(wfpt.3),0.0003003346027682374,2.6900797518138307e-06,0.5780113336414248,0.00018279121309972002,0.00020376058205807642,0.0003146162305828204,1.2557320336871844,0.00019707452012951432,0.0,0.0,0.019236615894737987,0.015249061740518047,s011
75,(wfpt.30),0.0017804649762771518,5.494257966890245e-29,0.881333700489169,0.0011344751637445416,3.9625983182657616e-19,0.0017948280539475947,1.3141982580872384,0.0011488475363662376,0.0,0.0,0.037560699659922384,0.034911237192975494,s093
76,(wfpt.31),0.0015896991742021527,5.977413111476967e-27,0.5494103428794436,0.0010886656981987652,5.011640003740428e-19,0.0016035661765331222,1.2148656418688433,0.0011025396594247505,0.0,0.0,0.05000249648875144,0.04632367076959148,s094
77,(wfpt.32),0.009312069501761444,1.004863128585689e-148,0.6572416613033888,0.00925452469777266,8.157219619444422e-148,0.009325829247459394,1.2129377355631676,0.009268285242715057,0.0,0.0,0.07280171172460277,0.07432313785722569,s097
78,(wfpt.33),0.00046299593254783833,6.605632808410155e-09,0.6033787269925577,6.295075906170844e-05,0.01970325579223865,0.0004771739634995553,1.269368525778731,7.713446449353345e-05,0.0,0.0,0.02358133932560925,0.00964253612392023,s098
79,(wfpt.34),0.0024873403662711846,7.773773557108497e-41,0.7678321909088727,0.0017760801939200599,1.0682559264787207e-29,0.00250129178740488,1.2577554674310487,0.0017900415628876454,0.0,0.0,0.055769039773601925,0.05878811050114727,s103
80,(wfpt.35),0.0002510418265998515,1.255726018705714e-05,0.3690648959721994,0.00048056883408875706,2.4128747585715057e-09,0.00026492742165229455,1.1822629739858734,0.0004944512412218272,0.0,0.0,0.01635413960330732,0.022598040139605546,s106
81,(wfpt.36),-1.0393649112039327e-05,0.6158993488235295,0.6175424026119977,3.527932907343434e-05,0.05990349603714398,3.4955770390476815e-06,1.2963144616199813,4.916792086884225e-05,0.0,0.0,-0.002284800446642819,-0.010323478051950354,s108
82,(wfpt.37),0.001509886343440514,1.0893172584148948e-25,0.5039749821788598,0.0008922053121385165,6.546690548498534e-16,0.0015237544542984205,1.2164879300397442,0.0009060820020188043,0.0,0.0,0.03813267093706645,0.033420773361204255,s110
83,(wfpt.38),0.0004445965769859228,1.0242908466336608e-08,0.6132796427817327,0.00013491796783915433,0.0011025351574455813,0.0004585765683624565,1.2689126146276297,0.0001489022904456183,0.0,0.0,0.02285791125810247,0.013485097095295086,s111
84,(wfpt.39),0.003896050218247127,2.679545148369373e-63,0.5087552118719005,0.0033707625452815693,5.029646494699506e-55,0.003909885187479811,1.1831705877168905,0.0033846048102776916,0.0,0.0,0.06194735791031699,0.06400857662726668,s112
