,node,m_sample,m_kl,m_level_2,m_int_pval,m_int_val,m_log_int_pval,m_log_int_val,m_log_rsq,m_log_rsq_adj,m_log_slope_pval,m_log_slope_val,m_rsq,m_rsq_adj,m_slope_pval,m_slope_val,sem_sample,sem_kl,sem_level_2,sem_int_pval,sem_int_val,sem_log_int_pval,sem_log_int_val,sem_log_rsq,sem_log_rsq_adj,sem_log_slope_pval,sem_log_slope_val,sem_rsq,sem_rsq_adj,sem_slope_pval,sem_slope_val,subj_id
0,(wfpt.0),249.5,0.12272683566612488,0.0,0.2257097567304882,-0.012229555998002186,0.17860495503522975,-0.2202167270219337,0.49969534738511595,0.49631491054312327,1.5673451862110362e-15,1.1746937539237277,0.7983309174191993,0.7969682884828425,1.2336099359562507e-41,1.0078384628709496,6.461423991660042,0.0067797249926631956,0.0,0.013387208679503729,0.0023389809739572704,0.011021832373648064,0.009118238709118502,0.00963944478863076,0.009704576172337723,1.7270645913619772e-16,0.007425704870883928,0.0026996129461212028,0.0027178535741355357,8.974116367420492e-42,0.005871229048653271,s005
1,(wfpt.1),249.5,0.8342624398913071,0.0,0.1234882832034975,0.0404243593707664,0.15020639232380817,-0.02314992537139242,0.7860490312414492,0.7846034165876755,1.2210136616865555e-21,1.010715427994747,0.9045640434403726,0.9039192058960511,5.0229394850435106e-51,0.9041448446839069,6.461423991660042,0.020162525929624493,0.0,0.010647734409877945,0.0027590537187737007,0.011282603014701338,0.00982051958564509,0.006402081824725181,0.006445339134351706,7.190917688506909e-22,0.007569177020852955,0.001968360172265779,0.0019816599031594667,2.979034019754437e-51,0.005095742427948023,s007
2,(wfpt.10),249.5,0.12619759007248643,0.0,0.10194619234851843,0.025792220321570913,0.1967308790424245,0.03371145268415647,0.7938997994141056,0.7925072304912282,1.058102992892777e-40,0.972133884547142,0.9456741836534917,0.9453071173268258,2.628148518756995e-67,0.9458984546811272,6.461423991660042,0.005091501711112004,0.0,0.009958219676758766,0.002460513979561094,0.012856579666626644,0.00810246569447799,0.0045478710498855985,0.004578599908330768,3.893537124539389e-41,0.006505823212140442,0.0010361470748683685,0.0010431480686174783,2.2815499276849676e-67,0.005546904900114353,s028
3,(wfpt.100),249.5,0.34407859286636966,0.0,0.11533395746835026,0.07559213104386077,0.3338611283910249,-0.03182272924922152,0.5553721111355534,0.552367868643226,2.0729234764413783e-13,1.0175245078629818,0.7479674448330224,0.7462645221629753,8.928912461647604e-30,0.8329472573188565,6.461423991660042,0.011560772131649267,0.0,0.01071463584744283,0.0025185905560302416,0.013977237335763868,0.0085900554478161,0.008648021205717104,0.008706453781431409,8.157297385374511e-14,0.006747965444871315,0.0037564762310434486,0.0037818578271991486,7.227981498484197e-30,0.004912184149949198,s359
4,(wfpt.101),249.5,0.05066515624305678,0.0,0.19484743647764016,-0.028027311069576278,0.16970171341953239,-0.02458348291644887,0.8410266374919416,0.8399524931506709,4.364461993039789e-24,1.0197591284914904,0.8300962383700472,0.8289482399806547,3.6741583060628993e-41,1.0616828563197176,6.461423991660042,0.001762922313591407,0.0,0.012323907802925723,0.0021379186350923536,0.011941602677691714,0.008026967128427466,0.003427111484203179,0.003450267642880227,3.822853963508687e-24,0.0065251174068536545,0.002288101984040099,0.0023035621325809105,3.5873048856899414e-41,0.0053674949186433936,s365
5,(wfpt.102),249.5,0.06051392858443864,0.0,0.13992246009068451,0.02474305675660731,0.30286013129063805,-0.01335692601625266,0.551114528926292,0.5480815189866053,8.595356914707885e-21,1.0091527019365611,0.8464325767776285,0.8453949590531539,5.610921955436459e-46,0.9328453561822521,6.461423991660042,0.0034682056510029675,0.0,0.010219668426159057,0.0023398748352270017,0.013720064546457487,0.008441734246128279,0.00818542441913889,0.00824073134088983,3.465519004968957e-21,0.006881845123987621,0.0024403805859083104,0.0024568696439212032,5.309999236999276e-46,0.005849857223693512,s368
6,(wfpt.103),249.5,0.0318007297961175,0.0,0.027314510685588093,0.0860673765749178,0.036639385486088395,0.1879805558164716,0.9489010771629441,0.9485558141708013,1.852599354101293e-41,0.852108550878224,0.9464568510109628,0.9460950729772527,3.7714080508608625e-73,0.8473073269094888,6.461423991660042,0.00045393013574263167,0.0,0.005316201779894654,0.002274528183484928,0.0064014226079568215,0.005453539220138295,0.0009786609447026366,0.0009852735186533282,1.8525993529344898e-41,0.004349787961896401,0.0007875086521272236,0.0007928296565334873,2.921235190146476e-73,0.0044769767680104605,s369
7,(wfpt.104),249.5,0.08169765618271285,0.0,0.0650855490655292,-0.015679319696628828,0.039931970049604894,0.04231417300807473,0.9044585542346673,0.9038130039254432,9.888453775341384e-22,0.9666594292780835,0.957725666135439,0.9574400287444632,6.554985178730202e-63,1.034832554410415,6.461423991660042,0.0037801523620116214,0.0,0.007631848230641424,0.002793461296585141,0.006860612254996814,0.012109548755300212,0.006222208811283834,0.006264250762711428,9.796494044586596e-22,0.00969621628492133,0.0014792546902315765,0.0014892496543547607,6.446473303384052e-63,0.006224085243659779,s372
8,(wfpt.105),249.5,7.5931506130659905,0.0,0.010022651404677832,-1.3445223933503192,0.004754102308738712,-5.745876171802584,0.7098210069313469,0.7077029120914299,4.540084023055102e-17,5.320841302900592,0.7209147889967772,0.7188776706682849,9.769039154990813e-10,2.854765360647551,6.461423991660042,0.38937971347276956,0.0,0.00283283818731464,0.06160323181264548,0.0022770770393996114,0.27589031702340744,0.00605919415377777,0.006103421848330896,2.3317639645392755e-17,0.2070396843626446,0.007740286400443661,0.007796784841322811,3.668553019740016e-10,0.07321859281431871,s373
9,(wfpt.106),249.5,0.1225071984782251,0.0,0.1723679462921498,0.04884762305786789,0.4252565845681641,-0.05568464162052092,0.37376399769907837,0.36953267335920686,2.289479382738532e-12,1.039340758976621,0.617660034566338,0.6150766564215151,3.0651770903448943e-27,0.8475033534849022,6.461423991660042,0.005412844108505363,0.0,0.012171402333558014,0.0019231105424224301,0.01431535231364978,0.008677343582672482,0.005966947626756377,0.006007264840450676,3.389742278404303e-13,0.007095268900519297,0.00301942555066043,0.0030398270746513807,2.6380886170497514e-27,0.005094039557265551,s374
