,node,m_sample,m_kl,m_level_2,m_int_pval,m_int_val,m_log_int_pval,m_log_int_val,m_log_rsq,m_log_rsq_adj,m_log_slope_pval,m_log_slope_val,m_rsq,m_rsq_adj,m_slope_pval,m_slope_val,sem_sample,sem_kl,sem_level_2,sem_int_pval,sem_int_val,sem_log_int_pval,sem_log_int_val,sem_log_rsq,sem_log_rsq_adj,sem_log_slope_pval,sem_log_slope_val,sem_rsq,sem_rsq_adj,sem_slope_pval,sem_slope_val,subj_id
0,(wfpt.0),249.5,0.31165630112399656,0.0,0.1015939722196907,0.07043923398648164,0.3097511316898889,-0.07972742171763557,0.5002335766616226,0.4980700856514996,1.7347357951333307e-15,1.0540989491121704,0.6674694606436989,0.6660299344992984,3.8198734030704104e-38,0.8269121807279818,6.461423991660042,0.008705420998819787,0.0,0.009987776626861518,0.0021131117840806936,0.012945558150671109,0.007339430864025149,0.007699842859272744,0.007733175512343189,7.869859433105921e-16,0.005784419851011317,0.0040796418952947265,0.004097302682720247,3.2138646056254013e-38,0.0042392012229759465,s005
1,(wfpt.1),249.5,1.3064518695362148,0.0,0.008318779102819886,0.1494500482766003,0.1552520432062997,-0.04308449733205742,0.7193115422246179,0.7181272027403329,6.185294146006406e-25,1.0071697945610123,0.8218883137929481,0.8211367876908086,1.372898512055021e-64,0.7291932324631947,6.461423991660042,0.023283195801937953,0.0,0.0027795814891685925,0.0024082665661031687,0.01124176926410036,0.00942371217273409,0.005837528581333555,0.0058621595036176645,6.185100326578565e-25,0.006907626355155926,0.0025241453830381947,0.0025347957854982735,8.930678964944481e-65,0.0033669385428835344,s007
2,(wfpt.10),249.5,0.44670032950829003,0.0,0.08420893224875653,0.07783030333520416,0.2727484761223582,-0.03498932532365985,0.5934962944317201,0.5917882956688284,2.9728901419968487e-19,1.018130173063883,0.7182522077712152,0.7170683935181532,1.7655137170263828e-44,0.8166270523031622,6.461423991660042,0.01070919954311273,0.0,0.009669342589544556,0.001955719614435574,0.013330191462675067,0.007272510950744251,0.006727774882729533,0.006756042844421671,2.0471695049811015e-19,0.0056827431628449455,0.0035115899871641597,0.0035263445669421575,1.6139468063472293e-44,0.0038215657763604497,s028
3,(wfpt.100),249.5,3.825107354682362,0.0,0.1849324819927832,0.043373277074817626,0.25921454176933817,0.04264444242388091,0.8293713986346882,0.8286453194799424,1.0468040396775594e-46,0.9476271464817969,0.8312299730698706,0.8305118027425075,5.453742377053777e-56,0.8667193719752888,6.461423991660042,0.03677180300936439,0.0,0.012260087324020816,0.0018519880733083565,0.013299106036863625,0.003827109900600583,0.004486210560951341,0.004505300818657517,5.862194498182901e-47,0.0026886047039080094,0.0034157507781534227,0.003430285887847694,3.8739991748567557e-56,0.002333350298529212,s359
4,(wfpt.101),249.5,0.25762306678704655,0.0,0.0057118291360326945,0.15204124257500468,0.36935041247509853,0.011218330651635891,0.45846330641376826,0.4561783414619285,4.075323498169946e-19,0.9786565613951314,0.7083442267942825,0.7071136117174657,1.0067951986592105e-47,0.7245084694683134,6.461423991660042,0.007639712253383644,0.0,0.0018266426061268298,0.002329988232139558,0.014656254918632611,0.006677192733625846,0.006154628976836652,0.0061805978754730945,1.9630254344266736e-19,0.005148804192239928,0.0024452953442511195,0.0024556130461255987,9.483131278326504e-48,0.0038017574671586718,s365
5,(wfpt.102),249.5,0.6065423221908783,0.0,0.08493075364914085,0.06312987859585291,0.14162494395897027,-0.13230111316806578,0.6804180653767745,0.6790752841388618,2.2780485175725732e-23,1.0922761893276172,0.8626408114455629,0.8620636719978553,4.490301900352967e-65,0.8441432383213667,6.461423991660042,0.013436058938953624,0.0,0.009333580669956766,0.0024072068659577324,0.011358039160298894,0.008663781797498582,0.006674035176697287,0.006702077341305253,1.6870714021850502e-23,0.006771969397631182,0.0022052576408395667,0.002214523429246457,4.441738880719372e-65,0.004749510216547933,s368
6,(wfpt.103),249.5,0.02841993816821734,0.0,0.028536329226012073,0.06279819099635842,0.03344632625221435,0.12135889887693607,0.9572980795933321,0.957118659759692,3.9757275577470985e-85,0.9048657920433123,0.9518911376500747,0.9516889995729748,3.0548750974683256e-82,0.8921096478969424,6.461423991660042,0.0003135655351885988,0.0,0.005276881203830301,0.0023718999746790313,0.005919253894269612,0.005070834023450545,0.0012807146686253416,0.0012860958226951975,3.9757274844308935e-85,0.004006790321103946,0.0014751251073195836,0.0014813231119721875,3.054875066725988e-82,0.004298188656831525,s369
7,(wfpt.104),249.5,0.8107638773132447,0.0,0.0742165995223307,0.07997977312414428,0.23394948442416355,-0.0548889909856898,0.6401428242160622,0.6385071097806809,2.2308809123416e-19,1.0283476191168208,0.7512454931192982,0.7501147908152955,2.89293572684886e-42,0.8005801215714732,6.461423991660042,0.01797482218064242,0.0,0.00838267088286951,0.00214243276849815,0.012773318272396205,0.007591325212310215,0.006979279448421522,0.007011003445914346,1.6566162238290001e-19,0.005831716564807443,0.0037628355070399005,0.0037799393047991737,2.8625386500985253e-42,0.003989028574503528,s372
8,(wfpt.105),249.5,0.8134562349722397,0.0,0.006030615196587038,0.13572113105524916,0.1780110831685865,-0.0693742103257689,0.7063329947970709,0.705099099817226,5.8979542232154306e-24,1.0397585332698593,0.8373907481823267,0.8367075160318329,3.548838844972947e-67,0.7292297962617682,6.461423991660042,0.0157700062766093,0.0,0.0025051800696311364,0.0020662918062762203,0.011747692478775254,0.007650340346141564,0.006000595933778913,0.006025808521735971,5.833830211698761e-24,0.0059069468982533395,0.0022134058147036083,0.0022227058391351352,2.4343289443769407e-67,0.0038196123085185475,s373
9,(wfpt.106),249.5,0.26289836907516345,0.0,0.17686560413548233,0.04572275209645236,0.283125551918399,-0.10274790550904478,0.5010149381141391,0.49891836222386293,3.610560939277237e-15,1.0757519257692356,0.6556975556926491,0.6542509067669878,5.781763259206303e-36,0.875080556941675,6.461423991660042,0.00847944045344369,0.0,0.01235207977148072,0.0020256380503866104,0.012799887577572465,0.007797288060476896,0.008579565725545574,0.008615614321031055,1.2144677756196303e-15,0.0062006277714663615,0.004699191050278856,0.00471893555049011,3.726240055446543e-36,0.004348708022459199,s374
