,index,int_pval,int_val,log_rsq_adj,log_int_val,rsq_adj,log_int_pval,log_rsq,slope_val,rsq,log_slope_pval,log_slope_val,slope_pval,subj_id
69,(wfpt.25),0.0,0.648499670626993,-1.5166603216654195e-05,1.287337403388531,-8.965202552335683e-06,0.0,5.667480130977509e-06,0.003674871088788831,1.1868751596644245e-05,0.6019761758131585,0.0027398971432343114,0.45038857445395764,s085
70,(wfpt.26),0.0,0.7237914644322867,-8.369442445310682e-06,1.29819633641899,-4.776970772502054e-06,0.0,1.2465801521810427e-05,-0.004003827555723901,1.6056896119942543e-05,0.43922982121698695,0.0035514079798831272,0.38000149788299387,s086
71,(wfpt.27),0.0,0.9507111739314666,0.0037417609863961143,1.3222141010202448,0.010275541365414864,0.0,0.0037625185286195295,0.08249257756331171,0.01029616105454656,3.0563630142922367e-41,0.04991052279724775,4.8387614663353896e-110,s089
72,(wfpt.28),0.0,0.4884183524243909,0.0011754714388789722,1.1969540675232007,0.0003606271458543864,0.0,0.0011962911268114107,0.017723278014233602,0.00038145340000239614,3.511823495296505e-14,0.030704440414239174,1.8749245665227903e-05,s091
73,(wfpt.29),0.0,0.7813672745293916,0.0006869499227079023,1.2855607646232643,7.831384439316302e-05,0.0,0.0007077837018446553,0.008682807664649551,9.914598019078458e-05,5.624202428674738e-09,0.022193402490226045,0.029145559394172238,s092
74,(wfpt.3),0.0,0.6578087632502403,4.594698983528822e-05,1.2826813046140793,-1.996577531149235e-05,0.0,6.678023399142585e-05,-0.0007985229438814475,8.684080208265499e-07,0.07339894591863093,0.007045888796096836,0.8382282262937436,s011
75,(wfpt.30),0.0,0.706263429986729,0.0003127424732921602,1.2781766874157854,-1.7323125044876875e-05,0.0,0.00033357232884445587,0.0018198691984418862,3.511003231149168e-06,6.296531172509591e-05,0.017950785172615825,0.6814307854915893,s093
76,(wfpt.31),0.0,0.8722237636133932,-1.7978006315422235e-05,1.3499309227399388,0.0001691677742577946,0.0,2.8565696669202723e-06,0.011466129127725986,0.00018999801722574539,0.711175621183471,0.0013980152943489504,0.0025278901754139395,s094
77,(wfpt.32),0.0,0.5111669956109652,0.006223533257704195,1.156783474547759,0.0025374651621853372,0.0,0.006244245564222428,0.047532294577916974,0.0025582460645965366,2.5267538928412106e-67,0.06891176205940493,1.4324233287014776e-28,s097
78,(wfpt.33),0.0,0.8709677665331315,3.36644136567088e-07,1.3453924639235542,0.0012945777300299444,0.0,2.1185172508375594e-05,0.02811593099589403,0.0013153845264687325,0.31343974979543526,0.003245175730763692,1.8896777215922885e-15,s098
79,(wfpt.34),0.0,0.7008853062987465,7.613667504569044e-05,1.314362943384416,-1.8520196212179485e-05,0.0,9.697059239799355e-05,-0.001487602260322708,2.313957003230449e-06,0.030977956993737395,-0.009434104903567797,0.7389357066027427,s103
80,(wfpt.35),0.0,0.4838494565329432,0.0007312276608489876,1.2160021479616114,0.0002802649946558322,0.0,0.0007520461939920509,0.015655892177822126,0.00030109292305013913,1.864953224459989e-09,0.024392734903355872,0.00014363338022426543,s106
81,(wfpt.36),0.0,0.905186709539016,0.00012733932197317444,1.3597695141161843,0.0003412642225762985,0.0,0.0001484039070677179,-0.015564165247479013,0.00036231011271670166,0.007950509336937226,-0.009889645817334921,3.343279765592902e-05,s108
82,(wfpt.37),6.118092562406519e-155,0.08643265194339786,0.0014174735790357662,1.0670058282915171,0.0011051981395412414,0.0,0.0014382873549371178,0.029985230721361944,0.0011260088814704083,9.589027025342576e-17,0.03079617188151437,1.9287677029337727e-13,s110
83,(wfpt.38),0.0,0.41613497008022493,0.014856419161103362,1.041475954705954,0.014874234607190728,0.0,0.014878987281254474,0.11251060385301154,0.014896624337988995,2.5228125255049067e-144,0.10478645127104119,1.2569126882353397e-145,s111
84,(wfpt.39),0.0,0.6762547205766372,0.0005272299684698778,1.2806108842952562,0.001865952979583585,0.0,0.0005480544870661852,0.03374181385774351,0.0018867478721232844,2.907395169649583e-07,0.01880008794265474,1.7193023633536102e-21,s112
85,(wfpt.4),0.0,0.9040500899711765,-9.503977011604547e-06,1.3574367179473912,0.00019695528067031898,0.0,1.1785050812340714e-05,0.011900037803298572,0.00021822813849114997,0.45686477573343376,-0.0032385372359740646,0.0013614506977050248,s012
86,(wfpt.40),0.0,0.7834436883488414,6.476993624615623e-05,1.2973792776659323,1.163841888529582e-05,0.0,8.567683659865821e-05,-0.005015265462158525,3.247194378319662e-05,0.04293908329223001,-0.008071390516641793,0.21187070208332817,s121
