"dv","iv","fold","R","all_folds_r","all_folds_r2","all_folds_rmse","shuffle_mean_r","shuffle_sem_r","shuffle_95p_r","shuffle_max_r","shuffle_mean_r2","shuffle_sem_r2","shuffle_95p_r2","shuffle_max_r2","shuffle_mean_rmse","shuffle_sem_rmse","iv_data","dv_data"
"Drug_Use","non_decision",6,0.043341032225276,-0.0159406973176828,0.000254105830973979,0.993770238830664,0.00442929211264651,0.00460276309833196,0.0802709247830692,0.104049770128148,0.00211697601441643,0.000281967911254333,0.00779940936141168,0.0157247475026491,0.992084809425856,0.000330185085401176,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","non_decision",7,0.0449947178780359,-0.0159406973176828,0.000254105830973979,0.993770238830664,0.00442929211264651,0.00460276309833196,0.0802709247830692,0.104049770128148,0.00211697601441643,0.000281967911254333,0.00779940936141168,0.0157247475026491,0.992084809425856,0.000330185085401176,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","non_decision",8,0.0196653004325954,-0.0159406973176828,0.000254105830973979,0.993770238830664,0.00442929211264651,0.00460276309833196,0.0802709247830692,0.104049770128148,0.00211697601441643,0.000281967911254333,0.00779940936141168,0.0157247475026491,0.992084809425856,0.000330185085401176,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","non_decision",9,0.00929814212226206,-0.0159406973176828,0.000254105830973979,0.993770238830664,0.00442929211264651,0.00460276309833196,0.0802709247830692,0.104049770128148,0.00211697601441643,0.000281967911254333,0.00779940936141168,0.0157247475026491,0.992084809425856,0.000330185085401176,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","non_decision",10,-0.203403982820408,-0.0159406973176828,0.000254105830973979,0.993770238830664,0.00442929211264651,0.00460276309833196,0.0802709247830692,0.104049770128148,0.00211697601441643,0.000281967911254333,0.00779940936141168,0.0157247475026491,0.992084809425856,0.000330185085401176,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","threshold",1,-0.0178981572456788,-0.16892842814713,0.0285368138362602,0.995774631457764,-0.00513715249702601,0.00427637842464461,0.0598760676486219,0.101295850656266,0.00183684416642353,0.000251412351938546,0.00684269034543435,0.0133847671909934,0.990104156779846,0.0000855701321485311,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","threshold",2,-0.00531544332402522,-0.16892842814713,0.0285368138362602,0.995774631457764,-0.00513715249702601,0.00427637842464461,0.0598760676486219,0.101295850656266,0.00183684416642353,0.000251412351938546,0.00684269034543435,0.0133847671909934,0.990104156779846,0.0000855701321485311,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","threshold",3,-0.328640479788301,-0.16892842814713,0.0285368138362602,0.995774631457764,-0.00513715249702601,0.00427637842464461,0.0598760676486219,0.101295850656266,0.00183684416642353,0.000251412351938546,0.00684269034543435,0.0133847671909934,0.990104156779846,0.0000855701321485311,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","threshold",4,0.0456713451921865,-0.16892842814713,0.0285368138362602,0.995774631457764,-0.00513715249702601,0.00427637842464461,0.0598760676486219,0.101295850656266,0.00183684416642353,0.000251412351938546,0.00684269034543435,0.0133847671909934,0.990104156779846,0.0000855701321485311,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","threshold",5,-0.0770899092195953,-0.16892842814713,0.0285368138362602,0.995774631457764,-0.00513715249702601,0.00427637842464461,0.0598760676486219,0.101295850656266,0.00183684416642353,0.000251412351938546,0.00684269034543435,0.0133847671909934,0.990104156779846,0.0000855701321485311,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","threshold",6,-0.136257261607288,-0.16892842814713,0.0285368138362602,0.995774631457764,-0.00513715249702601,0.00427637842464461,0.0598760676486219,0.101295850656266,0.00183684416642353,0.000251412351938546,0.00684269034543435,0.0133847671909934,0.990104156779846,0.0000855701321485311,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","threshold",7,-0.199749919379302,-0.16892842814713,0.0285368138362602,0.995774631457764,-0.00513715249702601,0.00427637842464461,0.0598760676486219,0.101295850656266,0.00183684416642353,0.000251412351938546,0.00684269034543435,0.0133847671909934,0.990104156779846,0.0000855701321485311,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","threshold",8,-0.130195739966494,-0.16892842814713,0.0285368138362602,0.995774631457764,-0.00513715249702601,0.00427637842464461,0.0598760676486219,0.101295850656266,0.00183684416642353,0.000251412351938546,0.00684269034543435,0.0133847671909934,0.990104156779846,0.0000855701321485311,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","threshold",9,0.0136122241396936,-0.16892842814713,0.0285368138362602,0.995774631457764,-0.00513715249702601,0.00427637842464461,0.0598760676486219,0.101295850656266,0.00183684416642353,0.000251412351938546,0.00684269034543435,0.0133847671909934,0.990104156779846,0.0000855701321485311,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Drug_Use","threshold",10,-0.202956154326278,-0.16892842814713,0.0285368138362602,0.995774631457764,-0.00513715249702601,0.00427637842464461,0.0598760676486219,0.101295850656266,0.00183684416642353,0.000251412351938546,0.00684269034543435,0.0133847671909934,0.990104156779846,0.0000855701321485311,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","drift_rate",1,0.347153040007242,0.0322215369728608,0.00103822744489344,0.994060510362124,-0.00233585882181963,0.00390398076133509,0.0583745138641533,0.0868997813523971,0.00151432174913805,0.000202754294590947,0.00587249817661482,0.00807278738490433,0.996562451012775,0.000287311374218357,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","drift_rate",2,0.0302429087061642,0.0322215369728608,0.00103822744489344,0.994060510362124,-0.00233585882181963,0.00390398076133509,0.0583745138641533,0.0868997813523971,0.00151432174913805,0.000202754294590947,0.00587249817661482,0.00807278738490433,0.996562451012775,0.000287311374218357,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","drift_rate",3,0.0936839068793102,0.0322215369728608,0.00103822744489344,0.994060510362124,-0.00233585882181963,0.00390398076133509,0.0583745138641533,0.0868997813523971,0.00151432174913805,0.000202754294590947,0.00587249817661482,0.00807278738490433,0.996562451012775,0.000287311374218357,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","drift_rate",4,0.128005277964869,0.0322215369728608,0.00103822744489344,0.994060510362124,-0.00233585882181963,0.00390398076133509,0.0583745138641533,0.0868997813523971,0.00151432174913805,0.000202754294590947,0.00587249817661482,0.00807278738490433,0.996562451012775,0.000287311374218357,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","drift_rate",5,-0.280531868903293,0.0322215369728608,0.00103822744489344,0.994060510362124,-0.00233585882181963,0.00390398076133509,0.0583745138641533,0.0868997813523971,0.00151432174913805,0.000202754294590947,0.00587249817661482,0.00807278738490433,0.996562451012775,0.000287311374218357,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","drift_rate",6,-0.0262130409666873,0.0322215369728608,0.00103822744489344,0.994060510362124,-0.00233585882181963,0.00390398076133509,0.0583745138641533,0.0868997813523971,0.00151432174913805,0.000202754294590947,0.00587249817661482,0.00807278738490433,0.996562451012775,0.000287311374218357,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","drift_rate",7,0.189216691616543,0.0322215369728608,0.00103822744489344,0.994060510362124,-0.00233585882181963,0.00390398076133509,0.0583745138641533,0.0868997813523971,0.00151432174913805,0.000202754294590947,0.00587249817661482,0.00807278738490433,0.996562451012775,0.000287311374218357,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","drift_rate",8,-0.0569658476541555,0.0322215369728608,0.00103822744489344,0.994060510362124,-0.00233585882181963,0.00390398076133509,0.0583745138641533,0.0868997813523971,0.00151432174913805,0.000202754294590947,0.00587249817661482,0.00807278738490433,0.996562451012775,0.000287311374218357,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","drift_rate",9,-0.00393820036457729,0.0322215369728608,0.00103822744489344,0.994060510362124,-0.00233585882181963,0.00390398076133509,0.0583745138641533,0.0868997813523971,0.00151432174913805,0.000202754294590947,0.00587249817661482,0.00807278738490433,0.996562451012775,0.000287311374218357,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","drift_rate",10,0.202407035995289,0.0322215369728608,0.00103822744489344,0.994060510362124,-0.00233585882181963,0.00390398076133509,0.0583745138641533,0.0868997813523971,0.00151432174913805,0.000202754294590947,0.00587249817661482,0.00807278738490433,0.996562451012775,0.000287311374218357,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","non_decision",1,-0.231523236503925,-0.113161805944733,0.0128055943246733,0.996176825542485,0.00422208330571328,0.00428785002029262,0.071162321632534,0.0948107418906573,0.0018380061092962,0.000203828243812155,0.0057591601191693,0.00898907677785684,0.993668239724995,0.0000463092886781045,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","non_decision",2,-0.0436729147532877,-0.113161805944733,0.0128055943246733,0.996176825542485,0.00422208330571328,0.00428785002029262,0.071162321632534,0.0948107418906573,0.0018380061092962,0.000203828243812155,0.0057591601191693,0.00898907677785684,0.993668239724995,0.0000463092886781045,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","non_decision",3,-0.190178330252643,-0.113161805944733,0.0128055943246733,0.996176825542485,0.00422208330571328,0.00428785002029262,0.071162321632534,0.0948107418906573,0.0018380061092962,0.000203828243812155,0.0057591601191693,0.00898907677785684,0.993668239724995,0.0000463092886781045,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","non_decision",4,-0.0572372463734869,-0.113161805944733,0.0128055943246733,0.996176825542485,0.00422208330571328,0.00428785002029262,0.071162321632534,0.0948107418906573,0.0018380061092962,0.000203828243812155,0.0057591601191693,0.00898907677785684,0.993668239724995,0.0000463092886781045,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","non_decision",5,-0.0313875812228938,-0.113161805944733,0.0128055943246733,0.996176825542485,0.00422208330571328,0.00428785002029262,0.071162321632534,0.0948107418906573,0.0018380061092962,0.000203828243812155,0.0057591601191693,0.00898907677785684,0.993668239724995,0.0000463092886781045,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","non_decision",6,0.0357989471552118,-0.113161805944733,0.0128055943246733,0.996176825542485,0.00422208330571328,0.00428785002029262,0.071162321632534,0.0948107418906573,0.0018380061092962,0.000203828243812155,0.0057591601191693,0.00898907677785684,0.993668239724995,0.0000463092886781045,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","non_decision",7,-0.116912081476471,-0.113161805944733,0.0128055943246733,0.996176825542485,0.00422208330571328,0.00428785002029262,0.071162321632534,0.0948107418906573,0.0018380061092962,0.000203828243812155,0.0057591601191693,0.00898907677785684,0.993668239724995,0.0000463092886781045,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","non_decision",8,-0.151590590903959,-0.113161805944733,0.0128055943246733,0.996176825542485,0.00422208330571328,0.00428785002029262,0.071162321632534,0.0948107418906573,0.0018380061092962,0.000203828243812155,0.0057591601191693,0.00898907677785684,0.993668239724995,0.0000463092886781045,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","non_decision",9,-0.164925924174696,-0.113161805944733,0.0128055943246733,0.996176825542485,0.00422208330571328,0.00428785002029262,0.071162321632534,0.0948107418906573,0.0018380061092962,0.000203828243812155,0.0057591601191693,0.00898907677785684,0.993668239724995,0.0000463092886781045,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","non_decision",10,-0.19977718076051,-0.113161805944733,0.0128055943246733,0.996176825542485,0.00422208330571328,0.00428785002029262,0.071162321632534,0.0948107418906573,0.0018380061092962,0.000203828243812155,0.0057591601191693,0.00898907677785684,0.993668239724995,0.0000463092886781045,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","threshold",1,0.00367696929723236,-0.106446261446241,0.0113308065758814,0.995507202268197,0.00142093253240536,0.0042531731080576,0.0712751875291423,0.104149624590558,0.00179287771648498,0.000228127420189713,0.00637452294266116,0.0108471443023542,0.993674311148607,0.0000328972293529581,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","threshold",2,-0.105364083833739,-0.106446261446241,0.0113308065758814,0.995507202268197,0.00142093253240536,0.0042531731080576,0.0712751875291423,0.104149624590558,0.00179287771648498,0.000228127420189713,0.00637452294266116,0.0108471443023542,0.993674311148607,0.0000328972293529581,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","threshold",3,0.0256962182055076,-0.106446261446241,0.0113308065758814,0.995507202268197,0.00142093253240536,0.0042531731080576,0.0712751875291423,0.104149624590558,0.00179287771648498,0.000228127420189713,0.00637452294266116,0.0108471443023542,0.993674311148607,0.0000328972293529581,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","threshold",4,-0.152389350018227,-0.106446261446241,0.0113308065758814,0.995507202268197,0.00142093253240536,0.0042531731080576,0.0712751875291423,0.104149624590558,0.00179287771648498,0.000228127420189713,0.00637452294266116,0.0108471443023542,0.993674311148607,0.0000328972293529581,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","threshold",5,-0.198500123226486,-0.106446261446241,0.0113308065758814,0.995507202268197,0.00142093253240536,0.0042531731080576,0.0712751875291423,0.104149624590558,0.00179287771648498,0.000228127420189713,0.00637452294266116,0.0108471443023542,0.993674311148607,0.0000328972293529581,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","threshold",6,-0.0899071862777381,-0.106446261446241,0.0113308065758814,0.995507202268197,0.00142093253240536,0.0042531731080576,0.0712751875291423,0.104149624590558,0.00179287771648498,0.000228127420189713,0.00637452294266116,0.0108471443023542,0.993674311148607,0.0000328972293529581,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","threshold",7,-0.0498780740812812,-0.106446261446241,0.0113308065758814,0.995507202268197,0.00142093253240536,0.0042531731080576,0.0712751875291423,0.104149624590558,0.00179287771648498,0.000228127420189713,0.00637452294266116,0.0108471443023542,0.993674311148607,0.0000328972293529581,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","threshold",8,-0.0556250209108433,-0.106446261446241,0.0113308065758814,0.995507202268197,0.00142093253240536,0.0042531731080576,0.0712751875291423,0.104149624590558,0.00179287771648498,0.000228127420189713,0.00637452294266116,0.0108471443023542,0.993674311148607,0.0000328972293529581,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","threshold",9,0.0181184798007612,-0.106446261446241,0.0113308065758814,0.995507202268197,0.00142093253240536,0.0042531731080576,0.0712751875291423,0.104149624590558,0.00179287771648498,0.000228127420189713,0.00637452294266116,0.0108471443023542,0.993674311148607,0.0000328972293529581,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Mental_Health","threshold",10,-0.207708270697825,-0.106446261446241,0.0113308065758814,0.995507202268197,0.00142093253240536,0.0042531731080576,0.0712751875291423,0.104149624590558,0.00179287771648498,0.000228127420189713,0.00637452294266116,0.0108471443023542,0.993674311148607,0.0000328972293529581,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","drift_rate",1,0.0475660711319438,0.000188268075194642,3.54448681374955e-08,0.990908219847159,0.00518876824995976,0.00408842625642014,0.0696628548905431,0.112975442978501,0.00168173101211616,0.000242350541393118,0.00645823832531074,0.0127634507161884,0.990464956235354,0.000243224634690486,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","drift_rate",2,-0.162545265680033,0.000188268075194642,3.54448681374955e-08,0.990908219847159,0.00518876824995976,0.00408842625642014,0.0696628548905431,0.112975442978501,0.00168173101211616,0.000242350541393118,0.00645823832531074,0.0127634507161884,0.990464956235354,0.000243224634690486,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","drift_rate",3,0.13348154443442,0.000188268075194642,3.54448681374955e-08,0.990908219847159,0.00518876824995976,0.00408842625642014,0.0696628548905431,0.112975442978501,0.00168173101211616,0.000242350541393118,0.00645823832531074,0.0127634507161884,0.990464956235354,0.000243224634690486,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","drift_rate",4,0.173821432913773,0.000188268075194642,3.54448681374955e-08,0.990908219847159,0.00518876824995976,0.00408842625642014,0.0696628548905431,0.112975442978501,0.00168173101211616,0.000242350541393118,0.00645823832531074,0.0127634507161884,0.990464956235354,0.000243224634690486,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","drift_rate",5,-0.0280937540809236,0.000188268075194642,3.54448681374955e-08,0.990908219847159,0.00518876824995976,0.00408842625642014,0.0696628548905431,0.112975442978501,0.00168173101211616,0.000242350541393118,0.00645823832531074,0.0127634507161884,0.990464956235354,0.000243224634690486,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","drift_rate",6,-0.026083482042896,0.000188268075194642,3.54448681374955e-08,0.990908219847159,0.00518876824995976,0.00408842625642014,0.0696628548905431,0.112975442978501,0.00168173101211616,0.000242350541393118,0.00645823832531074,0.0127634507161884,0.990464956235354,0.000243224634690486,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","drift_rate",7,0.106013996296347,0.000188268075194642,3.54448681374955e-08,0.990908219847159,0.00518876824995976,0.00408842625642014,0.0696628548905431,0.112975442978501,0.00168173101211616,0.000242350541393118,0.00645823832531074,0.0127634507161884,0.990464956235354,0.000243224634690486,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","drift_rate",8,0.31775477610618,0.000188268075194642,3.54448681374955e-08,0.990908219847159,0.00518876824995976,0.00408842625642014,0.0696628548905431,0.112975442978501,0.00168173101211616,0.000242350541393118,0.00645823832531074,0.0127634507161884,0.990464956235354,0.000243224634690486,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","drift_rate",9,0.0569800740226579,0.000188268075194642,3.54448681374955e-08,0.990908219847159,0.00518876824995976,0.00408842625642014,0.0696628548905431,0.112975442978501,0.00168173101211616,0.000242350541393118,0.00645823832531074,0.0127634507161884,0.990464956235354,0.000243224634690486,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","drift_rate",10,-0.0977518365657911,0.000188268075194642,3.54448681374955e-08,0.990908219847159,0.00518876824995976,0.00408842625642014,0.0696628548905431,0.112975442978501,0.00168173101211616,0.000242350541393118,0.00645823832531074,0.0127634507161884,0.990464956235354,0.000243224634690486,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","non_decision",1,0.0596599050261142,-0.0814521983116617,0.00663446060980227,0.991253459526501,0.000973268319103006,0.00462849226748048,0.0805010363060697,0.130811890932281,0.0021218183775635,0.000291151686598714,0.00770798593788175,0.017111750809279,0.98914116300966,0.0000863385107090608,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","non_decision",2,-0.380537544973079,-0.0814521983116617,0.00663446060980227,0.991253459526501,0.000973268319103006,0.00462849226748048,0.0805010363060697,0.130811890932281,0.0021218183775635,0.000291151686598714,0.00770798593788175,0.017111750809279,0.98914116300966,0.0000863385107090608,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","non_decision",3,-0.0990277399546323,-0.0814521983116617,0.00663446060980227,0.991253459526501,0.000973268319103006,0.00462849226748048,0.0805010363060697,0.130811890932281,0.0021218183775635,0.000291151686598714,0.00770798593788175,0.017111750809279,0.98914116300966,0.0000863385107090608,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","non_decision",4,0.06679139326472,-0.0814521983116617,0.00663446060980227,0.991253459526501,0.000973268319103006,0.00462849226748048,0.0805010363060697,0.130811890932281,0.0021218183775635,0.000291151686598714,0.00770798593788175,0.017111750809279,0.98914116300966,0.0000863385107090608,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","non_decision",5,-0.174448849937881,-0.0814521983116617,0.00663446060980227,0.991253459526501,0.000973268319103006,0.00462849226748048,0.0805010363060697,0.130811890932281,0.0021218183775635,0.000291151686598714,0.00770798593788175,0.017111750809279,0.98914116300966,0.0000863385107090608,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","non_decision",6,0.0434521764952508,-0.0814521983116617,0.00663446060980227,0.991253459526501,0.000973268319103006,0.00462849226748048,0.0805010363060697,0.130811890932281,0.0021218183775635,0.000291151686598714,0.00770798593788175,0.017111750809279,0.98914116300966,0.0000863385107090608,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","non_decision",7,-0.0419030281403568,-0.0814521983116617,0.00663446060980227,0.991253459526501,0.000973268319103006,0.00462849226748048,0.0805010363060697,0.130811890932281,0.0021218183775635,0.000291151686598714,0.00770798593788175,0.017111750809279,0.98914116300966,0.0000863385107090608,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","non_decision",8,-0.0505749815457229,-0.0814521983116617,0.00663446060980227,0.991253459526501,0.000973268319103006,0.00462849226748048,0.0805010363060697,0.130811890932281,0.0021218183775635,0.000291151686598714,0.00770798593788175,0.017111750809279,0.98914116300966,0.0000863385107090608,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
"Problem_Drinking","non_decision",9,0.0684209835930641,-0.0814521983116617,0.00663446060980227,0.991253459526501,0.000973268319103006,0.00462849226748048,0.0805010363060697,0.130811890932281,0.0021218183775635,0.000291151686598714,0.00770798593788175,0.017111750809279,0.98914116300966,0.0000863385107090608,"ez_t1_522_fa_3_condition_scores","demog_fa_scores_t1"
