,index,log_int_pval,slope_pval,log_int_val,log_slope_pval,log_rsq,rsq_adj,slope_val,rsq,log_slope_val,int_val,log_rsq_adj,int_pval,subj_id,sub_id
0,wfpt,0.0,0.00010589569735862986,1.3973513508100375,0.6348212973140499,6.0251492369767234e-06,0.00037405094811227,0.015773083867430503,0.00040070835095096236,0.0028009098633704345,1.1169332755879642,-2.0684091544431737e-05,0.0,0,s082
0,wfpt,0.0,0.14380345201059433,1.3015751257252928,0.2263704323991422,3.9130337712522945e-05,2.9917476927265874e-05,-0.007168226693317456,5.623317161729258e-05,0.0038585803174497435,0.689926120682444,1.239413093556685e-05,0.0,0,s083
0,wfpt,0.0,1.5902154379925228e-31,1.1781893720213072,1.8316610622088915e-50,0.006014942411754709,0.00365438137104257,0.05450466934318853,0.0036813103588160256,0.06645089390425421,0.551920702514789,0.005988072867311511,0.0,0,s084
0,wfpt,0.0,0.0005636891821590048,1.3087011150571481,0.0009179173205458096,0.00029294253936995585,0.00029043707223619375,0.014677527249497228,0.0003170967048377049,0.012458635572862099,0.7573688878929676,0.00026628226262293,0.0,0,s085
0,wfpt,0.0,0.3869666081456842,1.2145087152384246,0.7285107061754428,3.467593554518089e-06,-7.085574480258927e-06,0.0042263879555477606,2.1084432719198354e-05,0.0023703217155245015,0.6179084126759362,-2.5312597903726086e-05,0.0,0,s086
0,wfpt,0.0,0.09795134291385173,1.371279252637234,0.0029136800933158816,0.00023973932753540428,4.699163978827414e-05,0.009743669944154001,7.401812721663514e-05,0.013321632811510458,1.1234797868640614,0.00021268660914930404,0.0,0,s089
0,wfpt,0.0,0.10945648366242583,1.23805206906072,0.031792704725827924,0.00012294076822705335,4.1657319537868887e-05,0.008533320057948634,6.832358644304204e-05,0.011887501454044307,0.5792211072230915,9.627240188581077e-05,0.0,0,s091
0,wfpt,0.0,0.1790508567076343,1.3406562918672857,0.8787966989456404,6.203474298693834e-07,2.1198823160206715e-05,-0.011573151984688062,4.7514747294585824e-05,-0.00042647553205444054,0.7480317126213277,-2.605555033885487e-05,0.0,0,s092
0,wfpt,0.0,0.580288776027597,1.3392984199010072,0.2881817077383118,3.009135067411073e-05,-1.8513546957255045e-05,-0.002867785259156261,8.154324547260394e-06,-0.00436282953155909,0.842491610702612,3.4176621614978586e-06,0.0,0,s093
0,wfpt,0.0,0.8563002968385638,1.3694948422065305,0.35112832326929067,2.318647197052659e-05,-2.579355342469114e-05,-0.000801356614248104,8.745122183073661e-07,-0.00392304538340565,0.9335121663418452,-3.4831323374451273e-06,0.0,0,s094
0,wfpt,0.0,0.3801806881809138,1.3411265689065472,0.20113035032528306,4.3581546683602035e-05,-6.1299148432780726e-06,0.003889987988421747,2.0537626422179045e-05,0.005315367894318656,0.8787187301863653,1.6913197567580696e-05,0.0,0,s097
0,wfpt,0.0,0.000348802690271135,1.298677371601829,1.6244151631378795e-11,0.0012119182322479771,0.00031432567340428097,0.016401875329984814,0.00034098466895948754,0.03188346570305732,0.925705943686031,0.0011852276552519747,0.0,0,s098
0,wfpt,0.0,0.1270128493207113,1.2824733883099744,3.90929732559627e-05,0.0004532407576466335,3.54328301803708e-05,0.007172501870808,6.209926307632063e-05,0.021461021966295152,0.9096087632489985,0.0004264518758058111,0.0,0,s103
0,wfpt,0.0,0.004807029227968494,1.2534560694765846,1.2864841961083477e-05,0.0005074245688283519,0.00018534637216338634,0.01375471774178801,0.00021200880725835702,0.02158348927553942,0.6396015134628914,0.00048076787925832587,0.0,0,s106
0,wfpt,0.0,1.0204000735255187e-07,1.3948112530926529,0.0019796389445250794,0.00025897220447690383,0.0007385586760374485,0.02330481550963305,0.0007655664719595778,0.013766816838222963,1.1555488651937311,0.00023191048702586592,0.0,0,s108
0,wfpt,0.0,1.8680376226317696e-66,1.094819350616636,3.844852728439629e-69,0.008322898218807495,0.007956314588655311,0.07908360871071299,0.00798312730482087,0.07630884778291626,0.33750531265451705,0.008296064950366167,0.0,0,s110
0,wfpt,0.0,0.011585668052487043,1.3144748968263895,0.1651091287585793,5.1436895928236304e-05,0.00014328525440354678,-0.011518958683475326,0.0001699488111581715,0.007039449057629753,0.8402195719896269,2.4742414946210545e-05,0.0,0,s111
0,wfpt,0.0,0.0,1.051483319191356,0.0,0.09545149483118387,0.08894364884809736,0.22634431036760674,0.08896794433200761,0.2479493800691567,0.8190906139605385,0.09542737225117515,0.0,0,s112
0,wfpt,0.0,0.4852272899170553,1.3111361374129527,0.6047896746049213,7.14321404515772e-06,-1.3677836021130929e-05,-0.0038108632449050813,1.298990652764953e-05,-0.003579878921981702,0.7775623085697332,-1.952681813999213e-05,0.0,0,s121
0,wfpt,0.0,9.218081126029074e-95,1.1844725596497496,1.4244361416586316e-99,0.01330400826664957,0.012623193066571003,0.10646901644608076,0.01265266788095154,0.1051683147647487,0.6834788865839361,0.013274552896426428,0.0,0,s128
0,wfpt,0.0,1.1428448935568376e-106,1.1125109180262631,4.141458951834234e-136,0.01633994847667186,0.012725824702619293,0.10259251674368729,0.012752152716040799,0.10641005827046213,0.5581270123921562,0.016313665677240463,0.0,0,s129
0,wfpt,0.0,0.8253202755213446,1.3170440156522356,0.7915062443449781,1.8639353523974833e-06,-2.536898848570779e-05,-0.0011660285024307428,1.2990658354583573e-06,-0.0016732196632244633,0.7818985376546239,-2.4807660307324397e-05,0.0,0,s142
0,wfpt,0.0,0.8089195034234281,1.3808988335987187,0.4933610811945728,1.2686669883965607e-05,-2.5447880347639895e-05,-0.0011407644283238688,1.5805649583588988e-06,0.003222715477829466,1.0522377339027202,-1.4352437633924353e-05,0.0,0,s145
0,wfpt,0.0,0.008530504491518615,1.4125167233606624,0.08074920889248201,8.360991389344541e-05,0.00016215138129294093,-0.012018354639233113,0.00018954494957201806,-0.008569129322062682,1.134644763943243,5.6196167763644667e-05,0.0,0,s149
0,wfpt,0.0,4.042839217065471e-25,1.3129222368307127,7.857509258470577e-07,0.0006502977819151656,0.0028279412908833734,0.05290950310358614,0.002854533254901259,0.03369406251439474,0.8622680957169693,0.0006236470351496104,0.0,0,s161
0,wfpt,0.0,0.08057755113255047,1.3195087986711225,0.1857072558818372,4.6715870687608074e-05,5.475522922604448e-05,-0.009177751440518498,8.142114684428492e-05,-0.007365170394223753,0.796806268436492,2.004262562560477e-05,0.0,0,s163
0,wfpt,0.0,0.05053598014794101,1.3697893164583028,0.5580622646776756,9.16744827361704e-06,7.529851508891738e-05,-0.008699528770155458,0.00010196388487160313,-0.0031665026182388437,1.0409838311413782,-1.755384164314755e-05,0.0,0,s165
0,wfpt,0.0,0.2553089568902544,1.3003001976974637,3.683776317781687e-05,0.0004603706549919373,7.947645650707713e-06,0.005226445480882637,3.4975188350605535e-05,0.018462766485124602,0.8218969130850072,0.0004333407291057245,0.0,0,s168
0,wfpt,0.0,4.694215471912064e-05,1.2781332373494299,1.670069251328229e-10,0.001103873441461234,0.00042069106319997385,0.018256352983432582,0.00044770745037092663,0.02791173001183458,0.7844735127641376,0.001076845568563356,0.0,0,s170
0,wfpt,0.0,0.13540834097677115,1.3122302405966135,0.65241601667629,5.411450005654572e-06,3.27857752138172e-05,-0.007216057798712832,5.9452278699856365e-05,-0.0022389772477855023,0.768772131107139,-2.1262896830798184e-05,0.0,0,s173
0,wfpt,0.0,0.8813320825440427,1.3822013368782768,0.01380538190272416,0.00016167401396305348,-2.607377365637653e-05,-0.0007273063532999675,5.942994594221318e-07,-0.014877827853257981,0.9235317868282242,0.00013501023653539335,0.0,0,s179
0,wfpt,0.0,0.03222294706996523,1.405137762896775,0.008941667109068392,0.00018229105103417798,9.564507634562958e-05,0.010434509645044627,0.00012230990353889748,0.011809094709526085,1.1719341929232088,0.00015562142237113274,0.0,0,s180
0,wfpt,0.0,0.6134143877337208,1.3057964922417882,0.1383399558651669,5.858811671055619e-05,-1.9861269636933798e-05,-0.002457291955326109,6.806637807721394e-06,0.007089740463778194,0.7863406023531174,3.191376528510759e-05,0.0,0,s182
0,wfpt,0.0,0.15927741343554627,1.3333936024933912,0.5681417269588367,8.816253814991626e-06,2.651765729189126e-05,-0.006835696232092329,5.354469808604989e-05,-0.0035421598137280355,0.8788436635376776,-1.8243445379706458e-05,0.0,0,s184
0,wfpt,0.0,0.20561349543098173,1.2739041750674749,0.1385616362015575,5.850825856013042e-05,1.6056214185544704e-05,0.00654930047634372,4.272316380504737e-05,0.007854492092221825,0.6840974178262423,3.184030753222711e-05,0.0,0,s187
0,wfpt,0.0,9.784228179159735e-44,1.147766971387153,1.319729889749055e-74,0.008877943668965771,0.0050898715200544675,0.06749012264463482,0.005116403164324379,0.08001218095325373,0.5606754705648546,0.008851478460519036,0.0,0,s190
0,wfpt,0.0,0.08376711664019272,1.2516104183816696,0.14829204665179135,5.658700576094411e-05,5.3793520853440135e-05,-0.009615942906303255,8.081982444219094e-05,-0.012680835072987303,0.7485032161344873,2.950954866776101e-05,0.0,0,s192
0,wfpt,0.0,6.340200611598034e-08,1.3308761543453569,1.1730432549250237e-07,0.0007613645625538235,0.0007532747170961862,0.030087071010598362,0.0007799220070313639,0.021387795922285246,0.914070604808833,0.0007342467098769845,0.0,0,s196
0,wfpt,0.0,0.7992806547990229,1.3842817960237197,0.5575791132227721,9.195866538025399e-06,-2.4943732355175996e-05,0.0010948013021961397,1.7243106255060425e-06,0.0032584177650377666,1.1319842892630592,-1.754257042918539e-05,0.0,0,s198
0,wfpt,0.0,1.6621684326871098e-09,1.2033460283503588,2.576579090690891e-10,0.0010803042096235727,0.0009545891350536406,0.029995992788767946,0.000981591092156897,0.03193789319003921,0.5624543737986257,0.0010532925091343293,0.0,0,s205
0,wfpt,0.0,0.590138659657137,1.3368149233359203,0.3608397833077105,2.2276566157275468e-05,-1.8930656033422366e-05,0.002359667055223206,7.737226594195512e-06,0.004455465856102836,0.8753461449300568,-4.402312329343516e-06,0.0,0,s206
0,wfpt,0.0,5.763082760734365e-16,1.3014454670537063,4.683716053876316e-05,0.000441852133205356,0.0017190748472362127,0.03720421684886916,0.0017456963818144322,0.016567915977180887,0.741222639551819,0.0004151958275926404,0.0,0,s207
0,wfpt,0.0,4.6529837849166804e-05,1.3755318811822226,0.026075614207013605,0.00013208305060807835,0.0004155286346776421,0.02117569575355341,0.00044218493141523485,0.011214907760967618,1.0468533118134422,0.0001054071017005942,0.0,0,s209
0,wfpt,0.0,0.08702002655807929,1.3817903332378447,0.051653867193669004,0.00010247615796354914,5.143358525416808e-05,-0.008977795003931973,7.809959145199663e-05,-0.007976418783799557,0.9726091054814602,7.541752879014485e-05,0.0,0,s212
0,wfpt,0.0,0.6182089138556722,1.359273738597992,0.5609906483492559,9.016562488417534e-06,-2.004367999819401e-05,0.0022145891773933477,6.624232310903366e-06,0.0023564105154496792,0.9524961089038262,-1.7659822920457202e-05,0.0,0,s216
0,wfpt,0.0,7.260003609889479e-22,1.2558501246399292,2.66078764705469e-39,0.004667017517741234,0.002466059873097004,0.04405273930855758,0.002493020978535765,0.056219517971709,0.9719071491890853,0.004639952774906808,0.0,0,s218
0,wfpt,0.0,0.2572182233931907,1.29570075710247,0.14159226412605116,5.7631182501127753e-05,7.5656556333125735e-06,0.005957027791516665,3.4232831673808306e-05,0.0091192139019834,0.7521869619019013,3.095822859955355e-05,0.0,0,s226
0,wfpt,0.0,0.2634461495785695,1.2841822478978187,4.8406913529190336e-12,0.0013492879843560734,6.961143173889184e-06,0.006488912102137376,3.4739499207625535e-05,0.03412423404191024,0.8662214678313938,0.001321050391413281,0.0,0,s233
0,wfpt,0.0,0.7796296866124103,1.258950452715885,0.1669651014090023,5.1626119601633214e-05,-2.4580190604250873e-05,-0.0017386368046257467,2.0878426817416695e-06,-0.006435568217560591,0.4898078708171239,2.4597565869255433e-05,0.0,0,s237
0,wfpt,0.0,0.2088380462323031,1.3647013248709738,0.4020913930394503,1.977928885854574e-05,1.6324714193438616e-05,0.006404602333657528,4.449406192963412e-05,-0.00454930507176379,0.9318693083963805,-8.393136009976487e-06,0.0,0,s238
0,wfpt,0.0,0.8431056951095277,1.3315828873999376,0.0012461595628722136,0.00027869546343350926,-2.5623370178973204e-05,0.0008357400097381418,1.044690925877667e-06,0.015214659760799288,0.9664786450782914,0.0002519549374470076,0.0,0,s244
0,wfpt,0.0,0.000327786569358433,1.3930505445676526,0.004031421410089657,0.00022362599865111132,0.0003217149591454582,-0.019640426604908612,0.0003487340214185508,-0.022956231769274252,1.021551944551831,0.00019658747706963187,0.0,0,s254
0,wfpt,0.0,0.003695105845104104,1.2969736892904369,0.012159606175239325,0.0001701073482558435,0.0001980711410521918,0.018760439489727013,0.0002247332368109367,0.009929712265406492,0.7039753816789884,0.00014305494173361133,0.0,0,s259
0,wfpt,0.0,0.3695859827112662,1.3270076747747666,0.03529828263583379,0.00011997947032194034,-5.268395024016215e-06,0.004109709282975636,2.1759504875928926e-05,0.010476165399410566,0.9245446837191099,9.290226338576346e-05,0.0,0,s262
0,wfpt,0.0,0.007691981199764487,1.149343096024667,0.00025915603164001686,0.0003892374909045815,0.00017692035068583856,0.013196523731706383,0.00020590156984146013,0.02310230148341138,0.5864501118727213,0.00036007561557604983,0.0,0,s265
0,wfpt,0.0,0.7477355202311275,1.3894667504792115,0.1535638338243709,5.441006293616102e-05,-2.390933585005861e-05,-0.0014320818370430733,2.7586795458001134e-06,0.006839178615429123,1.1658093715163689,2.769355150245012e-05,0.0,0,s269
0,wfpt,0.0,1.7008491138493225e-23,1.3882007023372742,1.205251754687414e-15,0.0017072199966619017,0.0026309099026242677,0.041926027162399196,0.0026575071209525847,0.02786725860211548,1.1346079652268732,0.0016805938856543357,0.0,0,s273
0,wfpt,0.0,0.011690869591019705,1.2904029635522731,0.40793296403321655,1.8305305228838442e-05,0.00014285756165210994,-0.012469997622441525,0.00016952112981216683,-0.006171603894619169,0.8105454647346574,-8.424311586985311e-06,0.0,0,s275
0,wfpt,0.0,4.9058478854405607e-20,1.2175359268935348,5.596368108859481e-29,0.0035190965797616824,0.0023359347151571397,0.04255192910824253,0.002364038719925854,0.05030071792167098,0.7076360617960554,0.0034909513770101652,0.0,0,s277
0,wfpt,0.0,0.00866444973147585,1.2696322957437052,2.2414563777229924e-08,0.0008344623442251287,0.0001570846375972268,0.013666344006450233,0.00018374782635854903,0.03433728597299727,0.8523468737125808,0.0008077909028270103,0.0,0,s284
0,wfpt,0.0,6.641929186252875e-98,1.1316875199737226,4.010979223325037e-91,0.011252060497272787,0.011982560602748049,0.10065492615314046,0.012009630315326425,0.09791355019076892,0.7617464483634988,0.01122475983903215,0.0,0,s285
0,wfpt,0.0,0.007085561653505281,1.3022206171550488,0.0001412405639438729,0.00039171518242508974,0.00016894787602383943,0.012568402962739263,0.00019597106724855706,0.016469200439930318,0.8385600393719157,0.0003646790131983657,0.0,0,s286
0,wfpt,0.0,4.089699013150085e-06,1.2718552389258007,1.9526652326412067e-05,0.0005513264734837708,0.0005946424175429232,0.026468545325725644,0.0006240375573288715,0.01840553668425796,0.8300452969045966,0.0005211006017870057,0.0,0,s291
0,wfpt,0.0,1.7045221445756254e-07,1.2992617525371566,0.007349667379749557,0.0001916067046503489,0.0007022590253891181,0.024073785180232104,0.0007289076757790447,0.011887447478043664,0.7198849497847984,0.00016494372547026792,0.0,0,s294
0,wfpt,0.0,0.018564590743919723,1.21518221512412,0.001721891062089815,0.00026280052215132965,0.00012112336793945744,0.010666732963333099,0.00014778751569355375,0.012559257862818895,0.5774028367394575,0.00023605527871961574,0.0,0,s295
0,wfpt,0.0,0.7090406872311339,1.2936719099374736,0.6797179995137184,4.607129459599513e-06,-2.3264976089398814e-05,-0.0018912116659965247,3.7634102176831163e-06,0.00225415101699331,0.7014660123461854,-2.2422695193702324e-05,0.0,0,s301
0,wfpt,0.0,0.5434606480769791,1.3142134078595584,0.6519008004618035,6.262372511334213e-06,-1.9411092116117246e-05,0.003435119483197595,1.135968271059884e-05,0.002695986211238184,0.745584768408886,-2.4508559165470345e-05,0.0,0,s305
0,wfpt,0.0,1.5079322574169376e-06,1.2199575409625745,1.6142140039731e-13,0.001471021125937555,0.0005981823690425214,0.024580510650791823,0.0006251939590214972,0.03530376153269824,0.6204783991555735,0.0014440134179728448,0.0,0,s307
0,wfpt,0.0,1.444890497126986e-06,1.255178767000353,1.122104142411515e-12,0.001350504613620629,0.0005923972285820645,0.02400428304360738,0.0006190488086980084,0.035753935479248766,0.7867978248179542,0.0013238426770715295,0.0,0,s313
0,wfpt,0.0,0.9852999902614781,1.3267383153790513,0.3955707511782468,1.9249282290800807e-05,-2.6659035526677144e-05,8.771165644044419e-05,9.053196636799044e-09,0.004065352875125652,0.8290427820484444,-7.420427022841736e-06,0.0,0,s314
0,wfpt,0.0,0.08750577616127524,1.413257030660707,0.9894272068823093,4.951014376253227e-09,5.1194004796251136e-05,-0.00966171629617282,7.786001738308013e-05,5.0841642438778936e-05,1.0675422267473558,-2.8189477626838766e-05,0.0,0,s326
0,wfpt,0.0,0.8105774977847107,1.3224050404024545,0.8652751771352148,7.781868578415896e-07,-2.5475720089929155e-05,-0.0011321738818136718,1.5527259685788053e-06,-0.0007721563832306072,0.7907056109887737,-2.6255394873331284e-05,0.0,0,s328
0,wfpt,0.0,0.18762031303833587,1.3149457094397732,0.16418226477770126,5.160949659777092e-05,1.9633978404209884e-05,0.007462866971950779,4.630083261414342e-05,0.011062199797360887,0.8428860161226355,2.494278395970273e-05,0.0,0,s329
0,wfpt,0.0,0.23995105551436058,0.7102341444139272,0.29325492761041744,3.4542996869779685e-05,1.0730547526427436e-05,0.005528117525340072,3.890005284923337e-05,0.004943395961782749,-0.5744095637303079,3.2725779253173215e-06,0.0,0,s334
0,wfpt,0.0,1.6035545449242606e-21,1.1215585833922193,4.757449601870603e-40,0.00461070581778622,0.0023600673998321886,0.06047012280386937,0.002386321773173661,0.06077991146390513,0.39144542606296046,0.004584488595087977,0.0,0,s336
0,wfpt,0.0,2.7284551776414493e-17,1.2111251800625484,8.244665868711084e-29,0.003322732724277966,0.0018792023312825812,0.0370622948188926,0.0019058195956807022,0.05089871505604227,0.7368102407718171,0.0032959906457356025,0.0,0,s339
0,wfpt,0.0,0.007294948975591937,1.2758829074229443,6.170133525175356e-05,0.0004283630118757653,0.00016530127563418873,0.013351998789722012,0.0001919642452793413,0.022382527368700576,0.8536164027520966,0.00040167930560275344,0.0,0,s346
0,wfpt,0.0,0.27687870836248,1.3893960708701334,0.4031989054309477,1.8638287569539003e-05,4.863610492567005e-06,0.005656765977768483,3.153085858953464e-05,-0.004981606795127924,1.028855045488543,-8.034283493163485e-06,0.0,0,s357
0,wfpt,0.0,0.09103269691507661,1.3322977771595494,0.0029832144787222533,0.00023849745336135264,5.0165462304518904e-05,0.008611991039747524,7.719186395149791e-05,0.01495886604720599,0.9763204280687678,0.00021145348283146959,0.0,0,s359
0,wfpt,0.0,0.693783311968671,1.2949511132942635,0.11989003258175691,6.54536980256859e-05,-2.283836539995754e-05,-0.0019443087555957063,4.19000937690317e-06,0.008532034848427865,0.8023777381639696,3.839406697270231e-05,0.0,0,s365
0,wfpt,0.0,0.1100703371803779,1.3494552917974112,0.11921161215571976,6.561794754234018e-05,4.198136545185971e-05,-0.010310604439299447,6.900798829667654e-05,-0.017719875289007953,0.8661756664855258,3.858977200832392e-05,0.0,0,s368
0,wfpt,0.0,6.087582607884938e-195,1.0802756286671795,6.3480746298571405e-232,0.027821396613284977,0.023355287449553286,0.13489296138871046,0.023381332003076016,0.13432580860374782,0.506429578660116,0.02779545247890758,0.0,0,s369
0,wfpt,0.0,8.309648097362705e-15,1.357632545155996,1.1243177027926546e-10,0.0011086477116173388,0.001579139102489635,0.03449608904529552,0.0016057643687872325,0.030436183762574846,1.0395642931788096,0.0010820077672955009,0.0,0,s372
0,wfpt,0.0,0.094095002081131,1.29230102095642,3.0748717302190657e-07,0.0007298920570011358,4.872939084432648e-05,0.009224384350328763,7.575583130514651e-05,0.02780403177586741,0.8105901026745911,0.0007020463760130102,0.0,0,s373
0,wfpt,0.0,2.5458134732455477e-07,1.4167023677058692,1.9058484279422107e-07,0.0007231553114925848,0.0006815950820442396,0.02170746219487611,0.0007082442834873692,0.02224833031803837,1.235336873236391,0.0006965065076980359,0.0,0,s374
0,wfpt,0.0,0.7500590778653019,1.3580563250065139,0.31330334749488603,2.7490227110682497e-05,-2.4285491573072804e-05,-0.001642038387464333,2.742922316167906e-06,-0.007137151640141275,0.9640524977108403,4.5225096489964756e-07,0.0,0,s376
0,wfpt,0.0,0.33626994960909573,1.3305114664046889,0.8618992273265331,8.293308290108214e-07,-2.0651354077916295e-06,-0.004161808502017564,2.5332932077182235e-05,-0.0007755755406336303,0.82398491548032,-2.6576165914393712e-05,0.0,0,s380
0,wfpt,0.0,0.2990473458100365,1.3795158076962049,0.19826553392715776,4.413810204040303e-05,2.0925169229579765e-06,0.00492567031981901,2.8759838917702396e-05,0.006075955507869166,1.0095957687931918,1.747119015460541e-05,0.0,0,s383
0,wfpt,0.0,4.8360092060276465e-42,1.130333663485002,9.098165389863975e-56,0.0066704339969713144,0.004949790741612836,0.06977071450180974,0.00497668471737589,0.08429447116375009,0.5117541645951718,0.006643573458694707,0.0,0,s384
0,wfpt,0.0,0.000212453959289521,1.423114076943082,0.11435287543078482,6.74210063552616e-05,0.0003436838549728538,0.015065737048445323,0.00037070232347591325,0.005742145601894053,1.2022133306280256,4.037826027702973e-05,0.0,0,s388
0,wfpt,0.0,0.47910389753877336,1.314373038397092,0.008462221379937677,0.00018495762493053736,-1.3309534910410648e-05,0.0034012726663659853,1.3358197816670803e-05,0.012256426263019591,0.8378832073264174,0.00015828237500714604,0.0,0,s391
0,wfpt,0.0,0.1138717531407595,1.309645590947361,1.0092099796209705e-09,0.000995221091769527,3.999318865977042e-05,0.007268654727729909,6.665949994300036e-05,0.027215336603729986,0.8919017548359969,0.0009685582120078085,0.0,0,s396
0,wfpt,0.0,0.001607126184826511,1.3900893188721228,0.0006260778270131377,0.00031189504684603353,0.00023869656318920018,0.012537002560872701,0.00026535757557444306,0.014059998183331337,1.0957844574259976,0.00028523456454210283,0.0,0,s397
0,wfpt,0.0,0.1578956815121255,1.3926475451416933,7.70268343254036e-05,0.0004178077708494321,2.651585250412758e-05,0.005696294259513248,5.318252319252981e-05,0.01489006160088413,1.18931147361931,0.00039108240342988765,0.0,0,s402
