,index,log_slope_val,log_rsq_adj,log_int_pval,int_pval,log_rsq,log_slope_pval,rsq,slope_val,log_int_val,int_val,slope_pval,rsq_adj,subj_id,sub_id
0,wfpt,0.01080892947994026,4.488649449641002e-05,0.0,0.0,5.332500548393959e-05,0.011944771913418731,0.0001627739487852775,0.016170627214020284,1.2431833374534873,0.5140967768079006,1.1230023030374197e-05,0.00015433636143313834,0,s042
0,wfpt,-0.004336884006620186,4.026014918112608e-06,0.0,0.0,1.402627466584594e-05,0.23629304331469328,2.46850884846328e-05,-0.005341228028966833,1.2922553072309206,0.6506428895739168,0.11615037678768617,1.4685135336423016e-05,0,s049
0,wfpt,-0.00022630762807522489,-8.305159634458548e-06,0.0,0.0,2.8312354016790664e-08,0.9535197660128603,6.851785145156608e-05,0.010114698399493256,1.2604086342954055,0.5268542124515595,0.004137980441828864,6.018495021864467e-05,0,s060
0,wfpt,0.024094407928873036,0.00042038531252686084,0.0,0.0,0.00042871521206511165,7.322790477229179e-13,0.0007949128399948879,0.0271143719558884,1.2242844792034888,0.5010007379807443,1.5356392852312475e-22,0.0007865859921544205,0,s062
0,wfpt,-0.003992019090314822,-7.495052798400792e-07,0.0,0.0,7.65393298018946e-06,0.3399016145391843,6.6233656732528345e-06,-0.0034365615149007313,1.2615868457123656,0.5291313451201132,0.3746550917977953,-1.7800812470714078e-06,0,s063
0,wfpt,-0.003717473874128401,8.132606858057834e-06,0.0,0.0,1.6535970477793427e-05,0.16068631353489612,1.752936557608553e-05,-0.00382470783767596,1.2094666716444227,0.36565895265133536,0.14865786926559627,9.126010304338905e-06,0,s065
0,wfpt,0.02114181374612632,0.0001883270150164762,0.0,0.0,0.00019665884838993009,1.185326244601577e-06,0.00036987318002901226,0.025152201339236412,1.2345583317544466,0.526746327299001,2.687740045550941e-11,0.0003615427901323409,0,s066
0,wfpt,0.002351229874288904,-4.676781783397033e-06,0.0,0.0,4.056959793219406e-06,0.49552247599582777,2.0977909334418676e-05,0.00480022671471636,1.320895813373997,0.7828711084764252,0.12118462182446406,1.2244315541587447e-05,0,s071
0,wfpt,0.017198717514040042,0.00015944731255246314,0.0,0.0,0.0001677793865920707,7.217165337267304e-06,0.00032852449479281454,0.01916441808791225,1.3066796507218794,0.7773134324458459,3.4027733668778496e-10,0.0003201937603181104,0,s081
0,wfpt,0.009468043679286449,2.6536538535459897e-05,0.0,0.0,3.4869720174079966e-05,0.04079880207802244,0.00032931863003859974,0.022732373621042908,1.2817495861286352,0.6411694107695183,3.240654182001242e-10,0.000320987902181713,0,s082
0,wfpt,-0.00526435086400287,1.562930220455616e-05,0.0,0.0,2.4139879917450813e-05,0.0921498983395734,1.6055952343219104e-05,-0.004260332351843941,1.2573656336286572,0.5033928567043487,0.1695916283818591,7.5453058296925946e-06,0,s083
0,wfpt,0.004548674367475266,9.729174552886022e-06,0.0,0.0,1.8062496254134253e-05,0.1409576055927714,0.00015934559882602173,0.012988344003909682,1.2175303645366355,0.4044470019701419,1.2258488237381876e-05,0.00015101345450363457,0,s084
0,wfpt,0.05496951201344066,0.0036038308760232285,0.0,0.0,0.003612168989054476,4.8165346970888375e-96,0.003755629549335171,0.055491250486001634,1.2386731550718109,0.6712867209587987,8.668450569137518e-100,0.0037472926368308235,0,s085
0,wfpt,0.015947699156597134,0.00016233231744100518,0.0,0.0,0.00017066436743873314,6.022471577696769e-06,0.00030798585737756845,0.016711144118566102,1.2750917382627123,0.654771596188394,1.2037839263639172e-09,0.0002996549517446656,0,s086
0,wfpt,-0.006886459275693624,1.2141684368249805e-05,0.0,0.0,2.0509853627448393e-05,0.11745740279260926,2.095443606031644e-05,-0.006196546161981716,1.2845300298220428,0.596225263787914,0.11355545905362309,1.2586270521475207e-05,0,s089
0,wfpt,0.04807629902668156,0.001144870046203117,0.0,0.0,0.0011531939776848743,5.78345917263147e-32,0.0021230267118552693,0.05904719946934591,1.1822838945900782,0.44383605591063796,2.0805500618390964e-57,0.0021147109318149226,0,s091
0,wfpt,0.011286337631893193,3.767889561578919e-05,0.0,0.0,4.601198440068455e-05,0.01878468092832348,0.00042737840279105654,0.027920913540988808,1.2468932820505816,0.5216515335758007,7.946558578339313e-13,0.00041904849211260586,0,s092
0,wfpt,-0.030158085123445963,0.0003692386878623166,0.0,0.0,0.0003776038688371175,1.8426243930321906e-11,0.00012033239897890624,-0.014209750675609258,1.3095415103241599,0.5794993376539438,0.0001493578204612456,0.00011196506506871984,0,s093
0,wfpt,0.0038322803940758128,2.2990652160936875e-06,0.0,0.0,1.063244883536818e-05,0.2586675954826881,9.109288006348137e-05,0.01088131686025301,1.2347214670997018,0.4563836387916081,0.0009454721780535658,8.276016695896171e-05,0,s094
0,wfpt,0.012868480770176664,7.855714398208313e-05,0.0,0.0,8.688989211214082e-05,0.0012418476557281653,9.074373073680864e-05,0.011402355964237344,1.2447786686233062,0.5271379261966151,0.0009671015283511822,8.241101472261647e-05,0,s097
0,wfpt,-0.0042716592775827785,4.8628137598871746e-06,0.0,0.0,1.3301662502795963e-05,0.20930540124434657,2.7383443395923024e-05,-0.005812187358314641,1.25665704394776,0.5152156492990997,0.07164544983987352,1.8944713488622256e-05,0,s098
0,wfpt,-0.004446349706941254,8.295735609120669e-06,0.0,0.0,1.666407710942952e-05,0.1582051427596717,2.0809326102266823e-06,0.0011721877165113501,1.283044366045824,0.610974823674939,0.618015602467731,-6.287390868608966e-06,0,s103
0,wfpt,-0.00695843910716755,3.9669463715141795e-05,0.0,0.0,4.800253591186188e-05,0.016392062315407026,6.522711215950494e-05,-0.008066683122418285,1.1953898474921332,0.30578424300062995,0.005146161693754684,5.689418350329767e-05,0,s106
0,wfpt,0.12757932922056123,0.008783206640253671,0.0,0.0,0.008791571409520582,1.4856409774213266e-229,0.011889754203286529,0.12362902062862934,1.143241800150593,0.6271983012249603,0.0,0.011881415579463428,0,s108
0,wfpt,-0.00999105287880917,0.00010344000575868151,0.0,0.0,0.00011177254652983137,0.0002498630336711923,9.674800123204985e-05,-0.009241939621296687,1.1982601239655237,0.2954304337302091,0.0006559533401947808,8.841533525427714e-05,0,s110
0,wfpt,-0.011634466215209843,7.611481029035083e-05,0.0,0.0,8.45176732392483e-05,0.0015170984676580325,8.211022459758688e-05,-0.010610061022465813,1.286035691484935,0.5879366505380508,0.001772558585933927,7.37074120312764e-05,0,s111
0,wfpt,0.009891037812719959,5.539357481154639e-05,0.0,0.0,6.372651597286172e-05,0.005685841960922892,0.00022444038900037988,0.016906416880977177,1.2450507555682702,0.5192991221900919,2.1038022930809727e-07,0.0002161087871436207,0,s112
0,wfpt,-0.00248756663493728,1.853869060042257e-06,0.0,0.0,1.0438575772764302e-05,0.27015917340302437,1.1206223924808967e-05,-0.0026690853023119557,1.1912135187482076,0.32241538492731386,0.2532102265949551,2.6224817679665335e-06,0,s121
0,wfpt,-0.02225379752130264,0.00044543913901495813,0.0,0.0,0.0004538036823237279,1.7737340096623245e-13,0.0005451149089825691,-0.02465616105534881,1.2486249886918424,0.42143032441668643,6.914023763078931e-16,0.0005367511297972305,0,s128
0,wfpt,0.00686818961513054,3.869003122214387e-05,0.0,0.0,4.709313805462134e-05,0.017918520705396433,4.15647488805071e-06,0.002039974935936241,1.210554575736782,0.41666398965446283,0.4818775554782191,-4.246992762801938e-06,0,s129
0,wfpt,0.031844460750143515,0.0007767372685054674,0.0,0.0,0.000785064198419283,2.7910866687372417e-22,0.0014508907310986086,0.041702027108445144,1.2256892039945173,0.5280715365551131,8.81912848131999e-40,0.0014425693498316683,0,s142
0,wfpt,0.004177427922392837,6.441688527702993e-06,0.0,0.0,1.4845066356961034e-05,0.1838109985620553,9.183712515792308e-06,0.003069550220151526,1.2505990432434149,0.5249906350625928,0.2958419619650543,7.802871113682386e-07,0,s145
0,wfpt,-0.002788056536287205,-3.4543900619965484e-06,0.0,0.0,4.879041503147441e-06,0.44417456898186325,1.1792762342199836e-05,0.003812017913029831,1.2629389204367583,0.5328912748214432,0.23420989622947783,3.4593883923017543e-06,0,s149
0,wfpt,0.02683869288080564,0.00023972755980594673,0.0,0.0,0.0002480589648379272,4.8642456053446415e-08,0.0005149047224415337,0.03088401257059483,1.243089514415446,0.582460964767885,3.795585172062558e-15,0.0005065755411611805,0,s161
0,wfpt,0.0020739719526853464,-3.293814744953494e-06,0.0,0.0,5.079879330072146e-06,0.43605448472599584,1.063782888777176e-06,0.0009674842497994142,1.299049818693341,0.7892541883139711,0.7214375756376579,-7.3045491018053355e-06,0,s163
0,wfpt,0.13371630989883065,0.006966642522194699,0.0,0.0,0.006974917869134845,1.1381493223050422e-184,0.009382223491428032,0.12698750852686735,1.1091038564456739,0.5260469229854428,5.583883658131562e-248,0.009373968205702354,0,s165
0,wfpt,0.026313201384599978,0.0004051759474474892,0.0,0.0,0.000413505973731465,1.856582405245606e-12,0.0005532066823513704,0.02755595622833659,1.20995260347986,0.45588653063711826,3.6776847684401945e-16,0.0005448778202593596,0,s168
0,wfpt,0.009099712356814636,3.1941264455492835e-05,0.0,0.0,4.030926802645052e-05,0.02818110624903076,8.158274083303052e-05,0.011310536019479525,1.2422065212153117,0.5023111410891258,0.001793879613383149,7.321508265256682e-05,0,s170
0,wfpt,0.00019984979782780576,-8.333805763482971e-06,0.0,0.0,3.45348400987433e-08,0.948778820336612,1.231066076856635e-07,0.00036577700898481275,1.2468360693564562,0.48617818758000164,0.9034624224694116,-8.245233254822182e-06,0,s173
0,wfpt,0.005803404993977111,1.5246457415019066e-05,0.0,0.0,2.3720976296881524e-05,0.09432023033367956,9.125008074895025e-05,0.00985077797890173,1.2958432088783376,0.6793269471955443,0.0010328272376344395,8.2776134157303e-05,0,s179
0,wfpt,0.003392016016154579,2.620437166256373e-06,0.0,0.0,1.0988686101831568e-05,0.2518291423209206,5.626929693969274e-06,0.0024002070413252645,1.227563871781892,0.4533406282675721,0.4122140483299579,-2.741364110603328e-06,0,s180
0,wfpt,-0.0023673269373252277,-4.6723670339421375e-06,0.0,0.0,3.6959429298155655e-06,0.5063238916670962,1.0554141303131814e-06,0.0011521981824972839,1.2720879465515267,0.5751861553673647,0.7224899882490338,-7.312917930324403e-06,0,s182
0,wfpt,-0.004318841746000168,5.270408043545061e-06,0.0,0.0,1.3673795715596349e-05,0.20209650072879515,2.2753213347881385e-06,-0.00150742911299787,1.3296350614728476,0.7638364916243351,0.6028238468686602,-6.128162124419134e-06,0,s184
0,wfpt,0.003986637716461005,5.712149599768068e-06,0.0,0.0,1.4045574222243395e-05,0.1942042833697369,2.4247390431053617e-05,0.004934729963482382,1.304816289900663,0.7178239191064443,0.08805035297460669,1.5914120271465215e-05,0,s187
0,wfpt,0.015379335295567039,0.00026775595158956556,0.0,0.0,0.0002760871230497175,8.60063235157081e-09,0.0003001249673643125,0.015910710234577862,1.2258694490027,0.4664121754338079,1.953375655529044e-09,0.0002917939962229221,0,s190
0,wfpt,0.021874891557991598,0.00031797629600582855,0.0,0.0,0.0003263070489596398,3.899745931162003e-10,0.00042869194654626686,0.021142859340587464,1.281166968789338,0.6978114924795671,7.333215852357204e-13,0.0004203620468141711,0,s192
0,wfpt,-0.006910779256976927,1.934757452815017e-05,0.0,0.0,3.645149400866021e-05,0.14433518823055302,1.593550175482683e-06,-0.0017246839811429263,1.306516318427266,0.7645295693691004,0.7601243489946997,-1.5501024108077743e-05,0,s196
0,wfpt,0.012054847424485319,8.392164188530948e-05,0.0,0.0,9.277053504674893e-05,0.0012045678700850315,0.0001424266005862762,0.012565803319431917,1.2725282627492178,0.6273756169738338,6.024300809510432e-05,0.00013357814686687508,0,s198
0,wfpt,0.021551177762908755,0.0002340502520034038,0.0,0.0,0.00024238170434676132,6.913822140377627e-08,0.00063980524034013,0.032083216976870714,1.238072796186551,0.5335659317039456,1.892158846860227e-18,0.0006314770999148456,0,s205
0,wfpt,-0.003483661306322624,6.789422245301324e-06,0.0,0.0,1.6009008565021077e-05,0.18759676255032529,3.574853456989047e-05,-0.00484822861707031,1.2477343502180047,0.5094251032992579,0.048902526641437453,2.653210429970354e-05,0,s206
0,wfpt,-0.020148843811745483,0.00019089667062455185,0.0,0.0,0.00019922848258402404,1.0098265968040189e-06,0.00011247663776303707,-0.012758131241601056,1.295497193821001,0.58173990232952,0.00023885929200773295,0.00010414410285941589,0,s207
0,wfpt,0.018317984259721646,0.0001761855992646888,0.0,0.0,0.00018628493172667682,1.750204050893136e-05,0.0005938868588021284,0.02820018431747528,1.2877494735013961,0.7083588664666653,1.7358765464951992e-14,0.0005837916436144397,0,s209
0,wfpt,0.002469160689836056,-8.614366282522212e-07,0.0,0.0,7.4719733288430845e-06,0.343689237615199,6.400788343241537e-06,0.002263589881776649,1.3360787321665393,0.818708041915661,0.3808113479495958,-1.932630540490976e-06,0,s212
0,wfpt,-0.00576450334004691,8.597189957937346e-06,0.0,0.0,1.696538887840937e-05,0.15449092188093183,1.8530982215714253e-05,-0.012217824199403416,1.2821584493827027,0.624046394154095,0.1367258564192964,1.0162796396651075e-05,0,s216
0,wfpt,-0.08399170802803009,0.0031088444412619154,0.0,0.0,0.0031171867662845854,4.006338746008189e-83,0.0020540770486637827,-0.05213483874411196,1.397939575976839,0.6795543753451174,2.2378790446525654e-55,0.0020457258969880376,0,s218
0,wfpt,0.00857300603974114,3.876596802920851e-05,0.0,0.0,4.7099047755128076e-05,0.017436459083969617,9.939627717914234e-05,0.009815676923927253,1.2412969752049428,0.5042297414990645,0.0005529954904093691,9.106363327071598e-05,0,s226
0,wfpt,0.06520246370729049,0.004750581192551451,0.0,0.0,0.004759015795578692,1.9885302741176538e-124,0.009259136173798033,0.08749774483390298,1.230602041914758,0.6769544999304639,1.0736348937072545e-240,0.009250739922473272,0,s233
0,wfpt,0.010195156526357487,6.497061139754123e-05,0.0,0.0,7.351713768743995e-05,0.0033586088370794872,8.629668442938776e-05,0.010061192808564079,1.2766860602017778,0.6368793147405754,0.0014851637296292228,7.775026736822621e-05,0,s237
0,wfpt,0.005588717418883649,1.855426754293621e-05,0.0,0.0,2.692245316726627e-05,0.07286896554517912,4.309852054451557e-05,0.0063303406961195425,1.2334103697613006,0.47365178786629025,0.02324267250341335,3.473054031499778e-05,0,s238
0,wfpt,0.005679794479346844,1.2998083298576546e-05,0.0,0.0,2.1472621234641665e-05,0.11143560991641464,0.00026014852870337446,0.01854746752462681,1.2599083707442256,0.553108778335117,3.0103011060022556e-08,0.0002516760134787521,0,s244
0,wfpt,0.027174655308568843,0.00030905278788795343,0.0,0.0,0.00031904979733021754,1.6154414291925882e-08,0.0007403143242220578,0.03368654964050654,1.258209958673743,0.6294802135412738,7.589372310566723e-18,0.0007303215275092922,0,s254
0,wfpt,0.0019554303277222393,-4.398543607120331e-06,0.0,0.0,4.1852588165136595e-06,0.4850118418931981,7.64728934665726e-06,0.0026362201011641932,1.204057543620345,0.38095576821643073,0.3452352934798657,-9.36483359526008e-07,0,s259
0,wfpt,0.08823376071817012,0.004400367631901547,0.0,0.0,0.004408664364644044,2.5574568398598058e-117,0.0053005649650500475,0.08993154259019617,1.1727563753757329,0.5677226046415438,1.0329970020323682e-140,0.005292275664936397,0,s262
0,wfpt,-0.0018024827938712031,-5.018860951500059e-06,0.0,0.0,3.3848956672022368e-06,0.5256563806126249,4.814405686226486e-06,-0.0023861506200052304,1.2278294827316298,0.4668637781493719,0.44910739677012146,-3.5890564356044763e-06,0,s265
0,wfpt,-0.002203709945794761,-3.1451332622722816e-06,0.0,0.0,5.6269010987319845e-06,0.4231846054000328,1.0579350317563296e-05,-0.0029867323399849323,1.1977225526495037,0.3321062402774123,0.27212061935039467,1.8073593998080284e-06,0,s269
0,wfpt,0.09544972983508218,0.003335498389877234,0.0,0.0,0.0033438039966040556,2.1031756026434743e-89,0.004384351741471226,0.09177299183206025,1.1564488403894688,0.5401958646915347,1.1099973137480516e-116,0.004376054806120133,0,s273
0,wfpt,0.00048174583175655036,-8.163028060170774e-06,0.0,0.0,1.7044274402966408e-07,0.8862799508492034,2.5283472867565493e-06,0.00182990974148049,1.2366250975936377,0.4557937694762668,0.581761388522845,-5.80510386782862e-06,0,s275
0,wfpt,0.004124031107949488,3.7120866342998937e-06,0.0,0.0,1.2886448673588013e-05,0.2359549400154243,8.836252099386765e-05,0.010035967801192314,1.2409350257467622,0.48104688245387905,0.0019124548728361277,7.918885140834053e-05,0,s277
0,wfpt,0.13327417784776763,0.009686802387651516,0.0,0.0,0.00969505506640389,3.234427412334045e-256,0.012009544905991598,0.13105850829296042,1.113611739817331,0.5368521942124272,0.0,0.012001311514975965,0,s284
0,wfpt,0.006477619965702969,3.6513025396978094e-05,0.0,0.0,4.4916150523821585e-05,0.02078142987590641,8.221502259653235e-05,0.007778610543374128,1.363749981628307,0.9511198069078469,0.0017605758831764158,7.381221091085077e-05,0,s285
0,wfpt,0.005046668925159581,6.015684637761254e-06,0.0,0.0,1.4383905161063915e-05,0.1898407471246452,7.15695666830829e-06,0.0027772968436519264,1.3326283802872472,0.8436234387975697,0.35507376207262686,-1.2113243326172807e-06,0,s286
0,wfpt,0.009189760554594015,7.832461805268309e-05,0.0,0.0,8.669223347523847e-05,0.0012877839634688362,4.6947789367979276e-05,0.006743080135360033,1.197948844311436,0.37196049231563166,0.017855459005074376,3.85798413503613e-05,0,s291
0,wfpt,-0.006933075064248697,1.469305150658684e-05,0.0,0.0,2.3026331841813352e-05,0.09645910136244058,9.988374737202044e-06,-0.003931939556249375,1.269570987059144,0.5507049246434624,0.2736044778749979,1.6549857505543386e-06,0,s294
0,wfpt,0.0038232389642568676,4.5725322161960236e-07,0.0,0.0,9.190949959103634e-06,0.30496748532638007,1.539089401469962e-05,0.004540153414178598,1.2636271967662578,0.5679632886202004,0.18434630346779865,6.6572514261231674e-06,0,s295
0,wfpt,0.029033619444321295,0.00048470869085082136,0.0,0.0,0.0004938367677401745,1.9178189991569465e-13,0.0005549203844434913,0.026321614849439227,1.270028622889441,0.6871905630344382,6.38470387851014e-15,0.0005457928654055699,0,s301
0,wfpt,-0.003924713676672959,-2.1854183249736536e-06,0.0,0.0,7.814703530506506e-06,0.37669686330050545,2.778045976381538e-05,-0.005876113270054144,1.3351522772280633,0.8087496311289135,0.09556654004741902,1.7780537569844768e-05,0,s305
0,wfpt,0.01327749341098667,0.00012197225455579108,0.0,0.0,0.00013030464089014426,7.67281462986267e-05,0.0002258004055200047,0.016944777207527236,1.235102273215923,0.4945848465379138,1.9334353760586906e-07,0.00021746881499695725,0,s307
0,wfpt,0.016907084391114217,0.00022306939850513796,0.0,0.0,0.0002317255507713334,2.2954460451683608e-07,0.0001426256872038012,0.012774058151835792,1.2239020840619785,0.49653098637163373,4.931961183974658e-05,0.00013396876349691667,0,s313
0,wfpt,0.0016106537736803525,-6.554296326788389e-06,0.0,0.0,1.8140293853718958e-06,0.6415104438488366,1.9476191392975295e-07,-0.0004840978198798913,1.2299999757402562,0.4495623265192613,0.8787478289863295,-8.173577348946637e-06,0,s314
0,wfpt,-0.0029531123962313337,-8.546511174323257e-07,0.0,0.0,7.656066885575186e-06,0.34289645599571317,2.127953228403534e-06,-0.0015126079569874658,1.27203255602289,0.5797966406780337,0.6170543412088135,-6.382811823302248e-06,0,s326
0,wfpt,0.017412246232932117,0.00020348499600275627,0.0,0.0,0.00021181670305869815,4.610727851639813e-07,0.00036030362708117103,0.021309990654326517,1.2194759198294673,0.45426985363008043,4.83383872126251e-11,0.0003519731574369578,0,s328
0,wfpt,-0.00897518467576109,7.483108335859523e-05,0.0,0.0,8.319872801598738e-05,0.001615101289351438,8.570808276298081e-05,-0.009172781347522942,1.2019951850501482,0.3164641638311381,0.0013725332194430757,7.734045910479104e-05,0,s329
0,wfpt,-0.00293368563650265,2.3103755431019835e-07,0.0,0.0,8.889269101142183e-06,0.3109408623455603,1.312268738118405e-09,3.5208774837615624e-05,1.2669799827207886,0.5579960864387289,0.9901773899403157,-8.656846302690369e-06,0,s334
0,wfpt,-0.002757476911788833,-3.956403096472272e-06,0.0,0.0,4.377032652214119e-06,0.4686174529548097,3.938505289236005e-06,0.0024089625722607394,1.255192390719273,0.5041249804244912,0.49178810298176445,-4.394934113749471e-06,0,s336
0,wfpt,-0.0019916477541393513,-5.337356693946305e-06,0.0,0.0,3.283453290370275e-06,0.5371363924618164,1.7589841816434415e-06,-0.0013706522255267776,1.259984448916215,0.5286013386702776,0.6514810849727866,-6.86183894482717e-06,0,s339
0,wfpt,0.027691615828633713,0.0004790864679957707,0.0,0.0,0.0004874158783535476,2.02986803440801e-14,0.0011178786920381656,0.03858515106206466,1.2283524525669698,0.5234171043085097,4.896190368715204e-31,0.0011095545356246683,0,s346
0,wfpt,0.014497264088970747,0.0001516898125766275,0.0,0.0,0.00016002202069831384,1.1749044395397005e-05,0.0005148927578851881,0.024731030269008285,1.233805265039836,0.4976119939765003,3.79835506464461e-15,0.0005065635765051368,0,s357
0,wfpt,-0.008710885966836591,4.125486780282017e-05,0.0,0.0,4.969340943716816e-05,0.015238422493848918,6.123727716311755e-05,-0.007256208829405752,1.2853954413029927,0.6051100987722428,0.007063750479026092,5.27988329469542e-05,0,s359
0,wfpt,0.005474951319094033,1.1192196840870139e-05,0.0,0.0,1.956037404571287e-05,0.12629706545464084,7.009618541387042e-05,0.009338427134051738,1.2681317244225976,0.5808824025469825,0.0038008018188313503,6.172843110996418e-05,0,s365
0,wfpt,-0.005658468378666353,3.6188169328377207e-05,0.0,0.0,4.4521756666249246e-05,0.02081391302843604,3.663898581107716e-05,-0.004632402327460089,1.3264410003745555,0.7668970081431747,0.03600923512336501,2.8305818916551928e-05,0,s368
0,wfpt,-0.0008691906622105747,-7.64186262847133e-06,0.0,0.0,8.697824205317062e-07,0.7492209251377802,3.428466931798546e-06,0.001552880541372134,1.2586072133575055,0.5479066146193556,0.5256277454109926,-5.08228705142777e-06,0,s369
0,wfpt,0.006254069890151072,4.125213890482371e-05,0.0,0.0,4.9585197912427326e-05,0.01471522151815439,5.1515416434111394e-05,0.006255926769769528,1.3511418597371319,0.8922451263274617,0.012906504253617154,4.318237351186305e-05,0,s372
0,wfpt,0.003983109829279435,8.831764679362308e-06,0.0,0.0,1.760400177952537e-05,0.15659950787900875,7.936662680507744e-06,0.0025816702777812306,1.2461747070499058,0.523923700841228,0.3415076995612535,-8.353514191483669e-07,0,s373
0,wfpt,0.0410798528402892,0.0007856237724934712,0.0,0.0,0.0007939506283525244,1.6279440744430428e-22,0.001285064765282784,0.04878707485684247,1.1715031442364812,0.3785551997567837,1.9877109473529654e-35,0.0012767420021098097,0,s374
0,wfpt,0.02833980403057624,0.0003242746241793881,0.0,0.0,0.00033260532464662873,2.647906901910975e-10,0.0006239404866483778,0.03317529660640766,1.2269841558948527,0.5247857434586664,4.965096777834607e-18,0.000615612214014627,0,s376
0,wfpt,0.00484165110462342,9.979047406738495e-06,0.0,0.0,1.8347234763460563e-05,0.13868686624794732,4.145838176994321e-05,0.006956642492963417,1.2298467004740765,0.4513032250355494,0.0260262255339761,3.3090387815182254e-05,0,s380
0,wfpt,0.0018510526211778676,-6.944212442405728e-06,0.0,0.0,1.3892482049193688e-06,0.683055653088535,2.43198991167759e-06,0.001968469545926303,1.3328843581719476,0.8091017631289449,0.5890482471213915,-5.901462045931893e-06,0,s383
0,wfpt,0.013739004764922158,6.156955618918936e-05,0.0,0.0,6.990244588356287e-05,0.003776206890380331,8.755371430091419e-05,0.013206163540188212,1.2441743896109674,0.5317331439510838,0.00118943331227574,7.922097170287579e-05,0,s384
0,wfpt,-0.0032834699238759295,-6.641879009006146e-07,0.0,0.0,8.107824697289878e-06,0.3363548659547194,8.020270193309642e-06,-0.0031060472460530154,1.2371679081814007,0.4431914407767902,0.3389775450358543,-7.517431730441615e-07,0,s388
0,wfpt,0.013658480599951062,0.00017542823857163992,0.0,0.0,0.00018376017943577683,2.652540718582807e-06,5.824612093296988e-05,0.0076879187484199495,1.2060602227809176,0.415444998619678,0.008198501909465585,4.991313410085407e-05,0,s391
0,wfpt,0.06486364398166088,0.0018074190306118787,0.0,0.0,0.0018157373714394742,2.370049998643101e-49,0.0026623769449310997,0.0667044629092999,1.1791118291144187,0.49894246245181423,1.5194171087421475e-71,0.0026540656595509526,0,s396
0,wfpt,0.015287765778161164,0.0002728254192234658,0.0,0.0,0.00028115654843763327,6.290055799018845e-09,0.000292863432224566,0.015485902154733836,1.2954160920132591,0.7165405427473717,3.0557088171973145e-09,0.00028453240056935947,0,s397
