,index,log_slope_val,log_rsq,log_int_val,slope_val,rsq_adj,rsq,int_val,log_rsq_adj,log_int_pval,log_slope_pval,slope_pval,int_pval,subj_id,sub_id
0,wfpt,0.006161902356346883,4.167471826621583e-05,1.3061622809124795,0.005577549351813437,1.9664363047233735e-05,3.4931471486032706e-05,0.7507414278220435,2.640747968618573e-05,0.0,0.09850364071962733,0.13038085269147573,0.0,0,s094
0,wfpt,0.030844641513645226,0.0013945913007249455,1.2624775124489533,0.013002857123523734,0.00021992053021269165,0.00023530199884236325,0.7562037448480233,0.0013791966407483702,0.0,1.826179793222854e-21,9.19186496689778e-05,0.0,0,s097
0,wfpt,0.01723524127573918,0.0005719166717256252,1.3238264233345933,0.00984269297301282,0.00014522136377526085,0.0001604865552840007,0.8981275731583238,0.0005566203956943738,0.0,9.72989520172777e-10,0.001185818150487414,0.0,0,s098
0,wfpt,0.03378664077323744,0.0017627759989323755,1.2577319971819043,0.021391758760148614,0.0006713680820044088,0.0006866252406161344,0.7513873850036804,0.0017474909308855535,0.0,7.028887238331787e-27,1.9827764174206566e-11,0.0,0,s103
0,wfpt,0.011427020111756904,0.0001528832954074133,1.2267349348184349,-0.004667794984100724,8.951419894986934e-06,2.4103028988808894e-05,0.5042742783416967,0.00013773203058797812,0.0,0.0014910714313189908,0.20721775214939406,0.0,0,s106
0,wfpt,0.00763822651647892,4.9915691359148084e-05,1.3517892076971916,0.018035624375736796,0.0004047987764814742,0.0004200600049157899,0.9449559178754785,3.464204911141078e-05,0.0,0.07064425862857802,1.555861077526548e-07,0.0,0,s108
0,wfpt,0.015437496007700408,0.00046973376281844725,1.0771376542274913,0.02008734729095864,0.0006196484449767503,0.0006349063932133969,0.03518842303752698,0.0004544693309032066,0.0,2.911495288263373e-08,1.121085692442999e-10,2.7298572269529894e-61,0,s110
0,wfpt,0.0018794546078321518,3.507750063969084e-06,1.318448065241248,0.002135982193419223,-1.0042271590515739e-05,5.225290391486226e-06,0.790658429657719,-1.176216949771991e-05,0.0,0.6317358368657371,0.5585365956327961,0.0,0,s111
0,wfpt,-0.004459480415581803,2.3484232245407632e-05,1.3618777844686876,0.0034731644211160213,1.8097132487016054e-06,1.7077094281670036e-05,0.9082696996962929,8.212985383337923e-06,0.0,0.2149489490993596,0.2902381070515084,0.0,0,s112
0,wfpt,0.016986100304878737,0.0003710052772811778,1.2663550828811556,0.011421174062792576,0.00014038760009671414,0.00015613366873412637,0.7549975274587183,0.0003552407449564088,0.0,1.230051715850327e-06,0.001639485680758243,0.0,0,s121
0,wfpt,0.07370816416282966,0.007734557153825206,1.187501615258172,0.05781181662584134,0.004372603841783063,0.00438792142199429,0.6783408788764027,0.007719248195499406,0.0,1.8489564007028343e-111,4.025873271469928e-64,0.0,0,s128
0,wfpt,0.01253864860421034,0.00021351833187388536,1.260769541655585,0.005244564824333477,1.777186593787672e-05,3.3039003270229905e-05,0.6691525063693574,0.00019824228857734383,0.0,0.00018518542047732408,0.14127577900638802,0.0,0,s129
0,wfpt,0.15203624104900781,0.03156161348602804,1.0475059939501594,0.15632007362970693,0.029824458711497193,0.029839270777960558,0.42689365023101233,0.031546821618078646,0.0,0.0,0.0,0.0,0,s142
0,wfpt,0.0814197886570554,0.010127015621961055,1.0962980376190554,0.07917424526663952,0.008363964254911704,0.008379220428633483,0.3597575249086931,0.010111771797512659,0.0,9.25953120273808e-146,5.87987536703699e-121,0.0,0,s145
0,wfpt,0.01132416422504584,0.00016081861697869737,1.2656690751692579,0.003213213242778944,-2.8192303076490788e-06,1.2332557132177513e-05,0.678210288738507,0.000145655983998072,0.0,0.001127631792527309,0.3669629628036063,0.0,0,s149
0,wfpt,0.02358771356544512,0.0007225950222642386,1.244786153397607,0.013670555085250585,0.0002309395373251144,0.0002465611729829398,0.7374319531632605,0.0007069109796830064,0.0,1.149806810998944e-11,7.110389275684134e-05,0.0,0,s161
0,wfpt,0.019030501545266143,0.00039996080280135793,1.2577209864876981,0.02012099573488465,0.0004598741965790021,0.0004751345841543797,0.6192077935790696,0.00038469623779879836,0.0,3.0838537309692833e-07,2.4162103392538085e-08,0.0,0,s163
0,wfpt,0.004904062546830985,3.8219357651803065e-05,1.319277258382876,-0.0007708423837032158,-1.4296024412274733e-05,9.716025136663475e-07,0.84259688653272,2.2907883090561576e-05,0.0,0.11413162572968662,0.8008363369690369,0.0,0,s165
0,wfpt,0.039027215648509715,0.0015884105530125092,1.205525474962716,0.02346168576414162,0.0005709132853727317,0.00058617197766897,0.5348765621206775,0.0015731655332472672,0.0,1.915340968347548e-24,5.75127422573835e-10,0.0,0,s168
0,wfpt,0.06596121065699659,0.0053939153868878265,1.1605148482034238,0.05483730768614267,0.0034753998106058503,0.0034906141589192696,0.4996517461402057,0.005378727314862997,0.0,5.212544262429047e-79,9.71982059191664e-52,0.0,0,s170
0,wfpt,0.030845191876634412,0.0009447328868543714,1.3098550952774537,0.056510947781045276,0.0038454713665875273,0.0038605648457105124,0.8337988429345277,0.0009295940802064306,0.0,2.8393999122926554e-15,1.8333449918034134e-57,0.0,0,s173
0,wfpt,0.0071225660447090736,6.07638979910341e-05,1.3390292518511386,0.03375036288115981,0.0018393565794002642,0.0018545959058543504,0.8455328141180487,4.549112129104138e-05,0.0,0.046086653263747515,2.846636583199642e-28,0.0,0,s179
0,wfpt,0.002429209368435565,9.227189979976735e-06,1.3470500808971453,0.010745378681408704,0.00017334099638999234,0.00018849011469501686,0.8862549620279392,-5.9411923396535116e-06,0.0,0.43542486582359297,0.00041999984651010523,0.0,0,s180
0,wfpt,0.005961665434076281,5.004347596349046e-05,1.2825138540082852,-0.0018393286700782992,-1.1395790475710044e-05,4.108502548949566e-06,0.7080375592024146,3.4526422543090796e-05,0.0,0.07252368577273435,0.6067133885242895,0.0,0,s182
0,wfpt,0.06897328629614208,0.0074829322224369,1.2174782365148387,0.047239711444766824,0.0031550280250056684,0.0031703643374407786,0.7131497272600353,0.007467649562487022,0.0,4.300919352776096e-108,8.410482079753645e-47,0.0,0,s184
0,wfpt,0.022763844884072765,0.0006550460625508459,1.2415878690992064,0.0048693258601626484,1.2003461103193835e-05,2.7388128506222742e-05,0.6260922211297649,0.0006396637152986662,0.0,6.819757412892639e-11,0.18212670190741911,0.0,0,s187
0,wfpt,0.050781565978576255,0.0034974450268081547,1.1194230534990883,0.04922340763678174,0.0029882064819756193,0.003003312950157322,0.3403726317269571,0.00348233482718463,0.0,3.508720354230838e-52,4.4169500740805293e-45,0.0,0,s190
0,wfpt,0.04534558400421977,0.0022747693834199723,1.2037001008317698,0.031272898297641225,0.001014152685288483,0.0010294046104676324,0.577885273788936,0.0022595346112315173,0.0,2.668318585564372e-34,2.1520646296113396e-16,0.0,0,s192
0,wfpt,0.01572719507910947,0.00033259078163261346,1.2756029499109713,0.006207677839259535,3.690882830531539e-05,5.2656526555283634e-05,0.7575587502067971,0.00031680946646606145,0.0,4.4250616090846925e-06,0.06746496928097347,0.0,0,s196
0,wfpt,0.0257136019398483,0.0010669300534448256,1.2959439416867276,0.003455661088498705,2.8968734808731966e-06,1.8281680987497495e-05,0.8459484756027829,0.0010515263052576218,0.0,8.776652622269504e-17,0.27567790234374295,0.0,0,s198
0,wfpt,0.029331000117621554,0.0012172751085741673,1.2419111552529414,0.02668561152540766,0.0008536941333887604,0.0008689485083541726,0.6389585010897134,0.0012020209280363403,0.0,4.2485784168199793e-19,4.496110534310927e-14,0.0,0,s205
0,wfpt,0.05081288274448884,0.0038487326416251078,1.1565140108837095,0.045654285896631196,0.002606856697173199,0.0026222014431430685,0.4748653051021042,0.003833377472106436,0.0,2.3934233330449133e-56,5.308018629837995e-39,0.0,0,s206
0,wfpt,0.010493446218213676,0.00014197488168787853,1.2948312792676908,0.01051378017749774,0.00012488462275261902,0.0001401501247506598,0.7430060129531975,0.0001266963445845093,0.0,0.0023019332912004435,0.002446571654499952,0.0,0,s207
0,wfpt,0.08448192257450135,0.015047749907429742,1.1424257502516393,0.08274842364820122,0.012180794625681557,0.01219599207803268,0.5363956841187648,0.015032517587827976,0.0,3.262243139480878e-215,1.809870706272543e-175,0.0,0,s209
0,wfpt,0.09836680076786455,0.01613745343062556,1.1346544661796196,0.08695879039098349,0.010870408475713855,0.01088550992140791,0.5323064871135551,0.016122419315736547,0.0,1.5744050592167627e-233,6.375704411739014e-158,0.0,0,s212
0,wfpt,0.04419971837645543,0.00326354150342123,1.1475964094319795,0.048207276440678654,0.0033276655561220725,0.003343612568625476,0.5426397610030346,0.0032473769862390034,0.0,9.51808183813435e-46,1.9353336051467231e-47,0.0,0,s216
0,wfpt,0.017938613545557987,0.00047130443791332244,1.2501291005083115,0.013242849188097358,0.00021405520562822744,0.00022955600323437686,0.6707906076523695,0.00045578597472406557,0.0,3.582666731987555e-08,0.0001190618099331571,0.0,0,s218
0,wfpt,0.05083116127831644,0.0035209537459039986,1.176678625279727,0.04509259249119029,0.0025151585050260383,0.0025313780344736747,0.6451756345148473,0.0035046548966406466,0.0,8.071990232413032e-49,9.03448029250012e-36,0.0,0,s226
0,wfpt,0.017074891862427697,0.00040409210004410667,1.1514959729340384,0.015547260988186448,0.00025995167135761665,0.0002789947016692551,0.504759316094763,0.0003849262308484036,0.0,4.406212174772286e-06,0.0001295330288277115,0.0,0,s233
0,wfpt,-0.01126806687163031,0.00016463363460494929,1.285268627111186,-0.01774199571326722,0.00035012551925373003,0.0003652719589647413,0.6261965688302125,0.00014948048122431778,0.0,0.0009806923769107667,9.091856267667176e-07,0.0,0,s237
0,wfpt,0.019343274450283533,0.0005285314162036814,1.2838817822777577,0.009215655131187238,0.0001806905297461192,0.00019668789465554504,0.8428396871623306,0.0005123882561471893,0.0,1.058166169455492e-08,0.00045448721085696026,0.0,0,s238
0,wfpt,0.023953136496360515,0.0007556984928536181,1.1432842761901876,0.018349183173126303,0.0003868463462947114,0.00040258853363084324,0.3803049300355973,0.000739930577977721,0.0,4.467291123031368e-12,4.269499884989403e-07,0.0,0,s244
0,wfpt,0.18315535547919437,0.05503280207818273,0.9784847941729095,0.21062404203674662,0.059565729614018514,0.059580310216359456,0.34772076156973264,0.05501810768249438,0.0,0.0,0.0,0.0,0,s254
0,wfpt,0.026864530122436628,0.000863885414736254,1.207708305832587,0.02147249042833098,0.0005089632705104208,0.0005245805619795707,0.5323370198753739,0.0008482661032900296,0.0,1.042891258705708e-13,6.8369382982352685e-09,0.0,0,s259
0,wfpt,0.0484328446045188,0.004755745400980005,1.1796608914054958,0.04708561608483673,0.0039459182370524815,0.003961983884591347,0.6021619166510139,0.004739498637216899,0.0,1.8047578859991044e-65,1.820230545436434e-55,0.0,0,s262
0,wfpt,0.11412472940827119,0.025847483037079955,1.0969734832747449,0.10581416411602734,0.017302986348817773,0.017318341229576206,0.44262243159600667,0.02583225024139324,0.0,0.0,3.962899463363308e-245,0.0,0,s265
0,wfpt,0.03458399253309682,0.0014218202562751303,1.1506378641032096,0.02810002466620426,0.0008754577147488396,0.0008905961947605068,0.3598060222810985,0.001406688220395469,0.0,3.329833671232673e-22,1.742477792164521e-14,0.0,0,s269
0,wfpt,0.029387393392175526,0.0006342428799419597,1.3882249418531654,0.0452964490202672,0.0029966211414732546,0.003012078797853368,1.156247634450596,0.0006187457137359909,0.0,1.591524386259543e-10,3.206352496359629e-44,0.0,0,s273
0,wfpt,0.02967115824066119,0.0016435080189157736,1.2705967555148796,0.022885143557543404,0.0008076063204728312,0.0008228613990797218,0.7611517056095927,0.0016282433293451914,0.0,3.3256299738752503e-25,2.0908167548348304e-13,0.0,0,s275
0,wfpt,0.10245997193708879,0.01432866879301642,1.083551344567248,0.0951970812006015,0.011703048616322875,0.01171802303944125,0.34345983804486846,0.014313733247426574,0.0,3.885300571297959e-209,3.3977969041400515e-171,0.0,0,s277
0,wfpt,0.009515031959835413,0.00010048864037803806,1.315643949851733,0.0006851660077834029,-1.549331569750123e-05,5.071882037688269e-07,0.9256406352784422,8.445715921923114e-05,0.0,0.012294881896387807,0.8586920887537157,0.0,0,s284
0,wfpt,0.05712112870848201,0.004615400632357658,1.245147819965876,0.02983777302643854,0.001322709294831026,0.001338313871319885,0.8360332301740927,0.004599787735921734,0.0,4.193585330462021e-66,2.0876730616378872e-20,0.0,0,s285
0,wfpt,0.10211466485742912,0.012056031115162402,1.0861797219403968,0.09771077953761925,0.010224575020910565,0.010239802569410927,0.45255908081477925,0.012040817231415368,0.0,2.634460066879423e-173,1.6545510166032715e-147,0.0,0,s286
0,wfpt,0.02135486406807437,0.0006059445438182376,1.2978100952435265,0.0089037854865591,8.230398502051539e-05,9.757013711453322e-05,0.8496094977195658,0.0005906618870689107,0.0,3.058580978847798e-10,0.011470609063203312,0.0,0,s291
0,wfpt,0.02849200652488049,0.001044223808858491,1.208742825338533,0.014442015705981356,0.00022237757697818328,0.000237525952293427,0.5179677843729988,0.0010290853628351915,0.0,1.0141654728770844e-16,7.509331104494704e-05,0.0,0,s294
0,wfpt,0.06196426784607212,0.007143097542185339,1.1376309297302278,0.05621191342267381,0.005099967115350212,0.005115885770574868,0.45280599315189934,0.007127126739308265,0.0,6.363961717850966e-99,1.098859266736562e-71,0.0,0,s295
0,wfpt,0.014656032054512446,0.0002496689123542284,1.2373931370906295,0.010994539840512296,0.00012422883743756774,0.0001393786998774571,0.5313058144712107,0.00023452049150041177,0.0,4.9183319033122626e-05,0.0024210943031418362,0.0,0,s301
0,wfpt,0.04645819634431859,0.003185739436876389,1.2199914064782214,0.033353079724761536,0.0014484846767346404,0.0014637299707898066,0.6828358198041127,0.0031704840994124517,0.0,2.928170916978246e-47,1.1836545047883576e-22,0.0,0,s305
0,wfpt,0.014341454641632053,0.0003134894028432589,1.273846662987971,0.006953575811263359,4.588849294673292e-05,6.103954237945963e-05,0.6650042679426853,0.0002983414899621062,0.0,5.394596948576455e-06,0.04473557564084146,0.0,0,s307
0,wfpt,0.04987823418132565,0.0034525919701383634,1.2388104282916061,0.026543723695161864,0.0009847316743712975,0.000999984048733027,0.7343687608062068,0.0034373374482177255,0.0,4.5804808350523693e-51,5.725854617904358e-16,0.0,0,s313
0,wfpt,0.0324013492877554,0.001296214085473757,1.2290138030454094,0.019806239957805883,0.00044914526115336084,0.0004645232031944557,0.6795959066702508,0.001280818620915114,0.0,4.611121962809111e-20,3.8973725375866454e-08,0.0,0,s314
0,wfpt,0.008174994205882866,9.023254807405401e-05,1.3014124325153165,0.0006006154827969955,-1.5429255048937662e-05,5.712478272634769e-07,0.7834427060770919,7.420270153435382e-05,0.0,0.01766838015290814,0.8501331067571865,0.0,0,s326
0,wfpt,0.029607450749322146,0.0012914693795632592,1.237255438086843,0.023585301126415985,0.0006816963572295887,0.0006969533581553389,0.6303046725959094,0.0012762133031442024,0.0,3.657359504260826e-20,1.4033490990884568e-11,0.0,0,s328
0,wfpt,0.046140025295192934,0.002511644449431527,1.1806939697410788,0.029906298344285563,0.0009169902825880705,0.000932243691185275,0.4866540520821664,0.002496413294208577,0.0,1.0673795213557421e-37,5.4576751486124284e-15,0.0,0,s329
0,wfpt,0.03358412491093964,0.0019198480274466023,1.2796494259425795,0.014842831116810064,0.00034499346048411095,0.0003603730048853393,0.8052624153489201,0.001904458143370813,0.0,6.143157347718149e-29,1.297065064593622e-06,0.0,0,s334
0,wfpt,0.017444117852497422,0.00036720147995539243,1.202751016919469,0.00965319749466201,8.930864496781155e-05,0.00010457469011881937,0.4566233063069837,0.0003519387454180567,0.0,9.366690072634512e-07,0.008865422649731421,0.0,0,s336
0,wfpt,0.006117640466386876,4.833547883753564e-05,1.2709415566424864,0.0016531573810853817,-1.2347329763517934e-05,3.4011441862880076e-06,0.6643005916850655,3.257927587951848e-05,0.0,0.07986667280665326,0.6421321058193423,0.0,0,s339
0,wfpt,0.05062534088603017,0.004098242791529261,1.2007743769847958,0.041666447119787994,0.002434146074546839,0.002449612451605798,0.6518887323739777,0.0040827276447408245,0.0,2.8164145307013544e-59,2.8159571432426846e-36,0.0,0,s346
0,wfpt,0.035562235769734794,0.001391423354718202,1.2386996871492038,0.01969414781917629,0.00042267847283117277,0.00043842009587291564,0.790716803918613,0.0013756298331277783,0.0,6.418059190859997e-21,1.3145473335494835e-07,0.0,0,s357
0,wfpt,0.08047637188392948,0.0092521226979011,1.145334690922731,0.06972740244042343,0.006334890262864379,0.006350296162331626,0.5468691492463735,0.009236720476722637,0.0,4.772396118227496e-132,2.3531650917067616e-91,0.0,0,s359
0,wfpt,-0.006141810310741783,4.880317444866389e-05,1.3689529285632536,-0.001172094942605023,-1.3440549609722297e-05,1.7113987615946513e-06,0.9582394166182544,3.3643900358204526e-05,0.0,0.07277661425503956,0.7368123684697094,0.0,0,s365
0,wfpt,0.0046617191745607035,3.017614382627709e-05,1.0979015049613434,0.003208541194614478,-2.932760375662369e-06,1.2334693062610036e-05,0.12903175020645224,1.4898466349944073e-05,0.0,0.15990398501148606,0.3687428704749056,0.0,0,s368
0,wfpt,0.05509912567709603,0.004781449681507621,1.1900526278861356,0.04763340607811033,0.0030167500018115634,0.0030319713525190917,0.5801994140113853,0.004766229945304623,0.0,3.95512790855639e-70,3.6513463372853476e-45,0.0,0,s369
0,wfpt,0.0056918342576875135,2.577939257741857e-05,1.3697198216908681,0.0014411042535014554,-1.30410878163012e-05,2.2265199499660326e-06,1.0629045882322976,1.0495810309762987e-05,0.0,0.19403616385579733,0.7025510377847601,0.0,0,s372
0,wfpt,0.016651745948490945,0.0003250294063750214,1.3085172793477033,0.006724168372706995,3.850557921003528e-05,5.4505219115097425e-05,0.8663091957727086,0.000309017698482017,0.0,6.633836447099725e-06,0.06493875736598069,0.0,0,s373
0,wfpt,0.007465325603485,5.534454418176793e-05,1.3169019643471713,0.005806563085133928,2.0708769862376464e-05,3.5975862355708266e-05,0.8283681986982318,4.007261774374715e-05,0.0,0.056958224335810714,0.12477211242006407,0.0,0,s374
0,wfpt,0.021248571333461017,0.0005323231569185349,1.2774075865366337,0.006207166427872546,3.344665185311957e-05,4.88309893558192e-05,0.7532053608852021,0.0005169282572413669,0.0,4.115289108343668e-09,0.07482038514391692,0.0,0,s376
0,wfpt,0.00935692673806389,0.00010600777188951582,1.2463757932006523,0.007961637805695934,5.49334859255568e-05,7.020005589619682e-05,0.6370937615580259,9.07291521196063e-05,0.0,0.00843887261888507,0.03200760462446557,0.0,0,s380
0,wfpt,0.07349969592341109,0.0061194139289403315,1.2264181642909966,0.048106324810000226,0.0026647833949763333,0.0026801272497525286,0.8459497886278311,0.006104093760828766,0.0,1.3525501070464413e-88,7.952346296396174e-40,0.0,0,s383
0,wfpt,0.04417639234945233,0.0021961917585683333,1.2070748066458759,0.03406434532998673,0.001279590427617272,0.0012948383002499009,0.5598269073501886,0.002180955321232636,0.0,3.586622041454007e-33,3.1967020914066627e-20,0.0,0,s384
0,wfpt,0.0307044803424757,0.0016561156605058303,1.2903064806998281,0.013877537031995374,0.0003264170975465497,0.0003422851840703123,0.8610793648204572,0.001640178622299815,0.0,2.20528035762944e-24,3.4171578288964637e-06,0.0,0,s388
0,wfpt,0.06130653657104923,0.006353152940657969,1.1815050717348252,0.04121927268215275,0.0024664201982970146,0.0024816499511145507,0.5802874206711447,0.006337941654479096,0.0,1.537326602087437e-92,2.845591993621205e-37,0.0,0,s391
0,wfpt,0.009467736172000293,0.00012643882350005242,1.294715407825327,0.01450139975784865,0.0002847192548005584,0.0003000997265114602,0.7177823817184856,0.00011105165554059493,0.0,0.004150941576893581,1.0014467231115244e-05,0.0,0,s396
0,wfpt,0.008421381316413299,6.473863121292389e-05,1.2804148037148941,0.002475087386778015,-8.390240856526177e-06,6.877295903429115e-06,0.7362171315303879,4.945307453241288e-05,0.0,0.039596016659980075,0.502122644951633,0.0,0,s397
0,wfpt,0.0302675560015305,0.00152407301366686,1.2910700592857351,0.017830105154078575,0.0004428672486318508,0.000458127895859195,0.8499062534972628,0.0015087976227544653,0.0,1.7765620652479026e-23,4.291357480231743e-08,0.0,0,s402
0,wfpt,0.005520996162385968,4.4572424731326166e-05,1.3116192129093693,0.005337594139489962,2.405406213645822e-05,3.920544239899293e-05,0.8035081605514711,2.9399975673971568e-05,0.0,0.08653743729048992,0.10770941480405982,0.0,0,s403
0,wfpt,0.106161909948429,0.019710313114690292,1.0694196858977856,0.10736776841719829,0.01769474651829317,0.017710216135979784,0.47540556224310854,0.01969465278453264,0.0,5.790457558538681e-273,9.817342141318512e-249,0.0,0,s408
