,index,rsq,log_rsq_adj,log_slope_pval,int_val,log_rsq,int_pval,log_slope_val,log_int_pval,slope_val,slope_pval,log_int_val,rsq_adj,subj_id,sub_id
0,wfpt,0.0007729206434722302,4.6988479580512e-05,0.00036128038124851465,0.6123054000803307,5.099675710862339e-05,0.0,0.007199597182079761,0.0,0.026212725616593373,7.34147794566786e-44,1.2701168259382738,0.000768915693214689,0,s049
0,wfpt,1.2717773754777895e-05,0.00013269699408258173,5.2128405673265905e-09,0.6067004147130804,0.0001367046710168962,0.0,-0.012093411409657319,0.0,-0.00359870736679082,0.07486147259432219,1.286621110264687,8.709776567528138e-06,0,s060
0,wfpt,1.5246667128265834e-05,1.1563039687967347e-05,0.05288071051581659,0.5812717571394757,1.5771267023123592e-05,0.0,0.003374402006685394,0.0,0.003093094657579169,0.05679128606405948,1.2489946271085768,1.1045015209765197e-05,0,s062
0,wfpt,1.5694144582800718e-06,8.434211851149342e-07,0.2720123874763242,0.5654307697726542,4.9262835866148436e-06,0.0,0.0021539732456245676,0.0,-0.0012126824932458527,0.5352031472413021,1.2525689496791017,-2.512245108610145e-06,0,s063
0,wfpt,0.0005673098415880373,0.0005895776970695765,1.894976067351778e-29,0.08869279681542411,0.0005942569353192262,0.0,0.019521017797866153,0.0,0.020663433026313714,3.065319103879016e-28,1.0743112437120748,0.0005626395517246419,0,s065
0,wfpt,3.860711808389983e-05,0.00015348193390851694,5.009466601455946e-10,0.4790496689591161,0.00015755559089480897,0.0,0.009619018283780957,0.0,0.004532256297253799,0.0020147534601803094,1.1979998937150944,3.4558658611127946e-05,0,s066
0,wfpt,3.5566387632024465e-05,3.1462282601535385e-05,0.01198747922981114,0.392820188082152,3.7384196966416816e-05,0.0,0.005362001672887096,0.0,0.004582091208338059,0.013385462297516184,1.1310882463588996,2.975257332249459e-05,0,s071
0,wfpt,0.006849111780402928,0.0015604338507020366,1.0421087214958819e-85,0.714223521614045,0.0015644948427511185,0.0,0.037059296469127,0.0,0.0681137984381005,0.0,1.2664326941698119,0.0068450745488471965,0,s081
0,wfpt,0.007875521739214353,0.005654962863791635,1.5297770950907926e-305,0.6940855517006879,0.005659004998945338,0.0,0.07830996687504632,0.0,0.08151328088915487,0.0,1.2155828832483446,0.007871488680090799,0,s082
0,wfpt,4.992051274799181e-06,-2.375808132670798e-06,0.5088852872844678,0.09374844855017736,1.839307132822654e-06,0.0,0.0009125601975800085,0.0,0.0016441290630611737,0.27270797388704004,1.0683665664854,8.426599604760554e-07,0,s083
0,wfpt,1.953316827163487e-05,8.765304488655978e-05,2.0865352271707354e-06,0.1422707662015053,9.172713606830918e-05,0.0,0.006832246087814889,0.0,0.0035101543476308873,0.028374673106136606,1.1063428372742283,1.546817397557465e-05,0,s084
0,wfpt,0.0026654630203288843,0.0006869720169493387,2.5636748226565987e-39,0.5717422597065207,0.0006909854673471383,0.0,0.02697549262084476,0.0,0.04942410313929468,1.5078596340115852e-146,1.2405450061498802,0.002661457628570729,0,s085
0,wfpt,5.6447738111531365e-06,1.8340789275206326e-05,0.01999673885174625,0.6561778707286565,2.249757643224548e-05,0.0,-0.0034393704675302235,0.0,-0.0017272714679954543,0.24347159776027194,1.2821462828599937,1.4953852052190797e-06,0,s086
0,wfpt,6.1887972604424135e-06,0.000147604421895986,1.1386762380379653e-09,0.6501145566692775,0.0001516960736760442,0.0,0.01271842997101999,0.0,0.002500949910879606,0.21865903143036697,1.251038144012215,2.098809566475346e-06,0,s089
0,wfpt,9.655922522244786e-05,0.00010875145952182752,1.1641665905174124e-07,0.4451957581268992,0.00011276718379038542,0.0,-0.010897411408409254,0.0,-0.009905478172567296,9.415106704799343e-07,1.2369115684844876,9.254351649867765e-05,0,s091
0,wfpt,5.062024765645212e-05,0.00026254707639472574,6.804013045452754e-16,0.4755882537583973,0.00026663671810089884,0.0,0.015972441369051196,0.0,0.0070304802753086235,0.00043469285117395264,1.2073499357377475,4.6530441687675506e-05,0,s092
0,wfpt,2.8816002703102583e-05,3.0775057935361616e-07,0.3003656702491192,0.7920297444555238,4.548217761302098e-06,0.0,0.002168011003447122,0.0,0.004930174363088399,0.00911271119159483,1.3082187289028169,2.457880076067731e-05,0,s093
0,wfpt,0.003302685122190452,0.00039876335560828924,1.3232163511916579e-23,0.6354096573941889,0.00040277909247532495,0.0,0.018012191033388646,0.0,0.05033570904956043,3.7558565542634905e-181,1.266743692552133,0.003298682289577748,0,s094
0,wfpt,0.0010107716896063934,0.0003817892178308302,1.2138510011016924e-22,0.6008165617658305,0.0003858118748882866,0.0,0.022415378574236734,0.0,0.03379423254681572,1.351311250930788e-56,1.2533892192027696,0.0010067515798738436,0,s097
0,wfpt,4.332742364887565e-08,-1.1388982288362826e-06,0.3958886114996246,0.5492573548714015,2.939975427773689e-06,0.0,0.0013367754460457725,0.0,0.00014985047682120306,0.9177727234025276,1.2410224887260581,-4.021746100146828e-06,0,s098
0,wfpt,1.1754947622732992e-05,7.866483305130068e-05,6.326721194299899e-06,0.5550459714282063,8.272231313832812e-05,0.0,0.009046595506642706,0.0,0.0033542914116251126,0.08871252200761139,1.2373120206636266,7.698167263314737e-06,0,s103
0,wfpt,0.0005843659433018011,0.0014842304177559162,3.7621256267145715e-82,0.3286492375985914,0.0014882649390134395,0.0,0.039158247218478284,0.0,0.024941413674207463,2.533990374454924e-33,1.1402979356166203,0.0005803278677050105,0,s106
0,wfpt,9.329069292562941e-05,-4.053191059671946e-06,0.9434553219002539,0.736301626113554,2.0493667762799817e-08,0.0,0.00016070410484262092,0.0,0.009898831899492724,1.703236580979809e-06,1.3085834996920047,8.921771999170769e-05,0,s108
0,wfpt,0.0005622638360818222,0.0005691153956911554,1.070460702192792e-32,0.0811674414902821,0.0005731559654311713,0.0,0.015638067949940184,0.0,0.01735041313424685,3.9864784855816004e-32,1.0930676978401848,0.0005582256711829103,0,s110
0,wfpt,0.00017636286870958973,0.0005819049270252563,2.8159428220196826e-33,0.47929282053721206,0.0005859598878926731,0.0,0.022696060214494697,0.0,0.012636718072434161,4.290068230906558e-11,1.2062585272342812,0.00017230675613610913,0,s111
0,wfpt,0.00035373327695775725,2.264492429893128e-05,0.0099883028596398,0.6974713059497186,2.666205919354958e-05,0.0,0.0050529698992941895,0.0,0.017274545589240353,6.240772579114525e-21,1.2916628661178078,0.0003497186010698039,0,s112
0,wfpt,4.684282912337245e-06,3.196102073488305e-05,0.0028883700713958067,0.5343381815466538,3.6018608012278186e-05,0.0,-0.004565514349281161,0.0,-0.001568983992419695,0.28208673753372726,1.246624382378733,6.356860989820134e-07,0,s121
0,wfpt,9.294981199348129e-05,-1.2065224079815806e-06,0.40309772449633274,0.5747119368175804,2.8027679344067025e-06,0.0,0.0014747010746925405,0.0,0.007979493231337858,1.4661939980704412e-06,1.2625337947109212,8.894213638011017e-05,0,s128
0,wfpt,8.689187971144818e-06,4.159062949915526e-05,0.0007356213478118001,0.5473263583593514,4.559076714716337e-05,0.0,0.006691597576190849,0.0,0.0028710251196262873,0.14051733373141248,1.2429648934196595,4.689190727824588e-06,0,s129
0,wfpt,3.630028191847767e-05,1.6460401577100825e-05,0.026866696055913113,0.03017737790756094,2.068164720103738e-05,1.8746698647011673e-146,0.003490779454950385,0.0,0.005083938283728186,0.003355669251310887,1.0860776469927909,3.208099019558208e-05,0,s142
0,wfpt,8.39389085349751e-07,8.969902358457738e-05,4.324972523010348e-06,0.4156056865949094,9.415807158597023e-05,0.0,0.006964796669633278,0.0,0.0006573939310265085,0.663166493190537,1.1811208683573087,-3.5854251192457554e-06,0,s145
0,wfpt,0.0006385355079734367,8.551063092387956e-05,2.289745248526705e-06,0.5928845222845398,8.951840060733574e-05,0.0,0.010744432711694282,0.0,0.021156003499464473,1.5582266259411493e-36,1.262932798477317,0.0006345300190938596,0,s149
0,wfpt,0.001032265451956449,0.00011633497133911597,4.289003319341022e-08,0.7366160172841003,0.00012034430481022707,0.0,0.01075688134783858,0.0,0.02872975739018238,5.496462390280134e-58,1.2965104277309347,0.0010282615411654206,0,s161
0,wfpt,2.028098824446989e-05,1.7526564902725639e-06,0.23075864589492093,0.4603495149573546,5.770795394877126e-06,0.0,0.002032422031920427,0.0,0.003508332068929167,0.024626413317560845,1.225504522212946,1.626497317996911e-05,0,s163
0,wfpt,0.0024271574871834734,0.0006880099339990897,2.146422605259408e-38,1.2693199921029947,0.0006921312160644844,0.0,0.03429477123577242,0.0,0.03987359153747259,3.566494262699512e-130,1.400704849743229,0.0024230437508123703,0,s165
0,wfpt,2.590487232068117e-05,7.216891738881515e-06,0.09445418011214811,0.5949550220904795,1.1233427062884438e-05,0.0,-0.0034041985942837062,0.0,0.004767459802383243,0.011093161135289426,1.2731182449037268,2.188887984222454e-05,0,s168
0,wfpt,1.4870002852385156e-06,-3.4133129680480323e-06,0.6916515161843424,0.41736403512333503,6.371532929039248e-07,0.0,0.0006590513739036744,0.0,-0.0010311259148018384,0.5444875648051019,1.2101121465263032,-2.561609472762072e-06,0,s170
0,wfpt,0.00025709305567689356,1.176501425992349e-05,0.04729968713218641,0.6226083244348055,1.577389899498627e-05,0.0,0.003956608099912458,0.0,0.015059754363048117,1.1516221654067284e-15,1.2730401991347144,0.000253086037957595,0,s173
0,wfpt,3.3223146742589194e-06,8.917941670549823e-05,1.5997192782740232e-06,0.48168801214852347,9.322835992042755e-05,0.0,0.008535332653409798,0.0,0.0016413340865876597,0.3650034012657193,1.2259785577528883,-7.262876531299867e-07,0,s179
0,wfpt,1.730063770988277e-05,-3.9646025151718334e-07,0.34209215345568156,0.6920431018402727,3.6730816667107646e-06,0.0,-0.0017293807910400858,0.0,0.003681028995853188,0.03911305554629412,1.28826338507183,1.3235634338415458e-05,0,s180
0,wfpt,1.876946043033456e-09,-7.574721831993259e-07,0.3671354816282608,0.6919861478232657,3.3005607170677465e-06,0.0,-0.0016449581959169092,0.0,3.9799747818819974e-05,0.982839150365407,1.2927975927819924,-4.054951093568349e-06,0,s182
0,wfpt,0.000826202255066466,0.00013414374356590653,4.488306093933666e-09,0.7260134435631741,0.00013815978521092287,0.0,0.011552928437135346,0.0,0.026102407335009348,1.1288370696987768e-46,1.296381553629554,0.0008221894766595739,0,s184
0,wfpt,1.8968870458602183e-05,1.261169361166381e-07,0.31023278098112855,0.8128771105910508,4.3740603954400825e-06,0.0,-0.0019414867991233934,0.0,-0.003852241117797613,0.03436104046308125,1.3060559002148295,1.4731626790664976e-05,0,s187
0,wfpt,2.0717694391159114e-05,8.6042765043981e-06,0.07736170572247056,0.5785759628793561,1.2663852907102147e-05,0.0,-0.0031661763904205983,0.0,0.003412485189575743,0.02383068901701908,1.266148215185486,1.6660950391989005e-05,0,s190
0,wfpt,0.00020621315157609565,-3.959358533256463e-06,0.9050968878600418,0.6334008453345286,5.7092622185450637e-08,0.0,-0.0002633748813400012,0.0,0.01449961365199398,7.720904794152357e-13,1.2824278458589755,0.00020219788323305732,0,s192
0,wfpt,4.998235030884146e-05,0.00021861171632964194,2.5616046190592716e-13,0.3886143443541969,0.0002227737956108644,0.0,0.010640854519367977,0.0,0.005357580278777883,0.000512145774519411,1.1741833837475777,4.584173623478627e-05,0,s196
0,wfpt,3.4950017332335825e-05,-3.932402062201135e-06,0.8843702946271705,0.7763725683902106,8.496870917973354e-08,0.0,0.0002942676810161714,0.0,0.0055256505458025915,0.0031775318182894817,1.3132022397659768,3.093406118004349e-05,0,s198
0,wfpt,8.232872382119005e-05,0.0003006733178438914,3.86618104900846e-18,0.5274794988245892,0.00030471461341485817,0.0,0.01766259419077402,0.0,0.00902447439001642,6.358975514159411e-06,1.213944626477304,7.828861977488e-05,0,s205
0,wfpt,3.837632878145314e-09,1.4131615241774753e-05,0.03482062503066058,0.48489353178151695,1.822299282150386e-05,0.0,0.0036772543042116745,0.0,5.330994411524928e-05,0.9755633837965663,1.228411804726509,-4.086175357631561e-06,0,s206
0,wfpt,0.00045150569724050627,8.29578247751872e-05,3.1903375364495055e-06,0.6050613222256317,8.696554043685634e-05,0.0,0.010003808908576262,0.0,0.020912745385304223,2.5420997749942518e-26,1.2672568752833429,0.00044749945873634456,0,s207
0,wfpt,1.6820615851731446e-05,1.96731759711799e-05,0.015001243387338959,0.4862242004329288,2.367471389974618e-05,0.0,0.004301701883892827,0.0,0.003560997996102362,0.0403014745698478,1.2295519481916308,1.2820651134393124e-05,0,s209
0,wfpt,0.00010443630002254789,1.3783515925958056e-05,0.03732698964651537,0.7934746967779465,1.7915912362553854e-05,0.0,0.004217837336912519,0.0,0.011199680418851742,4.97202291254775e-07,1.3212686553610062,0.00010030446602515841,0,s212
0,wfpt,5.5867488902516804e-05,8.556253637048705e-05,3.159813356984657e-06,0.14801348671488984,8.969240047573823e-05,0.0,0.006279720473070653,0.0,0.005456932258986408,0.00022570723607726802,1.1049282123831585,5.176090842751169e-05,0,s216
0,wfpt,5.893450499949715e-06,2.396042812935484e-06,0.20779755263035066,0.6246874253031311,6.479882627807854e-06,0.0,0.0021698056330605978,0.0,0.0019764269497991767,0.2290370258193491,1.2570288345467215,1.8201215662427828e-06,0,s218
0,wfpt,0.0010949525785635128,0.00015468552815245395,3.53347581831592e-10,0.5472045836441395,0.00015871818691026718,0.0,0.013168119938769214,0.0,0.028866380120087763,4.849014622178889e-61,1.2434068502529838,0.0010909247031475333,0,s226
0,wfpt,0.00020334105693919913,1.562721202341688e-05,0.028170969440666698,0.6741995121922143,1.9720643489318235e-05,0.0,0.004176945805608056,0.0,0.011384029096439943,1.7719932810958822e-12,1.28131126346349,0.0001992518756004369,0,s233
0,wfpt,1.457206124566568e-05,-3.157765277927993e-06,0.6396933719738911,0.45072978889924264,8.862134903697694e-07,0.0,-0.0007243085518495217,0.0,-0.0027685450337512907,0.057551530010212286,1.225546658680448,1.053168343279065e-05,0,s237
0,wfpt,2.7027127361800574e-05,2.384834945778902e-05,0.008397900944309675,0.6240908336043289,2.785869700938637e-05,0.0,-0.004809480366380439,0.0,-0.004272156575576354,0.00941008308180029,1.2774596779294813,2.3019187527117957e-05,0,s238
0,wfpt,0.00030080796358666895,3.577952740918544e-05,0.0017779188164237978,0.6482486332077906,3.986116396093031e-05,0.0,0.006561105240789222,0.0,0.016971835842386828,9.055795333978413e-18,1.2809569475549245,0.00029672752541154424,0,s244
0,wfpt,5.969758872237385e-05,9.256978177440978e-06,0.06938342695946481,0.7459912604094556,1.3285998443746116e-05,0.0,0.003355549582281685,0.0,0.007082950733538868,0.00011732857062235622,1.2947166493186422,5.567365169911742e-05,0,s254
0,wfpt,2.3743586050395393e-05,0.000141417120375964,2.2842587231560107e-09,0.4131152701226329,0.00014549049459633423,0.0,0.011040870711739285,0.0,0.004525535412333326,0.01576354237509744,1.1955933195551034,1.967032982652661e-05,0,s259
0,wfpt,1.1585887010556739e-05,7.188632370480619e-06,0.09681480448876616,0.6084694554339916,1.127943581580304e-05,0.0,-0.0027540031354250753,0.0,-0.0026666500743274704,0.09202838172259697,1.258896409053913,7.504268327518382e-06,0,s262
0,wfpt,5.54105880068434e-08,1.8899967251906347e-05,0.018797073066629182,0.3866872449896586,2.308103210579837e-05,0.0,0.00350230486600934,0.0,0.00017870699702441555,0.9081925163389007,1.1865869168320535,-4.111290570429915e-06,0,s265
0,wfpt,1.0109380655598521e-05,1.2804067723859447e-05,0.04090487454939574,0.4533169346290199,1.6830510501053553e-05,0.0,0.003371906229861492,0.0,0.0025931122649552503,0.11297038260680453,1.21932659634464,6.085244080522578e-06,0,s269
0,wfpt,0.0015040152375143112,0.000138571921484254,2.9565939971089025e-09,0.8217746693606882,0.00014262197668624133,0.0,0.013831859370190146,0.0,0.033864726439651785,7.714810026680826e-83,1.3144997507359308,0.0014999727109159533,0,s273
0,wfpt,1.2342511750196294e-05,4.0249015514359776e-05,0.0008836264784542849,0.5264898656842508,4.425107966599118e-05,0.0,0.005711978151847784,0.0,0.003040243498481811,0.07898734506940035,1.2325094090451354,8.342529120297648e-06,0,s275
0,wfpt,0.0035891790746438446,0.004589413161714684,8.823984875249834e-250,0.18006054969633561,0.0045934351689264075,0.0,0.059394890683865796,0.0,0.053891305980313955,1.5314353560447193e-195,1.0762493471539796,0.0035851531398043424,0,s277
0,wfpt,2.7094064197319412e-05,-1.7579243403176292e-06,0.4536421201458657,0.7401908763600356,2.2513682128577628e-06,0.0,0.0015361492606021307,0.0,0.005086723013052167,0.009322413344635565,1.302086719384597,2.30861246309777e-05,0,s284
0,wfpt,3.3776519240413805e-06,-3.7743371334997278e-06,0.7593491666091896,0.551116053295128,3.908700820787203e-07,0.0,-0.0005382767272594439,0.0,0.0014466607685915981,0.3674357560105159,1.2455989640337173,-7.803727677391237e-07,0,s285
0,wfpt,7.322483623661835e-05,8.29778162334538e-05,3.866605506299513e-06,0.21562405920320332,8.705919349505375e-05,0.0,0.00864513196774147,0.0,0.008018794948457189,2.2791213743052208e-05,1.1337422733295746,6.9143469143218e-05,0,s286
0,wfpt,6.424321086218043e-06,-1.9121964702772942e-06,0.4579546342044012,0.7171884733454903,2.3455586420917385e-06,0.0,-0.0013812825848368588,0.0,-0.0023412255143078118,0.21918422166823265,1.2907008420883435,2.168993059270541e-06,0,s291
0,wfpt,3.7952736182678137e-06,2.196333525084082e-05,0.010912690308488205,0.4946944098013487,2.5971552423453836e-05,0.0,0.005023148923745158,0.0,0.001896611332316107,0.33050629375728513,1.2295966252793238,-2.127593308198783e-07,0,s294
0,wfpt,1.9790483469783737e-06,-2.883273156228938e-06,0.5733935876196491,0.48504163100456676,1.3384461902132827e-06,0.0,0.0009032202622021928,0.0,0.00113702639043251,0.49297819784797436,1.2197798014822776,-2.231505093375219e-06,0,s295
0,wfpt,4.1551197197953194e-05,0.0003432277802900563,1.4316160141231253e-20,0.3492427642119498,0.0003472436757292474,0.0,0.01810966806862008,0.0,0.00628076180900651,0.0012973030766854814,1.1661021170341412,3.7535267556676466e-05,0,s301
0,wfpt,4.235233401317373e-06,4.6081556498656084e-05,0.00040444409071564567,0.5737762593743105,5.008451048826856e-05,0.0,0.005545972143279534,0.0,-0.001593609064122361,0.3034890357258089,1.2538215870359575,2.3521834213724446e-07,0,s305
0,wfpt,1.231585359251497e-07,6.960348781337444e-06,0.09916081534038039,0.5051040314106395,1.1009395384786735e-05,0.0,0.0036056969862699856,0.0,0.0003645329767574014,0.8615409935843791,1.2331904319027711,-3.9254567436586285e-06,0,s307
0,wfpt,4.17819232456651e-06,5.592048069935629e-06,0.12704845239156612,0.7722496604416681,9.802231752509272e-06,0.0,0.0027964104066257236,0.0,0.001477624587155923,0.31714875448707475,1.2740805420596355,2.8095581416920368e-09,0,s313
0,wfpt,3.357113365620723e-05,2.6473353398115407e-05,0.006590611490526294,0.5708572902117833,3.062186373914422e-05,0.0,-0.004496673716757253,0.0,-0.004333814392201462,0.004408294505063044,1.2551247082191952,2.9430451626177856e-05,0,s314
0,wfpt,0.004209667652931626,0.001411476081044305,5.553610473203062e-77,0.7877272226283665,0.0014155778523263773,0.0,0.04220416138625056,0.0,0.05833659753829808,2.1902126736636106e-225,1.2776198990439698,0.004205578131324383,0,s326
0,wfpt,1.8716664462958832e-05,-3.6924187674092224e-06,0.7712343105463261,0.5205548298190528,3.4099264867304413e-07,0.0,-0.0005835662809956215,0.0,-0.0043245199446210695,0.03120354211339291,1.2347265397975558,1.4684449351043405e-05,0,s328
0,wfpt,7.57941600127987e-05,0.00024717820479269736,3.3345310986262906e-15,0.3135834192034823,0.000251225918167286,0.0,0.014698875864395153,0.0,0.0082104928354247,1.5125319309820787e-05,1.1657563839576293,7.174585109603893e-05,0,s329
0,wfpt,6.453596920152904e-05,-3.146881043081251e-06,0.6294750155572875,0.7576229056659616,9.547536453657912e-07,0.0,-0.0009153791733585975,0.0,0.007270074989477657,7.239794847622462e-05,1.3081209983451412,6.0437839446314534e-05,0,s334
0,wfpt,9.592337196573375e-05,0.00043989917498377107,9.425861202489019e-26,0.4692693024204786,0.00044393118752406036,0.0,0.018826129608253132,0.0,0.009140406208646123,1.0744492082028108e-06,1.2034451931731314,9.18914681736771e-05,0,s336
0,wfpt,2.041223760862465e-05,-3.881615418643847e-06,0.8382841928397263,0.47014214657086373,1.6870508845467924e-07,0.0,0.00035639676741520184,0.0,0.0035523841406072607,0.024742437475958907,1.2313958951731885,1.636370447177793e-05,0,s339
0,wfpt,2.1227897062603418e-05,0.0001809462791542149,1.2689556695204811e-11,0.4957017596229115,0.00018497930371863536,0.0,0.013030250883041732,0.0,0.004425106024908841,0.021764407900912355,1.2149417103092626,1.719569207669913e-05,0,s346
0,wfpt,6.174634236622012e-05,0.00023590432763331837,2.3963851555631494e-14,0.5125146690973225,0.00024002972003289713,0.0,0.015141785115047768,0.0,0.007605699217181562,0.00010901453537787898,1.2095533333034847,5.762285164190306e-05,0,s357
0,wfpt,8.277077899965235e-06,-1.5062518112785028e-06,0.4286889439404692,0.5140640967496948,2.5251995342534528e-06,0.0,-0.001299592262420087,0.0,-0.0022832293722569053,0.15152394601271432,1.2342991739914497,4.2529339514540965e-06,0,s359
0,wfpt,9.577498855439792e-06,1.6609946968948464e-06,0.23461455162039266,0.6246760009022281,5.6859751315085916e-06,0.0,-0.002446195217722166,0.0,0.0030474297368445085,0.12289786797599324,1.27642990022978,5.55336013996488e-06,0,s365
0,wfpt,0.0001473568687427873,3.927452229657291e-06,0.1596354221288478,0.4927256560071196,7.944533216508454e-06,0.0,0.0025295418276290943,0.0,0.01069806190619821,1.3819028673915888e-09,1.2377308306639834,0.00014334136402727182,0,s368
0,wfpt,3.491001070843325e-05,8.588248290475331e-05,2.872968423234744e-06,0.48477748609655275,8.999157265310309e-05,0.0,0.008004555914757851,0.0,0.004842044180417218,0.0034165895668834896,1.1784566194845305,3.0836799969402584e-05,0,s369
0,wfpt,3.5106977159804487e-06,1.4658563805780567e-05,0.03221710600982854,0.6574240006620724,1.874519070110825e-05,0.0,-0.0037536216711257543,0.0,-0.001332452640552392,0.3532161862042781,1.2761397001655626,-5.626409236292318e-07,0,s372
0,wfpt,2.31927018079503e-06,5.276188508918089e-05,0.00023898492249818426,0.47690685389485893,5.698381511176631e-05,0.0,0.005411320229650831,0.0,0.0010938106157679251,0.4575093274220049,1.208823466407668,-1.8824360550340202e-06,0,s373
0,wfpt,6.079669975267432e-05,-3.822274803333414e-06,0.8330183387014902,0.5951623883008192,1.7780448702264806e-07,0.0,0.00048421754496724354,0.0,0.008126312254860431,9.67297975831905e-05,1.273852853147551,5.679691094107042e-05,0,s374
0,wfpt,3.4450380301809247e-06,-3.7139914166317567e-06,0.7683534019468515,0.5573199715275993,3.527836182071198e-07,0.0,-0.0004555211815126872,0.0,-0.001289645788745367,0.3567802461879075,1.2503311475656589,-6.11776041159473e-07,0,s376
0,wfpt,3.720937814088998e-06,-3.893089218109935e-06,0.8564080801630823,0.5952691970360465,1.3178397118007723e-07,0.0,0.00033987734203800744,0.0,0.0017996832813759564,0.33625817400147373,1.2686568346230516,-3.0322446908925826e-07,0,s380
0,wfpt,2.1348743084237398e-05,-4.031380139490892e-06,0.8253360173277747,0.6318921790838702,2.0639195141836097e-07,0.0,-0.0004701155389765059,0.0,0.004602305543981119,0.024792754792020272,1.2772422410105897,1.7111509500566946e-05,0,s383
0,wfpt,1.0413031136691231e-05,4.6939494767084255e-05,0.00040977456788279104,0.5029373362053413,5.102565576331486e-05,0.0,-0.006753700197423426,0.0,-0.0025335409810922317,0.11021192232243997,1.245468772196581,6.331407666482214e-06,0,s384
0,wfpt,1.579132817508544e-06,2.5406842924180495e-05,0.007173791234019665,0.4881826621037854,2.9485608304069544e-05,0.0,0.004406448600882202,0.0,0.0010425516544179474,0.533524869437419,1.220535253265203,-2.4942136900296674e-06,0,s388
0,wfpt,0.002115009025346337,0.0029169471641974365,1.3189493556351382e-156,0.27946938395635856,0.002921050487953658,0.0,0.04269279386265696,0.0,0.039551443388897226,3.943110741446039e-114,1.1050254448099013,0.0021109109013742744,0,s391
0,wfpt,0.0009811666203590752,9.626446240340591e-05,6.59663745611627e-07,0.632938166016803,0.00010032098220524865,0.0,0.00984051256508887,0.0,0.030343959450249442,1.459909752873039e-54,1.27506404192426,0.0009771137727360157,0,s396
