,index,log_slope_pval,log_slope_val,int_val,log_int_pval,log_rsq_adj,log_int_val,log_rsq,int_pval,slope_val,rsq,slope_pval,rsq_adj,subj_id,sub_id
0,wfpt,0.0,0.06614846992958473,0.3677164489906978,0.0,0.006707715607468523,1.1254167232895607,0.006712295882962294,0.0,0.06344864181061409,0.006785544679909328,0.0,0.00678096761258451,0,s083
0,wfpt,0.39628075644741156,-0.0016368912480786008,0.07605313579316521,0.0,-1.3321418381728733e-06,1.1155322176684783,3.4184808826998037e-06,0.0,-0.0014063800676063023,2.4361605411860054e-06,0.47392653506282356,-2.3144668463981333e-06,0,s084
0,wfpt,1.2552512599002562e-15,0.01650553234589909,0.3315829295512519,0.0,0.0002651607486744423,1.1738832823550776,0.0002693702294204181,0.0,0.01809272521552185,0.00035690445588942854,3.3364157413395507e-20,0.0003526953968844282,0,s085
0,wfpt,0.6785049612943124,-0.000845658112836946,0.3995657730148714,0.0,-4.226900695014635e-06,1.2041147700861958,8.769063558622392e-07,0.0,-0.0008970045969862067,9.874815465327202e-07,0.6599831929410322,-4.114606293681433e-06,0,s086
0,wfpt,0.0,0.08233757833609082,0.45547254243524027,0.0,0.007828922810031447,1.119191447224152,0.007833376161485606,0.0,0.08903975389873875,0.0094559359541736,0.0,0.009451494012703177,0,s089
0,wfpt,1.5481222664055426e-29,0.024348012019165848,0.27184150862314416,0.0,0.0005875636085295177,1.1505086125337394,0.0005922120600868608,0.0,0.019778009767765874,0.0003993792300227561,1.909331174918928e-20,0.0003947298815601963,0,s091
0,wfpt,1.0188889336841742e-123,0.048547130756318585,0.41449672977764523,0.0,0.002474819729311295,1.1570288468674566,0.0024792444823753534,0.0,0.061614444360829815,0.004360232510086548,2.7166711061423774e-216,0.00435581721696876,0,s092
0,wfpt,7.484133861558686e-201,0.05472239000840122,0.39673999069594185,0.0,0.0041255902378859455,1.1480232646920392,0.004130097905099217,0.0,0.06085544564786816,0.0052740316075241545,4.003762067367444e-256,0.005269530544309231,0,s093
0,wfpt,7.0136021375864126e-09,0.011398096005693008,0.4187916101979252,0.0,0.00014657729031042344,1.1916206774430793,0.00015108269724306567,0.0,0.00833440141658242,8.007578574453778e-05,2.483237145668143e-05,7.557160136351104e-05,0,s094
0,wfpt,3.8458880465073925e-98,0.03891698393384832,0.3520243933507099,0.0,0.002049805801024429,1.1524260989108526,0.0020544484015416753,0.0,0.037962821607867285,0.001939083408222575,9.430317793506306e-93,0.001934441221241423,0,s097
0,wfpt,2.1915876749105698e-13,0.012353512598732349,0.431529985531205,0.0,0.00023869705911472305,1.2013875816151804,0.00024321512123004485,0.0,0.013908580357608905,0.0003223712440981741,2.8932583139566476e-17,0.00031785798606087656,0,s098
0,wfpt,4.368435722573517e-41,0.025736300118225905,0.44934362548456874,0.0,0.0008278007333161197,1.1878220771975476,0.0008324180440887341,0.0,0.019485227650584462,0.00045112890568133057,4.892087276003876e-23,0.00044651200912282363,0,s103
0,wfpt,2.267680401354251e-30,0.019079883458027917,0.26346252630374056,0.0,0.0006067169586394527,1.1552005487451082,0.0006113763085593416,0.0,0.016325064078682734,0.00045209009887281493,6.953342496362587e-23,0.0004474301584077578,0,s106
0,wfpt,1.1961956781194267e-69,0.034958319494491054,0.34459049139487685,0.0,0.0014351304708734025,1.155574720260947,0.0014397535848003074,0.0,0.029498174417471698,0.0010314583826863677,2.1000103502111172e-50,0.0010268334855039196,0,s108
0,wfpt,1.5903310218206875e-240,0.07310563222590503,0.2126686713050525,0.0,0.005843150807675834,1.0777070819245718,0.005848467182892891,0.0,0.06670653911330776,0.0050179446446554365,1.3905774110579543e-206,0.005012623828093976,0,s110
0,wfpt,7.803733092362803e-05,0.007965531271834575,0.4617096748094399,0.0,6.595560196231975e-05,1.2106292043470528,7.047130202975094e-05,0.0,0.004377680637917191,2.137031568893999e-05,0.029580252301774856,1.6855698718676315e-05,0,s111
0,wfpt,8.6627684189675e-40,0.022768903251715017,0.3168306628431033,0.0,0.0007838136947643237,1.1636403885284365,0.0007883356692779397,0.0,0.02565172906529112,0.0010656920695520933,3.509352653656086e-53,0.0010611719639044281,0,s112
0,wfpt,0.8621955812226401,0.0003494107146598327,0.4075314457813811,0.0,-4.368861578951666e-06,1.2137022505373525,1.3572347801193985e-07,0.0,-0.0004035990808837035,1.879900546342128e-07,0.838128945805371,-4.3165541845358035e-06,0,s121
0,wfpt,0.5106430621330744,0.001970876360006313,0.3868912645151159,0.0,-3.885307040318864e-06,1.2127552783445632,2.9640815534248688e-06,0.0,0.0014757190840891691,2.38309612565768e-06,0.5552892465198083,-4.466296447569462e-06,0,s128
0,wfpt,1.4018676136240583e-44,0.022323372633677507,0.2837072270913475,0.0,0.0009098325047687261,1.154876875956505,0.0009144911148073476,0.0,0.021161127882525103,0.0008511740352721286,1.2773388470149248e-41,0.0008465159553555646,0,s129
0,wfpt,3.142554996869946e-12,0.010894734804198152,0.4061147219026706,0.0,0.00021458306559773987,1.196274083351601,0.0002190908270001124,0.0,0.011365525367877452,0.00024003697423224946,2.871816716915377e-13,0.00023553351040361825,0,s142
0,wfpt,9.107785509656963e-16,0.014991659471756624,0.3117363185319192,0.0,0.00029520867038157483,1.1675246122805087,0.00029984853296072256,0.0,0.01281166402111391,0.00023401636841557938,1.2312473799126114e-12,0.0002293770400523254,0,s145
0,wfpt,5.013014651944574e-07,0.008340616741430055,0.48712225199978076,0.0,0.00011568306516029914,1.2183479976506604,0.00012045145810668512,0.0,0.004834426551502362,3.858220865582407e-05,0.004420854785148108,3.382044226862835e-05,0,s149
0,wfpt,7.50260296357762e-77,0.03211423465835281,0.4075457062985252,0.0,0.0015319360132909354,1.1770909967768193,0.0015363953512422812,0.0,0.04454974902373193,0.00304076507460338,2.264049091195499e-150,0.0030363143239943158,0,s161
0,wfpt,0.07416032348124524,0.003550055116478755,0.3436196128638702,0.0,1.0204410253566998e-05,1.187170289945818,1.486719338328335e-05,0.0,-0.0003942017865404012,1.8955595604275288e-07,0.8401970223838258,-4.472491291096503e-06,0,s163
0,wfpt,4.1820316402889366e-17,0.016405952735971133,0.37776399148643525,0.0,0.0003189090549043927,1.1868980998196834,0.00032348446380603413,0.0,0.01697734496809608,0.0003555393505652038,1.2004629357443376e-18,0.00035096427683156683,0,s165
0,wfpt,2.7027920519563544e-14,0.01410963641634977,0.5346761004537758,0.0,0.00024265694796810067,1.2146665755876596,0.0002469180523013703,0.0,0.015560969991858416,0.0003132896247657335,9.40398489983203e-18,0.0003090356025596819,0,s168
0,wfpt,2.289864696039307e-44,0.027813761660233735,0.2623742435902233,0.0,0.0008906141680735669,1.1396472025644717,0.0008951973437694161,0.0,0.02047627465682501,0.0004674914327253976,5.7350854797424786e-24,0.00046290637915358257,0,s170
0,wfpt,3.505280224060423e-45,0.029626441604175296,0.2737886228085699,0.0,0.0008566527842591709,1.1472243653455134,0.0008609780988588778,0.0,0.03126345205903478,0.0010157831912408488,5.45427641070275e-53,0.001011458546798849,0,s173
0,wfpt,1.5579374062075543e-47,0.026280837618669242,0.30349706962661993,0.0,0.000965985481327758,1.1588294730804245,0.0009706107030414968,0.0,0.026531459292166226,0.0010426448245420827,6.232654470602516e-51,0.0010380199791492073,0,s179
0,wfpt,1.1754497601237355e-44,0.023352484851193206,0.3230496359725251,0.0,0.0007996293356554718,1.1650508397475505,0.0008037165629549703,0.0,0.026567433417113866,0.0011374445446825643,1.7973762543085528e-62,0.0011333591838392776,0,s180
0,wfpt,9.001832903234292e-11,0.010532736084553351,0.42836242822392434,0.0,0.00017885606580192448,1.2042373976210745,0.00018321511110452882,0.0,0.011722997975728754,0.0002276475972057268,4.885344896857207e-13,0.00022329125269549,0,s182
0,wfpt,1.1960238074648785e-31,0.018726302718558654,0.30582930476497117,0.0,0.0006085778836730782,1.1634959456415834,0.0006130507945458774,0.0,0.015319730673260763,0.0004045183934611174,1.9191544519044727e-21,0.0004000458904337423,0,s184
0,wfpt,1.4948186494265919e-65,0.03388413175873783,0.30166488077244685,0.0,0.00139330238787716,1.1446941752225153,0.0013980805018007914,0.0,0.0328359752723453,0.0012973258508895968,5.868882500342267e-61,0.0012925473234675078,0,s187
0,wfpt,1.8180187832739208e-34,0.021984783552186027,0.47238475145706726,0.0,0.000679921864615074,1.2022712773408142,0.0006844864081385627,0.0,0.023804653487507613,0.0008062874532083208,2.6165980471935815e-40,0.0008017248831733159,0,s190
0,wfpt,0.03376981958667144,0.003407589718397194,0.43511937203187634,0.0,1.4833092585098129e-05,1.2160952486201562,1.9063416704323544e-05,0.0,0.0013397481778175766,3.1722237568976297e-06,0.3864052640651241,-1.0561283974031e-06,0,s192
0,wfpt,0.721547525861495,-0.0005539908522704789,0.41482235970225606,0.0,-4.901321639438905e-06,1.1828586520919928,7.131192005793707e-07,0.0,-0.0015385283262674967,1.9877025085879296e-06,0.538858833394724,-3.275500326749281e-06,0,s196
0,wfpt,6.197095378302957e-16,0.01614829585756311,0.7725797416526251,0.0,0.0002889111781462228,1.255163827595431,0.00029339855415255744,0.0,0.007484323172947062,9.474537029718899e-05,3.986959900514161e-06,9.029140966221316e-05,0,s198
0,wfpt,4.330064072694197e-276,0.05754740762289186,0.23450236600865274,0.0,0.005696484990053707,1.1020039923734772,0.00570099485527531,0.0,0.05834732319993481,0.006013553141916206,3.459289780572673e-291,0.006009045225985554,0,s205
0,wfpt,1.0362082551217681e-11,0.011542492715542703,0.2953693003955833,0.0,0.0002020426438414935,1.1700994393340973,0.00020650632648711031,0.0,0.01004216899104765,0.00015736147789802146,2.8978095663775216e-09,0.00015289785483652008,0,s206
0,wfpt,1.6125392558635914e-102,0.03197271352847895,0.3675463086675867,0.0,0.0020687562296429762,1.1622978103174644,0.0020732373463341336,0.0,0.03220865921411914,0.0019291997258246152,1.1897629269933311e-95,0.0019247240318710501,0,s207
0,wfpt,3.7790114777176146e-177,0.05295963146234205,0.501665003284239,0.0,0.003636028317533846,1.1641962647172002,0.0036405407333380824,0.0,0.052468155537728475,0.003345718241076101,4.362129557920848e-163,0.0033412084523823937,0,s209
0,wfpt,0.2013330799922049,0.004084161465843931,0.4591343021890053,0.0,4.378536986870962e-06,1.2287780576101444,1.129901769569841e-05,0.0,0.003816475762121601,1.4058108852132989e-05,0.15408106521648213,7.1376951309432e-06,0,s212
0,wfpt,3.5912262916197885e-87,0.03635635706297516,0.5243507646616768,0.0,0.0017849468030025628,1.1869492493462919,0.0017895116786534881,0.0,0.03734639505384426,0.0017976776143600048,1.0917342719820695e-87,0.0017931195712620474,0,s216
0,wfpt,1.826435647841182e-11,0.01460368919840022,-0.3760917386534246,0.0,0.00032592866273539745,0.921901152818086,0.00033330992646041224,0.0,0.0349480713032305,0.0013748136658988663,1.929992442412905e-42,0.0013674436295415537,0,s218
0,wfpt,1.1367181602822018e-89,0.03317702523734199,0.38734866145373925,0.0,0.001844600415177755,1.1671913862140868,0.0018491830195997982,0.0,0.03490775592490422,0.002080823361387041,9.304725725056022e-101,0.0020762457084883,0,s226
0,wfpt,5.578555359301704e-07,0.007952115420946452,0.4168135870200975,0.0,0.00011779350655782839,1.1904552319767636,0.0001226904970343945,0.0,0.005183190913273073,5.008159253905298e-05,0.0013544124062172494,4.520374047012332e-05,0,s233
0,wfpt,1.2006671607601731e-05,0.008899411940334922,0.3246238508165268,0.0,9.058301752173925e-05,1.1813042825220337,9.557019640304976e-05,0.0,0.007614400391944307,7.073364959209183e-05,0.00016591328388751471,6.574642145829035e-05,0,s237
0,wfpt,1.777176659625493e-48,0.0232843420442305,0.32748871570595234,0.0,0.0009954539360299552,1.1663538885215103,0.0010001235126197994,0.0,0.02449068942876673,0.0011397044248693255,5.19235299230527e-55,0.0011350368097720054,0,s238
0,wfpt,4.982050742824668e-100,0.03753783617713685,0.3526452967522309,0.0,0.0023347820427584987,1.1545198557450675,0.0023399673590127623,0.0,0.0335275719888021,0.0019180619817817934,2.3139978715990707e-82,0.0019128770866764233,0,s244
0,wfpt,0.12507474689269132,0.0029781340495323217,0.2336824835916042,0.0,6.411173646081458e-06,1.1455623557573436,1.1151018883603925e-05,0.0,0.0037065555415294158,1.6541156806160195e-05,0.06173418540735843,1.1801853785020633e-05,0,s254
0,wfpt,0.35882839719200155,0.001978021279690573,0.3392290101099047,0.0,-1.5743940640078335e-06,1.185495818217944,8.389949330500635e-06,0.0,0.0029097187353729214,1.618407019221557e-05,0.20219174965117329,6.233784455966784e-06,0,s259
0,wfpt,2.7093212105846702e-42,0.02364358343176687,0.3581534187304783,0.0,0.0008838344937051046,1.1698749803306157,0.0008886166241406368,0.0,0.0195750495920151,0.0005817661795615159,2.7913882145003437e-28,0.000576984228376265,0,s262
0,wfpt,2.620479751185465e-35,0.02075362077206381,0.35276368884942183,0.0,0.0007023522165844343,1.173828498205876,0.0007069484847710417,0.0,0.024129283241176393,0.0009420788046210493,1.6965997360483967e-46,0.0009374853926301663,0,s265
0,wfpt,3.6594726531742654e-05,0.006960085606698774,-0.09093681881209387,0.0,8.021658439893997e-05,1.046570364729834,8.5217283469885e-05,0.0,0.007443325280135135,8.512605834143372e-05,3.6876828424994115e-05,8.012643397548036e-05,0,s269
0,wfpt,2.0767021450929287e-136,0.04616911458951141,0.5507988989952959,0.0,0.0028735508525558062,1.1731630001082194,0.0028782017156743223,0.0,0.03752185546868335,0.002254806783309582,8.422038442602529e-108,0.0022501768322510385,0,s273
0,wfpt,1.0036943932513698e-27,0.01833187933943201,0.25743434001319154,0.0,0.0005491540815050211,1.1501638826690637,0.0005538032955697547,0.0,0.016523717683048,0.0004513808831528854,6.699796170399529e-23,0.00044673177656073815,0,s275
0,wfpt,1.9252053271307948e-25,0.021266227372351794,0.23575844682268432,0.0,0.0005101193723403563,1.142617109039826,0.000514856313655887,0.0,0.017252684595751945,0.0003393522400561011,2.616102629770654e-17,0.000334614466959815,0,s277
0,wfpt,4.383402430109761e-32,0.02237369367377043,0.5491791980423323,0.0,0.000620285670688836,1.2185374893660432,0.0006247787592411624,0.0,0.020360976898511636,0.000498098487581311,6.371609274896982e-26,0.0004936063038245564,0,s284
0,wfpt,4.2982336668168926e-08,0.010494934333649952,0.35747446056565324,0.0,0.00013492963580596928,1.1864702652481094,0.00013958043059625336,0.0,0.009271215705609723,0.00010586571143333945,1.8334910725087455e-06,0.00010121499777893117,0,s285
0,wfpt,0.803533758627777,-0.00057918049173988,0.3570049532343549,0.0,-6.193328820458532e-06,1.184560020186652,4.0859228267464687e-07,0.0,0.00026820993920487917,8.446216337443246e-08,0.9099365659505466,-6.516284483781831e-06,0,s286
0,wfpt,3.058716461916683e-20,0.015224901352912192,0.5685658837944121,0.0,0.0004080524923817386,1.224382081491005,0.0004129120754902127,0.0,0.013980750615356224,0.00035488807191708105,1.1156520900931356e-17,0.00035004712860564613,0,s291
0,wfpt,1.4155003913142314e-09,0.01035951392861573,0.2650527822222537,0.0,0.0001638942124883025,1.16298456404677,0.000168491456015607,0.0,0.008905555812295216,0.00012694289078840626,1.4829340213648405e-07,0.0001223457310116638,0,s294
0,wfpt,4.88176634829831e-16,0.015231549099799402,0.323027800499729,0.0,0.00030728492914811056,1.1751919108698823,0.00031202303386912433,0.0,0.01388341028775171,0.00027030533952565605,4.2672025995572576e-14,0.0002655672391898012,0,s295
0,wfpt,1.8584706472612629e-50,0.023931657831589938,0.401339108762997,0.0,0.0010580439522016594,1.1831304732701367,0.0010628041281146583,0.0,0.014805161358806194,0.0003571063319884882,4.69563890252405e-18,0.00035234608239720355,0,s301
0,wfpt,2.83414860623723e-85,0.03692766161324513,0.31402532732864563,0.0,0.0016775608957714239,1.1474721920785511,0.001681949261299609,0.0,0.03815288578577334,0.0018823734366101297,3.214790574205556e-95,0.0018779860678131977,0,s305
0,wfpt,1.394244654311182e-222,0.0498599896815647,0.26663809734308186,0.0,0.004724384814572269,1.1215758940377778,0.004729036091637662,0.0,0.049838046817171244,0.004546130995780051,4.691496495699048e-214,0.004541479298712625,0,s307
0,wfpt,1.1936501659186394e-99,0.037450334203632155,0.397409277002828,0.0,0.0020873123886033795,1.1617434609104267,0.002091966723565819,0.0,0.03016274066196538,0.001202851083724088,4.312794988547056e-58,0.0011981946433428092,0,s313
0,wfpt,0.6587972306980692,0.0007032748383268769,0.2883274013340632,0.0,-3.879981268051225e-06,1.181472787670884,9.398023244067133e-07,0.0,0.0005757563180882564,5.889235462630538e-07,0.7266603391081813,-4.230397175231104e-06,0,s314
0,wfpt,0.6021218678325617,-0.000893792445731437,0.6644341580657296,0.0,-3.6727593375474044e-06,1.2729852824479566,1.3709120016969223e-06,0.0,-0.00011684449269302468,2.631717110901377e-08,0.9423094690587579,-4.998858828875186e-06,0,s326
0,wfpt,2.003919637236809e-185,0.052018666419972576,0.42831356384463737,0.0,0.003781044376776954,1.1547446949350153,0.0037855244030200463,0.0,0.05685156411411753,0.004588775149467428,1.516660479336995e-224,0.004584301350939568,0,s328
0,wfpt,1.442073142933943e-75,0.03451909310784865,0.4228335348383201,0.0,0.001511984581771153,1.1729019493333086,0.001516462789279971,0.0,0.03544787600164715,0.0015587801829194392,1.2297883394053448e-77,0.00155430282787683,0,s329
0,wfpt,1.8919045261371808e-39,0.021487231917313172,0.35592584657361953,0.0,0.0007752600127086673,1.1730660873448329,0.0007797731209943093,0.0,0.022347676750380154,0.0008119328674723869,5.060169032370719e-41,0.0008074218196655325,0,s334
0,wfpt,3.377044773981876e-25,0.017359263666739642,0.22124733893686044,0.0,0.0005072466748213822,1.1456171995116038,0.0005120061867872616,0.0,0.01548793327801522,0.0004145753809783326,1.0433275862144706e-20,0.00040981540505180547,0,s336
0,wfpt,7.034680263711164e-86,0.03633406142108811,0.31073140544079514,0.0,0.0017316505727936748,1.1479495345159663,0.0017361475809222204,0.0,0.047594355352126735,0.003096442480052586,9.621391433244635e-152,0.003091951883031241,0,s339
0,wfpt,1.1101795270206138e-35,0.023440919124991452,0.3943971670059502,0.0,0.0007217757858591911,1.1706376361980864,0.0007264469255252592,0.0,0.028498480987978584,0.001020384667813734,1.949163498225439e-49,0.0010157164951422049,0,s346
0,wfpt,9.739944419065823e-26,0.01700286402203466,0.47700413361627547,0.0,0.0005027857586615836,1.1996973234223929,0.0005073967725995887,0.0,0.011078883161177208,0.00021967974673364754,4.756062540656969e-12,0.0002150830133371695,0,s357
0,wfpt,3.973323492919338e-22,0.01595564609832054,0.377669585407705,0.0,0.00044295858887810624,1.1848550417874546,0.00044774397473401617,0.0,0.015996462199282725,0.00043506394585657304,1.4756775423854683e-21,0.00043028129274003124,0,s359
0,wfpt,4.730728739671224e-05,0.007850778113000044,0.5196473985369723,0.0,6.65505271018052e-05,1.2093000744504963,7.082928741730665e-05,0.0,0.0045469694418704305,2.2915538310686046e-05,0.02057732520375475,1.8642095441667728e-05,0,s365
0,wfpt,0.004519524998778507,0.004670777337735804,0.21276262703819626,0.0,3.372180902949662e-05,1.148302240052021,3.849658151922064e-05,0.0,0.002481811470372736,1.043939302580732e-05,0.13917671852394636,5.666127597891979e-06,0,s368
0,wfpt,0.0,0.1301367878183817,0.313779304644611,0.0,0.025475603013408565,1.0437754315447085,0.02548021160895464,0.0,0.1362661300275373,0.028860940074749042,0.0,0.028856348357286454,0,s369
0,wfpt,6.99308985095187e-149,0.046654482997501495,0.3501102613978983,0.0,0.002835504540589784,1.1477358743749102,0.0028397035876243093,0.0,0.05929884120674906,0.004908923623103467,3.8163057291024836e-256,0.004904733730656363,0,s372
0,wfpt,8.68075425625168e-17,0.012829625867910964,0.393733685104792,0.0,0.00032352213375630434,1.1840319846189074,0.0003282616890321055,0.0,0.013673486100913835,0.0003464994750506101,1.1156715207323099e-17,0.0003417729362630295,0,s373
0,wfpt,2.2490812836948337e-101,0.03576401614932954,0.3977301828474632,0.0,0.0019856262328624696,1.1694480342542617,0.001989977078491467,0.0,0.040571193849824605,0.002753807393730656,1.1912251815209388e-139,0.0027494620565485794,0,s374
0,wfpt,5.89269535023757e-133,0.04997966485942718,0.3504128861347745,0.0,0.002685846757149113,1.1414822745867936,0.0026903090527993223,0.0,0.04518755297628617,0.0022463704068276247,2.5543400028490228e-111,0.0022419061448226696,0,s376
0,wfpt,1.7481369445794662e-09,0.010939344891006293,0.3511349025956726,0.0,0.0001707011369095346,1.1764432679759307,0.00017554520070162116,0.0,0.006653348230676387,6.0754113376471075e-05,0.0003970651754779885,5.591174567376456e-05,0,s380
0,wfpt,2.3716943514032597e-43,0.02867656514335058,0.3982555093677635,0.0,0.0008498080284211618,1.1758537591126133,0.000854288602924469,0.0,0.031036354395571134,0.001035307211350811,3.625184019584623e-52,0.001030827508874732,0,s383
0,wfpt,4.958006688923899e-38,0.02622893370698014,0.5726558878461997,0.0,0.0007962679217238255,1.2185905594163084,0.0008010854741543616,0.0,0.029445570057248033,0.0010196485767860475,5.899366629104027e-48,0.0010148341672426842,0,s384
0,wfpt,0.4587907227648941,-0.0013283720300423397,-0.09207524854861926,0.0,-2.3874075523178107e-06,1.0552129172081135,2.904366337985742e-06,0.0,-0.0012119766727709544,2.1899649128576115e-06,0.5199974609559181,-3.1010847809653797e-06,0,s388
0,wfpt,6.157878134564122e-36,0.024193489411736505,0.2794554113287117,0.0,0.0007088278955760252,1.1483485974442869,0.0007133807445925955,0.0,0.031551035295215024,0.0012285952166419811,1.2300335783626845e-60,0.0012240449637705986,0,s391
0,wfpt,2.876258126503867e-46,0.030147599842494543,0.352876412164288,0.0,0.0008976245845395692,1.1624662282879659,0.0009020455480046596,0.0,0.025899543494587958,0.0007073974050092469,1.1740363301286992e-36,0.0007029757171952422,0,s396
0,wfpt,1.452481754910608e-06,0.008818919495541743,0.5930050440420647,0.0,9.055779497557648e-05,1.2553582690349132,9.463494756944968e-05,0.0,0.03411787942805437,0.0016920732118340664,2.0519906299040002e-92,0.0016880067513056485,0,s397
0,wfpt,0.001504316837233025,0.006097982417670876,0.47012684220787765,0.0,4.134461359284192e-05,1.2128426550731972,4.590120956271537e-05,0.0,0.0060232367956438455,4.362530126045261e-05,0.001971531829441677,3.906964984368155e-05,0,s402
0,wfpt,1.7281848154849116e-09,0.009014443391625904,0.3900585244415776,0.0,0.00016112936653644994,1.1962664319041731,0.00016569893048701267,0.0,0.006662544056440264,8.788341168752822e-05,1.1484510340942365e-05,8.331756123880485e-05,0,s403
