,node,m_sample,m_kl,m_level_2,m_int_pval,m_int_val,m_log_int_pval,m_log_int_val,m_log_rsq,m_log_rsq_adj,m_log_slope_pval,m_log_slope_val,m_rsq,m_rsq_adj,m_slope_pval,m_slope_val,sem_sample,sem_kl,sem_level_2,sem_int_pval,sem_int_val,sem_log_int_pval,sem_log_int_val,sem_log_rsq,sem_log_rsq_adj,sem_log_slope_pval,sem_log_slope_val,sem_rsq,sem_rsq_adj,sem_slope_pval,sem_slope_val,subj_id
0,wfpt,24.5,0.048855098875655895,0.0,0.09707474961958884,-0.009717785490260398,0.07795652066128828,0.012140544957261985,0.9282262026559301,0.9277989776717392,1.74859162084558e-33,0.9903004276679355,0.9428716581013838,0.9425316084472251,3.0098517538274295e-74,1.020574422449674,2.0615528128088303,0.010110240573334657,0.0,0.02760872150821521,0.007166077403177687,0.025211647462167888,0.028553078785518108,0.013604067024037957,0.01368504361346676,1.5401779032771255e-33,0.023034645041807345,0.004029975429614193,0.004053963378599989,2.9500221958059534e-74,0.016870075209523085,005
0,wfpt,24.5,0.2952975143060486,0.0,2.154038853490133e-06,0.16403712022790587,0.05158839695957474,0.26798695274144196,0.6471303621892155,0.6445917317013682,1.9455032029433461e-29,0.7781214475773613,0.8927297993831688,0.8919580713211773,2.8388599549949975e-58,0.6632296339934404,2.0615528128088303,0.018752353257708833,0.0,1.9941864229273317e-06,0.005239240668503602,0.02500284693376318,0.015213502971525674,0.008076741756597311,0.008134847812400169,1.4405901633450292e-29,0.012561734077465853,0.003172538919111017,0.003195362940111817,1.9688534270950833e-58,0.012982194886431292,007
0,wfpt,24.5,0.7213955733000249,0.0,0.16558652107686422,0.005273631614523668,0.1664968037263018,-0.0305671181816568,0.7842393266467584,0.7829550369244176,4.220916627699356e-25,1.020678875157519,0.9165125954378772,0.9160156466011982,3.0203691174196796e-66,0.9656098988266777,2.0615528128088303,0.05375839258515703,0.0,0.03969303361035131,0.007007063840699732,0.038168400681357385,0.027135467567918067,0.021238111177742526,0.021364528506181472,4.220898094142033e-25,0.0218277858596335,0.006174781793247915,0.006211536446779151,3.0200760719369435e-66,0.0177306709059786,009
0,wfpt,24.5,0.11305288703700916,0.0,0.185886617701408,-0.012226350215644097,0.26051835775643195,-0.08877385573311751,0.6013833445959331,0.5990106264090044,7.85477276201038e-29,1.0696008887003012,0.8526134630366456,0.8517361622213879,1.2848304250589616e-60,1.0125556043675403,2.0615528128088303,0.018879521085080685,0.0,0.04034985782622825,0.006136180500652145,0.045940098475821485,0.027493326741243895,0.01679606440973388,0.01689604098360134,3.1436710845500664e-29,0.0224642672313773,0.0048696433362534035,0.004898629308493003,7.654593779746878e-61,0.01639781018634119,011
0,wfpt,24.5,0.31176990427773066,0.0,0.13016462121648775,-0.026477991855166798,0.1251453419114697,-0.03412194018013778,0.8355365524675112,0.8345576033750559,2.4254591331477293e-40,1.0260017816123999,0.9342297058514886,0.9338382160053663,1.6962518153484e-63,1.050176247020599,2.0615528128088303,0.03021973755175082,0.0,0.03624607377358863,0.006999364602335909,0.0334579911204751,0.030309021238321077,0.016158160039926008,0.01625433956397318,1.965090358651681e-40,0.024194523894415825,0.005230126302449386,0.005261258006630631,1.6958744573559838e-63,0.01676862108861875,012
0,wfpt,24.5,0.3186465991145633,0.0,4.198018857232426e-07,0.13899797316661394,0.29166216797496103,0.10533195698115076,0.559087563389102,0.5564630845997511,5.510209648411571e-26,0.8967584825057674,0.9055943793143176,0.9050324410959503,2.256854259127369e-79,0.6767484319555321,2.0615528128088303,0.023242372424653452,0.0,4.194670402265767e-07,0.004507189692948481,0.04335910714445276,0.017058668271357103,0.011584324568103242,0.011653278881008622,3.6696508443135916e-26,0.013570862907057788,0.001882671510764029,0.0018938778888042858,2.2367523982409007e-79,0.009343704818033228,014
0,wfpt,24.5,0.455532102802766,0.0,0.11545114473653845,-0.01709149968755996,0.01603183549755209,-0.012964539128487858,0.8044526048168205,0.8032886322264442,3.103219757653156e-34,1.0093253332602399,0.9342225729431374,0.9338310406392276,4.5213653168389365e-73,1.0313433611159848,2.0615528128088303,0.04201115664716381,0.0,0.03253992119215247,0.008849788164208955,0.008657867053435343,0.03977436160132645,0.018979677055790855,0.019092651323980084,2.2048779872832898e-34,0.031504290594285014,0.004952639478088705,0.004982119474982092,4.5213508582693016e-73,0.01827422108164998,015
0,wfpt,24.5,0.025412313206960243,0.0,0.03242573517408021,0.034955123481119045,0.0267167022316978,0.09269600506578093,0.9806752463551779,0.9805602180596729,5.730243228845004e-113,0.924964729806385,0.97964250608269,0.9795213305236591,1.4197713706678242e-109,0.9204844638058459,2.0615528128088303,0.00037691632231951145,0.0,0.015236590598094756,0.00598594786626334,0.015960901575508325,0.017275639540384354,0.001430315774687816,0.0014388295590609553,5.702254105041744e-113,0.014078572445173795,0.0015434798620802962,0.0015526672422117285,1.419747687309573e-109,0.014449656396652388,017
0,wfpt,24.5,0.07398492934569137,0.0,0.32610290851502444,-0.012028542029877125,0.23979006426110658,-0.251940009747736,0.35558578231383664,0.35174998339903796,1.9436419689433153e-13,1.2003665773873269,0.5923621275885698,0.5899357116813589,6.469107572797689e-29,1.002402964376966,2.0615528128088303,0.010500212321581484,0.0,0.044721374518636635,0.006743083940110212,0.03814407090028972,0.02730135500833964,0.018840679879549457,0.018952826783594397,1.0263526673686879e-13,0.022368251471021502,0.008980975265037043,0.009034433451138458,2.9966739968375286e-29,0.01760074634733666,026
0,wfpt,24.5,0.06177821779982898,0.0,0.15254586712341509,-0.051279519882022194,0.14927521068929506,-0.0600731898544501,0.790672020419796,0.7894260205413428,7.685000212939189e-22,1.0490263793511836,0.7873640887165239,0.7860983987684077,5.625091630932038e-42,1.1216321502382691,2.0615528128088303,0.008602672433924713,0.0,0.03891198642395116,0.005630970972035937,0.03743098777352639,0.031385385933218025,0.01593030106442281,0.016025124285044386,7.672674563817953e-22,0.025498508593584657,0.008093015767678844,0.008141188480581697,5.596975848618141e-42,0.01448990283527451,027
