,index,int_pval,slope_pval,rsq_adj,rsq,log_rsq,int_val,log_slope_val,log_int_pval,log_slope_pval,log_rsq_adj,log_int_val,slope_val,subj_id,sub_id
0,wfpt,0.0,0.0,0.05186866304744664,0.05189097254501018,0.05387087164709503,0.5969203859677984,0.20760258727837003,0.0,0.0,0.053848608737585124,1.0462070039997775,0.20140432739674718,0,s049
0,wfpt,0.0,0.005133238611335618,0.0001588783278239081,0.00018213098769204183,2.2157424809488013e-05,0.5363438551142433,-0.004963095189877614,0.0,0.32902678572960864,-1.098955547007563e-06,1.2614677732264332,-0.014138310644031222,0,s060
0,wfpt,0.0,2.029497358606124e-30,0.0030280202809120915,0.003051206214996993,0.0010996704707930682,0.6175839947024194,0.02759366839894856,0.0,6.063014690405411e-12,0.001076439150044961,1.2557758513608002,0.047058324609909295,0,s062
0,wfpt,0.0,0.8877799487979597,-2.306193618495378e-05,4.685718725250254e-07,2.3065270092770263e-06,0.5224941548041115,-0.0016640865441393373,0.0,0.754216658279231,-2.122393780012999e-05,1.2526904160909256,-0.0007245599254524901,0,s063
0,wfpt,0.0,0.0009551617483257194,0.00024175504538470616,0.0002661399875774073,0.0011679107204131123,0.6250496628156371,0.033742221753303145,0.0,4.485093851109051e-12,0.001143543018796156,1.229341141886494,0.01533604047010348,0,s065
0,wfpt,0.0,6.983407344255567e-65,0.006683144372781391,0.006706245302003588,0.0018846350144106072,0.6446401927367927,0.06843212179903399,0.0,2.133834214027022e-19,0.0018614219495010076,1.2185495252140164,0.09599113835461717,0,s066
0,wfpt,0.0,0.7052442619263146,-1.9929335077328858e-05,3.3274832051954917e-06,2.842338006103784e-05,0.7393606151845176,0.004593153596526001,0.0,0.2689889134770784,5.1622766016334865e-06,1.3007497183020102,0.0016402708117971127,0,s071
0,wfpt,0.0,0.0,0.03785962600849402,0.0378820018863979,0.03837272734747421,0.6034607927620361,0.1743824188604391,0.0,0.0,0.03835036288232119,1.085948944910782,0.17235211799448757,0,s081
0,wfpt,0.0,1.3228897273916473e-17,0.0016721918418874937,0.0016954093075995935,0.0014167776452349568,0.6721091273204917,0.03078816586386625,0.0,5.8214039095085866e-15,0.0013935536994152953,1.2663075191946533,0.03914661076486373,0,s082
0,wfpt,0.0,1.4702863163976687e-10,0.0009314331490810623,0.0009546678421401555,0.0019362299519984916,0.5517838066646102,0.0422660822924686,0.0,6.957850877391569e-20,0.0019130159274823866,1.1986182426034186,0.029454616560366315,0,s083
0,wfpt,0.0,0.8748829821727624,-2.2680258412899335e-05,5.766238461157869e-07,2.044933960665407e-05,0.5487518448610316,0.0041608122574013865,0.0,0.3483991026563198,-2.807080474731549e-06,1.2556610953726126,-0.000713415599361618,0,s084
0,wfpt,0.0,9.886853891607965e-07,0.0005336108760088942,0.0005568548209639035,3.217671460453708e-05,0.6255174124576992,0.006625630734403188,0.0,0.2394989831332203,8.920567265535695e-06,1.2808694934392473,0.025124792089327462,0,s085
0,wfpt,0.0,0.037656036584585516,8.001405133295503e-05,0.00010410908942903863,0.00020567142096861168,0.6053667944708864,0.011313459209347525,0.0,0.0034946426742850922,0.00018156081907849675,1.251417167190464,0.008373872069436948,0,s086
0,wfpt,0.0,1.331971883899944e-12,0.0011589621037969566,0.0011824647988696313,0.0006245328030523023,0.855955261339621,0.03731466936482294,0.0,2.5688792433204973e-07,0.000601016979550173,1.302232162205255,0.03922064621316909,0,s089
0,wfpt,0.0,0.7662807672462243,-2.1201996136754886e-05,2.0548517433160995e-06,1.0750441282403322e-05,0.5220602751312294,-0.0030224515755987334,0.0,0.49657682814651627,-1.2506204365214657e-05,1.258489871897824,-0.001386206329932979,0,s091
0,wfpt,0.0,0.1944730221801003,1.608141687681197e-05,3.961100389249239e-05,5.393944545017959e-06,0.5328210428874598,0.002533875270310227,0.0,0.6320955265411768,-1.813644761594624e-05,1.2548333968431453,0.006608218134395559,0,s092
0,wfpt,0.0,3.3707859465062427e-20,0.0019460963369478668,0.0019693074326398996,0.0008029992892373272,0.62723553116559,0.028228717396708097,0.0,4.174028733188544e-09,0.0007797610688384804,1.257921356344261,0.04341105122691011,0,s093
0,wfpt,0.0,0.01489037724564497,0.00011463766147168375,0.00013789135021646803,9.390851826163171e-06,0.5743227473892312,0.003909610193841,0.0,0.5251409464169845,-1.3865825441383706e-05,1.2692377304517075,0.013786404203055712,0,s094
0,wfpt,0.0,0.0,0.0382316076194219,0.03825397484638948,0.03814780705234144,0.7555914033289932,0.16561682189683816,0.0,0.0,0.03812543735624052,1.1369961014124719,0.1724617947057354,0,s097
0,wfpt,0.0,1.2595461170652706e-92,0.009622003928898004,0.009645036510959604,0.006073175713488088,0.6018610318924908,0.096549180013242,0.0,6.521726719455317e-59,0.006050060061032481,1.1729536895434665,0.10303227257579074,0,s098
0,wfpt,0.0,0.0253311294418471,9.305059391184756e-05,0.0001163047846931553,6.8970154148972895e-06,0.7123764801725081,0.002460932333506867,0.0,0.586049950566413,-1.635971985147755e-05,1.3069300062180482,0.010588069589935578,0,s103
0,wfpt,0.0,3.037165113164685e-08,0.0006982361274002757,0.0007217496633392662,0.00019347539798153512,0.5331703510581562,0.017407191981589323,0.0,0.004136239507147196,0.00016994943147485841,1.2415355038931706,0.02988051934037149,0,s106
0,wfpt,0.0,0.00013987438536288132,0.0003140121979476884,0.00033726124996746876,0.00041264467667934124,0.742588086993004,-0.0287091020118281,0.0,2.524011246787523e-05,0.0003893973778440474,1.3442214497270988,-0.021533466709895855,0,s108
0,wfpt,0.0,0.5933165671133669,-1.662394656665178e-05,6.632794844696477e-06,1.383303020696669e-05,0.5554946580209438,0.003860886547387845,0.0,0.4405835052631649,-9.424625551091026e-06,1.2551987364688648,0.002530610068446162,0,s110
0,wfpt,0.0,0.48711117409083327,-1.2167269350271681e-05,1.1362982356155626e-05,1.0609663771865563e-05,0.7026936033226641,0.004210977113807748,0.0,0.5019192642658183,-1.292115935291882e-05,1.2895034340325635,0.0037348264389387327,0,s111
0,wfpt,0.0,0.0,0.07459795697549754,0.07461947845374173,0.08006075858612838,0.4372757866255856,0.2575317213368084,0.0,0.0,0.0800393636551685,0.946987558563381,0.24863273363994054,0,s112
0,wfpt,0.0,0.40068767731535215,-6.831005679330815e-06,1.6425507983752752e-05,7.665304698534214e-06,0.6607973520038832,0.002788850139111884,0.0,0.5659004916858084,-1.5591412699800244e-05,1.2897751092949725,0.003988378139313363,0,s121
0,wfpt,0.0,0.007610601310079496,0.0001423914254219394,0.00016564446871536465,0.0004543318434836463,0.4543699532688303,0.020529094175944916,0.0,9.853712399817042e-06,0.00043108551416237706,1.2089461853644967,0.012494202871890417,0,s128
0,wfpt,0.0,0.4774747608461565,-1.1520533742759298e-05,1.1736088981750825e-05,4.409220450085627e-05,0.5021387106797263,0.006227798460804774,0.0,0.16853836696705266,2.0836334279183966e-05,1.241279854265872,0.003242043792680241,0,s129
0,wfpt,0.0,0.05058119000888346,6.56321398355697e-05,8.888696827014098e-05,5.198394877581336e-05,0.5804863201522389,-0.009022265063868919,0.0,0.13489585742113896,2.872826209154855e-05,1.2805332536094172,-0.01082540008166246,0,s142
0,wfpt,0.0,0.004906695877572458,0.00016077627995159105,0.00018402889568025493,2.7366509771198366e-05,0.7109857068834756,0.004807951696855991,0.0,0.2780272822929867,4.110250561795148e-06,1.3025194027442792,0.012669109036841616,0,s145
0,wfpt,0.0,1.0803231984518598e-21,0.0021287781237060432,0.002152257999041285,0.002019247630484333,0.8151163467271537,0.03736597777315066,0.0,1.892944397136637e-20,0.001995764625346008,1.2966020181887095,0.04052884766365977,0,s149
0,wfpt,0.0,0.5831524823175238,-1.6252493966861792e-05,7.00423880573009e-06,3.674956376542582e-06,0.6613165678005674,0.0017518496380424207,0.0,0.6909982048461554,-1.958293563775193e-05,1.2855996684155606,0.0024036522339727024,0,s161
0,wfpt,0.0,0.9342965593272256,-2.3098826781309256e-05,1.5806521214134506e-07,3.34919161792957e-06,0.6228817633210754,0.0013994220264858513,0.0,0.7043360130340794,-1.9908707973081974e-05,1.2758538235752084,0.0003258999190532564,0,s163
0,wfpt,0.0,0.0,0.03780862119459416,0.03783126152445615,0.039160666124330334,0.6873000543735994,0.1655711074612001,0.0,0.0,0.03913805707604867,1.1174078837282815,0.16138833750188886,0,s165
0,wfpt,0.0,0.0,0.0411087951377318,0.0411310954518056,0.042127842709998475,0.5080122413547177,0.1865670622679262,0.0,0.0,0.0421055655771716,1.0466585674446236,0.1832463234239814,0,s168
0,wfpt,0.0,0.005013603753905307,0.00016175051666411644,0.00018527667609091747,0.00048433546011739104,0.5587871122173163,0.02835210457518224,0.0,5.696543448538169e-06,0.00046081578426870884,1.2191440515942449,0.015248314378947442,0,s170
0,wfpt,0.0,0.47411796092107794,-1.1340591296260527e-05,1.191602724348595e-05,4.8838819993957117e-05,0.5128535054473168,0.006440746913203537,0.0,0.14729928851674043,2.5583060163758553e-05,1.2445400235242523,0.0031799958947070685,0,s173
0,wfpt,0.0,2.5372449034789675e-19,0.0018534784188658504,0.0018766916685130086,0.0009006924049205223,0.6207669565595626,0.04212320788817042,0.0,4.829524174116013e-10,0.0008774564565603438,1.2389072643389483,0.05292346895802216,0,s179
0,wfpt,0.0,0.059509669637418945,6.074037068615201e-05,8.454901516896651e-05,2.0785254833732836e-05,0.7763343696663529,0.005224999461237941,0.0,0.3501432799888754,-3.0249079061572814e-06,1.3169980717205463,0.009531031843150841,0,s180
0,wfpt,0.0,0.6367676270184194,-1.807056701674803e-05,5.1862080376885444e-06,8.107937394086218e-05,0.5196370251964256,0.008698199915718992,0.0,0.06187680821801488,5.7824363925873534e-05,1.2391101394869595,0.002289588250201557,0,s182
0,wfpt,0.0,5.653484494529898e-08,0.0006699023623750744,0.0006934165650065438,0.0001382978242260302,0.6950508202936609,0.01242955305647635,0.0,0.015333680684593684,0.00011477055936237601,1.2906845928544102,0.02568559311360823,0,s184
0,wfpt,0.0,0.04120473660200523,7.632937263635231e-05,0.00010042449952196719,2.6818978883236255e-06,0.7954825426813332,-0.0016162839435031708,0.0,0.7386838128355007,-2.1416745790814318e-05,1.3280998230251375,0.009190360866357336,0,s187
0,wfpt,0.0,0.2938854306128081,2.3666301621760866e-06,2.5622929921920168e-05,8.108702099884901e-06,0.5717791065928696,0.0031901275356385865,0.0,0.5548753026427771,-1.5148004986365038e-05,1.2657342730283283,0.00557943964023983,0,s190
0,wfpt,0.0,0.004321069293977269,0.0001661292790855473,0.00018938177032301606,2.1095015267480477e-05,0.6346273460448971,-0.008645442998706187,0.0,0.3409003538564387,-2.1613897973615792e-06,1.296974488512773,0.01772766857411826,0,s192
0,wfpt,0.0,1.3047118689916181e-06,0.0005273338569642405,0.0005508514142277265,0.0002896247630020943,0.7329672798256616,-0.017792938447479364,0.0,0.00045086086582497826,0.00026609829098944715,1.3266959077775229,-0.020975759904673725,0,s196
0,wfpt,0.0,1.1081904692856427e-85,0.009550315450798208,0.009575077311958391,0.0036648702566696167,0.7395806097389209,0.044433962466708714,0.0,8.45765902883105e-34,0.003639960010157539,1.273163997243202,0.07891582753481732,0,s198
0,wfpt,0.0,2.999270548004685e-12,0.001121533899776317,0.0011450374755334058,0.001861531560785834,0.39429252874108967,0.03883854565584783,0.0,5.663523664771018e-19,0.0018380442918388695,1.165985016547446,0.03087145230763562,0,s205
0,wfpt,0.0,1.7867665142760722e-48,0.004942922124822058,0.004966063525270292,0.007331803551420268,0.3993477838677236,0.07177073173529114,0.0,8.830281440893281e-71,0.007308716096855794,1.1307499275012174,0.06110987975377397,0,s206
0,wfpt,0.0,0.7680340463144133,-2.123361720274275e-05,2.0232314126289452e-06,1.8788069362507542e-06,0.5471886349808625,0.001251084641000176,0.0,0.7762376526030897,-2.137804503798968e-05,1.260413758313252,0.0013136785724804194,0,s207
0,wfpt,0.0,0.39780208977316833,-6.628702058142366e-06,1.662780690014909e-05,3.816521440069831e-05,0.641753177859043,-0.00739892005291503,0.0,0.20018281899553225,1.4909206335622649e-05,1.286568619385806,-0.004449183997808148,0,s209
0,wfpt,0.0,0.31293121464016743,4.515934343141126e-07,2.514354998650603e-05,1.9469220768453255e-05,0.839075799388721,0.0035434358097764444,0.0,0.37456545406850317,-5.222875897548107e-06,1.3382957532366713,0.00419502579434288,0,s212
0,wfpt,0.0,3.681554579731977e-06,0.0004748895268409381,0.0004981348374405448,2.8486611261091532e-05,0.7463676244832294,0.0051890289298609105,0.0,0.26841805727024576,5.22929631563418e-06,1.3143384075412246,0.02094641622862551,0,s216
0,wfpt,0.0,1.1731588255717653e-134,0.014061609840871236,0.014084539173882638,0.01449669755754246,0.7301679104881701,0.11438455838897901,0.0,1.4422540152933433e-138,0.014473777810055544,1.1866502597706345,0.11350732227230365,0,s218
0,wfpt,0.0,0.1503958031639126,2.4844276106383845e-05,4.810005311794985e-05,2.6195639947212968e-06,0.6772616928155211,-0.0013344745569124385,0.0,0.7371641075758109,-2.0637270751855397e-05,1.3007272544009005,0.00617048653042141,0,s226
0,wfpt,0.0,0.011730601708142852,0.0001259091655656519,0.00014943616833829054,5.9658696124897936e-05,0.6900353474795375,0.00989999787484591,0.0,0.11132139492521148,3.6129027176423634e-05,1.2858940282388192,0.013758645936309407,0,s233
0,wfpt,0.0,0.7248544248619184,-2.0375529746097243e-05,2.8812989132376288e-06,4.242431848122674e-05,0.5128952293653132,0.0064816164166003835,0.0,0.1768167227334072,1.9168409469694225e-05,1.2377033684813235,0.0016610390863531005,0,s237
0,wfpt,0.0,1.918606792068075e-26,0.0026068162562375985,0.002630011985992775,0.0012345466271418415,0.7395362506031801,0.03430315564651964,0.0,3.1454705158183173e-13,0.0012113184431944424,1.2799912247562593,0.05073498336311837,0,s238
0,wfpt,0.0,2.902742929197931e-10,0.0009005536199407915,0.0009237890311452057,0.00042628449640880195,0.705754181235654,0.015250960011644941,0.0,1.854591812788651e-05,0.00040303751479331407,1.2925767887008954,0.02629816821515736,0,s244
0,wfpt,0.0,5.772687823509114e-62,0.006448566141225021,0.006471944372097638,0.006712558172616401,0.7066491884701481,0.07235823196719543,0.0,3.298451328416115e-64,0.006689185603511394,1.2278639019934205,0.07099364347955069,0,s254
0,wfpt,0.0,0.1837023492945289,2.0466259170626167e-05,4.713309118586917e-05,0.0002031237001763886,0.7418216413920682,0.013005141565166457,0.0,0.005783367836233235,0.00017645818365896737,1.2868458924248798,0.006477862332671832,0,s259
0,wfpt,0.0,0.0006048562501609359,0.00025023894423359394,0.00027348947938676815,3.5257309851211005e-05,0.7379242632571796,0.0053317803397206235,0.0,0.2182414368757856,1.199961145170736e-05,1.307100634546247,0.015287739845737551,0,s262
0,wfpt,0.0,0.2709562966390489,5.106882451255679e-06,2.9203725582793716e-05,2.563366112617871e-05,1.1697546903420546,0.0036015452454632936,0.0,0.30340730363130414,1.4323405147509405e-06,1.4036504835907522,0.003062477535768264,0,s265
0,wfpt,0.0,1.2456297987069552e-60,0.006232356360155733,0.00625546777306385,0.003423569517024827,0.5784675030452998,0.06067061701676063,0.0,6.233364580282199e-34,0.0034003922429544087,1.2090329609268335,0.0778929346792769,0,s269
0,wfpt,0.0,1.629746508712539e-42,0.004310663848410057,0.004333819952881068,0.00404325520780624,0.810174830717543,0.05446204081461148,0.0,8.941517128481478e-40,0.0040200923457012205,1.2762298483033334,0.058543535401182976,0,s273
0,wfpt,0.0,0.34430051207271173,-2.4565211134142118e-06,2.079989081515965e-05,9.688450608236199e-05,0.6253024583516875,-0.008629759177229232,0.0,0.0412432217281495,7.362986364567448e-05,1.2935724048088462,-0.004141873828757135,0,s275
0,wfpt,0.0,3.466131692560824e-09,0.0007974381905212491,0.0008209493922390898,0.0011087604951413033,0.34490006871649287,0.033247232908675504,0.0,6.59013840773582e-12,0.0010852560657680366,1.162368587548294,0.029189354609791943,0,s277
0,wfpt,0.0,3.0097760867840445e-76,0.007887756874151108,0.007910829788477569,0.008149773844093211,0.7737809993247389,0.07787007297577139,0.0,1.6712932831102395e-78,0.008126706486863755,1.2396946218760987,0.07849024066275155,0,s284
0,wfpt,0.0,0.07723455399439129,5.176230226211498e-05,7.615187853715621e-05,3.804166204268711e-09,0.7692239288033799,-6.370729464981722e-05,0.0,0.9900359205345742,-2.4387629469657668e-05,1.3232193572692175,0.008929128538368076,0,s285
0,wfpt,0.0,0.5478558762197445,-1.4856890844239246e-05,8.399809471759667e-06,9.005258466698862e-06,0.8330366932110199,0.0032010525518715634,0.0,0.5337720614006379,-1.4251427768563474e-05,1.3290121633757248,0.0029752294058515236,0,s286
0,wfpt,0.0,0.11850255702340798,3.421633873834651e-05,5.80256147607594e-05,7.679338819621684e-06,0.7967044798773477,-0.002606289453305025,0.0,0.5701281125549464,-1.6134538125101017e-05,1.3250297376427447,-0.007272282463750315,0,s291
0,wfpt,0.0,3.1761275558739876e-52,0.005403406115786047,0.00542680893923797,0.003066242825903176,0.5351963119718847,0.05890709120843122,0.0,3.1727638531532024e-30,0.003042784457105263,1.1971988940601688,0.07117078748361991,0,s294
0,wfpt,0.0,0.7959410709955398,-2.248594610820831e-05,1.6115619269063686e-06,8.852993629293593e-07,0.6945551457295085,0.0010398205569826704,0.0,0.848000016732027,-2.3212226173185968e-05,1.2931804894402554,-0.0013192789485870636,0,s295
0,wfpt,0.0,0.23218224694751333,9.941597059248686e-06,3.319772065280002e-05,6.083116491861773e-06,0.5391226449173644,0.0027329423281641993,0.0,0.6090507098311073,-1.7173637703260525e-05,1.2589320163560513,0.006345689502086346,0,s301
0,wfpt,0.0,0.8430441453717389,-2.2345090129771705e-05,9.117843343675602e-07,7.859268258414431e-08,0.8764436086327555,-0.0002355164258201082,0.0,0.9536437621783653,-2.3178301159054726e-05,1.3499879714870264,-0.0008270747451861137,0,s305
0,wfpt,0.0,6.191789057488079e-31,0.0031188769862700028,0.0031423335646133532,0.0011447961848810584,0.7199732645369755,0.040263602835529,0.0,3.018535273352405e-12,0.0011212914972912325,1.266218203629147,0.05080020048840124,0,s307
0,wfpt,0.0,3.290453448908902e-41,0.004271349987443385,0.004295058376929228,0.004187902265039067,0.7729183599285349,0.05594278706329434,0.0,3.192137509585506e-40,0.004164191324095734,1.264330111742064,0.05967583841013473,0,s313
0,wfpt,0.0,0.006013447355252392,0.0001616337829893899,0.0001863217596361766,0.0006249160470813697,0.5046467927596865,0.026544989712458725,0.0,4.877418021018943e-07,0.0006002352438622127,1.198323416329249,0.014024134595895126,0,s314
0,wfpt,0.0,0.7950396617227549,-2.247135118049748e-05,1.6261565028985459e-06,3.245789776828989e-05,0.7296458261611268,-0.005379147512846724,0.0,0.24581317463861668,8.361133054246572e-06,1.3188876936428382,-0.001263094004106823,0,s326
0,wfpt,0.0,0.4987680980796808,-1.2615233926593916e-05,1.064141425666243e-05,1.3408372066980867e-05,0.5289660934346507,0.0037748244805697814,0.0,0.44767553831042306,-9.848211765417503e-06,1.2516562193792853,0.003386720663221648,0,s328
0,wfpt,0.0,0.016026632589162402,0.0001116275386598975,0.00013488129740912846,5.590316878745227e-06,0.7137653416296964,0.002341791849576566,0.0,0.6239428104539585,-1.766698967009539e-05,1.3054367640828866,0.011160372404010372,0,s329
0,wfpt,0.0,0.0020726647846549566,0.00020199325898972997,0.00022579854022841683,1.3053314815714145e-06,0.8479095591539171,-0.0009100087368045082,0.0,0.8149274729517169,-2.251834200661662e-05,1.343159910640555,0.011443932535200334,0,s334
0,wfpt,0.0,0.6390200536472935,-1.857151878592589e-05,5.239014120195229e-06,6.275635208163877e-06,0.5074918593330116,0.003188199634919447,0.0,0.6076836310477475,-1.7534873015367936e-05,1.2373325145694234,0.002545103995407512,0,s336
0,wfpt,0.0,3.397881604395494e-15,0.0014693976961301924,0.0014934592542955594,0.00041636387762278293,0.759135605564642,0.016007472225580407,0.0,3.2249478142059734e-05,0.0003922746226252549,1.3050984037776396,0.03286905875107873,0,s339
0,wfpt,0.0,0.5342816945238316,-1.4789781995760976e-05,9.307540585146157e-06,8.675639389665868e-06,0.9799073494590538,0.002823548797325869,0.0,0.5486113916187305,-1.5435642964689578e-05,1.359242674726017,0.0027319579392386384,0,s346
0,wfpt,0.0,0.230806262557239,1.3210493740478668e-05,4.351404201485831e-05,2.186013968730194e-06,0.6626409621150963,-0.0014378467485970325,0.0,0.7882653695408862,-2.8121542145598255e-05,1.2821696721270157,-0.006483516911455279,0,s357
0,wfpt,0.0,6.3063941901648e-21,0.0020468139145838338,0.002070295718534121,0.0010341331463796788,0.7592827748067311,0.029027082647707533,0.0,3.333091553512986e-11,0.001010626960986194,1.2905437679058156,0.04106044390079646,0,s359
0,wfpt,0.0,1.111066828233594e-07,0.000631700909676236,0.0006549425734146963,0.0001375162605525837,0.7096153093467726,0.01790568064127626,0.0,0.015027320450429179,0.00011426256308444405,1.2879758733478939,0.03242325040272932,0,s365
0,wfpt,0.0,7.169783961500349e-63,0.0064698736061775675,0.006492979495300366,0.003786376577525008,0.6027021328781318,0.05584490233892352,0.0,2.362522551759848e-37,0.00376320774122052,1.2206975125004058,0.07258588557279969,0,s368
0,wfpt,0.0,0.141245725372934,2.7724092068859285e-05,5.1533522672286836e-05,1.3231476425623612e-07,0.6193871085666554,0.0004101423196941436,0.0,0.9405770952446858,-2.3678339735599963e-05,1.282482073054121,0.007440730403409803,0,s369
0,wfpt,0.0,7.676085426879828e-08,0.0006483424905401325,0.0006715837672560676,0.00017738525369981328,0.8113545250533503,0.01306948340306073,0.0,0.005748105425830799,0.00015413194266078456,1.320383365584205,0.024794350811930026,0,s372
0,wfpt,0.0,0.366055021620343,-4.305291537720635e-06,1.9224775176462927e-05,4.824301416350707e-06,0.7954760427486512,-0.0023796849010763108,0.0,0.6507171916913921,-1.8708872887573946e-05,1.326251243276618,-0.0044037282668841216,0,s373
0,wfpt,0.0,0.0088160374634259,0.00013627173083985422,0.00015952491645498945,1.0079468558910065e-05,0.5757739798334766,0.0035861625823835237,0.0,0.5103281810531416,-1.3177192693447637e-05,1.2684251464267395,0.013469915519929704,0,s374
0,wfpt,0.0,0.040865236113072634,7.399267549779154e-05,9.724730949678406e-05,2.7692440651039263e-05,0.576045681245015,0.004841884109930764,0.0,0.2751839275790938,4.436189021683745e-06,1.2665490633326202,0.009288134119584391,0,s376
0,wfpt,0.0,1.1991576364346491e-14,0.0013765133079731706,0.0014000108840735992,0.000564953567875226,0.5683567195406609,0.02363386815909816,0.0,9.554349290951332e-07,0.0005414363424427471,1.2443085263082079,0.03372726170712129,0,s380
0,wfpt,0.0,0.004469213158621211,0.00016470831850312617,0.00018796084278693836,0.00020621545461252389,0.8014772720560187,0.013642011567289454,0.0,0.0029026644128940485,0.00018296335487433257,1.3191575417129897,0.013067974657202006,0,s383
0,wfpt,0.0,0.38345978653340196,-5.6567207928903684e-06,1.7873377720412087e-05,9.864259843395118e-06,0.6535467839080122,0.0026368226220679757,0.0,0.517332276608812,-1.3666027128600433e-05,1.282507580214017,-0.003764549055513777,0,s384
0,wfpt,0.0,0.0009527056088881147,0.0002418713597570621,0.0002662562991126993,0.0006467696378591459,0.7102619766486243,0.021404191213330943,0.0,2.619634557412639e-07,0.0006223820828207272,1.2697018329181735,0.014530407836289973,0,s388
0,wfpt,0.0,0.8461894599600694,-2.2381725468090252e-05,8.75149848256207e-07,6.683945030783178e-07,0.6097223742927252,-0.0011634416052546948,0.0,0.8653823722194641,-2.2588485621755083e-05,1.2781808852957508,-0.0011329874624621279,0,s391
0,wfpt,0.0,0.1682293519804227,2.0900406518253867e-05,4.415627524989585e-05,4.316675220272792e-05,0.510083562575074,-0.006913794363605958,0.0,0.17307530362909873,1.9910860457827972e-05,1.2578818873400113,-0.00668532703331909,0,s396
0,wfpt,0.0,4.614350486703134e-12,0.0013974666732861074,0.0014272765939801202,0.0008913376108028448,0.6883360960458198,0.02959951141111569,0.0,4.6179288838232664e-08,0.0008615116909751475,1.2710336779251707,0.037681229584154166,0,s397
0,wfpt,0.0,0.03702112413157624,7.789598220031557e-05,0.00010115052542258862,3.2553739466312237e-06,0.7913137900487691,0.0021245397838695907,0.0,0.7083076872953424,-2.0001446012996027e-05,1.322359134521385,0.010964036293432152,0,s402
0,wfpt,0.0,4.8234204794891644e-12,0.001086855809924403,0.0011100868884189596,0.0008992279866516517,0.6921332471366904,0.023467323355241973,0.0,4.988004741909242e-10,0.0008759920042336056,1.2798749021456706,0.028543462112012027,0,s403
