,index,log_int_val,rsq_adj,log_rsq_adj,log_int_pval,int_val,rsq,slope_val,log_rsq,int_pval,log_slope_pval,log_slope_val,slope_pval,subj_id,sub_id
0,wfpt,1.142060264522272,0.027336830973467063,0.027525628794007995,0.0,0.6915401213984895,0.027361455980910998,0.14259732691664362,0.027550249021639273,0.0,5.9146514905529065e-242,0.1450390594942791,2.7440265054934733e-240,0,s082
0,wfpt,1.3163442382052695,1.6832075004802327e-05,1.944915413798487e-05,0.0,0.7794097807250401,4.2148745501013885e-05,0.0062151992660024365,4.476575837730756e-05,0.0,0.18360808377847732,0.006473841010113467,0.19695578761464472,0,s083
0,wfpt,1.130168887167049,0.0027544956290300737,0.004569870248868568,0.0,0.4433118386174215,0.002780398782472271,0.05151454151009441,0.004595745739634061,0.0,1.981670934514026e-40,0.0667338275413378,4.0498635498886094e-25,0,s084
0,wfpt,1.218404557578246,0.007712620085872701,0.004108614951794931,0.0,0.6069609676895498,0.0077377419213601195,0.08571530150537926,0.004133828030228659,0.0,1.8366407745610921e-37,0.06005898530038109,1.0818178764492356e-68,0,s085
0,wfpt,1.3661027641646881,2.787116123226241e-05,4.215684194774916e-05,0.0,1.0264970505664142,5.5648936416075045e-05,0.006306669590509463,6.997130728003675e-05,0.0,0.11273033344433779,0.008020210990875121,0.15695941007882164,0,s086
0,wfpt,1.3432228580208097,2.3260559064874897e-05,8.938198806540676e-06,0.0,0.9105630147596417,4.890164574511413e-05,-0.006535566459301324,3.4601368282372036e-05,0.0,0.24558457786129276,-0.005797866501584582,0.16728702500806905,0,s089
0,wfpt,1.303566344368113,4.260511173814763e-05,5.694067757744392e-06,0.0,0.6748526308047056,6.760467159927508e-05,-0.008143583534004833,3.0694550418042255e-05,0.0,0.2678500989693153,-0.005804933873226031,0.10008997110514713,0,s091
0,wfpt,1.3196482113503976,0.00017282114131722537,8.76438506713928e-05,0.0,0.7064837113958158,0.00019813386262312882,-0.016612825940110428,0.00011295872841898813,0.0,0.03466015585497959,-0.016886543788830765,0.0051483774381029315,0,s092
0,wfpt,1.316612008493593,3.960940485747688e-05,2.6704276189448706e-05,0.0,0.7586300654814447,6.492549869774322e-05,-0.008126028064607571,5.20219786914744e-05,0.0,0.15173838333588985,-0.008294950876531705,0.10928861702019299,0,s093
0,wfpt,1.2990399156452779,-2.1209883996231582e-05,-2.44797309674194e-05,0.0,0.6872586913195136,3.7912712795851178e-06,0.0018283512699224236,5.215060567831387e-07,0.0,0.8851638834969536,0.0006660613564673928,0.6969714395353392,0,s094
0,wfpt,1.3646570203858879,0.00014509357998981898,1.6314613217383034e-05,0.0,0.9503220681715447,0.0001700905775752215,0.012173963009376317,4.131608046198387e-05,0.0,0.19862017258618378,0.006143500025087397,0.009096526361659002,0,s097
0,wfpt,1.172769786973539,0.0010524099462323466,0.0018952673873450232,0.0,0.5098307283155316,0.0010794092594584859,0.023548594232354995,0.0019226322152391395,0.0,5.3839647198623794e-17,0.03055633248736199,2.5961379476704153e-10,0,s098
0,wfpt,0.9727280705330642,0.011373216970830047,0.00964950075407689,0.0,0.126699100227223,0.011399234149782944,0.09648266347142487,0.009675790220755376,1.6379046672924803e-95,1.2223041745217589e-81,0.08062757366203924,9.67210959748522e-97,0,s103
0,wfpt,1.2482751189827992,-2.0069698757341214e-05,-2.5279446374426584e-05,0.0,0.5232227104798572,5.5724989836969385e-06,-0.0023804530847188754,3.6288495330882853e-07,0.0,0.9053066233985111,0.0006288113004301113,0.641094077802541,0,s106
0,wfpt,1.3624452931361335,-1.6335365036423966e-05,-2.3850889657950347e-05,0.0,0.95159222010649,8.982145162983457e-06,0.003126724857576789,1.4680928188681719e-06,0.0,0.8097126040438452,0.0015639984679469317,0.5514231178242307,0,s108
0,wfpt,1.2455613948012036,-2.42680944000373e-05,-1.8561620601875717e-05,0.0,0.565981582063132,1.0496166331641632e-06,0.000904874942167371,6.769413432805571e-06,0.0,0.6051935263215938,0.0022633053678461513,0.8386578506790718,0,s110
0,wfpt,0.7268677780076757,0.27190399543941823,0.25106927007484103,0.0,0.2457850006931182,0.2719231563648258,0.4545034790290473,0.25108907257959845,0.0,0.0,0.392360142095759,0.0,0,s111
0,wfpt,1.277008002082134,0.002285410877509886,0.000605751988854708,0.0,0.708771163121579,0.0023103543658250514,0.048519544624997225,0.0006307387190597202,0.0,5.076145179921627e-07,0.02770704967202867,6.6805901017480235e-22,0,s112
0,wfpt,1.3313791854872048,2.8820297916287707e-05,-4.6494761254400885e-06,0.0,0.8311224348046207,5.413666490550195e-05,0.006700595022634587,2.0667738221291643e-05,0.0,0.3662546649943005,0.004119845502426642,0.14365906409003387,0,s121
0,wfpt,1.2726813459305366,-2.7247753540127206e-06,-2.4594017226764464e-05,0.0,0.5852032790717455,2.2275917782588195e-05,0.004933513549497456,4.072226545970281e-07,0.0,0.8984465183289756,0.0007414006385089746,0.34520891232504425,0,s128
0,wfpt,1.2235508981417267,0.0006248013659603258,0.001757340030526633,0.0,0.6215240828038778,0.0006497863705512419,0.02409187637687637,0.0017823029618320163,0.0,3.0168118031764467e-17,0.03995989966407411,3.4172203075858113e-07,0,s129
0,wfpt,1.3067842879678613,0.00021191568747014333,-1.3690194367699249e-05,0.0,0.7258136282769854,0.0002369110144611053,0.013724506756728004,1.13157742301917e-05,0.0,0.5011431697208614,0.0032376638616476786,0.0020806722545293347,0,s142
0,wfpt,1.2803636905523021,-9.48263970634855e-06,6.1411731154814575e-06,0.0,0.7331705463162222,1.6159286564509934e-05,0.004079218709668311,3.179256493845983e-05,0.0,0.26559185596830104,0.0059420902469327274,0.427290444439304,0,s145
0,wfpt,1.3567959301833667,1.1853450603283022e-05,3.438953347367768e-05,0.0,0.8840102138382527,3.749482978088192e-05,0.005595484828347118,6.003691120748389e-05,0.0,0.126028107364104,-0.008046192914514971,0.22657531387373775,0,s149
0,wfpt,1.3433539608839906,-8.01221858925949e-06,-2.3782469785516014e-05,0.0,0.8508463639413131,1.7305080892371372e-05,0.0041455099369599275,1.5352289529646512e-06,0.0,0.8054907720374043,0.0013954346844151158,0.40837953481394595,0,s161
0,wfpt,1.3359837114484094,-2.4350757667157552e-05,2.622872382385122e-05,0.0,0.7994278070074546,1.2915498474042053e-06,0.0010337196527165637,5.1870391890807e-05,0.0,0.15495153185209418,-0.0063683424350830815,0.8224254632524243,0,s163
0,wfpt,1.387764796416985,0.0006566464829328433,7.01829282748756e-05,0.0,1.1153683523944806,0.0006819469551858637,0.0234117175495207,9.551684813979833e-05,0.0,0.05217692581677911,0.011409772390716461,2.0939422502776643e-07,0,s165
0,wfpt,1.2501166373637622,0.002363230487078316,0.002043270873572589,0.0,0.7104771028291649,0.0023881720298546405,0.04761306329562508,0.0020682204155392236,0.0,9.036337868602694e-20,0.051697408808860215,1.3813174281706116e-22,0,s168
0,wfpt,1.2671576314105428,0.00010360443612067449,0.00016837383094392422,0.0,0.6010753179848418,0.000128918909792608,-0.01150177476930229,0.00019369884680442429,0.0,0.005684536109383175,-0.014985944793304166,0.024032258151569112,0,s170
0,wfpt,1.3048228569143223,5.332852449058123e-05,2.0725745070948598e-05,0.0,0.6703812357551806,7.832781625971563e-05,-0.00881848783308434,4.5725851929967476e-05,0.0,0.17625024790310903,-0.007495772210886291,0.07672057474910844,0,s173
0,wfpt,1.363214849763461,0.0001768157395904968,0.00015964613957319962,0.0,0.8946720295212265,0.00020212835976474164,-0.013258552710426794,0.00018496047620275569,0.0,0.006873307191223285,-0.01223450598480181,0.004718286307512698,0,s179
0,wfpt,1.315785592506152,0.0001380177053713627,0.0006006923739204639,0.0,0.8597042675611705,0.0001636558494851892,0.01046723289345458,0.0006263423317682815,0.0,7.782781797924645e-07,0.018534743336671006,0.011523855863206109,0,s180
0,wfpt,1.3581859618604444,0.00011556990018402047,0.00014224567800247279,0.0,0.8518109242147853,0.00014088407092516242,-0.010578190592878983,0.0001675598142706347,0.0,0.01009202252753847,-0.011620269441622018,0.01832342259332737,0,s182
0,wfpt,1.3492038087815135,3.791292086940956e-07,-1.7135210418350866e-05,0.0,0.8833579204331244,2.6353820002489314e-05,-0.0042131000763663586,8.84668402456601e-06,0.0,0.5595475259335849,-0.002578419877713221,0.31381059846348497,0,s184
0,wfpt,1.2701662996128085,0.0005685521137155369,0.0018017329688535533,0.0,0.833949566628339,0.0005935385245728897,0.02041156843520863,0.0018267787163639415,0.0,1.384698285420318e-17,0.035870654503018386,1.0986048352761584e-06,0,s187
0,wfpt,1.326784019083297,6.897162278973745e-05,3.929185716455841e-05,0.0,0.8182592180015484,9.461153736134431e-05,0.009791270892657036,6.493253277528588e-05,0.0,0.1115383328772834,0.00942360344328639,0.054746574956284065,0,s190
0,wfpt,1.2780051137807935,-6.336267406759077e-06,-1.942977439228777e-05,0.0,0.6178453577102468,1.930557818585754e-05,-0.004416184150068732,6.213064465465656e-06,0.0,0.6225580883742672,-0.0026290626235669634,0.385567022589805,0,s192
0,wfpt,1.2899389262950893,1.497133086658664e-05,0.00012004548511324042,0.0,0.7804432895231614,4.887027756539375e-05,0.006798599089610021,0.00015395811414986582,0.0,0.03312282182535636,0.012134005679211135,0.2298828250008182,0,s196
0,wfpt,1.3046428263376613,9.26775686015402e-05,5.180318946496065e-05,0.0,0.7794800661631096,0.0001183168753127184,0.01073312307718103,7.745077838494652e-05,0.0,0.08226113109606535,0.009093099578419049,0.03170578047076699,0,s198
0,wfpt,1.1466768216861707,0.002162616725876365,0.003156376869334121,0.0,0.38211745615064796,0.0021882029558636384,0.04098770219963493,0.0031819382730761125,0.0,7.307219657268112e-29,0.04634341694623198,2.4030034689310118e-20,0,s205
0,wfpt,1.284670383066401,-2.496943401153473e-05,-2.383015005924527e-05,0.0,0.6216081732564738,3.181525554118991e-08,0.00014920747599886722,1.1710707249479313e-06,0.0,0.8286562141387244,0.0008606902730897426,0.9715434594944508,0,s206
0,wfpt,1.318643329529408,8.099699378227854e-05,6.572075558208823e-07,0.0,0.7161898894445499,0.00010599559382240553,0.010088063791311948,2.5657816140833845e-05,0.0,0.3110383147073804,-0.005032800069115273,0.03948720289439414,0,s207
0,wfpt,1.2837532435795376,-1.4007961620210452e-05,2.2187671384732433e-05,0.0,0.7384928650154474,1.0993013603077806e-05,0.003348255447894586,4.7193993431560166e-05,0.0,0.16951645070936566,0.006993127130537884,0.5072694715729238,0,s209
0,wfpt,1.2543764815857155,0.0003462858946720049,0.0009229718589611746,0.0,0.7269211695262748,0.00037259326365823853,0.01787857288330393,0.0009492993868452926,0.0,1.933382331759708e-09,0.028563342060839506,0.00016787991022138387,0,s212
0,wfpt,1.3373860231013086,2.6460902139424647e-06,-2.5332232116426212e-05,0.0,0.8980871877339626,2.7963119858087637e-05,-0.005583406701193778,1.1813000688754016e-08,0.0,0.9827755353219374,0.00012342994124705988,0.2932831132698504,0,s216
0,wfpt,1.2222909995623878,-2.3630498265481137e-05,7.23934184574393e-05,0.0,0.6164693681612645,6.221844505827079e-06,0.0020014091423985083,0.00010249358722880242,0.0,0.0650047199645303,0.008229652439575387,0.6480110731514178,0,s218
0,wfpt,1.3026977512198097,-1.4799285338096269e-05,-1.7241890786667824e-05,0.0,0.6969300162943706,1.0201709668922199e-05,-0.0031364773835149953,7.761040553777576e-06,0.0,0.5774347466231986,-0.0028203941421538793,0.5229634760284547,0,s226
0,wfpt,1.284916848276996,0.00017327889912222005,8.212842948696064e-05,0.0,0.7262421686093643,0.00019859160883906046,0.017755251925030545,0.00010744344686897112,0.0,0.03938982789104467,0.018709853009969888,0.005097129642703919,0,s233
0,wfpt,1.2668533001651472,1.714630205496004e-05,1.4045961629682857e-05,0.0,0.5418074447329297,4.214649840228457e-05,-0.006063908937387803,3.904686052558226e-05,0.0,0.211406502415067,-0.00603644270662531,0.1941568582102979,0,s237
0,wfpt,1.3146075225437583,0.00020836750810171445,4.941777193567809e-06,0.0,0.7684451135046302,0.00023367932947682135,0.01525351041441893,3.0259389685816096e-05,0.0,0.27429157669387977,0.005730342247031865,0.002379740226284349,0,s238
0,wfpt,1.3124159957855026,-2.141824557111427e-05,3.983102464522048e-06,0.0,0.8174507100479231,3.899393312134514e-06,0.002118592977026181,2.9307150704482865e-05,0.0,0.2820358144634768,0.006796225493957966,0.6947261387864561,0,s244
0,wfpt,1.288849243603913,0.010073397365727321,0.009517335569537821,0.0,0.9805500735712541,0.01009878074998416,0.07890369307401225,0.009542733212155041,0.0,2.609623661382755e-83,0.07929753673817119,4.4551136440483726e-88,0,s254
0,wfpt,1.2663930005228086,0.00024649038545598856,0.000560780680723072,0.0,0.7287218944479681,0.0002721257481477224,0.015752320304130055,0.0005864171875671342,0.0,1.7357990794637627e-06,0.02384549211752921,0.0011225478413003627,0,s259
0,wfpt,1.3514604719782761,-1.5020344731553337e-05,-1.584183801406347e-05,0.0,0.9023113309969104,1.0621723535386707e-05,0.0031547769863834226,9.802223988164549e-06,0.0,0.5364096843983917,0.003412154121228181,0.5198338910798075,0,s262
0,wfpt,1.16786161561014,0.0029746468976609153,0.0034261315278543147,0.0,0.49401567545422315,0.002999888684873442,0.04635271506342543,0.0034514105240868176,0.0,1.7197304696667526e-31,0.045039367953870035,1.2392418412906115e-27,0,s265
0,wfpt,1.2216661672248537,0.005225169989817369,0.005939122184149492,0.0,0.7229062867203546,0.00525169802603187,0.0592167799488315,0.0059657105939661115,0.0,1.4111290637066247e-50,0.057312042738783334,7.542667558894323e-45,0,s269
0,wfpt,1.392009664962237,1.0641200259398076e-05,2.084965827719998e-05,0.0,1.0141612598490939,3.564155923829748e-05,-0.005597868283010905,4.58510121371658e-05,0.0,0.1756703934656816,-0.006761756528328118,0.2324840828741759,0,s273
0,wfpt,1.3050848548892526,-5.858209541020898e-06,-1.0734516458166254e-05,0.0,0.8072532047349951,1.9142561933360724e-05,-0.003792433935764429,1.43171077343629e-05,0.0,0.4496662781152393,0.0034472001821942936,0.38156241764346255,0,s275
0,wfpt,1.3215076274819157,1.2272169452876014e-05,-1.4822630143296323e-05,0.0,0.7739131857484316,3.7588955392631185e-05,0.00559835101919994,1.0497405877218924e-05,0.0,0.5196532414512391,-0.002955757445984964,0.2230409721974525,0,s277
0,wfpt,1.3604387613979843,-2.117160330405987e-05,-2.1143060608963538e-05,0.0,0.9688838199595808,4.803647263518229e-06,0.00222536490514346,4.834888295057738e-06,0.0,0.6661722732138906,0.002516732469151982,0.6671712357045139,0,s284
0,wfpt,1.2066447543429517,0.0007606414014545981,0.0012963274401711633,0.0,0.607386928532764,0.0007872884949396974,0.026183532977898605,0.0013229844179518668,0.0,1.8885592240384176e-12,0.03356382545094458,5.497334775159132e-08,0,s285
0,wfpt,1.1103628314249538,0.007598405373766992,0.008931052715748566,0.0,0.44160442429575947,0.007625595203478164,0.060244711048791505,0.008958809863130801,0.0,7.53771583390902e-72,0.06523259597878081,1.0240575852568611e-62,0,s286
0,wfpt,1.204656383144794,-9.017248338905048e-06,-2.4710244031611595e-05,0.0,0.5690698025324539,1.915281327546925e-05,0.003496328004892091,3.859441716658196e-06,0.0,0.7132153898796483,0.0015423569755478204,0.40962684328645427,0,s291
0,wfpt,1.272782149894041,0.00031530726173245593,5.140836918493541e-05,0.0,0.615013075814318,0.0003403000038694204,0.01817634622967656,7.640833397393187e-05,0.0,0.08043041897131278,0.008663383289572675,0.00022456892020184828,0,s294
0,wfpt,1.1830627637958826,-7.391793617861353e-06,3.572100600235384e-05,0.0,0.4255580861502157,2.00064198069283e-05,0.004222404808045631,6.314283123676212e-05,0.0,0.12916225646470605,0.007586606965804876,0.3928210868744414,0,s295
0,wfpt,1.2673778079163054,0.00024580587014289,0.00021221960028328102,0.0,0.6348719103068792,0.0002708003498580469,0.01210217771390076,0.00023721804455989481,0.0,0.002068124785957595,0.013758110458237476,0.0009971752208903738,0,s301
0,wfpt,1.2915894693628474,-2.4821616616987896e-05,-2.0900337027507376e-05,0.0,0.6884632520547025,1.7962895448864202e-07,-0.00043000729367343067,4.101435569614509e-06,0.0,0.6854608100267459,-0.002097509519215451,0.9324500736995451,0,s305
0,wfpt,1.2142425457535757,3.828301833963543e-05,0.00010393328858648854,0.0,0.49524670227544443,6.359914576015147e-05,0.007990035679223398,0.0001292522409493957,0.0,0.023862954963914104,0.012032872383160548,0.11297621534123042,0,s307
0,wfpt,1.3238601055156942,-2.1110866639473258e-05,5.374086556708679e-05,0.0,0.9025023331578916,4.864382350588947e-06,0.0021125092461914685,7.973442555397892e-05,0.0,0.07988173390844187,0.009103973353852615,0.6652010581788115,0,s313
0,wfpt,1.3367108391672502,3.119248739436031e-05,-4.6163826050715784e-07,0.0,0.9158450664479797,5.821940183836638e-05,-0.006871251813835027,2.662469835867931e-05,0.0,0.3214764101034325,-0.005116347061797945,0.14219575419169303,0,s314
0,wfpt,1.3729456054877698,-2.5834508644129173e-05,-9.058966514485789e-06,0.0,0.9971986693342434,1.193947111621796e-06,-0.0008830853006330242,1.7997555643800567e-05,0.0,0.41474112531049867,-0.0033979067173620196,0.8335319189375215,0,s326
0,wfpt,1.253863054467893,-1.5011294214328785e-05,4.1581853245209466e-05,0.0,0.5752133528372395,1.0306182463448721e-05,0.0029260094818435757,6.690302561740413e-05,0.0,0.10406882434510561,0.00797671578015149,0.5234601411436087,0,s328
0,wfpt,1.3738052014401976,1.541799084159301e-05,5.1407996380925525e-06,0.0,0.9934539963121103,4.041823039779846e-05,0.0055753844572092835,3.0141921174231534e-05,0.0,0.272207368606746,0.004916023297642343,0.20355801479524846,0,s329
0,wfpt,1.2912542962263422,0.00021235932544139136,0.0005702606395386889,0.0,0.8311600878708039,0.00023867021890378037,0.013259595931277054,0.0005966050984932414,0.0,1.9544899867197412e-06,0.021234257023438948,0.0025984359844173376,0,s334
0,wfpt,1.1956832018136914,0.0002110727331530171,0.0002371196989976454,0.0,0.41876222711237415,0.0002370419512435218,0.01552684946657393,0.00026308824052601043,0.0,0.0014590927722438534,0.016872642420356673,0.00251918878167453,0,s336
0,wfpt,1.3362092256784843,3.719448535233205e-05,-1.7396524581103634e-05,0.0,0.8571154790880143,6.283521474315101e-05,-0.007457137106819772,8.251523547220252e-06,0.0,0.5705783001662167,-0.0028721038021456667,0.11748794215995431,0,s339
0,wfpt,1.2715089835003743,2.126765254506502e-05,0.0002479848271788043,0.0,0.6961215728087549,4.626774585603233e-05,0.005177040782363734,0.00027304189665866563,0.0,0.0009641499817614323,0.013032533149537336,0.1737093282380559,0,s346
0,wfpt,1.3299114365495217,3.227129530991579e-05,3.5628195886650005e-05,0.0,0.826202258231048,5.727111352293868e-05,-0.008000950423603282,6.063730882699403e-05,0.0,0.11945099103774726,-0.009272756744337016,0.13014559816340088,0,s357
0,wfpt,1.2709269582963594,0.000268464144732361,0.0016059118902939096,0.0,0.8077464424973789,0.0002947735617132574,0.014082180969551425,0.001632238765491345,0.0,3.527350550401769e-15,0.03241994154226971,0.0008169558775950944,0,s359
0,wfpt,1.320662005595866,0.005719815740741319,0.0014631078733451375,0.0,0.9055608326768261,0.0057453107581586504,0.06390571696683262,0.0014887140096699891,0.0,2.4977139997349704e-14,0.0376647406549086,8.540639829350548e-51,0,s365
0,wfpt,1.3050858128919827,0.00017251271693574655,5.808632735804231e-06,0.0,0.7263057905507344,0.00019782544605007057,0.013602975277565248,3.112686428163869e-05,0.0,0.26752566204219375,0.005262921522769234,0.005183202586155404,0,s368
0,wfpt,1.2825779558210801,0.00015419934193139362,0.000247927695862904,0.0,0.7372526438666668,0.0001801700372913162,0.013553111588245608,0.0002738966311921498,0.0,0.0011647093688114873,0.017343797645203815,0.008444377641475605,0,s369
0,wfpt,1.2920685921491157,0.0031973817199332233,0.0033262738723283114,0.0,0.8634153506688391,0.0032223024084073737,0.05019737659689318,0.0033511913384181025,0.0,4.782386182761377e-31,0.05162690778395562,6.474209252669003e-30,0,s372
0,wfpt,1.2172010919722824,0.0003570514916658718,0.0016490750627998763,0.0,0.7179389232275044,0.00038929907863660684,0.016005452625610688,0.0016815745232293677,0.0,6.475357716034033e-13,0.03471548571641965,0.0005124938443135209,0,s373
0,wfpt,1.331888168600826,0.0013827473986487426,0.0014164413574311308,0.0,0.9485978799352018,0.001407713454115056,0.03634499309793607,0.0014414065705274925,0.0,3.061966205030299e-14,0.03603683193510809,6.081739242447178e-14,0,s374
0,wfpt,1.3282710840247716,-1.982291371760425e-05,-1.3756917800034074e-05,0.0,0.7719436699556796,5.494684776508052e-06,-0.0022606697769787924,1.1560527120701991e-05,0.0,0.49921042814232963,-0.0035561258280147508,0.6413146628112191,0,s376
0,wfpt,1.2711190435572555,-1.840606106573439e-05,-1.8899385770376753e-05,0.0,0.5828770540714547,6.595024112932002e-06,-0.0026672054830451514,6.102336800428709e-06,0.0,0.621279833787728,-0.002855981225923475,0.6075314162856782,0,s380
0,wfpt,1.3230825938397666,-2.3907025122005265e-05,-2.0096190763929656e-05,0.0,0.8287796334179666,1.0941975842060359e-06,0.0011614577321588052,4.906186819031433e-06,0.0,0.6577846130698266,0.0028932766855394934,0.8342910828551339,0,s383
0,wfpt,1.2736608727640064,-2.366256322483551e-05,-2.2308648175650703e-05,0.0,0.6102211905521211,1.3386533694870195e-06,-0.001276412711843952,2.693159630862141e-06,0.0,0.7427583006379619,-0.002131354000169365,0.8170093289542701,0,s384
0,wfpt,1.357034268518277,-2.483574654443821e-05,-2.7861898946879293e-05,0.0,1.0109637944195538,2.9434927607541184e-06,-0.0014163072394219726,2.391868925144536e-10,0.0,0.9976622519407568,1.3437097783184151e-05,0.7447930505682956,0,s388
0,wfpt,1.2766719128832782,0.0002016701612217453,8.424412505547707e-05,0.0,0.6585424130437769,0.00022730667317949482,0.014673042291265571,0.00010988430547176353,0.0,0.03844242099962851,0.010809611226319075,0.0029062662184960245,0,s391
0,wfpt,1.3424248003797556,-2.253375389993373e-05,-2.2382901572637337e-05,0.0,0.8602579807646005,2.467434473518715e-06,0.001659027854478379,2.6182830293874915e-06,0.0,0.7462315841720943,0.0017681144138974435,0.7534057745263288,0,s396
0,wfpt,1.215362281957006,0.006682780946650868,0.004676930397910062,0.0,0.6945277915157514,0.006707614497965975,0.07597456684765017,0.004701814096742529,0.0,6.742384313270565e-43,0.07833565823454373,1.7025043794775556e-60,0,s397
0,wfpt,1.3592947443600836,1.5913152228153038e-06,-5.976854554390343e-06,0.0,0.96010400259263,2.75659745304635e-05,-0.005325131382150148,2.0020961040256857e-05,0.0,0.38019108484354813,-0.005564423050770668,0.3029335123776923,0,s402
