,index,int_pval,int_val,log_slope_pval,log_rsq,log_int_val,rsq,slope_pval,log_slope_val,slope_val,log_rsq_adj,log_int_pval,rsq_adj,subj_id,sub_id
0,wfpt,0.0,0.6074122539161654,0.10035716513314419,4.537664693660126e-05,1.2647589914553021,1.130656268011343e-05,0.41210627986536696,0.007483739751629335,0.0035500094307694486,2.857012195511821e-05,0.0,-5.500534927094236e-06,0,s083
0,wfpt,0.0,0.5765830345657961,7.741001384791238e-16,0.0010907949740992517,1.2357377318630025,0.00337754426292014,1.089213550957176e-45,0.033906734414485246,0.05419769275686399,0.001074006019764262,0.0,0.0033607937426382017,0,s084
0,wfpt,0.0,0.7156753546061494,0.17455504826231336,3.072384504232417e-05,1.3059553549473035,2.4472172247214097e-05,0.22561614203955768,0.005466520713522091,0.004964665193339771,1.405713488267235e-05,0.0,7.805357889578701e-06,0,s085
0,wfpt,0.0,0.937197033684222,1.9064870912353162e-05,0.0003264221174750226,1.3934246226134215,1.1753447768381164e-05,0.4172076100771098,-0.023252465499507977,-0.003281504757489208,0.00030856889073849203,0.0,-6.104122976191562e-06,0,s086
0,wfpt,0.0,0.8058139475473409,0.6534668463980142,3.3884498360503557e-06,1.3289747084019183,2.3561153028595072e-12,0.9997012320893344,-0.0016572095557085657,1.359835860153917e-06,-1.3422736559576265e-05,0.0,-1.680728528374864e-05,0,s089
0,wfpt,0.0,0.6381757150973906,1.3419187541226026e-106,0.007983766372104517,1.2015754265192238,0.007882210231156317,2.911982691405776e-105,0.07972239833552264,0.07888570849661766,0.007967232217072184,0.0,0.007865674383465193,0,s091
0,wfpt,0.0,0.6150435034200964,0.12652996539108338,3.957120999920072e-05,1.2678955780872734,4.5324991537754045e-09,0.9869531287948579,0.005845072144963753,6.254890823330882e-05,2.2621579027770622e-05,0.0,-1.694519453354637e-05,0,s092
0,wfpt,0.0,0.6275249542786434,0.06628178170614224,5.621377860820509e-05,1.294816142956415,6.752218580030611e-05,0.04413736596558042,-0.008239861408325458,-0.008592768932063339,3.954749329493357e-05,0.0,5.085608896682192e-05,0,s093
0,wfpt,0.0,0.5093917711666629,0.36907063861533285,1.3446989800325326e-05,1.2499224402177616,0.00013734054827296838,0.004096233757450222,0.004070408179953598,0.012367866395682242,-3.2200083164291016e-06,0.0,0.00012067561511763802,0,s094
0,wfpt,0.0,0.6662278576118983,3.654881347026177e-11,0.0007419667060708512,1.2485355262745201,0.002805667184429761,6.241565199638051e-38,0.04596455380193759,0.06426570168173937,0.0007250295550946806,0.0,0.002788765012613492,0,s097
0,wfpt,0.0,0.7612995181928627,0.07644042059397516,5.321153134740797e-05,1.3241833833520062,4.514169720160055e-05,0.10268701231953796,-0.006890498333527301,-0.005917491349302884,3.626040762350069e-05,0.0,2.819273523158028e-05,0,s098
0,wfpt,0.0,0.731243248742173,4.512338556055969e-28,0.002026101252623036,1.266199076205894,0.004005202303408506,7.263636679725137e-54,0.045174293257409126,0.05685149917511312,0.002009328018249712,0.0,0.0039884623323558355,0,s103
0,wfpt,0.0,0.6117593165227788,0.23237912722047932,2.4174283881239766e-05,1.2765363561042975,0.00014835662688572615,0.003090390293689652,0.004826963993109454,0.011472210992939637,7.224966519392417e-06,0.0,0.00013140941438061216,0,s106
0,wfpt,0.0,0.7282225881680131,1.4844486567761696e-15,0.001060351247049618,1.26468041326712,0.0019950172069632677,6.942309860686302e-28,0.04501492038922694,0.04943660920131479,0.0010437016979186753,0.0,0.0019783832361176534,0,s108
0,wfpt,0.0,0.5215974028280053,0.4997739416429092,7.5916999725533785e-06,1.2515865841954803,1.4611202051595384e-06,0.7671686556340269,-0.002344525324560238,-0.0010506674337680284,-9.077896258480322e-06,0.0,-1.5206077682794472e-05,0,s110
0,wfpt,0.0,0.6519572136723805,0.7448798536737835,1.8101492574862377e-06,1.287449036902554,1.8846064009814256e-05,0.29372730428360233,-0.0013890302428533462,-0.004187703128566161,-1.528529804306622e-05,0.0,1.7517846510051172e-06,0,s111
0,wfpt,0.0,0.6338259218194278,1.0063677534366057e-91,0.006853012813277548,1.1935531355723725,0.010380273741440571,3.6217374642097316e-138,0.08584148421667764,0.09257897602621978,0.006836459811724316,0.0,0.01036377952952916,0,s112
0,wfpt,0.0,0.594518716117929,1.3742905783565734e-08,0.0005414723561063539,1.23912913830048,0.0001590834352858117,0.0020933587666237233,0.022168753071693574,0.012080067978561614,0.0005246733221093702,0.0,0.00014227882140704917,0,s121
0,wfpt,0.0,0.5726168088505226,0.9572374731769554,4.7921409174200846e-08,1.270721078384809,4.434801357233731e-05,0.1028471227479705,-0.00020374374183398242,0.0061069590217765184,-1.661930003282741e-05,0.0,2.768153048970934e-05,0,s128
0,wfpt,0.0,0.6934068066498583,0.993237291254212,1.2075412891832116e-09,1.299911988835383,4.2025291156377875e-05,0.11381360672611056,3.292398666025157e-05,0.00578098861109469,-1.6807210093894298e-05,0.0,2.5218709847618648e-05,0,s129
0,wfpt,0.0,0.5924026085946683,4.446756134993035e-06,0.0003539342383798161,1.2553765330175057,0.0009514331408000398,5.247385046418727e-14,0.0196513521411025,0.030897865302337596,0.0003371328994145051,0.0,0.0009346418441706916,0,s142
0,wfpt,0.0,0.5384419606441777,0.0008380135426612866,0.00019072745627857213,1.2308949987505546,1.3365861130099077e-06,0.7797695359131638,0.013113685454482334,0.0010471731986386483,0.00017363143916993007,0.0,-1.5757992563258938e-05,0,s145
0,wfpt,0.0,0.7627348867786659,1.0882635278299835e-104,0.007904314046461525,1.237723520504761,0.007936655635997436,4.117820555266909e-105,0.07682938721853294,0.07541340262739321,0.007887639608901487,0.0,0.007919981742011695,0,s149
0,wfpt,0.0,0.7151227498256931,0.9654157872651368,3.18666383281041e-08,1.3023864517672004,1.3239812927778871e-05,0.3767985068390267,0.0001709985251096384,0.003295651840732514,-1.691872185460852e-05,0.0,-3.7096897704813614e-06,0,s161
0,wfpt,0.0,1.0915082102284963,0.5877272860796159,5.296047119518477e-06,1.390322673378321,4.600796273290797e-06,0.6133445373424831,0.003700650984325614,0.0026462506892017765,-1.2723174156681338e-05,0.0,-1.3417788165881461e-05,0,s163
0,wfpt,0.0,0.8438167674987915,0.1058429606682571,4.4326629185853506e-05,1.3324323107291312,0.00016908057210596183,0.0015857881211978654,0.00787665092212285,0.013710810695334927,2.7377653400662005e-05,0.0,0.00015213371086608696,0,s165
0,wfpt,0.0,0.5201164896945323,8.081963724709825e-84,0.006251768167649163,1.152721667209125,0.011119054400754558,6.520962024193943e-148,0.09628741166117866,0.11335201178311523,0.0062352051450178525,0.0,0.01110257250226454,0,s168
0,wfpt,0.0,0.748472946674775,0.8584997447969827,5.343453585160418e-07,1.3147036819128046,0.0002476352999392084,0.00012369478017502713,0.0006987208445876879,0.013668961424959401,-1.6276606404908023e-05,0.0,0.00023083217437702697,0,s170
0,wfpt,0.0,0.5894825528761651,0.7244273122853164,2.0889949432501e-06,1.2734053424326608,2.3665773813963398e-05,0.23537687580542066,0.001505390288849412,0.0047537516098310195,-1.471825758625478e-05,0.0,6.858883931593063e-06,0,s173
0,wfpt,0.0,0.5956887860195546,0.17204292549507672,3.134622762412942e-05,1.2665340100335407,6.205849119922391e-06,0.5434222890766292,0.006095733643377926,0.0025373159010130854,1.4539466829277536e-05,0.0,-1.060133421648679e-05,0,s179
0,wfpt,0.0,0.6781941105212622,0.3593062168112753,1.4368337048931146e-05,1.2837894730757087,1.783149749468027e-05,0.30709988999088506,0.0035988752077672163,-0.0038938705995420512,-2.7301109311039795e-06,0.0,7.372007923001078e-07,0,s180
0,wfpt,0.0,0.660626005130352,0.5633546984325133,5.66080380404177e-06,1.2797533436085684,1.6599635180858385e-06,0.7543234122263298,0.002547274373787028,-0.0012842240575109496,-1.1291126001067298e-05,0.0,-1.5289735455503717e-05,0,s182
0,wfpt,0.0,0.6195592443446033,0.09439451247936408,4.7022500143101276e-05,1.2915190706877717,4.238899510566885e-05,0.11226151590468411,-0.0071065255850508765,-0.006244472871112102,3.0216002823935106e-05,0.0,2.5582419909797594e-05,0,s184
0,wfpt,0.0,0.8061084373725069,4.8519636480590395e-33,0.002386930428502687,1.2741266839480028,0.005074038378009016,2.4204687360971046e-68,0.0538862601836298,0.06157091297585475,0.002370302989761819,0.0,0.005057455725893556,0,s187
0,wfpt,0.0,0.5921382580616931,3.031789991864414e-19,0.0013394409642790706,1.2257925905522828,0.0035195244651341495,6.352540745132808e-48,0.04742115448621841,0.06455900130978201,0.0013227960667985261,0.0,0.003502915903589754,0,s190
0,wfpt,0.0,0.5918948100885796,3.832419635681223e-05,0.0002897589385488786,1.2587605679842282,0.0006569013074302354,5.647151744742377e-10,0.017118639458479374,0.024207757493568863,0.000272669290337757,0.0,0.0006398179353716005,0,s192
0,wfpt,0.0,0.69884062178242,0.06169392903355448,5.917451065440282e-05,1.2942661758155989,0.00022617199768226737,0.0002590998973054898,0.008848185093168027,0.015672021324232514,4.222578653678699e-05,0.0,0.0002092261041264365,0,s196
0,wfpt,0.0,0.654297188452108,0.0002835891955629051,0.00022521143588372095,1.2774037331237185,0.00043056545063890894,5.188555508460921e-07,0.014814040678552028,0.01938259934771368,0.00020812068425868357,0.0,0.00041347820945891733,0,s198
0,wfpt,0.0,0.5853506939586388,5.4132000612551665e-15,0.0010179276511249613,1.2379347428038032,0.002919801931081323,4.805783217751286e-40,0.03426207247014115,0.050807557835143624,0.0010012773949105158,0.0,0.002903183373828222,0,s205
0,wfpt,0.0,0.5391809070342225,0.7756097217991571,1.3656129289607577e-06,1.261231603891684,1.0066833683319842e-06,0.8066616992219064,-0.0012226206916667454,-0.0009920917871996584,-1.5441651758596464e-05,0.0,-1.5800587351844086e-05,0,s206
0,wfpt,0.0,0.5610774933139493,0.6841940844557298,2.757491520788413e-06,1.266341206868173,5.659693980242242e-05,0.06536379881331011,0.002183938982058764,0.008493889426262696,-1.3909684760227137e-05,0.0,3.993066087537578e-05,0,s207
0,wfpt,0.0,0.587497316607174,0.40352380232021234,1.1928853390075211e-05,1.268701682954226,0.0003266194751316842,1.2342614778737856e-05,0.0037922800027357373,0.0179632713595706,-5.165836442611038e-06,0.0,0.0003095304570367441,0,s209
0,wfpt,0.0,0.7377810260221114,5.012921594917136e-07,0.00042804248171879333,1.2926923028858157,0.0006887413379832452,1.822721511674876e-10,0.02184141779892411,0.025890793380750253,0.00041110000981259276,0.0,0.0006718032848515021,0,s212
0,wfpt,0.0,0.6698815561651296,0.0956441519822964,4.746774099739781e-05,1.2809079524143494,0.00022693549777386135,0.0002687299986347367,0.00726337629317389,0.01478040611531238,3.037336647160327e-05,0.0,0.00020984477562102644,0,s216
0,wfpt,0.0,0.7149518156555636,0.6669123828709445,3.4313214910541845e-06,1.2964860026876894,0.0001184915757207472,0.011420859395497989,0.0016524738973817277,-0.009748659166683086,-1.5092622060342009e-05,0.0,9.997456567556462e-05,0,s218
0,wfpt,0.0,0.5221793780234747,3.1491338352315815e-211,0.016174788396877804,1.0855263083213074,0.023598198930865455,2.415555175371158e-308,0.15482502726139846,0.1582207058315841,0.016158112828017712,0.0,0.02358164918678818,0,s226
0,wfpt,0.0,0.7774950597438166,0.004903833948683065,0.00013888016082652666,1.310421725567431,0.0012680281591230802,1.8295595733255934e-17,0.011835027787785245,0.031342523207010066,0.0001213341202922491,0.0,0.0012505059307669208,0,s233
0,wfpt,0.0,0.6096783475979058,1.0702329409117739e-49,0.00371636875114445,1.2054362782295902,0.007605927800758638,5.768559621182171e-100,0.07112276264289728,0.09072442715833842,0.0036994820154712116,0.0,0.007589106992049843,0,s237
0,wfpt,0.0,0.774103765085264,0.0009002732122560655,0.0001900607755002115,1.3334779436529547,0.000324148050800499,1.4495232470242884e-05,-0.014267497525760927,-0.016445705685807117,0.00017281910585786875,0.0,0.0003069116658915849,0,s238
0,wfpt,0.0,0.7782278389687999,1.6124666276259898e-14,0.0009904061080350246,1.2833126308112552,0.0024548922719292987,1.150739611368306e-33,0.037816436368538195,0.047561789154641,0.0009736154664354846,0.0,0.002438126244370009,0,s244
0,wfpt,0.0,0.4832885402265439,0.0,0.07724307053956603,0.9555547149546801,0.07394909155010776,0.0,0.26147525835800706,0.25590139525407385,0.07722769074474845,0.0,0.07393365685381037,0,s254
0,wfpt,0.0,0.5572002699114558,0.5904583862732775,4.952053269668966e-06,1.2525690634058275,1.687532608807274e-05,0.32043437021583326,0.0017858419905335517,-0.0034972529641088433,-1.214567866969496e-05,0.0,-2.189869596769256e-07,0,s259
0,wfpt,0.0,0.8019355531102932,0.00020230735559550428,0.0002444320283013779,1.3124819454846104,0.0009347536071540041,3.6260506140559545e-13,0.015195341361295257,0.028615663030623104,0.0002267341071122697,0.0,0.0009170704104676242,0,s262
0,wfpt,0.0,0.7892219686575851,1.7233629563091923e-10,0.0006848410744405564,1.300743469659293,0.0011093545004782213,4.417614874289573e-16,0.02419151293661928,0.026868565819878933,0.0006680441678799109,0.0,0.001092565858078487,0,s265
0,wfpt,0.0,0.595157687961396,0.6769745098543628,2.942171102304769e-06,1.2635465348447403,6.958303735871141e-06,0.5217036872971541,0.001615830802751995,-0.0024393345011565685,-1.4010379549178609e-05,0.0,-9.99130543211102e-06,0,s269
0,wfpt,0.0,0.7198677238944154,3.367345458218918e-84,0.006280693879566646,1.2159483685363834,0.009096650733547484,2.98884180826788e-121,0.08652194296283844,0.09161417917860151,0.006264131339046575,0.0,0.009080135127206068,0,s273
0,wfpt,0.0,0.570207818577211,0.06707082035684288,5.636523310192931e-05,1.2611510361932088,2.194353393325521e-05,0.25319289536647993,-0.007712021577033636,-0.0046502033436649215,3.95569152930042e-05,0.0,5.136615104706088e-06,0,s275
0,wfpt,0.0,0.4460843784674594,0.90482392790484,2.3831212703218085e-07,1.2309127375431586,3.320806851725422e-08,0.9643971920260178,-0.0004255855777712987,-0.00016017412657657378,-1.6430295238789583e-05,0.0,-1.6634013618732624e-05,0,s277
0,wfpt,0.0,0.7510702627512432,0.07254852804518946,5.6569242841919554e-05,1.311975765497256,0.0009722366776222513,9.625687506929937e-14,0.008312491308438141,0.03116002490587226,3.9025760074751226e-05,0.0,0.0009547092597597118,0,s284
0,wfpt,0.0,0.8462664497445543,1.025480299276239e-60,0.004531176997878528,1.2485390489440866,0.01022782643190523,4.863441730284723e-135,0.08602282256470971,0.09602667283755584,0.004514445585824034,0.0,0.010211191046286094,0,s285
0,wfpt,0.0,0.7335403647001375,0.3061919277314997,1.7598331330193062e-05,1.3137267319608157,2.7360252855879175e-05,0.2019952901878071,-0.005107213463898969,-0.0057489863939602735,7.907744915547354e-07,0.0,1.0553425067616473e-05,0,s286
0,wfpt,0.0,0.7411516388281109,0.2879753523259777,1.8976461188313642e-05,1.3109497457900865,2.2510352621796237e-05,0.24715307978536516,0.0052751097350930976,0.005002101821771403,2.1694924913218117e-06,0.0,5.703443319848844e-06,0,s291
0,wfpt,0.0,0.5760567981790112,4.137734633941257e-42,0.003129037396608192,1.1993521483999463,0.005677369498667151,4.973880520868323e-75,0.0659295053975084,0.07449079778810448,0.0031121407058287698,0.0,0.005660516001421478,0,s294
0,wfpt,0.0,0.6271184657269068,0.29817128476526217,6.368652831834076e-05,1.286615551910113,0.0002201436256338285,0.05305127037330839,-0.006471034198177985,-0.011447241010361061,4.84944014689237e-06,0.0,0.00016132612614128128,0,s295
0,wfpt,0.0,0.47531141155578444,0.052431877875193045,6.269955876370137e-05,1.2312511244494058,0.00011256587146579733,0.009353507948132923,0.010518603818412124,0.012978040042288641,4.603338155040326e-05,0.0,9.590052538543947e-05,0,s301
0,wfpt,0.0,0.627956206168927,2.4865915948732723e-05,0.0002987085429749792,1.2703230957893068,0.0006524826178029297,4.6147838961962426e-10,0.014838550954702453,0.021660689371495144,0.00028190599341004763,0.0,0.0006356862966261367,0,s305
0,wfpt,0.0,0.5148163673703258,0.007892483518323331,0.00011762647803637005,1.2405685744292958,0.0006116288571510475,1.372553731426271e-09,0.01352977193504143,0.02738852914667321,0.00010096121630220889,0.0,0.0005949718290643169,0,s307
0,wfpt,0.0,0.9043578727497148,0.2567981458956545,2.1613053494684564e-05,1.3657863387002789,3.026973370845454e-07,0.8932441385741956,-0.005571347586598635,-0.0005540125736746022,4.8061291115786275e-06,0.0,-1.6504585215182388e-05,0,s313
0,wfpt,0.0,0.7612536190325212,0.9555868675857018,5.348257070547646e-08,1.3146492310440419,3.890240087289776e-05,0.13307287740137413,0.0002272576662652073,0.005824038927908202,-1.7189679592855e-05,0.0,2.166109776602365e-05,0,s314
0,wfpt,0.0,0.8721125289099871,4.0646681671967067e-41,0.003131742063489873,1.2976399145246995,0.0030449065049164004,5.0420950983477934e-40,0.04869681078144554,0.04723985171943962,0.003114404621179845,0.0,0.003027567552370214,0,s326
0,wfpt,0.0,0.6700260803978023,8.63509280393824e-05,0.0002612382856485018,1.3170537354214584,8.358433060839943e-05,0.02637183444998315,-0.019558003191056106,-0.009170411603168817,0.0002442924120009682,0.0,6.663602023060378e-05,0,s328
0,wfpt,0.0,0.605984406213719,0.9467634828739997,7.432554105513134e-08,1.2713872542886504,5.5945364194620595e-06,0.562345631376852,0.00023464297695109573,-0.0020566760913082816,-1.659622968319674e-05,0.0,-1.1072592575933626e-05,0,s329
0,wfpt,0.0,0.8277055160473544,0.0,0.027135689691007325,1.1745711905349663,0.02636751184260988,0.0,0.14622973422206026,0.14040672469123033,0.027119058963284925,0.0,0.026350867983193305,0,s334
0,wfpt,0.0,0.45520750877695815,0.07759662176497904,5.234595636438577e-05,1.2222280805568828,2.4661968037742454e-06,0.7016774433094812,0.007063614625177439,-0.0014906398888461317,3.5539548518093156e-05,0.0,-1.4341049386024096e-05,0,s336
0,wfpt,0.0,0.7579084608462217,0.00013785196959804923,0.0002442035383863894,1.3031272520913395,0.00030082550054777446,2.3269172715179923e-05,0.016497069889623933,0.01631527695166765,0.00022740035514567936,0.0,0.00028402326896859176,0,s339
0,wfpt,0.0,0.8510127067662132,0.028588177797292464,7.987218353944225e-05,1.3324083012723231,0.0003318419837079478,8.104760938364734e-06,0.01190546994356384,0.018901564402770302,6.320601476739185e-05,0.0,0.0003151802923512248,0,s346
0,wfpt,0.0,0.6337966061473348,0.05912000755168415,5.936572305376142e-05,1.2746163547265472,0.00016489166068966998,0.0016582726289711973,0.010633278836603088,0.014683698705836173,4.269949027468911e-05,0.0,0.00014822718673479507,0,s357
0,wfpt,0.0,0.633401419298772,0.2526618938036597,2.2182466801301537e-05,1.2740207033486177,1.2135949186808936e-05,0.39746077002900093,0.004842608686951197,0.0033739043465193263,5.230529702360265e-06,0.0,-4.813572221484819e-06,0,s359
0,wfpt,0.0,0.5935500346720111,0.4322820939643346,1.0364823896158448e-05,1.268103577310759,1.6335426851199486e-06,0.7552259876923757,0.004141491978144347,0.0014364716406876032,-6.442289539165813e-06,0.0,-1.5173717499372685e-05,0,s365
0,wfpt,0.0,0.6280398374330314,0.002667881075476044,0.00015290554296754078,1.271126106529215,0.0008259515526315431,2.908754346576635e-12,0.014396257808437105,0.029176086960661804,0.00013595840756530642,0.0,0.000809015825175563,0,s368
0,wfpt,0.0,0.5526316330960369,0.0001002729310939325,0.00025868979669274594,1.2289334667944616,0.00010760945173649006,0.012106381133146665,0.016573612406509508,0.0103698617714581,0.00024159611084995092,0.0,9.05166897524623e-05,0,s369
0,wfpt,0.0,0.7779838567771546,2.5677887169430205e-75,0.005651827251062502,1.2507968897614012,0.005344432469903571,2.6005997128963356e-71,0.06838044565031118,0.06569943354110544,0.005635114955308884,0.0,0.00532771500767748,0,s372
0,wfpt,0.0,0.6289001275133679,1.7048692857472596e-08,0.0005678848035305384,1.2422050354141174,0.00023478511388619339,0.0002876845449008764,0.022028420873618143,0.01452139868322425,0.0005500346139396539,0.0,0.00021693152599211452,0,s373
0,wfpt,0.0,0.5557008573641405,2.40473779672273e-07,0.0004445354395525847,1.2335581953264176,0.0009362771981350493,6.54413965353169e-14,0.03128123632835833,0.037854178571909966,0.00042787562648272104,0.0,0.0009196255810344223,0,s374
0,wfpt,0.0,0.6077887328573993,4.692878711696441e-29,0.002083928972241078,1.23356986953989,0.002345782761347004,1.686560665519923e-32,0.04306369369555818,0.043000457580018955,0.0020672964833076124,0.0,0.002329154636788844,0,s376
0,wfpt,0.0,0.6965615363275178,0.08694241248266162,4.924696711972043e-05,1.2957670362238942,0.00023509584605374556,0.0001838578968833673,0.006863919636913164,0.014216071533229194,3.244022471193819e-05,0.0,0.00021829250973737224,0,s380
0,wfpt,0.0,0.7018215549093054,0.9707838154818517,2.27366999672185e-08,1.3019814422904992,4.288982487832271e-06,0.6149427566183666,-0.00014970851255064269,-0.002006667635174538,-1.6926990024090927e-05,0.0,-1.2660671924402678e-05,0,s383
0,wfpt,0.0,0.5515239735904682,3.795547942565763e-18,0.0012563457528350641,1.2089945115843124,0.0015304104187207068,9.157845305939843e-22,0.04972638202164846,0.04633407705653568,0.0012396994703881559,0.0,0.001513768704170415,0,s384
0,wfpt,0.0,0.6620797660781154,0.8390674589348106,7.178191379075827e-07,1.281307154278716,0.0001502369161475725,0.003290607667057109,-0.0007282319200318491,-0.010169628786660567,-1.668618521621923e-05,0.0,0.0001328476197705042,0,s388
0,wfpt,0.0,0.6002957130924065,0.3408757982030306,1.5379087316191864e-05,1.2660064640679929,2.8197941387420045e-06,0.6833663264969148,0.003320067441176428,-0.001426971015502973,-1.5741146996983701e-06,0.0,-1.412988517590641e-05,0,s391
0,wfpt,0.0,0.5674228041657907,0.7534673095945397,1.6440743481060949e-06,1.2701024218160055,6.518222245288641e-07,0.8432354169645088,-0.0012210480994219175,-0.0007623873958117113,-1.5023120490509356e-05,0.0,-1.6015389152190806e-05,0,s396
0,wfpt,0.0,0.7220748231005043,0.06079186366369302,6.0101426477499054e-05,1.3157246700007423,4.4403300316187e-05,0.10702974752217426,-0.007492087558640217,-0.00599066447699154,4.300668345136316e-05,0.0,2.7309457848123664e-05,0,s397
0,wfpt,0.0,0.6089419722493963,0.16174920473764265,3.290663859323306e-05,1.2750942897562347,7.039824669552441e-05,0.040695080751407604,-0.0058291593941342534,-0.008276794188158099,1.6099056554974567e-05,0.0,5.359214225919562e-05,0,s402
