,node,m_sample,m_kl,m_level_2,m_int_pval,m_int_val,m_log_int_pval,m_log_int_val,m_log_rsq,m_log_rsq_adj,m_log_slope_pval,m_log_slope_val,m_rsq,m_rsq_adj,m_slope_pval,m_slope_val,sem_sample,sem_kl,sem_level_2,sem_int_pval,sem_int_val,sem_log_int_pval,sem_log_int_val,sem_log_rsq,sem_log_rsq_adj,sem_log_slope_pval,sem_log_slope_val,sem_rsq,sem_rsq_adj,sem_slope_pval,sem_slope_val,subj_id
0,wfpt,24.5,0.4396637741920213,0.0,3.1815241271272506e-07,0.158270133356737,0.34345749843916695,0.01101662864974688,0.5557037877176058,0.5537887178370784,9.685931226860199e-19,0.9764124262532168,0.6986761704240112,0.6973773608137699,5.58351929357981e-45,0.6688989834340989,2.0615528128088303,0.03392325087332765,0.0,1.665194706068876e-07,0.0053209998704638484,0.039233093883207074,0.016784158391658466,0.021869016590035966,0.021963279592579224,9.047000544934597e-19,0.01319579788153668,0.007858612579612524,0.007892485909697065,5.583208944631724e-45,0.010062989088528075,005
0,wfpt,24.5,2.1806152256078675,0.0,0.04100695099690479,0.11653901098584171,0.14432539228715213,-0.005939428986597595,0.8061426991536963,0.8053247358589861,7.285302654009113e-45,0.9805305268933404,0.8178015373139546,0.8170327674292028,3.25397650795078e-50,0.7828470263208257,2.0615528128088303,0.08130421927590575,0.0,0.018468480707545747,0.007111915207235163,0.03486402696176838,0.024304195274285487,0.015556228762863257,0.015621866858909091,7.285301686260677e-45,0.01752762517781416,0.00996736129008626,0.010009417666837673,3.2539765079494854e-50,0.009340460873134854,007
0,wfpt,24.5,3.6880831385958595,0.0,0.038162901610530764,0.1000674055102438,0.05851984332627392,0.1886669939990595,0.8472687340503969,0.8466160363326632,1.6977206682648906e-50,0.8358700872486623,0.8844605896353999,0.8839668314714486,6.07043028269557e-85,0.7753580504422303,2.0615528128088303,0.1253095483414054,0.0,0.022414182325640977,0.006326246776218468,0.021939990818555615,0.023056664701746936,0.012410336619686952,0.012463372246266813,1.6977206682022065e-50,0.01757832384235206,0.0056502911821879566,0.00567443772570158,5.732000746426892e-85,0.010404402805452614,009
0,wfpt,24.5,0.05727318118497729,0.0,0.00018344721054606923,0.14027551350996828,0.14330227677256677,0.1772126193204719,0.5545703643216939,0.5526988112306085,5.244870075253624e-37,0.8595722443778839,0.8286489888420039,0.8279290266102478,2.9494595187447805e-72,0.7668453098280517,2.0615528128088303,0.004758964414808577,0.0,0.00016384968989217945,0.006860610132078497,0.03649613961722814,0.015671988225168763,0.011256257152425508,0.011303552350544938,5.006857301613802e-37,0.012303504385602116,0.004949448909552472,0.004970244913374123,2.9401410788593683e-72,0.011805858025378169,011
0,wfpt,24.5,0.4179192118447165,0.0,0.10253838306051255,0.03349201572801573,0.16431496575878946,0.015480626395328963,0.7406294718182329,0.7395350814039636,6.595433207846861e-34,0.9839420686255971,0.8940078421969677,0.8935606179024398,4.9210963334405697e-95,0.9187046479561122,2.0615528128088303,0.04480500358072123,0.0,0.027936440415852443,0.006805503143907256,0.03426857562740659,0.027341422061402526,0.02371996653244221,0.023820050779414546,5.7597737105053755e-34,0.02145647360504369,0.005852401133873159,0.005877094809543509,4.536414387482433e-95,0.0133788663283895,012
0,wfpt,24.5,0.6230122678348861,0.0,0.10321130571952118,0.06134774957989359,0.2748042828449518,0.005474174076891498,0.6563295411112702,0.6548855475865275,4.835781082463151e-27,0.9851204936680718,0.7891863124496461,0.7883005406532162,3.8453417968429917e-63,0.8307220926533411,2.0615528128088303,0.043606893362511785,0.0,0.03261444660411481,0.005702903653132646,0.0443538554098746,0.021105723952512975,0.019474591959671803,0.019556417976309075,4.835605009399122e-27,0.01670555360371698,0.008711899218223107,0.00874850383678707,2.1765436289531625e-63,0.012371693992023024,014
0,wfpt,24.5,0.5956847666613926,0.0,0.05497760692208539,0.09031921953893118,0.3022278387458838,-0.04091978656614789,0.5834117118445492,0.5816613408859128,4.119005304080979e-17,1.0227766481775804,0.6572341513604042,0.6557939587190613,3.4435507530782315e-38,0.7816835913814163,2.0615528128088303,0.040577157230152136,0.0,0.02195466335857415,0.005463188852312372,0.038713664749477836,0.018413664398927682,0.019978234094591565,0.02006217625465287,4.119004916689716e-17,0.014515149446200472,0.012192189360148532,0.012243417046535716,3.442926882142822e-38,0.011963798794914509,015
0,wfpt,24.5,0.060168198888467334,0.0,0.0020669443637607522,0.16795141895006832,0.28787801648270067,0.11334313389532634,0.3727710408725913,0.3701356250779385,2.4359111334698828e-24,0.9050886855181522,0.7763733108521219,0.7754337029145258,2.5301779871694117e-69,0.7202124637421915,2.0615528128088303,0.0023396215583781467,0.0,0.002059292901829837,0.007789932823288499,0.04179409102429662,0.01936919422018085,0.004507738897406863,0.004526678976807734,7.340817417397331e-25,0.015012829119130289,0.0032453743198782026,0.0032590103464323118,2.5299524201160746e-69,0.012247327005218153,017
0,wfpt,24.5,0.8104941759217662,0.0,0.0768008476214547,0.05880807630560607,0.20945700702308961,-0.07231519120801347,0.6827244423661485,0.6813913517878553,2.2119652494935936e-31,1.048443825904592,0.7702898124176143,0.7693246435622263,1.2124169170207204e-49,0.8272404656398014,2.0615528128088303,0.04773434680533948,0.0,0.026323763489607747,0.0047705411522591095,0.0423453935526622,0.022466410604147696,0.019084586990303437,0.019164774330598832,2.210933718017336e-31,0.01785248154631821,0.011234792500398827,0.011281997510904706,1.2124167519410594e-49,0.011053070935496468,026
0,wfpt,24.5,0.05023076747997339,0.0,5.606010036749939e-06,0.1661965247679314,0.003233229097709002,0.19538276095298293,0.9577347739205377,0.9575571889370105,5.729562858973886e-125,0.8599821656445391,0.9567526834381218,0.9565709720239962,4.359836142526027e-120,0.839373935719631,2.0615528128088303,0.0006452876400385822,0.0,3.8961762708880376e-06,0.010360640020638932,0.00201823508517919,0.013402108197424123,0.001962679466846839,0.0019709260192285476,5.729562858973872e-125,0.009675339625287521,0.0022037339027537657,0.0022129932888997885,4.359836142526027e-120,0.010338021195530652,027
