,index,log_rsq_adj,int_pval,rsq,slope_val,log_int_pval,int_val,log_int_val,log_slope_pval,slope_pval,log_slope_val,log_rsq,rsq_adj,subj_id,sub_id
0,wfpt,-9.153560997177124e-06,0.0,1.5918764458833223e-06,-0.0012097748901276168,0.0,0.47744383800532575,1.2425118685138188,0.6668165960427345,0.7066233210794517,-0.0013883847754610663,2.0826231573733978e-06,-9.644313222700873e-06,0,s170
0,wfpt,0.00026828780219634307,0.0,0.00045361112097630496,0.030076889158184857,0.0,0.4926100122371821,1.21786254966568,5.308202916394526e-07,1.6579845228106e-10,0.027733899679879055,0.0002793960557568864,0.00044250480318175356,0,s173
0,wfpt,-3.3380158712681407e-06,0.0,4.347612852617644e-06,-0.002591596291494993,0.0,0.46131746955968933,1.2437797150124124,0.4029260979367165,0.5316298954134226,-0.003775978736904065,7.773255787490996e-06,-6.763696869693803e-06,0,s179
0,wfpt,1.011122167737799e-05,0.0,2.1398388179383332e-05,-0.00455163728033041,0.0,0.4310390599165923,1.2304028208788875,0.16752837209371818,0.16639532537926643,-0.004601353430785266,2.1284417900502284e-05,1.022519322979587e-05,0,s180
0,wfpt,-1.0614771105643683e-05,0.0,8.495607184411114e-08,0.00030463967506288124,0.0,0.4784597529421059,1.2408646589879848,0.8140755400156825,0.9307086235831238,0.0008528990138721923,6.214294672179932e-07,-1.1151250528751433e-05,0,s182
0,wfpt,0.0013476010822135454,0.0,0.00302634311827088,0.05154595285622875,0.0,0.5027734684663021,1.207018563165956,3.7944476098752137e-28,1.2894644457704377e-60,0.04097603900189725,0.001358822021762518,0.0030151409153350572,0,s184
0,wfpt,-1.1106437913577238e-05,0.0,1.1794925525165922e-07,0.00039752266043303376,0.0,0.4520561722542934,1.2360080220308958,0.9832116307288882,0.9179393242608079,-8.493879421348285e-05,4.920061802415887e-09,-1.0993407464354732e-05,0,s187
0,wfpt,0.01432184639084677,0.0,0.019700566890044513,0.1350915241300697,0.0,0.35519742407459953,1.066833591153744,1.6456642295798407e-284,0.0,0.12958228440719122,0.014332798492021293,0.019689674432066484,0,s190
0,wfpt,-7.774687899697597e-06,0.0,9.627009999624292e-06,0.003459168146588725,0.0,0.4317258448381568,1.226147555537044,0.5837012162702299,0.35195081469338707,0.002118011622657831,3.336633055850413e-06,-1.4842410613891133e-06,0,s192
0,wfpt,-6.934408331105146e-06,0.0,2.442270995428597e-05,0.003858138816025039,0.0,0.38333177397573676,1.2025442652287581,0.52151210039228,0.14964217425342424,0.0016122186949280928,4.83688796693027e-06,1.265801458161242e-05,0,s196
0,wfpt,1.0130105438932446e-06,0.0,4.305459414666313e-05,-0.007283578325971759,0.0,0.6285433194896461,1.2848716308953172,0.29655150862548124,0.05093814464642863,-0.004394970345446565,1.2312561804228572e-05,3.175539026178953e-05,0,s198
0,wfpt,-1.1073738223066343e-05,0.0,7.87458218631798e-08,-0.0003079531834296284,0.0,0.3882100430344204,1.217178090649182,0.9536001951725137,0.9329102264244052,-0.00021788682643174035,3.761938904833784e-08,-1.1032611333172682e-05,0,s205
0,wfpt,-1.1261608759749464e-05,0.0,5.035109600814991e-06,-0.0021405971336409067,0.0,0.43645824034743275,1.2279396252046317,0.9537068222836924,0.5044339248972524,0.00019099952450788923,3.808119852788394e-08,-6.264523892518525e-06,0,s206
0,wfpt,0.0011143228255171556,0.0,0.0018769902816959672,0.04412842996940938,0.0,0.4774370105238778,1.2034427052894796,7.739035149507563e-24,1.1733165007868389e-38,0.03791954849349305,0.0011254216785840931,0.0018658997795768517,0,s207
0,wfpt,-1.0166884030216039e-05,0.0,1.766435359995544e-05,0.00534298302178462,0.0,0.5158865023380708,1.253744408063088,0.7640719843177164,0.20862686460703425,0.0013736217931843986,1.0065387663349412e-06,6.4911169282977355e-06,0,s209
0,wfpt,0.022579749216063538,0.0,0.02739607487942064,0.14296656247001188,0.0,0.5277389838683276,1.097407315927901,0.0,0.0,0.14536064986997393,0.022590670234742816,0.02738520755361329,0,s212
0,wfpt,-1.0373316578382585e-05,0.0,1.4817528645183486e-06,0.0012809347269483488,0.0,0.5439210078204537,1.2628128469627904,0.7966051212759643,0.7149793769033516,-0.0009692280744921233,7.381567134201461e-07,-9.629588701320912e-06,0,s216
0,wfpt,6.81051878290706e-05,0.0,0.00011182965083156304,0.010652991561419472,0.0,0.4839455884004468,1.2367464528192167,0.0075826111902722055,0.0015111651981866735,0.009080887364751211,7.921566566559957e-05,0.0001007195353807111,0,s218
0,wfpt,0.00909074965250134,0.0,0.012230288246057541,0.10188748299846559,0.0,0.4602919090857488,1.1315105966191261,5.610615561318115e-180,1.6985260834337707e-241,0.09818354731887322,0.009101821387943465,0.012219251466333514,0,s226
0,wfpt,2.9719170331787836e-05,0.0,7.128108863385663e-05,0.008451343164713708,0.0,0.47838725282071565,1.2361813036319567,0.056239157179929035,0.011777468493497789,0.006639090743363857,4.095491770905735e-05,6.004568200768112e-05,0,s233
0,wfpt,0.0004895716877071354,0.0,0.0010456044214933735,0.032158828351928535,0.0,0.5329900597505993,1.233333725245323,2.1532662077899948e-11,3.807745631549307e-22,0.024009844007775463,0.0005007395267702108,0.0010344426704422816,0,s237
0,wfpt,-1.110479031107836e-05,0.0,4.294971337470699e-07,0.0006729063362724162,0.0,0.4157304099893228,1.2214925365079004,0.9806037666203025,0.8441363580636797,-8.568408114580095e-05,6.5676459826136124e-09,-1.0681856124072908e-05,0,s238
0,wfpt,-1.111778914641981e-05,0.0,2.4134509725493025e-05,-0.005276249585367187,0.0,0.5690392200413323,1.265312566266115,0.8990382136336151,0.14388884945970223,-0.00047296170710370983,1.818991867130748e-07,1.2835092049523489e-05,0,s244
0,wfpt,0.00011079849100059658,0.0,0.00013724151066696333,-0.014651628048274289,0.0,0.4958615752464431,1.2668009388120516,0.0009249246071080804,0.0004404575530792271,-0.01509714113110184,0.00012190849446180874,0.00012613167757635768,0,s254
0,wfpt,0.00034339465936072955,0.0,9.7071787881986e-05,0.008913265560945804,0.0,0.4073901402687514,1.1996497527627192,1.7641511303834374e-08,0.0032029363079109007,0.016981037693789412,0.0003545641317048709,8.589943846404324e-05,0,s259
0,wfpt,6.25515612225902e-05,0.0,5.0004322800556444e-05,-0.007299268311084205,0.0,0.5497589669756745,1.2729218339333648,0.010388135031109098,0.034893665589697705,-0.009260874771915825,7.37869396925106e-05,3.876867710428389e-05,0,s262
0,wfpt,-1.162757107797674e-05,0.0,5.4949949479521365e-08,-0.00022320289294447708,0.0,0.36296595013263755,1.2062262445448746,0.9942385963950011,0.9451944312458964,-2.3872240539339618e-05,6.063143320744757e-10,-1.1573226810890347e-05,0,s265
0,wfpt,5.775118255413325e-05,0.0,0.00015102201671934878,-0.013407014226067392,0.0,0.43688797359320525,1.241581755139821,0.012792358519333004,0.00022707522485584968,-0.009660744616241472,6.886177543641292e-05,0.00013991233674892634,0,s269
0,wfpt,-9.668926856720717e-06,0.0,2.1966888593349942e-05,0.006100533284415869,0.0,0.5673248418682718,1.273287112815368,0.7186251228656027,0.15970820445765505,-0.0016819845582887738,1.4424151461023271e-06,1.0855774645213145e-05,0,s273
0,wfpt,1.1812896985152754e-05,0.0,3.3534314269667576e-05,0.006404435649922363,0.0,0.46825457259250103,1.2350726792410387,0.15207496248752347,0.08406419908353012,0.005426413055510358,2.3048845558815145e-05,2.2298483512872558e-05,0,s275
0,wfpt,-1.0443617197486432e-05,0.0,1.773918635206151e-06,0.0013806550791392825,0.0,0.4519653821951688,1.2331815085303923,0.7905553538241271,0.6911210332871999,0.0010184812990105762,7.92581452246921e-07,-9.462268987903144e-06,0,s277
0,wfpt,1.051361816484242e-05,0.0,2.4011782305599638e-05,-0.006528008157987706,0.0,0.49606756994587664,1.2564113175109113,0.1629976594907969,0.14155011748273144,-0.006970827554805284,2.1624735914826942e-05,1.2900691078954196e-05,0,s284
0,wfpt,-1.090461324970704e-05,0.0,9.696341390919017e-07,0.0011583782828974301,0.0,0.5494832488355902,1.2619839946435656,0.876736094910123,0.768311504247334,0.000684912926761122,2.688177898058086e-07,-1.0203789069906932e-05,0,s285
0,wfpt,5.4893889038787336e-06,0.0,2.4142665763893234e-05,0.005153955239220968,0.0,0.8891780471343375,1.3483852796773448,0.22159354474471332,0.14046973770276638,0.005487237003307156,1.6600562479207603e-05,1.3031575991528932e-05,0,s286
0,wfpt,-5.943063174029817e-06,0.0,1.1508337836807492e-05,0.0036122002218730983,0.0,0.4908559123235119,1.2433444903391488,0.49523633164589653,0.3088172064866975,0.0025396597385772893,5.168237429908906e-06,3.9710767996137264e-07,0,s291
0,wfpt,2.263455899786937e-05,0.0,5.196276336139061e-05,-0.00833201619256594,0.0,0.4771306783145375,1.251146394005064,0.08138290398674511,0.030575490628320285,-0.007018249369865219,3.3745542069141266e-05,4.0851982708089984e-05,0,s294
0,wfpt,6.315888317320884e-05,0.0,2.0189575732132425e-05,0.004083563572181511,0.0,0.4479653548551455,1.2212736539431992,0.010078909649301679,0.18009500492618474,0.007906365983956122,7.439475980797194e-05,8.953595031169215e-06,0,s295
0,wfpt,-3.5328091163577824e-06,0.0,3.997069634842365e-05,0.007400294083043001,0.0,0.4719582227220914,1.2389396033498348,0.40888326535278174,0.05787228710444645,0.0035315320793432026,7.578464706670118e-06,2.885978244704379e-05,0,s301
0,wfpt,6.652698495879239e-05,0.0,7.790329642032301e-05,-0.010902757699352037,0.0,0.4642228954515246,1.2545328320422195,0.00820831969614725,0.008099345146863014,-0.01177724905287908,7.763748033107198e-05,6.679280400168075e-05,0,s305
0,wfpt,-5.354537532475945e-06,0.0,7.1986436708249e-06,0.0025928366618135443,0.0,0.44841068474134294,1.2329472891501574,0.4716553537778174,0.42087801376010514,0.0023653773514143196,5.7567565323601855e-06,-3.912634372493784e-06,0,s307
0,wfpt,-1.0606752330000191e-05,0.0,3.2655627814071053e-06,-0.0018400244987244099,0.0,0.5178873093371321,1.2537264817977212,0.8312468631032399,0.5877365584375508,-0.0007468706080867981,5.046000933761619e-07,-7.845758963842542e-06,0,s313
0,wfpt,9.686149305032643e-05,0.0,9.897128197910998e-05,0.008756359266108793,0.0,0.4072460666385109,1.209785975401001,0.00208251853005831,0.00325241253720859,0.009285818392077379,0.00010828934930273704,8.754358044638089e-05,0,s314
0,wfpt,5.875269362409785e-05,0.0,1.265907136960287e-05,0.003620706368906058,0.0,0.5169681450108835,1.2410860117441675,0.01256757370611095,0.28849470245606185,0.008696407898572251,6.998811477842981e-05,1.4230060543241052e-06,0,s326
0,wfpt,-1.1295337080108325e-05,0.0,1.1025573565248692e-08,0.00011957330729619586,0.0,0.5313628505242541,1.2594133848894147,0.9843402462629174,0.9750807183868628,-7.729552529883027e-05,4.353259086542494e-09,-1.1288664690356498e-05,0,s328
0,wfpt,0.0026896645832277244,0.0,0.0052368555573414355,0.06366529266734508,0.0,0.4976074934961573,1.1974267236617848,7.173489729506767e-55,8.964924661750236e-105,0.0492867697145902,0.0027007459323028504,0.00522580238788839,0,s329
0,wfpt,0.0008504840428098515,0.0,0.002497121276200276,0.04510911103612926,0.0,0.6198633506483735,1.2521692470618935,1.2795253663830057e-18,7.284143231580285e-51,0.028285385774290094,0.0008615860741658654,0.0024860376645786664,0,s334
0,wfpt,7.442415270664249e-05,0.0,3.4990907907372915e-05,0.006071954922123408,0.0,0.449768476896943,1.2167812724247509,0.006128389623579443,0.08015921893037908,0.010006106230354339,8.585200417732253e-05,2.356247515367116e-05,0,s336
0,wfpt,-8.641340647486118e-07,0.0,5.2786720710074064e-06,0.0023568575535303886,0.0,0.41298058741396637,1.2165298410936094,0.33621491437395745,0.49798289061148715,0.0034596662213880296,1.0630260860677865e-05,-6.2157843685461955e-06,0,s339
0,wfpt,-1.052581754712456e-05,0.0,4.4785369827105015e-06,0.002179586584516754,0.0,0.4413692759364061,1.2320699536593434,0.8184356964125792,0.5255141713877254,0.0008040783997992698,5.855339769711421e-07,-6.632771284875716e-06,0,s346
0,wfpt,0.00011864795415728047,0.0,0.00022370974165819568,0.016045122456980174,0.0,0.5128287000456382,1.2403730580325458,0.0006322167319796067,7.214246417060797e-06,0.013266913869233038,0.0001297578704012592,0.00021260086934715705,0,s357
0,wfpt,1.237452036784159e-05,0.0,3.4474698555442274e-05,-0.00639587506579677,0.0,0.4594890838025067,1.244069380970434,0.15706082238498,0.0947115405203845,-0.005741704864786774,2.4720199024108602e-05,2.2129140328064345e-05,0,s359
0,wfpt,0.0006916547971184128,0.0,0.0018117021030763514,0.038578052775173795,0.0,0.5166514004241333,1.228713139585413,1.8034480274040904e-15,2.2661327593723584e-37,0.025563613397155738,0.0007027583465489817,0.0018006108755169725,0,s365
0,wfpt,0.0007225813581928087,0.0,0.0014473840296627127,0.03687415699183493,0.0,0.48109982310647903,1.2157438844366508,4.387341356638909e-16,3.426186857139357e-30,0.027993232704805388,0.0007336845639910328,0.0014362887540347868,0,s368
0,wfpt,4.29580662254514e-05,0.0,9.588941621785363e-05,-0.006882193148597003,0.0,0.4836408708874702,1.246166297912028,0.027402901129219292,0.0033063136687773637,-0.005667728018041728,5.407154013470361e-05,8.477912364934781e-05,0,s369
0,wfpt,0.33564804812487514,0.0,0.3183524098285121,0.4988937677698527,0.0,0.393194760128839,0.6283632286284823,0.0,0.0,0.527308260935061,0.335655429895249,0.31834483579808737,0,s372
0,wfpt,4.821563495582826e-05,0.0,4.315764254003707e-05,0.007230053830464954,0.0,0.44500894682966613,1.2221616480464417,0.020848885625590802,0.048743531215646944,0.00867972469295462,5.932633378979979e-05,3.204676404988671e-05,0,s373
0,wfpt,-1.1109876338011304e-05,0.0,4.879166455307171e-07,0.0007721800028764132,0.0,0.40188872827178046,1.220440683228364,0.939880463111429,0.8344737691723002,0.0002870938802915111,6.355699500026901e-08,-1.0685511945940362e-05,0,s374
0,wfpt,-4.270683134688369e-06,0.0,8.012210490293548e-05,0.012033878437047067,0.0,0.5389524516846387,1.2588022114947566,0.43267252847716897,0.0072454962662034765,0.004195004974576505,6.840598887003502e-06,6.901163713823877e-05,0,s376
0,wfpt,-1.061480603237186e-05,0.0,3.857004660101637e-07,0.0006156093049510016,0.0,0.4566731521943133,1.2371181125353687,0.8325788605427208,0.852200259614356,0.0007175319412231346,4.965464803774466e-07,-1.0725653278420566e-05,0,s380
0,wfpt,0.07237750820001554,0.0,0.08342489658734831,0.26334445667204065,0.0,0.5299054440608246,0.9426827242115928,0.0,0.0,0.28105711292070906,0.0723878152311136,0.08341471219321284,0,s383
0,wfpt,5.382680203891432e-05,0.0,0.00010684013885220445,0.011966181181862812,0.0,0.5166419612510612,1.2438222559305525,0.016112377784297,0.0020446508361368493,0.009919986259680609,6.506227854097268e-05,9.56051317748674e-05,0,s384
0,wfpt,2.8751496090051454e-05,0.0,7.495154952874561e-05,0.010123186313731877,0.0,0.4809803566822548,1.2349191934360773,0.05922922937444523,0.009800790785981459,0.008236569379563189,3.998725434029016e-05,6.371618414469093e-05,0,s388
0,wfpt,3.431759351368857e-05,0.0,4.586333225997663e-05,0.0072425322095734795,0.0,0.47896581368983093,1.2333610280260006,0.04361561877128765,0.04276297116578847,0.007553843452850864,4.5490519271496055e-05,3.469041066783696e-05,0,s391
0,wfpt,9.91147917184243e-05,0.0,0.0007320041337712802,0.024562370323160453,0.0,0.4606806529598845,1.2299403183856819,0.0016344669093983505,4.737505293568334e-16,0.009446253534139196,0.00011022492499990211,0.0007209009093012142,0,s396
0,wfpt,0.05712632639670989,0.0,0.0658952586583832,0.2257464555987884,0.0,0.39411908876826646,0.9623239699071047,0.0,0.0,0.23284403023966005,0.057136802887266414,0.0658848794861645,0,s397
0,wfpt,0.00010776496195841201,0.0,7.807412205196318e-05,0.008800438298328939,0.0,0.3692006321107427,1.1919399362339504,0.0010718832130889595,0.008030095234155247,0.010946995340742588,0.00011887499912588417,6.69636315313582e-05,0,s402
