,index,log_rsq_adj,log_rsq,log_int_val,rsq_adj,slope_pval,int_val,rsq,log_slope_pval,int_pval,slope_val,log_int_pval,log_slope_val,subj_id,sub_id
0,wfpt,0.01994883927751323,0.019973341169078562,1.1952837985635043,0.024447937282121357,1.6172775619402594e-217,0.7322345585246421,0.024472326693424473,1.6470840930565977e-177,0.0,0.12843242386511922,0.0,0.11063615938715879,0,s112
0,wfpt,-2.5725239209961615e-05,2.5350358745512835e-07,1.3487575207047169,-2.098287429896928e-05,0.6610965643107775,0.9100762526966544,4.992371366419057e-06,0.9213109403130433,0.0,0.002258528419458181,0.0,-0.0005041181445397244,0,s121
0,wfpt,-4.4188089016738985e-06,2.0581926586826782e-05,1.2849575821790673,-2.424369817477512e-05,0.8618125477152945,0.5998853310930641,7.575329484810212e-07,0.36423629035812966,0.0,-0.0010456187858548134,0.0,-0.006124203422161148,0,s128
0,wfpt,1.5028546717088531e-06,2.6505942486432232e-05,1.2853800458448863,-1.8902096465600593e-05,0.6213708480454987,0.7074201089842367,6.099001114145963e-06,0.3031970626259561,0.0,-0.0025258525026334595,0.0,0.005414211467875623,0,s129
0,wfpt,0.0007351061735918485,0.0007601052953227772,1.249169214853962,0.00010367602593985836,0.02328694934516455,0.6132177917882412,0.00012867405898997486,3.527369055937341e-08,0.0,0.009038297289607958,0.0,0.020138149017159657,0,s142
0,wfpt,-2.0751541778940563e-05,4.56736222753662e-06,1.286834982248752,-2.2740238649898714e-05,0.7496774081875586,0.6303499003775316,2.5774337024664362e-06,0.6710377224196817,0.0,-0.001103463620064385,0.0,-0.0019660925966803362,0,s145
0,wfpt,-2.085010841268442e-05,4.154788696975054e-06,1.3329588212113423,0.0003149393123601518,0.00022633688625860705,0.7824668518061828,0.0003399320636960912,0.6835504153272152,0.0,0.01566665418624187,0.0,-0.0019166580120799082,0,s149
0,wfpt,0.02231649934255131,0.022340942652233298,1.1197228126759118,0.03797508526536053,0.0,0.6893015203064338,0.03799913648950948,1.545892679686574e-198,0.0,0.17432668160173587,0.0,0.16448020321092027,0,s161
0,wfpt,5.107614167332297e-05,7.607736489223527e-05,1.3697331354672753,2.514588269386664e-05,0.15670273203121826,0.9235265556771314,5.0145879046614716e-05,0.08109632999705944,0.0,-0.007168233832530092,0.0,-0.011140937387981317,0,s163
0,wfpt,0.0016548296723774003,0.0016801048735300972,1.2792581830700536,0.0020306050304711443,1.9537061596786143e-19,0.8483483682538225,0.002055870718082775,3.651724942606124e-16,0.0,0.04816112840098498,0.0,0.05638555596646622,0,s165
0,wfpt,0.00021216541490565177,0.00023716073565327456,1.3148815989234952,0.0008146162238400478,6.783675476318173e-09,0.8078865040197134,0.000839596482940852,0.0020693724791039955,0.0,0.028543760730103118,0.0,0.017678782466502563,0,s168
0,wfpt,0.0011152137539131024,0.0011405103017958496,1.2231947277089676,0.00032813943521503575,0.00018646483650943755,0.5677887094750179,0.0003534482243127135,1.9115535214190725e-11,0.0,0.01600897683963952,0.0,0.027896025202240358,0,s170
0,wfpt,-3.14633272857634e-06,2.2170843562818732e-05,1.2782127291547896,3.746658504666378e-06,0.28397689327376807,0.5942074863860961,2.90636602855443e-05,0.34938141002148015,0.0,-0.005289757447679378,0.0,-0.004842834582058364,0,s173
0,wfpt,-2.4248824127992563e-05,7.524071233833141e-07,1.2931280768018447,-2.2074804172600437e-05,0.7322587501417848,0.6547956729103932,2.926372726919091e-06,0.8622761749323558,0.0,0.0013344506723467174,0.0,-0.0007887180501507107,0,s179
0,wfpt,-5.130224048466303e-06,1.9870529225918254e-05,1.346128537582426,0.0004105145833698254,2.9919901256206464e-05,0.870880682634771,0.0004355049452642312,0.37265884446590813,0.0,0.021001994257263668,0.0,0.005797149061343668,0,s180
0,wfpt,-2.2166223295094767e-05,3.1539986625750416e-06,1.3984240782956374,9.501686598634151e-07,0.3084026897929224,1.0766246432190774,2.626724123977464e-05,0.724137671788873,0.0,0.004202415909604081,0.0,0.0018249248263755846,0,s182
0,wfpt,7.090994061897948e-05,9.622524202057559e-05,1.3184181116011544,7.29478041036069e-05,0.04882569938304545,0.7823887518154601,9.826305391247292e-05,0.051226896861982577,0.0,0.008357716831332532,0.0,0.0075477863649320714,0,s184
0,wfpt,0.0010936124762421784,0.0011202684613925706,1.3006065642201303,0.00018062613110569892,0.005301489293728161,0.8575839351513621,0.00020728869207709,9.114320932566214e-11,0.0,0.012287572034399468,0.0,0.026166251689454148,0,s187
0,wfpt,6.577443575295217e-05,9.142495586589305e-05,1.3281992192948948,0.0001280076889484949,0.014368669707672335,0.8761936382490737,0.0001536460897360037,0.059043699902078556,0.0,-0.010966112599810958,0.0,0.008835917166839076,0,s190
0,wfpt,0.0005175126054071111,0.0005425002922840871,1.2363572305724506,0.0008783805486805019,1.8284477873272383e-09,0.6103241052503945,0.0009033592136333812,3.1803715374944454e-06,0.0,0.036386395343619524,0.0,0.038354598818666874,0,s192
0,wfpt,0.0005038895307809543,0.0005302614598170496,1.2826367364367788,0.000290081762409633,0.0005252115201435187,0.7809927353925334,0.0003163906104909353,7.34412088672358e-06,0.0,0.014387843685780242,0.0,0.018541278351338078,0,s196
0,wfpt,-5.034334518372319e-06,1.9981426190307516e-05,1.34136570713801,0.00028025801181252863,0.000475043370590577,0.8727092916039874,0.0003052516302026742,0.3714716973857701,0.0,0.015276154300219523,0.0,0.0035933859716651513,0,s198
0,wfpt,0.0015129118595222923,0.0015382259019149913,1.203099942913984,0.0011697841823572475,6.3108449841701754e-12,0.571760746209586,0.0011950716634534508,6.5858892651623235e-15,0.0,0.03160533087883173,0.0,0.0351301652262041,0,s205
0,wfpt,0.00015365904391850815,0.00017897225035312658,1.2458065986299736,0.00012919330926708383,0.013494365005214086,0.541863550851607,0.00015450713510301028,0.007840323373503794,0.0,0.011450080911419342,0.0,0.01192633294528727,0,s206
0,wfpt,0.002046848918370925,0.002071798370884226,1.2459543420403727,0.0035387000685358494,6.532997311789004e-33,0.6594436471705308,0.003563612223837942,8.403980930787533e-20,0.0,0.05616420453819867,0.0,0.04498107868482086,0,s207
0,wfpt,-2.489486322954093e-05,1.0638417324848604e-07,1.3098492176735048,-1.490964760453295e-05,0.5252200850851197,0.7359594992729188,1.0091350161611778e-05,0.9479899705029906,0.0,0.003243243284847914,0.0,0.00033608135295433786,0,s209
0,wfpt,-2.084658845613596e-05,4.157058164477867e-06,1.296456288248295,-2.336106748668243e-05,0.7978519057452871,0.7137314877882015,1.64014157011394e-06,0.6834611968607144,0.0,0.0012708682830822769,0.0,0.0021234219572993165,0,s212
0,wfpt,0.0015036683201800072,0.0015296403927949065,1.2411434411836306,0.000336225595970463,0.00018813800710749826,0.8108906761405144,0.00036219156325290047,1.701832637584083e-14,0.0,0.01942210977135162,0.0,0.042592233085461825,0,s216
0,wfpt,1.287466099175738e-06,2.9524849973872058e-05,1.3474229414109873,-4.751692173288191e-06,0.3618971674857634,0.9690975520493467,2.3418249281315084e-05,0.30653091136927624,0.0,0.003586468487547104,0.0,0.004850200040098217,0,s218
0,wfpt,2.2528437602087337e-06,2.7569883360167857e-05,1.3241365978542947,1.785599452108766e-05,0.19160306478636005,0.8006654897147455,4.317263909459079e-05,0.29670253496554794,0.0,0.0061291191592062495,0.0,0.005715568326486006,0,s226
0,wfpt,0.00016532357006504572,0.0001913000490576522,1.2753330443015567,3.061057361763986e-05,0.13995784131298697,0.7435952847271236,5.658447915879439e-05,0.006655901888107198,0.0,0.00886937212381178,0.0,0.018994644828407473,0,s233
0,wfpt,-2.499987475435006e-05,1.3752736727212778e-09,1.2686888297906074,-2.43925317500171e-05,0.8760062206910917,0.5682263092524324,6.087030940404858e-07,0.9940823830915955,0.0,-0.0007216758720245773,0.0,3.413952199775999e-05,0,s237
0,wfpt,0.00014738305351436054,0.00017269641883876918,1.226283340144913,6.780686104235212e-05,0.055126120069335365,0.5168397912674485,9.312224100499478e-05,0.009005852450326816,0.0,0.009618478809777896,0.0,0.013449614425766858,0,s238
0,wfpt,7.687995590477392e-06,3.334263814169791e-05,1.3036716138290818,0.0001458985085830422,0.00969515859770493,0.7403951387728003,0.0001715364506198469,0.2542800254785915,0.0,-0.011957259055814844,0.0,-0.005721918631496372,0,s244
0,wfpt,-6.465892817608676e-06,1.951099999952799e-05,1.3624187106677987,0.0002533778989222135,0.001039628141776826,0.9609531774002406,0.0002793460181487184,0.3861365617413183,0.0,0.015524537947863726,0.0,0.005229607166464732,0,s254
0,wfpt,0.0023214765061441156,0.00235781651209932,1.2335344257143968,0.0013714401127259412,4.849238830890791e-10,0.7125806366092098,0.001407755199088756,8.271480722827754e-16,0.0,0.03301556073764017,0.0,0.041781538868134016,0,s259
0,wfpt,-2.5821619560995046e-05,1.5712574019666192e-07,1.3388113896998437,-2.586539998072901e-05,0.9481209465905488,0.8897350665809154,1.099725068787194e-07,0.9380110610734977,0.0,-0.00035998832911539455,0.0,0.0004875975291436137,0,s262
0,wfpt,0.009194598999298753,0.009229454603358445,0.9299372941587636,0.012034402153160983,3.1012348275987457e-77,-0.15085735752993318,0.012069068829109186,2.8732389282056607e-59,1.3306512897049512e-194,0.09460525048341882,0.0,0.07046124391703282,0,s265
0,wfpt,0.010519632348094832,0.010546130135242082,1.226831897855464,0.004400278830541282,4.6074355887312737e-38,0.9059830143394954,0.004426828864440013,4.323704397382238e-88,0.0,0.055211013673602566,0.0,0.08786201841986035,0,s269
0,wfpt,4.1198554943777665e-05,6.619814996966511e-05,1.3251089365463091,5.445142530324798e-05,0.07463807997847789,0.8213601309567415,7.945068899917196e-05,0.10369017160009913,0.0,0.010487648672734926,0.0,0.011751620546886055,0,s273
0,wfpt,0.012050307008209638,0.012076367406336552,0.97372206189598,0.015971154027986434,4.978276807658252e-137,0.013373603996839175,0.01599671388268331,3.5881294856636294e-102,0.0049733360864450595,0.09690097016771779,0.0,0.07333459083003901,0,s275
0,wfpt,-1.3974687986362255e-05,1.1672614588231767e-05,1.2176484943521695,-1.927466693651958e-05,0.6182620801775968,0.5544415466070087,6.36751041838135e-06,0.49991726144563486,0.0,-0.0026289500744861947,0.0,0.003752407744849952,0,s277
0,wfpt,-2.391749224095463e-05,1.0837307269362384e-06,1.3483277387678647,-2.4364634814144637e-05,0.8732202939517423,0.8500504195311807,6.365993325818664e-07,0.8350741150658341,0.0,-0.000704024667658492,0.0,-0.000926682899413972,0,s284
0,wfpt,-2.5738343030434763e-05,5.658471358138684e-09,1.2925989745125115,-6.430432269555197e-06,0.3867282450915659,0.8124548240823103,1.9211415737685478e-05,0.9881714125000967,0.0,-0.0038386259128016164,0.0,6.837301750210701e-05,0,s285
0,wfpt,-2.2014657422575468e-05,6.8560052790545e-06,1.2898068989069316,9.365838334240983e-05,0.038610247081942245,0.793332034452477,0.00012222795223348903,0.6260402580587685,0.0,-0.007705983889078267,0.0,-0.0021048613500984715,0,s286
0,wfpt,0.00034884081603858696,0.00038040243505743643,1.2449873339956505,0.00020012374655686838,0.006507650744043204,0.7372738944870899,0.0002313684690873341,0.0005178660532356611,0.0,0.011531110219806965,0.0,0.016529935237787195,0,s291
0,wfpt,5.184429813898106e-06,3.0501395194670877e-05,1.2935228663556533,1.29767695092875e-05,0.21875374665655756,0.6345001373771645,3.8293537610645245e-05,0.2723749202481579,0.0,-0.00647052929344416,0.0,-0.006151847962172972,0,s294
0,wfpt,0.05492382622962921,0.0549484606831212,0.8203878257344616,0.07234614197571665,0.0,-0.09333313590489395,0.07237023750697791,0.0,5.806364349035738e-89,0.24254913862444058,0.0,0.1821711086711676,0,s295
0,wfpt,2.788950912591126e-05,5.288943688630532e-05,1.2514984469389117,-2.330045940723835e-05,0.7942333030254899,0.5563652226751716,1.7007481343256359e-06,0.1458143101003406,0.0,0.0013488891205113661,0.0,0.00778967839200833,0,s301
0,wfpt,0.0003135363750353948,0.0003388455338401153,1.3295623892666926,9.33097157809204e-05,0.030415604961357062,0.7248400580549109,0.00011862445008525846,0.0002535338557029038,0.0,-0.010956469774943915,0.0,-0.018592254593937686,0,s305
0,wfpt,-2.2194459266211553e-05,2.8067206246928933e-06,1.2874009166823173,-9.004676243540288e-06,0.42377885293922224,0.6596594921875876,1.599617389458352e-05,0.737583470672581,0.0,0.004274763673607417,0.0,0.0020179382880498864,0,s307
0,wfpt,0.00042527651310275694,0.00045090926321778024,1.266557072393092,0.00018062260180129464,0.004564351396461109,0.7116096489144885,0.00020625965345388853,2.744658625711824e-05,0.0,0.01418750747747063,0.0,0.02199634362186416,0,s313
0,wfpt,-2.56718847551074e-05,7.889122688453654e-11,1.2501151570786542,-2.483918281570574e-05,0.8595275700320616,0.6066908859714103,8.031372228378686e-07,0.9986013010933541,0.0,-0.0008136712209235609,0.0,-8.37178728832575e-06,0,s314
0,wfpt,0.0001572629475217191,0.00018226214084726688,1.3725577528838235,9.288352087788443e-05,0.02989611090301231,0.9100007143667765,0.00011788182374738998,0.006934081557029185,0.0,-0.010519082999217,0.0,-0.015935201155319212,0,s326
0,wfpt,-2.529903197623362e-05,2.062821802262249e-08,1.2886867285053087,-2.517208942087734e-05,0.9395417325481425,0.6742249006752704,1.4564449879461705e-07,0.9772290965533497,0.0,0.00036026332455241315,0.0,0.00014292693871874665,0,s328
0,wfpt,-1.867311228664903e-05,6.644457097859657e-06,1.3140030052323706,8.08581359864613e-05,0.040572105027447986,0.7343031639586067,0.0001061731855286352,0.6084485600717844,0.0,-0.009977178007236614,0.0,-0.002370337045766788,0,s329
0,wfpt,0.0004944344926773869,0.0005215176945606581,1.1277456749496726,0.0002498815811362576,0.0013697224385394529,0.3028383737011411,0.000276902584904426,1.1461942460342592e-05,0.0,0.014783700655202698,0.0,0.01975859764509405,0,s334
0,wfpt,-1.9850115727582107e-05,6.127799589084049e-06,1.1920825109990343,-2.5543370150815647e-05,0.8973892693690746,0.37589542518592617,4.319939722607913e-07,0.6271969029733495,0.0,-0.0006438826608619708,0.0,0.0026734687683731898,0,s336
0,wfpt,0.0003629509909551798,0.00038945742239804293,1.3199180952211353,5.3567727990699865e-05,0.08146305770894886,0.9885272812007964,7.98828002893659e-05,0.00012672464667803392,0.0,0.006990660100052858,0.0,0.016093160597893938,0,s339
0,wfpt,-1.2368590151856651e-05,1.2639846804773924e-05,1.3191494725105315,6.541891896083563e-06,0.26134180086273895,0.7780548958562911,3.1542353360225484e-05,0.47713096017958223,0.0,-0.004545931577382614,0.0,-0.003366252604350882,0,s346
0,wfpt,0.00024780996103201947,0.0002728075154160292,1.3397695664649014,0.0009657924305584986,3.041278768634773e-10,0.8921888627707962,0.0009907689101597006,0.0009555657150865513,0.0,0.02803756460746753,0.0,0.015409750989707973,0,s357
0,wfpt,5.758345028084033e-05,8.323089094341984e-05,1.3323987771555528,-3.1988892557066606e-07,0.32035428942008454,0.8902233168971629,2.5321802396893744e-05,0.07164098340323893,0.0,0.004752561763750845,0.0,0.008672672089933262,0,s359
0,wfpt,0.0001427552093210549,0.0001677553904678719,1.298075223913459,0.00015284148194372182,0.007649622896079116,0.7909893985984187,0.00017783828582673689,0.009589952154466312,0.0,0.013343665459421823,0.0,0.014348551431448246,0,s365
0,wfpt,2.535216406618357e-05,5.066861885849594e-05,1.312887203188719,1.3196472078425003e-06,0.305024511870738,0.6969830857202475,2.6636710433680655e-05,0.15716078852686108,0.0,-0.004904136435369142,0.0,-0.007958262988917338,0,s368
0,wfpt,-3.3864101796066137e-06,2.1633690561184693e-05,1.2845314669091676,5.761656989866637e-05,0.06908783909405113,0.6833192407221087,8.261575446399938e-05,0.35244562877081853,0.0,-0.007934068218320366,0.0,-0.004223449300201434,0,s369
0,wfpt,0.00015934136302397928,0.00018433987934163287,1.3397436829467284,0.0004971144319038112,4.868711446691342e-06,0.8848826189749616,0.0005221026287478558,0.006620077951911595,0.0,0.02073266911274666,0.0,0.013506232559613446,0,s372
0,wfpt,0.000239419621678838,0.0002758739728321302,1.4164099427053454,0.0005301293058219692,7.904241807762648e-05,1.162486004334709,0.0005664749864174867,0.005946401394203486,0.0,-0.017130464701381735,0.0,-0.016564554607713562,0,s373
0,wfpt,-6.2966402962771895e-06,1.8704142139225333e-05,1.3371942469444562,3.0340609212697878e-05,0.13680425859021056,0.8539078556288541,5.534047569411005e-05,0.38707022439706196,0.0,0.00890973062388314,0.0,0.006764021622094357,0,s374
0,wfpt,0.5455452060394239,0.5455565685455236,0.24905798853922684,0.5969732120586251,0.0,0.059488964806578906,0.5969832879802217,0.0,2.7495088782001743e-104,0.7753509546214703,0.0,0.7817711134291677,0,s376
0,wfpt,-2.4980312548494865e-05,2.093699058569598e-08,1.274080829032966,-1.7071658149792057e-05,0.5733211047188125,0.6121763544355282,7.929393667893692e-06,0.9769137702170547,0.0,-0.002728913502796315,0.0,0.00014482747521967626,0,s380
0,wfpt,0.0035672725460346166,0.003592184609824134,1.280207328394688,0.004596697916928183,3.408895109201496e-42,0.7937380672664619,0.0046215836216227935,3.6739506890247445e-33,0.0,0.06054614909394608,0.0,0.0484728549101702,0,s383
0,wfpt,-2.3355150056802998e-05,1.962537863220426e-06,1.298170658107822,-2.50257154570388e-05,0.9144749985755837,0.7144866321055013,2.920147569307474e-07,0.7806931127196235,0.0,-0.0005648419042525001,0.0,0.0015464181775805379,0,s384
0,wfpt,0.00014754572832276214,0.00017423051986442673,1.3253334961725407,-5.46227580344727e-06,0.3725467445056061,0.8643806266382867,2.120524765780729e-05,0.010615641483541001,0.0,-0.003616466074117338,0.0,0.0105640509533301,0,s388
0,wfpt,-2.500400237370748e-05,3.7338254710306273e-10,1.3002208279682923,-1.729838766162395e-05,0.5788553962901104,0.7289002631021652,7.702669824527497e-06,0.9969167711934224,0.0,-0.002746300324089612,0.0,-2.0272046774310118e-05,0,s391
0,wfpt,0.0007386247376125477,0.0007636068965479748,1.2476586298638785,0.001311919711279419,2.575505356882773e-13,0.6015812817547433,0.0013368875374821787,3.246960384413723e-08,0.0,0.04024119847714437,0.0,0.030425960633775374,0,s396
0,wfpt,-1.6403098933137628e-05,9.24031987081797e-06,1.2991914672378981,4.225150284453694e-05,0.10369904388294417,0.7149184738024854,6.789210256497036e-05,0.5483215991211653,0.0,0.008879815495934681,0.0,0.004366487344200774,0,s397
