,index,rsq,int_val,log_slope_pval,log_int_pval,slope_pval,log_rsq_adj,int_pval,log_int_val,log_slope_val,log_rsq,rsq_adj,slope_val,subj_id,sub_id
0,wfpt,0.00888891321817975,0.608080497329791,4.098384389388789e-121,0.0,1.6276016824153814e-118,0.009069725558787045,0.0,1.1871947516837187,0.0853960669115108,0.009086241338624124,0.008872394149431084,0.0837633513441651,0,s082
0,wfpt,1.1380657893855783e-07,0.5466704388951735,0.6232292136530876,0.0,0.9352483490560268,-1.3080439318136072e-05,0.0,1.2628844618008055,-0.002388718144046311,4.161462791141268e-06,-1.712816531984629e-05,0.00037591157077703115,0,s083
0,wfpt,0.034325426129192316,0.5504655931679114,0.0,0.0,0.0,0.028315696207097396,0.0,1.0685965691693098,0.17568848272897614,0.028331891215410798,0.03430933101645728,0.1697597075205169,0,s084
0,wfpt,0.0028330659008541925,0.5508166444305377,2.4280958615474714e-37,0.0,6.630255895452725e-39,0.0026974565041845144,0.0,1.2099777288394526,0.051194624897933555,0.0027140784902759396,0.00281644589795238,0.05358143241100428,0,s085
0,wfpt,0.0013749480744560394,0.8202629124887009,7.189526689026032e-07,0.0,2.0666034222644567e-19,0.00039932134537967734,0.0,1.3040848244954732,0.029208525832123744,0.0004162640169276255,0.0013580216523412236,0.03801363882442595,0,s086
0,wfpt,1.8211517359700835e-06,0.695625492945537,0.04920696940767442,0.0,0.7430736630656187,4.862099954583421e-05,0.0,1.2798303644266862,0.008092140330399403,6.557133906071044e-05,-1.5128544505360608e-05,0.001329946301530435,0,s089
0,wfpt,0.004803968715675455,0.48392740807112666,2.5471859596777285e-47,0.0,8.545501480616048e-65,0.0034570008784091666,0.0,1.1779363665898943,0.06269979552389013,0.0034736102052167483,0.0047873815622488936,0.06586941122986621,0,s091
0,wfpt,0.00043775791854672175,0.7205533784797601,0.0023999516019514978,0.0,3.3248140705083404e-07,0.0001380695539170418,0.0,1.298146876375705,0.01182566801719227,0.0001548742385409918,0.0004209579884301151,0.01915784306164387,0,s092
0,wfpt,0.0007818578257574593,0.6805850506762796,1.6761633306308622e-06,0.0,1.0977773508916717e-11,0.00037171811893810247,0.0,1.2765603664079932,0.022814659216988553,0.00038866125834524645,0.0007649213509248742,0.02875465588295404,0,s093
0,wfpt,0.0014898758028654147,0.5750747540146621,2.9503702662608835e-15,0.0,4.571517596243849e-21,0.0010297525521870687,0.0,1.2312223279639203,0.038024224349476325,0.0010465422502903277,0.001473093555996674,0.041302127354950445,0,s094
0,wfpt,0.011645100799716035,0.618296246774004,5.419911839837505e-155,0.0,7.444822479627319e-155,0.011639071500122666,0.0,1.1801283871834232,0.09388153988582015,0.011655544456813716,0.011628627668958225,0.09230930897260614,0,s097
0,wfpt,4.767000878658223e-05,0.6496530525939584,0.0023587638825635373,0.0,0.09079905782027069,0.00013744722417019517,0.0,1.305149582098787,-0.01311064309042033,0.0001541118777941275,3.100358107244183e-05,-0.006521143213478818,0,s098
0,wfpt,0.0015837199080120934,0.7179712915763693,9.185908280634086e-15,0.0,1.8150512486771851e-22,0.0009839438532867062,0.0,1.2741938611908263,0.03385137964944085,0.0010005943983982801,0.0015670790819829472,0.03765987434391027,0,s103
0,wfpt,0.009588843571372685,0.5612975522277581,7.45405353346484e-82,0.0,9.79806790444192e-128,0.006085718178280963,0.0,1.1837649883722219,0.07788695605780543,0.0061022836924032875,0.009572336168518714,0.08960159953651053,0,s106
0,wfpt,0.0077999622406176305,0.5971605187833142,3.436209422496264e-78,0.0,1.7803276977719651e-102,0.00590508892433772,0.0,1.1561877808845227,0.10833259604093626,0.005921938276209349,0.00778314472073971,0.10112674259916951,0,s108
0,wfpt,1.4398247461189229e-05,0.48332735833372065,0.8562493108154698,0.0,0.354673402038171,-1.6256279668835916e-05,0.0,1.2403709704394872,-0.0006604361669746567,5.515636893882458e-07,-2.408798183139993e-06,-0.003385640444526673,0,s110
0,wfpt,0.0010020712574780877,0.6681130276677079,9.22044640003465e-05,0.0,8.781148225708813e-15,0.00023815605796306816,0.0,1.2782978903593991,0.016773033945073065,0.0002548195885386795,0.0009854207369816015,0.03032297788296763,0,s111
0,wfpt,0.0067146033484291046,0.5784955383939776,1.2018981923323762e-69,0.0,6.648691319124498e-90,0.005156716831907104,0.0,1.1871270682625972,0.07787691731095059,0.005173297829643264,0.006698048039974536,0.08090016071584388,0,s112
0,wfpt,7.774692139417283e-06,0.7098377607027156,0.6482149269722802,0.0,0.5056109176146183,-1.3892848974572658e-05,0.0,1.2965285452488917,-0.0019042122216203303,3.65217783104832e-06,-9.769646702517676e-06,-0.0027304093887716785,0,s121
0,wfpt,0.009537872102626244,0.6048310110760646,1.9198984315766608e-51,0.0,4.600262681879913e-127,0.0037708793384915174,0.0,1.1839656800930314,0.08830832856689219,0.0037874834339042263,0.00952136385021951,0.10707876257641659,0,s128
0,wfpt,8.987738319143901e-06,0.619471641948397,0.6980863588032087,0.0,0.462746101306715,-1.4159713308092847e-05,0.0,1.279769505569577,-0.0015878561665489052,2.5080227407103806e-06,-7.679334121046821e-06,0.0029045392851756,0,s129
0,wfpt,0.008406093885726662,0.5940161336095642,2.6381984332312695e-56,0.0,3.7056384398075457e-112,0.004141050236982968,0.0,1.1997696876347637,0.07210018140168156,0.0041576481627778605,0.008389566769720802,0.0894056809721532,0,s142
0,wfpt,4.645485117216186e-05,0.5240477975091087,1.5859127556459327e-05,0.0,0.096406209420149,0.00029633881693702513,0.0,1.2265401254473527,0.016152748805795043,0.0003131433834385744,2.9648344312294128e-05,0.006254708092770459,0,s145
0,wfpt,3.3827074646830546e-05,0.846845547859076,0.5813308535461434,0.0,0.1559915624221526,-1.1696276392303417e-05,0.0,1.3405799689252582,0.00337420723087372,5.110925346718531e-06,1.7020355548291732e-05,0.006408219466585698,0,s149
0,wfpt,5.529643007906593e-05,0.6877422184750572,0.12947617889691496,0.0,0.06969918828562259,2.182982601117711e-05,0.0,1.2886070494404862,0.00707960228687568,3.863702923445622e-05,3.8490071822216976e-05,0.007385251908394573,0,s161
0,wfpt,0.00025796356592611147,0.6012337402038368,0.00031556069001167534,0.0,8.34196868906231e-05,0.00019958359285487948,0.0,1.2953460867776454,-0.017018852079877037,0.00021624721085533594,0.0002413006432213649,-0.016413982748662955,0,s163
0,wfpt,5.198774055692468e-08,0.750672923852232,0.005177035747274785,0.0,0.9558342732736731,0.00011555062613188838,0.0,1.3274014145386093,-0.011899422837263331,0.000132500693081683,-1.689773848778664e-05,0.00021698400801824919,0,s165
0,wfpt,0.004739598858305216,0.5703614592697068,1.0316471787769284e-45,0.0,5.988305774832969e-64,0.0033346278687644837,0.0,1.198395137196473,0.0660878522216709,0.0033512392351561227,0.004723010632011859,0.07028779919833766,0,s168
0,wfpt,0.0005313696938609169,0.5536126639674479,8.19329847815755e-20,0.0,2.4607590613056248e-08,0.0014026102037789645,0.0,1.2073837454202612,0.03151806159686564,0.0014197021573912894,0.0005142841758892791,0.02010174523527236,0,s170
0,wfpt,0.0003450245295218979,0.5650925302660612,0.0022464419775859836,0.0,5.3598837151235106e-06,0.00013893671427578358,0.0,1.2567708011611143,0.011560086985725158,0.00015560134307446294,0.0003283630578816421,0.016993947603774158,0,s173
0,wfpt,2.4158822731212837e-06,0.58149786479621,0.16099903056958065,0.0,0.7045917484302171,1.6216252626932715e-05,0.0,1.2801119664026785,-0.007211526532090579,3.302298523999436e-05,-1.4391364762333936e-05,-0.0016480504012167602,0,s179
0,wfpt,0.0027197609590101646,0.7058368417326535,2.4268773324409964e-17,0.0,2.0444754691905395e-37,0.001178733737814186,0.0,1.2578278048118272,0.04538499806919352,0.0011953810363736217,0.002703139067629756,0.05450016231899921,0,s180
0,wfpt,7.055249853560319e-06,0.6478325921779563,0.5522523272339848,0.0,0.5352074392234705,-1.1874874258799295e-05,0.0,1.2639855053417608,0.0024151477938179665,6.487444413116883e-06,-1.1293917909549478e-05,-0.0025123990140086395,0,s182
0,wfpt,0.006441938944856895,0.753482647055399,5.229230567251011e-89,0.0,1.2914938518902088e-85,0.006685453586183665,0.0,1.2382436957866836,0.073635952514701,0.006702148228890481,0.006425239928737891,0.07109724023689973,0,s184
0,wfpt,0.00010738855207748088,0.660017693136461,0.08049630840250767,0.0,0.012194978444229655,3.512866006782911e-05,0.0,1.298563322428561,-0.007591085304784612,5.2223245532334595e-05,9.029578631725155e-05,-0.010074084267092734,0,s187
0,wfpt,0.0005405265265510106,0.6899013670708886,0.6399523847767767,0.0,1.2299266288587532e-08,-1.3020275397623848e-05,0.0,1.3023687577503495,0.0024472459617489173,3.646886059693877e-06,0.0005238683133859112,0.025669153249590224,0,s190
0,wfpt,9.83016158446759e-05,0.5978667290662977,0.017960474642921852,0.0,0.015156873268776256,7.666720463694876e-05,0.0,1.2682595570038329,0.009681941661550092,9.333287127799572e-05,8.163603201871705e-05,0.009935798831000486,0,s192
0,wfpt,1.1708172354962798e-06,0.9716096870332263,0.44914939028252565,0.0,0.79615327235139,-7.498644364556384e-06,0.0,1.3492527877644673,0.003600965918523617,1.0054585381835679e-05,-1.637363746787024e-05,0.001220810203417218,0,s196
0,wfpt,0.0009314910289089928,0.6936778127086962,2.091896119927704e-06,0.0,1.5424299781173284e-13,0.0003676443254181372,0.0,1.2819899244513253,0.01787500585690091,0.00038473351860857097,0.0009144123508522117,0.026805498784970072,0,s198
0,wfpt,0.0001397229676114442,0.5411858812357719,0.13937171073246526,0.0,0.0037861872515791138,1.974894532796867e-05,0.0,1.2557675893845621,0.006359483710780368,3.641556062250473e-05,0.00012305807416435055,0.012092943274490918,0,s205
0,wfpt,2.5012550508574094e-07,0.6392791878627663,0.6845189612251555,0.0,0.9037214181873008,-1.4272988641428341e-05,0.0,1.2883964730553505,-0.001857441351189192,2.822149109182881e-06,-1.684447174388204e-05,0.0004878080127762516,0,s206
0,wfpt,0.0009236704569600684,0.5266590434085975,4.249775631916953e-05,0.0,9.61828559235211e-14,0.00026258408752477536,0.0,1.2373957109789582,0.01934426925714801,0.0002792466554994988,0.0009070186297400751,0.031150378677012883,0,s207
0,wfpt,8.827320004400896e-06,0.5146243872261125,0.18225022423997883,0.0,0.468629448463348,1.3096405444668058e-05,0.0,1.241902606826156,0.005206124622659864,2.9903472969605716e-05,-7.979819272252442e-06,0.002849539778597233,0,s209
0,wfpt,1.8670627133898776e-05,0.6651994410495095,0.27184578350378497,0.0,0.2939304451829727,3.515963487354945e-06,0.0,1.2967348689482727,-0.00429233440026712,2.0465918299183983e-05,1.7212164865609836e-06,-0.004149658030625073,0,s212
0,wfpt,0.011393633142879,0.6988192865993952,2.581905761325277e-87,0.0,1.552323801434791e-151,0.006501222635172499,0.0,1.203469880354885,0.09205764850851358,0.006517781500090747,0.011377155820853968,0.10173024453048773,0,s216
0,wfpt,6.872811671665424e-06,0.6536190928288801,0.00021800640303735192,0.0,0.53868158884035,0.00023052527328626393,0.0,1.2588995733931805,0.014275275176250124,0.0002487184469934789,-1.130954272632323e-05,0.002329860873411584,0,s218
0,wfpt,0.00011550636369639378,0.522283085944949,0.26715512431910804,0.0,0.008473831214413264,3.855366092819779e-06,0.0,1.2524053373854889,0.004430777468948099,2.0522246284793155e-05,9.884106662583214e-05,0.010259838354599149,0,s226
0,wfpt,0.0008281913585729272,0.7129499160201841,0.0006946523418497866,0.0,2.201410029603179e-12,0.00017652451041283435,0.0,1.2886330273159976,0.016863743516091934,0.00019332883115463773,0.0008113979905834956,0.029853611568975716,0,s233
0,wfpt,0.010081876857490957,0.61860762304885,5.281993389443435e-91,0.0,3.93588598894442e-133,0.006838497417717027,0.0,1.1733653576800305,0.1007142317608071,0.006855189488215285,0.010065239018855365,0.1077464409240362,0,s237
0,wfpt,1.862656214601799e-05,0.6300984450648182,0.05146667585236272,0.0,0.29044498064161955,4.6553037621133164e-05,0.0,1.2907239031497866,-0.006752879940861916,6.321976174006316e-05,1.959650358207554e-06,-0.003204263418686351,0,s238
0,wfpt,0.005031621343284498,0.7474917158037112,2.2295268624159255e-21,0.0,1.0968057691770028e-66,0.001509610935062633,0.0,1.2669775993087475,0.047713559579400475,0.001526534787823941,0.00501475690078379,0.07073759835869603,0,s244
0,wfpt,0.02684775108567128,0.6081527794928429,0.0,0.0,0.0,0.027693667877532357,0.0,1.1087170069438788,0.15507402196883585,0.027709873253157435,0.026831531340864467,0.15212763178493385,0,s254
0,wfpt,8.729269251883665e-07,0.6326541862736361,0.003194627556111033,0.0,0.8250206682589981,0.00013738384886119448,0.0,1.2645815474380964,0.01032342993920954,0.0001552407705504022,-1.6984838121292256e-05,0.0008122853140814441,0,s259
0,wfpt,9.978622199757758e-06,0.802175855707138,0.5707799916553672,0.0,0.47132581677773633,-1.3067580885373076e-05,0.0,1.3174642565835715,-0.002305931909148992,6.1886208320149905e-06,-9.252694800565564e-06,-0.002451623568353677,0,s262
0,wfpt,0.00026813967792482796,0.6446456637848709,0.0009304892926479961,0.0,6.959999519626792e-05,0.0001688239199241215,0.0,1.2741254462747127,0.012406026144231832,0.0001857704982742847,0.00025119449570976116,0.01212799132667294,0,s265
0,wfpt,0.00010111884253705128,0.833814246755881,0.634451666207209,0.0,0.013771631268981146,-1.289913984736657e-05,0.0,1.338485236917861,0.002186956803484269,3.768019591010585e-06,8.445330566642095e-05,0.008956091149468635,0,s269
0,wfpt,0.001971047346426391,0.7089343453288195,4.799332288121028e-28,0.0,1.4354757328592352e-27,0.0019905648471003623,0.0,1.264015325255196,0.04112021799932486,0.0020071986149158283,0.001954412976069797,0.040678301101388065,0,s273
0,wfpt,1.2144831581517579e-06,0.5358753207241578,0.44664930545875103,0.0,0.788075984265246,-7.074136219697991e-06,0.0,1.2481998209426797,-0.0032503160553130246,9.734965409680107e-06,-1.5592784069484722e-05,-0.0011047858273845323,0,s275
0,wfpt,2.5357698583361454e-05,0.6049897883465157,0.007231899229891697,0.0,0.21933163509788003,0.00010444374542073476,0.0,1.289070195518159,-0.010187480799602125,0.00012124899519383447,8.550837137577538e-06,-0.004687539663028409,0,s277
0,wfpt,0.032834955503115326,0.7291630775369433,0.0,0.0,0.0,0.03407144302640064,0.0,1.135334869282791,0.15915799953499543,0.034087677392641624,0.03281870008201726,0.15362028967976432,0,s284
0,wfpt,6.343341548809001e-06,0.8874401198432479,0.10476541958823844,0.0,0.5458923882866293,2.837630339758146e-05,0.0,1.3576957441608035,-0.008624712804622575,4.576862662031278e-05,-1.1048457412288215e-05,0.002839990259962991,0,s285
0,wfpt,0.00027773889570859023,0.713904117532048,0.7019974268558202,0.0,5.1606140866365705e-05,-1.4469659467497564e-05,0.0,1.305971427352007,0.0015407605805954835,2.4817495074547224e-06,0.0002607938761977069,0.015735678141163435,0,s286
0,wfpt,4.830196944638487e-07,0.6043659121582923,0.6400123569152776,0.0,0.8653842999492276,-1.31310108164584e-05,0.0,1.2750879215420967,-0.002396192193458292,3.676215036163555e-06,-1.6324259827227294e-05,-0.0007732383610246489,0,s291
0,wfpt,0.0060927556967884655,0.5800050420602116,1.7101556542279766e-46,0.0,9.945487776915121e-82,0.003394044449136935,0.0,1.20588345508855,0.06216651497818437,0.003410654825235837,0.00607619002386095,0.07210124529504473,0,s294
0,wfpt,3.0166335884818096e-07,0.5374803843733323,0.6826107542787877,0.0,0.8956755372417227,-1.4610935083592125e-05,0.0,1.250852654082439,-0.0019404682845160556,2.9334886947340877e-06,-1.724280659343158e-05,-0.0005864151529134428,0,s295
0,wfpt,2.7309467518832342e-05,0.47603742529608006,0.3731272104050609,0.0,0.20052835549482692,-3.446148078900535e-06,0.0,1.237761426508798,0.004366439155292376,1.322085380695004e-05,1.0642700451035658e-05,0.005886761056705088,0,s301
0,wfpt,5.181559326050689e-08,0.6379808814098978,0.3458240887082362,0.0,0.9557211265134029,-1.8700299515561625e-06,0.0,1.2914586779322699,-0.004261238474135946,1.493700663779407e-05,-1.6755471175633474e-05,-0.0002235138421011664,0,s305
0,wfpt,0.00142967825652629,0.5997011099819367,5.784323082465967e-07,0.0,2.8034950251696487e-20,0.00040301548347609906,0.0,1.2561225317945102,0.020640833989643056,0.0004198159975189464,0.0014128949979000938,0.03618441596746164,0,s307
0,wfpt,0.0007601827132611705,0.7983408606604605,9.887167092519003e-07,0.0,1.430993443868039e-11,0.00038244261858921824,0.0,1.308225084015405,0.02217063088379612,0.0003991031888884722,0.0007435281611546385,0.026151787320206975,0,s313
0,wfpt,6.298894650935694e-05,0.7279357343732308,0.4318122134698611,0.0,0.060364754880968804,-6.822553489493899e-06,0.0,1.3151537807789886,-0.0035095691982811525,1.1035348981169868e-05,4.5132290717009305e-05,0.007578496012762767,0,s314
0,wfpt,0.019262095112417055,0.7126989349906139,2.5375697452884508e-250,0.0,1.56525551912876e-251,0.019152929710105515,0.0,1.1795984605929397,0.11635529636137892,0.019169554518497,0.019245471872563313,0.11522292921828867,0,s326
0,wfpt,0.00116136017163615,0.6638975648292552,8.148352021405489e-05,0.0,4.006292423427817e-16,0.00025477824429720464,0.0,1.2804799071671928,0.01580514518231707,0.00027231794186666214,0.0011438360718460938,0.03141346735548153,0,s328
0,wfpt,1.8836591967441585e-05,0.5075163565449887,0.9535076187300694,0.0,0.2877414113396071,-1.6610842628717037e-05,0.0,1.2441121063273077,0.00023152761166544533,5.665646862773599e-08,2.1696836802753694e-06,-0.004120268341292917,0,s329
0,wfpt,3.7335951812433876e-06,0.7460988046163468,0.15014176637103477,0.0,0.6360037551968838,1.784888463740586e-05,0.0,1.3229553269574073,-0.006444411494933466,3.4516642802628894e-05,-1.2933564830897026e-05,0.0017930781239561058,0,s334
0,wfpt,1.7124273954394198e-06,0.4924214988756245,0.8150717342549133,0.0,0.748564263446938,-1.575570350276223e-05,0.0,1.2382724263548988,-0.0009865012359721991,9.117813418724197e-07,-1.4954766303976186e-05,-0.001296005739189828,0,s336
0,wfpt,1.3660459270314895e-05,0.6646644881439695,0.37559532363186865,0.0,0.3693237801066812,-3.642895208599839e-06,0.0,1.2863209272777545,0.0034312002084918337,1.3307180946053876e-05,-3.289036297982051e-06,0.00332478134988267,0,s339
0,wfpt,1.736640950922297e-05,0.8116746103727666,0.2056479020179451,0.0,0.3262311530689346,1.0846394969954432e-05,0.0,1.3203416746845602,0.004808474565007451,2.886843893723512e-05,-6.519449105013564e-07,0.0037508290109920135,0,s346
0,wfpt,3.136160761396667e-05,0.5556765485684945,0.45825423418045563,0.0,0.17193775602904746,-7.560478430868045e-06,0.0,1.2573585997194292,0.003204868725216272,9.246653797756466e-06,1.4554847077685729e-05,0.005688560882409514,0,s357
0,wfpt,0.0001410249091892135,0.7184561893053947,0.006360617750800655,0.0,0.004404233669575135,0.0001121086646198588,0.0,1.3078014093295967,-0.01120505067422348,0.0001295013465473227,0.00012363545259774789,-0.011431697323990575,0,s359
0,wfpt,5.526600052152553e-06,0.5116051277201139,0.40574008140680395,0.0,0.5647283833208216,-5.145981564869118e-06,0.0,1.256088701719566,-0.003763161601024998,1.1521604247555217e-05,-1.1140530075559596e-05,-0.0024129032918157062,0,s365
0,wfpt,0.0014870953995484992,0.6038821405519892,3.878865809176872e-10,0.0,4.9708792065473666e-21,0.0006413828395346322,0.0,1.2450203390254884,0.03209556708164597,0.0006581790649696773,0.0014703131059488062,0.04206227915197155,0,s368
0,wfpt,3.225391369099384e-05,0.6203269114559342,0.24176497694373614,0.0,0.16419225128100773,6.1717332535682345e-06,0.0,1.2856473088825877,-0.006072621840162468,2.2838574838757175e-05,1.558722903338694e-05,-0.006615088402061763,0,s369
0,wfpt,0.005825147472113157,0.7523792572593571,1.1221873644058197e-70,0.0,3.2713966529733186e-78,0.005235101248098339,0.0,1.235853922738529,0.07425275256471078,0.005251680939405756,0.005808577338899834,0.0699280757673268,0,s372
0,wfpt,3.9624653658698605e-05,0.34334496552320015,0.14248915167974896,0.0,0.13632791022507454,2.060488931743265e-05,0.0,1.1768114887211234,0.004116434157297323,3.850770002900017e-05,2.17675806319928e-05,0.004698638181072555,0,s373
0,wfpt,8.127698052473598e-06,0.5075674409045886,0.10637788383896325,0.0,0.484980351968168,2.6788088577367475e-05,0.0,1.2402597000454931,0.006985739260095276,4.3454586550972785e-05,-8.539388722139662e-06,0.002896681267021889,0,s374
0,wfpt,0.000568209945640552,0.5635949347824287,0.0008432469450966258,0.0,5.232798953645274e-09,0.00016905207549322565,0.0,1.2512497817917698,0.01612737172020917,0.00018571620236085273,0.0005515521938811441,0.024929395862210407,0,s376
0,wfpt,2.4657495197755175e-05,0.6136176282189046,0.5780499733269951,0.0,0.23377214977548083,-1.2013690585011005e-05,0.0,1.270339911314992,-0.002531555734938464,5.382360796946095e-06,7.266014754869765e-06,-0.004953967080197592,0,s380
0,wfpt,0.0006664697308130796,0.7052726516373733,0.04464730139177145,0.0,3.01248394979558e-10,5.095763731421954e-05,0.0,1.297217102746311,0.010043375654167484,6.776378602868505e-05,0.0006496736447216822,0.026398318547105504,0,s383
0,wfpt,3.946760382644854e-05,0.7709367015034512,0.04019247073733655,0.0,0.1371070492576041,5.73180406924223e-05,0.0,1.3351355200010784,-0.010969649172770574,7.517447887817053e-05,2.161052799509733e-05,-0.006682257235600397,0,s384
0,wfpt,6.029894978221151e-06,0.7258936676090803,0.06265354860369292,0.0,0.5594398472838957,4.36986649764437e-05,0.0,1.2856956934072024,0.006583392558949703,6.142021712141066e-05,-1.1669739877984142e-05,-0.002036070221318682,0,s388
0,wfpt,6.814872608007505e-06,0.6833534183169949,0.44046403877538587,0.0,0.5225401929471765,-6.7490318913510094e-06,0.0,1.2924167262224215,0.0029274168526717895,9.918580639811658e-06,-9.852236047880325e-06,0.0024272955923689008,0,s391
0,wfpt,6.186115379169799e-06,0.5337135465777276,0.29675051745720793,0.0,0.5423766688135894,1.4793409834901183e-06,0.0,1.2614437682349902,-0.004357678944238785,1.8146260776563672e-05,-1.0481003756224183e-05,-0.002467327707586783,0,s396
0,wfpt,5.4263099875662135e-05,0.6373806110840563,0.16067657770208654,0.0,0.07236224388014492,1.626716957625618e-05,0.0,1.280606776164884,0.005737392021016315,3.307390133355792e-05,3.7456724251372364e-05,0.006998781823683197,0,s397
0,wfpt,2.279417407879958e-05,0.6809178195450168,0.5196617353733864,0.0,0.26946955410183143,-1.0947645993741872e-05,0.0,1.270709395785323,-0.0026372427463377647,7.752536287042311e-06,4.102312591847124e-06,-0.004604484139246192,0,s402
