,index,slope_val,slope_pval,log_rsq,log_int_pval,int_pval,log_slope_val,rsq,log_rsq_adj,log_int_val,int_val,rsq_adj,log_slope_pval,subj_id,sub_id
0,wfpt,-0.005282867924506503,0.10951567032423579,1.1294509911996542e-05,0.0,0.0,-0.0032158792758162497,3.0490877074629275e-05,-6.104009846463754e-07,1.3007684709961882,0.6905154563089455,1.858619471173384e-05,0.3300463556620936,0,s083
0,wfpt,0.05206252753111584,1.02919167678896e-36,0.0013724078121973848,0.0,0.0,0.042525424901435446,0.002269676132537146,0.0013582424799584158,1.2294193880272366,0.584829301781616,0.0022555235278695074,7.60107717601106e-23,0,s084
0,wfpt,0.07825081301716079,1.1928541424922111e-117,0.003988108918444144,0.0,0.0,0.07089871165022371,0.006310204042638601,0.003976251351703541,1.1875382692920582,0.5464034540998071,0.006298374120545791,5.621546104888231e-75,0,s085
0,wfpt,0.05126223503201016,9.480440434442406e-47,0.0008399572843228453,0.0,0.0,0.03327360011758983,0.0024958013619252872,0.0008278458130849264,1.2558181192450992,0.6414902304201116,0.002483710108820536,8.360376911187094e-17,0,s086
0,wfpt,0.02053776671221006,9.199310176910923e-07,9.724814974609863e-05,0.0,0.0,0.013488383393929632,0.0002884558243583246,8.527283623971371e-05,1.2762033844426037,0.642108336533824,0.0002764829442393202,0.004377291885105888,0,s089
0,wfpt,-0.010698697773670173,0.003459163922996221,0.0001826650366787419,0.0,0.0,-0.0142297107241535,0.00010236817917486096,0.00017069088957377687,1.294196958216604,0.59819233208522,9.039307040792366e-05,9.400403585102899e-05,0,s091
0,wfpt,0.035573160851325614,6.379599193560022e-14,0.0004456705702262642,0.0,0.0,0.03112780505336296,0.0007350566589311436,0.0004326041589549634,1.2318860658662865,0.5509223863738122,0.0007219940305833727,5.23436322468573e-09,0,s092
0,wfpt,0.029417973738886175,9.993004525190022e-21,0.0006006704522301121,0.0,0.0,0.025410353505269982,0.001082219250455596,0.0005882552452740608,1.3273996716838807,0.8886672986090143,0.0010698100256207876,3.5346708036782977e-12,0,s093
0,wfpt,0.0122014075244877,0.0019347835931182095,5.7890176258679205e-05,0.0,0.0,0.009092164885811022,0.00011440639934501284,4.5985820085636675e-05,1.264477917089224,0.5810411110237266,0.00010250271600020788,0.027442229432801602,0,s094
0,wfpt,0.1343850275642458,0.0,0.02147252774241193,0.0,0.0,0.13466319027956555,0.0210735885917519,0.021460878328470434,1.1355173695431517,0.6204607970918142,0.021061934428421747,0.0,0,s097
0,wfpt,0.011366309111098054,0.00012911704869129835,9.12714434175843e-06,0.0,0.0,0.002521776017621699,0.00017762149109135095,-2.9958674403474106e-06,1.2787760937976538,0.6114793997221311,0.0001655021381554711,0.38556920781878956,0,s098
0,wfpt,0.052763810252683174,7.903914523564624e-46,0.0016862740647977104,0.0,0.0,0.053047798944401175,0.002415519255673404,0.0016743179254178342,1.2681187130906948,0.7802878005775729,0.002403571849978081,1.676332155952688e-32,0,s103
0,wfpt,0.020520297768101284,1.2322741284515065e-10,0.0007652647105808041,0.0,0.0,0.025519348551084314,0.0004929065152751155,0.0007533687757337315,1.1756030403365827,0.358086827787541,0.0004810073379913904,1.065786773752116e-15,0,s106
0,wfpt,0.001775365251187079,0.6832267600183777,1.9965665412069455e-06,0.0,0.0,-0.0021914916981619625,1.9823921434403147e-06,-9.908455047780151e-06,1.2843013588674985,0.6134520645318493,-9.92262961418966e-06,0.6821579715647328,0,s108
0,wfpt,0.025166221402107114,6.089538736671469e-15,0.00037158203098530684,0.0,0.0,0.020409500477304943,0.0007244309516565295,0.000359681409328072,1.2329235439957937,0.510752297958438,0.0007125345306816522,2.3064604785541857e-08,0,s110
0,wfpt,0.027953674852568364,3.029066349873983e-16,0.0003766166854273223,0.0,0.0,0.019629386273695593,0.000799515694295927,0.00036464486115228567,1.262953000405601,0.6161110582616122,0.0007875489348009301,2.0438194354151853e-08,0,s111
0,wfpt,0.04147375816059573,1.7159329468318302e-33,0.00146769930745827,0.0,0.0,0.04194447057951883,0.001730050814070072,0.0014558117351268773,1.212598612874986,0.5251755765933609,0.0017181663650452927,1.1551368851947513e-28,0,s112
0,wfpt,-0.03899971013072529,3.916233761538997e-26,0.0010079597525046724,0.0,0.0,-0.03892049503270317,0.00133032304886882,0.0009960667069530693,1.358917437522023,0.7375625468167665,0.0013184338410668905,3.4570867513616664e-20,0,s121
0,wfpt,-0.017016184704200833,6.042124765734016e-07,0.00012138897177804697,0.0,0.0,-0.011377617672100923,0.0002963787134574458,0.00010948537156107996,1.2922127234822547,0.6119975330073218,0.0002844771965012649,0.001406701457870998,0,s128
0,wfpt,0.07083735635688558,1.6140572551018105e-80,0.003448820381460216,0.0,0.0,0.07256282843944806,0.00428982698423519,0.0034369563944650627,1.2042234360390713,0.6217484957821842,0.004277973009461866,4.513417475125434e-65,0,s129
0,wfpt,0.008812070575320213,0.01005943355509473,3.667070422197494e-05,0.0,0.0,0.0065920918501497505,7.886044398452974e-05,2.4766095430228674e-05,1.2814600394105187,0.6299485462038915,6.695633746345298e-05,0.07924571489666649,0,s142
0,wfpt,-0.005062380815225306,0.09406952427694158,4.4175915142385946e-05,0.0,0.0,-0.0060059739881927025,3.3373255470703356e-05,3.227125397498032e-05,1.2750933910672722,0.5726180085631271,2.1468607422581165e-05,0.05406457616558495,0,s145
0,wfpt,0.0668805039098956,4.0642377864322004e-69,0.0016859096328601941,0.0,0.0,0.050562965255844056,0.0036690964156579353,0.0016740246583326623,1.227647734068627,0.6074370277179646,0.0036572350510589713,1.1131320182563507e-32,0,s149
0,wfpt,0.07090307194699573,7.18423655587703e-109,0.0036345636424593986,0.0,0.0,0.06384569146514507,0.005832703956154428,0.0036227018667461808,1.1807518054378925,0.4965384918660295,0.005820868349401431,1.7506667673042173e-68,0,s161
0,wfpt,0.007118272830531552,0.034870376957399224,1.1664127437138738e-05,0.0,0.0,-0.00367059424451463,5.299435345318404e-05,-2.40779059135221e-07,1.2911462847091535,0.6241651156443242,4.1089938995209074e-05,0.3222572608323102,0,s163
0,wfpt,0.07880031195090437,4.411900495905605e-107,0.0039254502096972566,0.0,0.0,0.07389212017462432,0.005735429170323658,0.003913591897001911,1.2018811143794765,0.6114515687622197,0.005723592405509903,7.956187249122206e-74,0,s165
0,wfpt,0.002544319146087843,0.426788336698538,1.1731288053873357e-05,0.0,0.0,0.0032765242275321627,7.518615249391125e-06,-1.73617642706958e-07,1.2500179942900198,0.512963443943786,-4.386340599404903e-06,0.32086811818871763,0,s168
0,wfpt,0.0012524800307364163,0.7040610365008537,1.9351404589862398e-08,0.0,0.0,0.00013561465897113725,1.7176883445602087e-06,-1.1885835454972238e-05,1.2633100918556863,0.5534284334635328,-1.0187336564548843e-05,0.9678405019308622,0,s170
0,wfpt,0.0012456740766680404,0.706573717166826,7.96263707192324e-08,0.0,0.0,-0.00026899966159757427,1.6872318585603452e-06,-1.1825418039457247e-05,1.2529419306513723,0.5064207761767389,-1.0217793413147547e-05,0.934819482387775,0,s173
0,wfpt,0.045589663812058916,8.984637564052598e-32,0.0014470070075894848,0.0,0.0,0.04851404144929786,0.001636616510399036,0.001435119188915368,1.2364424170577262,0.6431234136566286,0.0016247309490345918,2.7774437578676076e-28,0,s179
0,wfpt,-0.023006234114572623,1.4646596311049822e-09,0.00044677095864953387,0.0,0.0,-0.025613733862800546,0.0004354040698593131,0.0004348712321198267,1.2861862579749745,0.5243600005362128,0.00042350420800629784,8.973989895037557e-10,0,s180
0,wfpt,0.011843685243478976,4.598147855962062e-05,0.0001925942458589347,0.0,0.0,0.011687502056375532,0.00019768848702073072,0.0001806913516395614,1.251847669267541,0.5540488586090871,0.00018578579515293736,5.763552816355965e-05,0,s182
0,wfpt,0.04948777095231033,6.2828426726593535e-34,0.0014830738595273951,0.0,0.0,0.04981758194246551,0.0017537719044332656,0.001471186470230812,1.2247258520021749,0.6013904174339914,0.0017418877378091446,6.019502032206272e-29,0,s184
0,wfpt,-0.016018009258186517,4.746545166179821e-06,8.617791528164886e-07,0.0,0.0,-0.001046043594668731,0.00024922555520101586,-1.1043539412725067e-05,1.281907299778545,0.6296675820862114,0.00023732347688432132,0.7878944960889279,0,s187
0,wfpt,0.11815831592511325,3.588183933253846e-213,0.009122379730311492,0.0,0.0,0.11986638799598315,0.011493473742630766,0.009110583287297747,1.117928714109963,0.497041772119894,0.011481705527598751,2.0137040552299883e-169,0,s190
0,wfpt,-0.0006201425758337918,0.8604089046339303,5.281472777340923e-06,0.0,0.0,-0.0025276055761177104,3.725956471134495e-07,-6.766946684777508e-06,1.2681883648597767,0.563021784246065,-1.1675882959583106e-05,0.5079198229513895,0,s192
0,wfpt,0.03599071106538447,9.070529261104477e-31,0.001233061118931511,0.0,0.0,0.02827603804303641,0.0015915171893344793,0.0012210995517216716,1.2720893171396808,0.6817829511135058,0.0015795599151144923,3.316061180547197e-24,0,s196
0,wfpt,0.02439872919672928,9.011470830921092e-14,0.0001304746376076249,0.0,0.0,0.011646642764754607,0.0006613679386024973,0.00011857114555591242,1.2854716374697448,0.6665004551119905,0.0006494707668596167,0.0009308683485796513,0,s198
0,wfpt,0.01103850283251911,0.0006821761276540066,0.00024857935155053745,0.0,0.0,0.01482113166913358,0.00013734217430605433,0.0002366772655407745,1.1967433240063647,0.3829406573056786,0.0001254387640127197,4.883000799994401e-06,0,s205
0,wfpt,-0.003852101327778814,0.233706162157375,9.858192249190267e-07,0.0,0.0,-0.0008912717310626244,1.7401143393547258e-05,-1.1284408439227178e-05,1.2661355118849187,0.5680406476199862,5.1311171492818275e-06,0.7768346908830255,0,s206
0,wfpt,0.022747530250158146,4.205670513273296e-10,0.00012507050712295964,0.0,0.0,0.012554094675129912,0.0004643699615066721,0.00011316695073482208,1.2514463920045211,0.5475421047196046,0.00045247044449392426,0.0011897035917529972,0,s207
0,wfpt,-0.016861900638061336,2.4109598340122214e-07,7.349256981048491e-05,0.0,0.0,-0.008610315616816355,0.00031748228030670234,6.158811593848235e-05,1.2698970729401091,0.5436517753534542,0.00030558101458944,0.01296945216746608,0,s209
0,wfpt,-0.021742803159647127,2.8775981219678476e-21,0.0008522494962206473,0.0,0.0,-0.023411011107260342,0.0010991312418848764,0.0008399862528881696,1.3226815412346515,0.6862400702781558,0.00108687448872824,7.773500905483987e-17,0,s212
0,wfpt,0.00630425831473208,0.04778450981249642,1.0191265001679994e-05,0.0,0.0,0.0033614729119645706,4.7199688789523186e-05,-1.8570953048691052e-06,1.328045928920728,0.7961927686944121,3.515177437829475e-05,0.3577279222408398,0,s216
0,wfpt,-0.0003635902670069673,0.9241119736226902,5.132171729371748e-06,0.0,0.0,-0.0028463797844697075,1.0932364435944919e-07,-6.916249531530028e-06,1.2994868443663732,0.6789921382538595,-1.193915813435531e-05,0.5139787355707464,0,s218
0,wfpt,0.05886770765882141,1.3490545666962204e-73,0.002191197727133387,0.0,0.0,0.04797643809594965,0.00393634982307467,0.002179247634888304,1.2007485428429985,0.505237882143863,0.003924420631355341,9.895465826683641e-42,0,s226
0,wfpt,0.016431518807088846,3.962209533697547e-07,8.116337111263583e-05,0.0,0.0,0.008880542116866962,0.0003060652626067917,6.925929200807257e-05,1.293720525821025,0.6853274864547152,0.00029416386096947633,0.009025383684488008,0,s233
0,wfpt,0.013793500702279146,0.0005831626994440278,3.535389322195659e-05,0.0,0.0,0.007514007677129675,0.0001408153373403387,2.344926875341713e-05,1.241561113183806,0.494849160404205,0.00012891196839515118,0.08483805045116234,0,s237
0,wfpt,0.009550428827046719,0.004793167775497272,1.8052598181217405e-05,0.0,0.0,0.004314623255903288,9.471106493430526e-05,6.147484278073989e-06,1.2625650719492192,0.5665289606605648,8.280714711561554e-05,0.21817257785559183,0,s238
0,wfpt,0.030587823397520947,7.911770570932398e-20,0.0003816788062972476,0.0,0.0,0.02158333017727438,0.0009944095158520572,0.0003697070426478266,1.2654406650595869,0.6294870177697671,0.0009824450904707405,1.643935684607162e-08,0,s244
0,wfpt,0.14768858401206464,0.0,0.020379672664113224,0.0,0.0,0.14760266758243168,0.02257199468473825,0.020367940403132834,1.0960024225796443,0.5306928727894085,0.022560288679740248,0.0,0,s254
0,wfpt,0.0003819004861816463,0.9086956799070871,3.245245926075668e-05,0.0,0.0,0.005261026816846731,1.6039994721328554e-07,2.0257435631498844e-05,1.256064786428949,0.559741220879822,-1.2035017497247225e-05,0.10283194520576121,0,s259
0,wfpt,-0.02253597507984903,2.846732939927377e-11,0.0004602483475224517,0.0,0.0,-0.022582967676882518,0.0005301694059887119,0.00044827723810814124,1.329105440900924,0.6966681214166968,0.0005181994207124063,5.653518981732551e-10,0,s262
0,wfpt,-0.0008354649410117682,0.7438567659459363,6.699711523228125e-06,0.0,0.0,-0.0018950178551727362,1.2863722206324368e-06,-5.353192646939675e-06,1.2415860175290414,0.4879559034735691,-1.0762095376426473e-05,0.455935780587591,0,s265
0,wfpt,0.02138773856809982,8.798535015741732e-08,8.698611397450762e-05,0.0,0.0,0.012717614985909731,0.0003406879869213286,7.508210418993855e-05,1.2623608312517702,0.5844438504873617,0.00032878699746907714,0.0068689029881588105,0,s269
0,wfpt,0.056220166837577606,9.55619644535275e-45,0.0013897067574666355,0.0,0.0,0.04976718712836187,0.0023422462308421155,0.0013778182566304142,1.2270772158050383,0.6080686107525501,0.0023303690700315904,3.1543856443996494e-27,0,s273
0,wfpt,0.007134948570683426,0.03362905376629145,8.372781357190995e-05,0.0,0.0,0.009191691513845452,5.405362763633015e-05,7.175233813949689e-05,1.263094212722746,0.5999688743598937,4.207794023813882e-05,0.008190812113784213,0,s275
0,wfpt,-0.014121155915363226,0.0005497622238892239,0.0003164515395622791,0.0,0.0,-0.024935507486082642,0.0001421229659757106,0.00030455026157405474,1.2888973265353454,0.5306063498218963,0.0001302196125978483,2.5214918442943294e-07,0,s277
0,wfpt,0.07609313108808709,2.888420046226541e-96,0.0031590559187189005,0.0,0.0,0.07068159683977304,0.005146945493103128,0.0031471884820647444,1.1758499743760524,0.5073406854749187,0.005135101722364532,9.467425100761607e-60,0,s284
0,wfpt,0.12412840553102929,0.0,0.019503447783736028,0.0,0.0,0.12419501628067353,0.01945705313116619,0.019491774927808292,1.164564422901385,0.6847087013241049,0.01944537972290805,0.0,0,s285
0,wfpt,0.009845114559389218,0.042519238175507255,4.143910473208834e-06,0.0,0.0,-0.003895899952143154,4.927468755155928e-05,-7.83237466039921e-06,1.317157509675611,0.7219611511720055,3.729894291915059e-05,0.556382288203561,0,s286
0,wfpt,-0.00994883997021627,0.0005757357611677767,2.8942647859464543e-06,0.0,0.0,-0.0013942338146435973,0.00016236000567892983,-1.080958197352544e-05,1.2892980864161971,0.6590406286635079,0.00014866322439732738,0.6458291429763094,0,s291
0,wfpt,0.01701098882847229,4.880834773195452e-07,0.00015561334010483208,0.0,0.0,0.012849500032661956,0.00030127723013506635,0.00014371014733050025,1.2349247460969757,0.49261518735604487,0.00028937577149601434,0.0002997191206527975,0,s294
0,wfpt,-0.01057859094915796,0.00016988669363865536,0.00026702918359577943,0.0,0.0,-0.01766392354131424,0.00016930684605553914,0.0002550559034681932,1.3162882226896366,0.6682508274760297,0.00015733253896843546,2.333305615501861e-06,0,s295
0,wfpt,-0.0043141915252446345,0.2783904629086983,3.212715859590709e-05,0.0,0.0,-0.006926305823270487,1.3987586549801811e-05,2.0222495712984845e-05,1.2821492678247308,0.585835637519718,2.082707714512466e-06,0.10043361120897301,0,s301
0,wfpt,0.050751942090568124,5.671596624346116e-44,0.0016389541298470478,0.0,0.0,0.049431915824296006,0.0023139131518995493,0.0016269974237478335,1.2161950236925454,0.5702189077693495,0.0023019645293355095,1.229867697105753e-31,0,s305
0,wfpt,0.007401166606423296,0.014154258489895778,0.0004962427603597552,0.0,0.0,0.0193621509913763,7.165196005054497e-05,0.0004843436227941478,1.2323111880635054,0.5268146314899269,5.974776771222601e-05,1.0676349676606292e-10,0,s307
0,wfpt,0.03957770233993588,2.1372261431223846e-30,0.0006315621669168436,0.0,0.0,0.027776792097091774,0.0015618271063874145,0.000619664640334916,1.2560695224013314,0.622124996871511,0.0015499406546517491,3.224610499034226e-13,0,s313
0,wfpt,0.04528435144896714,4.2334763386973115e-36,0.0011389359809009791,0.0,0.0,0.038216616115099813,0.001883039822578203,0.0011269732864169768,1.2670746639751447,0.7047372780450393,0.0018710860397309625,1.7626911856648521e-22,0,s314
0,wfpt,0.02742969842706998,5.860274371703409e-18,0.000497196206032946,0.0,0.0,0.020704038719222183,0.0009089729892631793,0.0004850067014926518,1.2889420613343292,0.7185259190902591,0.0008967886551694004,1.7049976525441244e-10,0,s326
0,wfpt,-0.0014237237680773378,0.657623486912152,2.9431448862915488e-05,0.0,0.0,-0.004933645351665877,2.338439347715493e-06,1.7526753887442403e-05,1.259919007744692,0.5148306156135365,-9.566578171193996e-06,0.11587530115734765,0,s328
0,wfpt,0.06126640538486937,5.959123418945867e-84,0.005647203569583259,0.0,0.0,0.06843676210630328,0.004476698326724149,0.005635365754439681,1.1202564275572167,0.3307599523412067,0.004464846576662573,1.846792893810627e-105,0,s329
0,wfpt,0.007170834078289079,0.012756734253425692,0.00017283002940393644,0.0,0.0,0.01081079699397784,7.38391961290219e-05,0.0001609268998878921,1.2704222871952644,0.6205356997751901,6.193502982976273e-05,0.00013879928265611997,0,s334
0,wfpt,-0.004320037866033326,0.2542012403438644,1.4095082854881369e-05,0.0,0.0,-0.004733975736380451,1.5663790156494883e-05,2.0467695833747968e-06,1.2542688756419824,0.5066760169723363,3.6154957855361047e-06,0.2794290049479485,0,s336
0,wfpt,0.17205265030839062,0.0,0.020310194759202593,0.0,0.0,0.164882227618771,0.02624563991961859,0.020298461666131584,1.0785957312224252,0.5323750305138878,0.026233977911425788,0.0,0,s339
0,wfpt,-0.0023219607982502225,0.47031670346106424,2.82845713983626e-06,0.0,0.0,0.0014844837339218972,6.205305911666237e-06,-9.076979749611525e-06,1.2742997604238444,0.6073922481743855,-5.699665572178603e-06,0.6259629596103238,0,s346
0,wfpt,0.002506377967459882,0.49068359289938446,7.08866982923606e-05,0.0,0.0,0.009128342968842115,5.65523475515306e-06,5.89824968435515e-05,1.2464172353791905,0.5369236730662382,-6.2497432771202455e-06,0.014679628401322399,0,s357
0,wfpt,0.033253350314058294,3.107526093141999e-21,0.00041517073528274384,0.0,0.0,0.023072138671413375,0.001064626881698949,0.0004032706325509672,1.2749211734454782,0.6743028887968618,0.0010527345107720354,3.505663570712976e-09,0,s359
0,wfpt,0.1129040413969713,1.3941577342615436e-308,0.016974350741071453,0.0,0.0,0.11545590586424426,0.01664638511398664,0.01696264777612877,1.138495173971528,0.553341829578938,0.0166346782445983,0.0,0,s365
0,wfpt,0.03577698375200322,3.931743072610245e-23,0.00019984830961583544,0.0,0.0,0.017535044180465365,0.001167484342909364,0.00018794564346080733,1.2667786270597203,0.618993825627453,0.0011555931965052668,4.178717806046619e-05,0,s368
0,wfpt,-0.007628598596173451,0.028732137353448116,6.91481812348238e-05,0.0,0.0,-0.008665981277627851,5.694759059382548e-05,5.7243959088904006e-05,1.2983859656551835,0.6372900373195025,4.504322319931475e-05,0.015949117454442784,0,s369
0,wfpt,0.013007035763658557,0.0007109297932956241,4.267104146693512e-07,0.0,0.0,-0.0009009225008383311,0.0001372456208849071,-1.154961923743869e-05,1.294590722157531,0.6450330120861887,0.0001252709298218413,0.8502831599264025,0,s372
0,wfpt,-0.0003015092706197121,0.9342636359950856,9.713727083360268e-06,0.0,0.0,-0.003585340365806145,8.147833940874705e-08,-2.262778213690808e-06,1.298551424221643,0.6656634160789474,-1.1894855447280861e-05,0.36780809846314266,0,s373
0,wfpt,-0.01638193356497736,6.509045809654645e-06,0.0001767768997462671,0.0,0.0,-0.014172217583275665,0.00024202978974219302,0.00016487381721841388,1.2716531590921127,0.5238916163699705,0.00023012762575957968,0.00011641094203781927,0,s374
0,wfpt,0.05836753270929488,1.0737528578279875e-67,0.0057548409752343765,0.0,0.0,0.0755811842832865,0.003591674064114425,0.005743004441518984,1.1495699722698074,0.46306512613528067,0.003579811777798869,1.939898655167431e-107,0,s376
0,wfpt,0.06063348292477634,6.887759711178736e-127,0.005243869211332797,0.0,0.0,0.0615933768846878,0.006812477238789305,0.005232026594475414,1.1876971610284057,0.5173144824154793,0.006800653296281656,4.780931392955434e-98,0,s380
0,wfpt,0.16054093887947007,0.0,0.029202563358134204,0.0,0.0,0.16282843790516655,0.028269266711242858,0.029191005970617412,1.089922011702264,0.5686943204179311,0.02825769821278712,0.0,0,s383
0,wfpt,-0.010022788994962393,0.004001293083360514,0.00020130899426473725,0.0,0.0,-0.01686145801575664,0.00010040076684336707,0.0001891897815539112,1.348387895118809,0.788817718647391,8.828047787601268e-05,4.593352427286522e-05,0,s384
0,wfpt,0.038785525148126575,3.8455912915779776e-32,0.000895998910533824,0.0,0.0,0.03201549692853263,0.001666557722603823,0.0008840331632484766,1.271363656112638,0.6986669323241106,0.0016546013470943866,5.0882094107198485e-18,0,s388
0,wfpt,0.0019500467490428768,0.6031951456619867,1.7737121046357274e-06,0.0,0.0,-0.0016577161624553825,3.2168015566824693e-06,-1.0131312137451332e-05,1.2690750019240142,0.5568015748021276,-8.688205505258395e-06,0.6995048092204539,0,s391
0,wfpt,0.06670463401265933,2.7729349243681773e-122,0.00848214160218641,0.0,0.0,0.0730661868813853,0.006562146243858091,0.008470337396579208,1.1415795651750251,0.4137328214958146,0.006550319321148579,1.2682740711988506e-157,0,s396
0,wfpt,0.010512526183141656,0.006540897557370472,2.9364108826035462e-05,0.0,0.0,0.006668531259789279,8.803329679685223e-05,1.745941304887033e-05,1.2431935062059654,0.4955919435918484,7.612929947908853e-05,0.11629308440022183,0,s397
0,wfpt,-0.00648173054439407,0.09348628731556731,9.80559060614894e-08,0.0,0.0,-0.00037076036893310925,3.3895544795048416e-05,-1.1950571176200242e-05,1.3423383527366277,0.8629199637243553,2.184747008904253e-05,0.9281183413753579,0,s402
0,wfpt,-0.003877097753468624,0.28270715434987176,3.3349396688420185e-05,0.0,0.0,-0.006328321376867133,1.3738764697679429e-05,2.1444748356302945e-05,1.2617926355636069,0.5185095439893191,1.833882900093009e-06,0.09418716721536415,0,s403
