,index,log_int_val,slope_pval,rsq,log_rsq_adj,int_pval,log_int_pval,log_slope_val,int_val,log_rsq,log_slope_pval,slope_val,rsq_adj,subj_id,sub_id
0,wfpt,1.2350252132262642,0.8462345209142246,4.178665077292365e-07,-1.0419647423987044e-05,0.0,0.0,-0.0010540998388285303,0.448716315516896,6.917029203856728e-07,0.8029720180258163,-0.0007774461319443337,-1.0693486879320702e-05,0,s094
0,wfpt,1.2131772545227668,0.5237010399580635,4.517876425857992e-06,7.809100344036146e-06,0.0,0.0,0.004183901079860863,0.3998401950167223,1.89202481445383e-05,0.19192336089953815,0.00202147971483133,-6.593431404411376e-06,0,s097
0,wfpt,1.1885919248239318,0.001535775207907944,0.00011212189858833543,0.00017845447370856693,0.0,0.0,0.013669909786020177,0.36378140842274953,0.0001896257889804076,3.7922311983007666e-05,0.01039441141767818,0.00010094971733187741,0,s098
0,wfpt,1.2531762222273453,0.9224617296017785,1.3631808803982182e-07,-1.4380169553795952e-05,0.0,0.0,9.282127480443082e-05,0.5171059293881977,8.733598400034737e-09,0.9803448072512817,0.00035372988262356235,-1.4252583228291371e-05,0,s103
0,wfpt,1.185947169791592,0.924825940635916,9.892669761146777e-08,-1.0907606723842278e-05,0.0,0.0,0.00043566440146759755,0.29761423519982794,2.0374904241560188e-07,0.892284687165217,-0.00030155836749156187,-1.1012430233270365e-05,0,s106
0,wfpt,1.272693020645401,0.24976504241279596,1.4718272112967945e-05,1.7191323653520385e-05,0.0,0.0,-0.00728526867010959,0.5511140254312024,2.8302367205856882e-05,0.11049142761084384,-0.004716280512485576,3.607077622813648e-06,0,s108
0,wfpt,1.1836568545502373,0.027648476731575986,5.3887308614219975e-05,7.142775638724341e-05,0.0,0.0,0.009238305364262914,0.3164359799017257,8.25381973058592e-05,0.006419747849880446,0.0074026266830228265,4.27765493452581e-05,0,s110
0,wfpt,1.2574711545385362,0.3189495816196993,1.1098002760667747e-05,-6.140523145070631e-06,0.0,0.0,-0.00255564880443085,0.5178323549345982,5.032854663689079e-06,0.5021312787401155,-0.0035620742378126326,-7.530727974547347e-08,0,s111
0,wfpt,1.2190252164438369,0.553906855164471,3.8930397012748585e-06,-6.762551642447434e-06,0.0,0.0,0.0024175010678020633,0.4021973246753554,4.348758066985425e-06,0.531575846904479,0.0021876702288229407,-7.218275071885216e-06,0,s112
0,wfpt,1.2409692449667054,0.5149677148771674,4.790631215390029e-06,-5.338338631366568e-06,0.0,0.0,-0.002569189633693259,0.478901157674798,5.961284396560629e-06,0.4676343536077291,-0.002254791251669275,-6.50900504051144e-06,0,s121
0,wfpt,1.210706335887692,0.485163986042496,5.413841108969919e-06,-6.492756034148783e-06,0.0,0.0,0.0022262753794707255,0.3836532400217333,4.61855067768191e-06,0.519111118140257,0.002391629466519143,-5.697456765929587e-06,0,s128
0,wfpt,1.243022779402695,0.0031154813018053453,9.763565476195168e-05,1.5873044972414263e-05,0.0,0.0,0.006573163246247363,0.5011110573681146,2.7046176816813983e-05,0.11974921373771807,0.011420165092381168,8.646331164441357e-05,0,s129
0,wfpt,1.282091200326213,0.0009147746826161729,0.00012213569139163383,0.00017047179191120865,0.0,0.0,-0.018969508496516768,0.5326415896959418,0.0001815811323283567,5.284175875349235e-05,-0.013573167175276235,0.0001110256904549578,0,s142
0,wfpt,1.2368305829114237,0.7910368342203253,7.800899128884708e-07,-9.782819994530456e-06,0.0,0.0,-0.0010394145835317132,0.4603660643535227,1.328646735965222e-06,0.7294973770524862,-0.0007949291208882957,-1.0331259449269936e-05,0,s145
0,wfpt,1.2270787220168224,3.322498534553701e-36,0.0017524994442509323,0.001210481125826779,0.0,0.0,0.04167722493624665,0.5769593685933321,0.0012215789104562669,9.768215010583083e-26,0.04345743217251699,0.0017414075588696454,0,s149
0,wfpt,1.2465231097255542,0.000490400172002715,0.00013576908709922453,1.9804377641596815e-05,0.0,0.0,0.006568062451915277,0.506555922878561,3.0977465560022566e-05,0.09589935654064657,0.01235369171885386,0.0001245971700630788,0,s161
0,wfpt,1.2401850922146616,0.49850418478238856,5.090344074920594e-06,-2.9703862396424086e-06,0.0,0.0,-0.003062054986574428,0.45852765053034195,8.140881334273153e-06,0.3920217053572542,-0.0023023308187844205,-6.020957394659021e-06,0,s163
0,wfpt,1.2704332431884346,0.5407740481360299,4.156851682979301e-06,-6.424083033085282e-06,0.0,0.0,-0.002966216070232494,0.5648083626751894,4.687222915578104e-06,0.5160206768719651,-0.0025374360466880502,-6.954460158858922e-06,0,s165
0,wfpt,1.248914987045576,0.944092262821369,5.464431085400179e-08,-1.1110406292313968e-05,0.0,0.0,-3.7620083950251626e-05,0.49250242545699985,9.517272525627618e-10,0.992615761626058,-0.00023943563030699722,-1.1056713112189698e-05,0,s168
0,wfpt,1.245931621100128,0.001806454519279501,0.00010878472688491403,8.042186394519035e-05,0.0,0.0,0.015302923615945107,0.5428565391153913,9.159427456573166e-05,0.004194042909772592,0.014135011220782149,9.761250834072754e-05,0,s170
0,wfpt,1.208234817367289,0.39491888187370694,8.041779708478636e-06,-7.446330223537245e-07,0.0,0.0,0.0029952512189001315,0.3778403000245236,1.0366609820566808e-05,0.33409137453222715,0.002625250617664156,-3.069488966556122e-06,0,s173
0,wfpt,1.237462654616703,0.3419440780699643,1.0034995750030085e-05,2.6527712723156682e-06,0.0,0.0,-0.004570462223387153,0.4414967016741714,1.3763976365988029e-05,0.26571557066601365,-0.003739916349800365,-1.0762507776096442e-06,0,s179
0,wfpt,1.2048425321900713,0.7333117411545047,1.2899517508602187e-06,-1.002844438513506e-05,0.0,0.0,0.001074700866014043,0.36486556582013197,1.0829016124924706e-06,0.7549011283024983,0.0011413118468504646,-9.82139194616316e-06,0,s180
0,wfpt,1.2351670208431997,0.57804759753396,3.4378855455763357e-06,-6.446727522479989e-06,0.0,0.0,-0.0021926093152923667,0.4543918862485501,4.664578677759934e-06,0.5170361590957859,-0.0018827181371036499,-7.67343428487166e-06,0,s182
0,wfpt,1.1582684009378665,7.5970575635279e-122,0.006172151858402808,0.003557889230781708,0.0,0.0,0.07441918890162796,0.46064228471191315,0.0035690853353533836,3.5585254454496657e-71,0.08288785981910679,0.0061609850024269,0,s184
0,wfpt,1.2378750535092355,0.71111887832219,1.5325774034291584e-06,-8.522764384011339e-06,0.0,0.0,-0.0019167849236179438,0.45504087623334577,2.650640042345387e-06,0.6262168826556637,-0.0014171447734165374,-9.64083951560113e-06,0,s187
0,wfpt,0.7267090680504968,0.0,0.17911626118856072,0.1659641919489553,0.0,0.0,0.41091759523757115,0.2602710477855854,0.16597345911645767,0.0,0.40235172160726457,0.1791071400554377,0,s190
0,wfpt,1.2388545526529982,0.09241833915891427,3.146412583399094e-05,7.71955662892676e-06,0.0,0.0,-0.005065288550176093,0.4489152910700577,1.8830705424299765e-05,0.19297831187308886,-0.006418617363813368,2.0353117412996724e-05,0,s192
0,wfpt,1.3023535203839143,0.7992907776753592,7.183611344663277e-07,-2.7978240468851112e-06,0.0,0.0,-0.003753442562449305,0.6753753547425972,8.313441609564265e-06,0.38704923601692964,-0.00100218788998125,-1.0392988913698886e-05,0,s196
0,wfpt,1.2914622567431486,0.28149766929408293,1.2887442633391366e-05,-2.1446402638236606e-06,0.0,0.0,-0.004238066599281651,0.6373904179876378,8.966618134986781e-06,0.36901556296037685,-0.0042997732458677045,1.776227800287522e-06,0,s198
0,wfpt,1.2061221126557222,0.5463982455510152,4.042429189277108e-06,-7.979958034365353e-07,0.0,0.0,0.003480637218703616,0.3655521182353363,1.0313247632454114e-05,0.33533856548341456,0.0021399677286969157,-7.068883923988523e-06,0,s205
0,wfpt,1.2491056176683757,9.127254425764606e-05,0.00017009210679364006,7.700297554014135e-05,0.0,0.0,-0.010146068357622662,0.4681297250362447,8.811335451119895e-05,0.004861290294247372,-0.01308817566493508,0.00015898263871783058,0,s206
0,wfpt,1.2396925882633643,0.48645458746681247,5.3818989028675546e-06,-1.085075150530912e-05,0.0,0.0,-0.000619866020516887,0.46280570541204613,2.606036292318592e-07,0.8782831899444945,-0.002700984441151988,-5.7293993269702526e-06,0,s207
0,wfpt,1.1990276777387043,0.3643368044174029,9.143424727131588e-06,8.523754892020285e-06,0.0,0.0,0.004569459420012975,0.3507789841182617,1.9634894751763277e-05,0.18374029428063063,0.003074997571581191,-1.9678317071392115e-06,0,s209
0,wfpt,1.1011607245667008,0.0,0.07001369243895539,0.053413285064730975,0.0,0.0,0.1747677702150756,0.6587303560563096,0.05342380398054225,0.0,0.1888936293442628,0.07000335902812893,0,s212
0,wfpt,1.2612745255727995,0.09939814450017052,3.0168980639122545e-05,2.1678200179398033e-05,0.0,0.0,0.0062287434433724795,0.5753291590550578,3.278919387705859e-05,0.08582476291403938,0.005575239380914899,1.905795782730646e-05,0,s216
0,wfpt,1.289379537583053,0.8667485478065231,3.1282485435379925e-07,-9.27635750080924e-06,0.0,0.0,-0.0019252069762038596,0.6292311342088347,1.8349801401695842e-06,0.6844642511775587,-0.0006552065423700857,-1.0798529699762582e-05,0,s218
0,wfpt,1.2126703469192481,5.387195821423735e-10,0.000430440974803048,0.00019679747001988268,0.0,0.0,0.01652228490024044,0.42843130043099675,0.00020796858033977905,1.5999025684446944e-05,0.022630932853315362,0.000419272350263733,0,s226
0,wfpt,1.2437290952706792,0.0038873087782272746,9.261738479449111e-05,-8.853685669052425e-06,0.0,0.0,0.0016887188289681915,0.48253678277398465,2.2576472755719834e-06,0.6521639226804401,0.009997125770687084,8.150705586928986e-05,0,s233
0,wfpt,1.1430394072380519,4.9719343627249085e-198,0.010020778672583774,0.0077210561573110015,0.0,0.0,0.10750937928515374,0.5365373859763242,0.007732143196762076,4.255451417137618e-153,0.10884366282772003,0.010009717205050173,0,s237
0,wfpt,1.213501155344619,0.6475886497140066,2.3217705988898274e-06,-9.493707505914273e-06,0.0,0.0,0.0010388944379896119,0.38539213200897726,1.6178794769450278e-06,0.702774191009846,0.0011865748310295444,-8.789561633193443e-06,0,s238
0,wfpt,1.2388192051813487,0.05364614046728952,4.2075739329128226e-05,4.47791100965933e-05,0.0,0.0,0.0061246464963063164,0.4939144123335787,5.6078549855342885e-05,0.025898503784044277,0.004468628529463113,3.07765243834357e-05,0,s244
0,wfpt,1.2507250684479727,0.9016083061869238,1.6983087769428806e-07,-1.1072671755041341e-05,0.0,0.0,-0.00027979677095743907,0.5035855428049025,3.868584519395313e-08,0.9529478596781236,0.0005308537614931801,-1.0941525265373286e-05,0,s254
0,wfpt,1.23144436675129,0.8493145960406673,4.0559950864604843e-07,-1.0948771703045423e-05,0.0,0.0,0.0005740087995312617,0.45469281364689473,2.874326224810986e-07,0.8729283758245014,-0.0006542842401665187,-1.0830603489164758e-05,0,s259
0,wfpt,1.271998648823875,0.5081509528727433,4.865376697971158e-06,-2.472990116464402e-06,0.0,0.0,-0.0048227036511254845,0.5549605076080376,8.638271930760943e-06,0.3779294459065,-0.0032134837395283115,-6.245927271164575e-06,0,s262
0,wfpt,1.2099037968660313,0.14150445240018117,2.4017291688327447e-05,9.795999873718486e-06,0.0,0.0,0.004956875045852172,0.3901883594471245,2.090712559732477e-05,0.17015142046176288,0.005186175034736198,1.2906200522966316e-05,0,s265
0,wfpt,1.2196133644579186,0.014259520142496053,6.747969356046823e-05,9.67131179179237e-05,0.0,0.0,0.011030015253059196,0.4464479546838173,0.00010794823878446103,0.0019378068967131723,0.008444417933522696,5.624424422101537e-05,0,s269
0,wfpt,1.1775283504186622,6.439869096706658e-93,0.00463451014591687,0.00325314281090916,0.0,0.0,0.07879481966578195,0.5435041229704559,0.0032642178990455184,5.889991980831198e-66,0.0823907578421717,0.004623450283588237,0,s273
0,wfpt,1.2334432386722434,0.5251621155051855,4.562195158652749e-06,-8.244963572767716e-06,0.0,0.0,-0.0016434169636911633,0.4398013222619115,3.0546922985541514e-06,0.6031084506746096,-0.0016878863595213276,-6.737443678517252e-06,0,s275
0,wfpt,1.222966231401975,0.9219459540253665,1.0667660688135072e-07,-1.0703658639865665e-05,0.0,0.0,0.0006835672890670823,0.4132984383536144,4.076948600939545e-07,0.8480944594700335,0.000342663489563853,-1.1004680237958198e-05,0,s277
0,wfpt,1.2512140124700428,0.12332241081743259,2.6384937864554203e-05,1.0885357399015305e-05,0.0,0.0,0.008899413780226184,0.5346218960014211,2.1996471018415065e-05,0.15942737051183936,0.008577611623991975,1.527387300692684e-05,0,s284
0,wfpt,1.2680325137271249,2.1141732110251736e-55,0.0027429312777318415,0.0004516456956217274,0.0,0.0,0.017317474519021454,0.6273214559520803,0.00046281520644764207,1.2243316591974856e-10,0.04200059909372186,0.0027317884916504553,0,s285
0,wfpt,1.232423446846727,0.00025286782905201713,0.00014877921072908862,0.0002102950652316249,0.0,0.0,0.013650119130034314,0.5386778345751891,0.00022140421003569166,8.043124966088822e-06,0.011324672227411169,0.00013766950583804505,0,s286
0,wfpt,1.2400833844760044,0.7576055494177272,1.0702587757149828e-06,-1.084755756086686e-05,0.0,0.0,0.0006787110659814809,0.48773066717246344,3.887718798001316e-07,0.8524377134011428,0.0010782463958038191,-1.0165936753958604e-05,0,s291
0,wfpt,1.2419275672853278,0.0004437536027425899,0.00013708688309221895,2.5101568734031687e-05,0.0,0.0,0.005975723544327613,0.4926677069801572,3.621252439378608e-05,0.07102828744408732,0.010881005068814729,0.00012597704828354317,0,s294
0,wfpt,1.2499611883337907,0.01361385598512352,6.917615528045928e-05,3.701738148331746e-05,0.0,0.0,-0.006474579330907032,0.5230087933500633,4.8381242868877905e-05,0.039081120114285765,-0.0076580622297857835,5.781304675700483e-05,0,s295
0,wfpt,1.1948599988737025,5.717317895641296e-46,0.0022484018030645148,0.0014062537861614377,0.0,0.0,0.05094601929407777,0.4955537226262834,0.0014173493955149663,1.3399843733024036e-29,0.05834430780243087,0.0022373154278317875,0,s301
0,wfpt,1.2946012928625676,7.467633771520623e-10,0.0004209728091600917,0.0004614294132725405,0.0,0.0,-0.03465232983297756,0.5145377615353735,0.00047253552079129513,6.935535858145724e-11,-0.028055190973657627,0.000409866128709635,0,s305
0,wfpt,1.2209920154514116,9.93952372632055e-05,0.000168303377144019,0.00011482304733478887,0.0,0.0,0.013104016486940942,0.4449898135912621,0.000125933006078216,0.0007608566578062021,0.014263014237059325,0.00015719388919299693,0,s307
0,wfpt,1.2677366617843022,0.10949194260708162,2.8461930958734172e-05,-1.011375984716345e-05,0.0,0.0,0.0011690897440353523,0.5743100394222054,9.975870983724988e-07,0.7644565304365794,0.005834634661108361,1.7350889179312823e-05,0,s313
0,wfpt,1.229743142343953,0.845391576697533,4.296807795123314e-07,-6.4658736858014265e-06,0.0,0.0,0.0024375155128137753,0.4482966022306536,4.833762082712134e-06,0.513081813576215,-0.0006971940243709496,-1.0870004753638085e-05,0,s314
0,wfpt,1.2838654990717955,0.46780240601954703,5.857502619832644e-06,-4.412219273497442e-06,0.0,0.0,-0.003537961530763814,0.607632874730102,6.699064320825343e-06,0.43747327587628027,-0.00308630679710388,-5.253790325454588e-06,0,s326
0,wfpt,1.2520185846214644,0.8174755249331553,5.918547677508101e-07,8.594352664759164e-06,0.0,0.0,-0.007683596212178234,0.47035083901210517,1.9705491740129588e-05,0.18295415139533405,-0.00115366265514091,-1.0519496685956753e-05,0,s328
0,wfpt,1.182088499346181,0.6776290344991625,1.920130001220599e-06,-9.12978545120069e-06,0.0,0.0,0.001382293283766359,0.28000317974430855,1.9815505611919804e-06,0.6728082327580606,0.001350793070807754,-9.191206693737186e-06,0,s329
0,wfpt,1.251696404288447,1.3304274317040766e-14,0.0006740443886447123,0.000287265566678796,0.0,0.0,0.017439834779717875,0.5698587458119982,0.00029862606775754585,2.9498406764704984e-07,0.02417767695638546,0.0006626881537801221,0,s334
0,wfpt,1.1975339547572492,3.591222660308451e-32,0.001547792775411394,0.0008920765241695605,0.0,0.0,0.04098172512926823,0.4679197741130954,0.0009031778466672691,1.9192754782653388e-19,0.04872429627342824,0.0015366986154610185,0,s336
0,wfpt,1.2416368569244565,0.0943861886947675,3.143778618575066e-05,-1.1206994932955183e-05,0.0,0.0,0.00016966593074584525,0.4719921350941015,2.9212294139213668e-08,0.9593347312185818,0.005490448787086934,2.020193187191044e-05,0,s339
0,wfpt,1.2447994454369022,0.5190510118919716,4.619879445555419e-06,-7.607246543805957e-06,0.0,0.0,-0.0022687977676252302,0.47179398391443017,3.5040725513413307e-06,0.5744105680029661,-0.0024941504177845566,-6.4914272515093074e-06,0,s346
0,wfpt,1.2402324882967095,0.3733257973303984,8.80647823608971e-06,-7.725322639373644e-06,0.0,0.0,0.001991051648467551,0.4744047550017231,3.385997767613169e-06,0.5809310703519744,0.003047747793762515,-2.304781942186196e-06,0,s357
0,wfpt,1.2423340610082538,0.759583555045561,1.0406167357812635e-06,-1.0958791304194193e-05,0.0,0.0,0.0003465285694055388,0.4939194833238325,1.5268849296035114e-07,0.9066826676303754,-0.0009145355226519878,-1.0070729731692651e-05,0,s359
0,wfpt,1.2524530757748087,0.7019528398945798,1.6272474655520952e-06,-9.838506065174002e-06,0.0,0.0,-0.0012925140001298465,0.5109599206589955,1.2728378220305814e-06,0.7350197676608957,-0.0013998181235471046,-9.484092483580397e-06,0,s365
0,wfpt,1.1844731262774792,2.5648000555787283e-53,0.002681308572412,0.001782420444915278,0.0,0.0,0.051263266426091136,0.46269548145112244,0.001793763955404648,3.112844388278013e-36,0.056610914190898684,0.002669975147886139,0,s368
0,wfpt,1.3056050786106366,0.8642127736110526,3.2496209656507347e-07,0.00015006101384440473,0.0,0.0,-0.01664034354985791,0.6291230611357843,0.00016117058105047377,0.00013970505962202713,0.0006535817073412345,-1.0786392322881255e-05,0,s369
0,wfpt,1.0155355040898288,0.0,0.07041843621167287,0.05430459535928256,0.0,0.0,0.21748328119585286,0.5190351361327303,0.05431510320275457,0.0,0.22508228509380415,0.07040810729809943,0,s372
0,wfpt,1.1095660858238392,0.7840011528812391,8.490126994775693e-07,-1.0729040165635695e-05,0.0,0.0,0.000687260577464416,0.10320203872038063,5.706437746777482e-07,0.8221945369623189,0.0008548106336182437,-1.0450668095352e-05,0,s373
0,wfpt,1.2005681596563882,1.3010396877855313e-30,0.0014769099099712912,0.0006871248143756059,0.0,0.0,0.031203401277590005,0.44026103182370535,0.0006982904461164674,2.6414396545310157e-15,0.04327679777556927,0.001465752978083601,0,s374
0,wfpt,1.2412323362435917,9.004002737127169e-06,0.00022022633321350238,0.0002279166135158439,0.0,0.0,0.02542565661905037,0.5631263174409109,0.00023908737613187458,3.7271659308853467e-06,0.02284949505224336,0.00020905535985482615,0,s376
0,wfpt,1.2356971770017364,0.9958666165551011,2.9986479965771196e-10,-8.882311707036905e-06,0.0,0.0,-0.0015292375305481082,0.4469525915039573,2.291096736550813e-06,0.6506769989203942,-1.6151028154714944e-05,-1.1173134174979893e-05,0,s380
0,wfpt,1.214708377194214,2.8646569603402344e-65,0.0032292989146108786,0.002131956567764215,0.0,0.0,0.06038782329310077,0.6080300719798386,0.00214304411366395,6.776848919560963e-44,0.06352413054846066,0.003218223438477219,0,s383
0,wfpt,1.2673251473927583,0.002102693416523775,0.00010508248933316366,-1.0889217088028147e-05,0.0,0.0,-0.0007481900468655628,0.548677774063411,2.2213847372665185e-07,0.88755968218581,0.013373761550181208,9.397229891217052e-05,0,s384
0,wfpt,1.2100459313353733,0.43903295150489463,6.6535918390453475e-06,6.413763544710349e-07,0.0,0.0,0.0035215458288917895,0.3923614967515673,1.1752603797154926e-05,0.3037377937494888,0.0025893294510191244,-4.457692260650958e-06,0,s388
0,wfpt,1.246620438139702,0.6948572025783799,1.709794613002913e-06,-8.150357281966336e-06,0.0,0.0,0.0018281017943359082,0.5133666696827819,2.9612147743884876e-06,0.6056917600455207,-0.001339955220106652,-9.401544418974339e-06,0,s391
0,wfpt,1.2050639540549066,0.3787684421366815,8.607927236337076e-06,-1.6726207172634844e-06,0.0,0.0,-0.0032109657263508316,0.33624207742285017,9.438632436853389e-06,0.35670590134072666,-0.0030095723221333854,-2.5033351480630017e-06,0,s396
0,wfpt,1.144362502965718,1.1377620778626238e-188,0.009491654293335872,0.005231784934098371,0.0,0.0,0.09306848228506215,0.4816781446918333,0.005242838037077924,6.835486211707809e-105,0.10714612072323446,0.009480648400474911,0,s397
