,index,log_int_pval,log_slope_val,slope_val,log_slope_pval,slope_pval,log_rsq_adj,int_val,rsq,log_rsq,log_int_val,rsq_adj,int_pval,subj_id,sub_id
0,wfpt,0.0,-0.011718893634148757,-0.013951672467734029,0.016887100022222386,0.0018992382504550702,0.00010950618128646727,0.5619341576096297,0.00022427758629828265,0.00013276323461652861,1.2745321348936276,0.00020102590662918196,0.0,0,s170
0,wfpt,0.0,0.04019012183704544,0.0295702467413764,8.994238899856762e-17,4.1258551617773443e-10,0.001603009150064394,0.42207037590813357,0.0009185115300822666,0.0016265013967254882,1.1772541643784173,0.0008950026240521769,0.0,0,s173
0,wfpt,0.0,0.0016973159315963014,0.0031320636221110988,0.6454013630434801,0.4574669663216585,-1.8547832992821256e-05,0.8079276878810489,1.2990917816813052e-05,4.982568847955449e-06,1.3331523581817217,-1.0539295583367192e-05,0.0,0,s179
0,wfpt,0.0,0.008385565493125687,0.012029826389238833,0.1754145934966445,0.031093385933819623,1.9444510387600644e-05,0.718013391987251,0.00010808879804591331,4.2700412978047275e-05,1.2995340528851584,8.483441618634124e-05,0.0,0,s180
0,wfpt,0.0,-0.005152245747243683,-0.004392546279472675,0.2708316621742868,0.3448826482156424,4.943371576859867e-06,0.6864107441892344,2.0749757455029716e-05,2.8199611410983927e-05,1.3039718588825453,-2.506655639500366e-06,0.0,0,s182
0,wfpt,0.0,0.0074331714703682605,0.009063338097845063,0.1059655585948032,0.051516995318295435,3.752252979483117e-05,0.529628784893435,8.817298986951716e-05,6.077801195647492e-05,1.2511467996894947,6.491814483000624e-05,0.0,0,s184
0,wfpt,0.0,-0.005257109289143205,-0.00701583597457375,0.2158267707872797,0.09022908578744632,1.2979659061773674e-05,0.8347906735967344,7.000868448447939e-05,3.737970347883479e-05,1.3394956805055906,4.561895836807661e-05,0.0,0,s187
0,wfpt,0.0,0.06261175719412837,0.06459695997449255,4.651791941799754e-52,4.736067055252299e-54,0.005323160985223896,0.5641228123134535,0.00555760992085097,0.0053462935427022185,1.201119773311559,0.005534482277935515,0.0,0,s190
0,wfpt,0.0,0.1737551274797077,0.17110062318794445,0.0,0.0,0.03859221820403258,0.5375266731001429,0.0373553839894325,0.03861457704451243,1.0691441170380553,0.03733299586403116,0.0,0,s192
0,wfpt,0.0,-0.0006252734390175697,-0.0014433034044716289,0.886923849264881,0.8143786130106827,-2.279033085139659e-05,0.9670965338777658,1.281984872814057e-06,4.7034067651718914e-07,1.3627992810634282,-2.1974880981767697e-05,0.0,0,s196
0,wfpt,0.0,0.018303947322109403,0.03068743026258917,4.1258778574482103e-07,3.238122970139158e-13,0.0005795029061749224,0.7645906716995865,0.001247722347951452,0.0006030192359024467,1.3038811768923684,0.0012242211884228027,0.0,0,s198
0,wfpt,0.0,0.012473052849662852,0.010055105320505995,0.003070259931069103,0.02035346734848974,0.0001805816663347226,0.4951885771189601,0.0001251464323841489,0.0002038338214622737,1.231074376566033,0.00010189244723213253,0.0,0,s205
0,wfpt,0.0,0.009217268606976164,0.0007153085250040463,0.002489937743821913,0.8209340909472596,0.00019666153352460025,0.44839873807302916,1.234567177821333e-06,0.00022079446790557178,1.2148567396338823,-2.286294994191529e-05,0.0,0,s206
0,wfpt,0.0,-0.015284844250819773,-0.01032587168602981,0.005847145175939179,0.03851544019776647,0.0001534120303893216,0.5782789690088577,9.958485380301418e-05,0.0001766648173836538,1.2902189202655154,7.633027416809046e-05,0.0,0,s207
0,wfpt,0.0,0.31995520471400063,0.30727550035211265,0.0,0.0,0.12678473712673277,0.5226278883628048,0.11989758338566159,0.126805044930702,0.8991259622628349,0.11987711493557995,0.0,0,s209
0,wfpt,0.0,-0.00464525354679372,-0.01344740742283192,0.11001936792770503,1.0533474788190304e-05,3.89004766538914e-05,0.6579488728029914,0.0004852163473831883,6.393204518106987e-05,1.2906278352684843,0.000460227228335941,0.0,0,s212
0,wfpt,0.0,0.0018136826850614993,0.0045836528344665,0.6859011033518372,0.3127228927811058,-1.9456072114065748e-05,0.850599006394179,2.3702046737850146e-05,3.804521858552512e-06,1.3373271605123191,4.4570230439688885e-07,0.0,0,s216
0,wfpt,0.0,0.02946499515903764,0.04213125146969871,1.5717641314614251e-12,2.2421780773291253e-22,0.0011513273966837767,0.7407189752494499,0.0022253268352132594,0.0011748302714008618,1.2865474228774403,0.002201848679225571,0.0,0,s218
0,wfpt,0.0,0.00540993421321145,0.00379573581156064,0.21378416473979947,0.3923229804316919,1.2689886110472948e-05,0.6041877305168005,1.7017822927067883e-05,3.5945945788817824e-05,1.272646757698042,-6.238676960812484e-06,0.0,0,s226
0,wfpt,0.0,0.008983770960222147,0.0005754366975234838,0.06599608188788271,0.9038504579737903,5.534872552537262e-05,0.6257611750227192,3.393762454395599e-07,7.860379311463994e-05,1.2673744323004779,-2.291751153116195e-05,0.0,0,s233
0,wfpt,0.0,-0.003272963744072481,0.0018116049536480053,0.4731017925471702,0.694421178791637,-1.1285710639574731e-05,0.5865259865564085,3.5895230918736587e-06,1.1970906623859356e-05,1.2780851611254611,-1.9667289096414464e-05,0.0,0,s237
0,wfpt,0.0,-0.00267206805419252,-0.0025024224640334465,0.5524118303174177,0.5834931973039387,-1.504662962870107e-05,0.5779376499925979,6.991574554859881e-06,8.210075099990277e-06,1.2702858285435923,-1.626515851227417e-05,0.0,0,s238
0,wfpt,0.0,0.016326103089300992,0.028899105651206312,0.00035962021520267643,1.5045847317989478e-10,0.0002727960408452912,0.6231459761149465,0.0009536206542086756,0.00029604605140265416,1.2693650758962303,0.000930385936795175,0.0,0,s244
0,wfpt,0.0,-0.008299779921628156,-0.01375281401080432,0.08076086172241666,0.003247048626382921,4.766771776121281e-05,0.5688712235451818,0.00020146062684534005,7.092404569775113e-05,1.274548365905587,0.00017820841652460562,0.0,0,s254
0,wfpt,0.0,0.0001814446348964438,0.0012884814876779286,0.9674945694247563,0.7741425666163727,-2.3220973532023237e-05,0.7198695372617012,1.9151403843897796e-06,3.8625969644989766e-08,1.2997975447133006,-2.134171074485991e-05,0.0,0,s259
0,wfpt,0.0,-0.005834792729413814,-0.0032966073161694847,0.24900443877566095,0.5030512688714407,7.649344859750329e-06,0.7648659991182772,1.0430631859126294e-05,3.0905521762769617e-05,1.319264339643908,-1.2826021226208795e-05,0.0,0,s262
0,wfpt,0.0,0.005640420998173728,0.004145868480997621,0.11407097470445351,0.3624692304774443,4.173510051952434e-05,-0.6989739217383073,2.3038001291886268e-05,6.96139414054775e-05,0.7985444963237347,-4.740679801606973e-06,0.0,0,s265
0,wfpt,0.0,0.008968288027544846,0.013080796397841618,0.1745206376242268,0.01550010487657789,2.0089099062925442e-05,0.7348290396609141,0.0001394917914827598,4.3898711456158424e-05,1.3017751610957928,0.00011568445522358584,0.0,0,s269
0,wfpt,0.0,0.005901145050074497,0.007796398935855917,0.08453197207264138,0.05116293722458861,4.594492089649016e-05,0.6787278778281081,8.844149566533677e-05,6.920020718403919e-05,1.295523840279894,6.51866568704973e-05,0.0,0,s273
0,wfpt,0.0,-0.002680357526557837,-0.004499279565017078,0.5917985018575347,0.36360301149240504,-1.6764236033584012e-05,0.582419374762603,1.942237623797638e-05,6.7661238393190715e-06,1.2682142952041737,-4.107685826593155e-06,0.0,0,s275
0,wfpt,0.0,-0.014145619856423819,-0.016281108049841897,0.021110998268678363,0.003797939612382916,0.00010041077458600167,0.5077261174311286,0.00019482912924051465,0.00012366479419634313,1.2624416465927186,0.00017157676469170546,0.0,0,s277
0,wfpt,0.0,-0.006078634164158991,0.0027314134528728384,0.4392353699599334,0.6921107246510234,-9.34239174821272e-06,0.64421657081698,3.6469468808197902e-06,1.391418032070657e-05,1.2990710770056473,-1.9609863971981056e-05,0.0,0,s284
0,wfpt,0.0,0.03426022865701359,0.03528816550317872,3.6104890673808415e-06,4.428508968832535e-09,0.00047575834118795957,0.7883733171322507,0.0008003223880610477,0.0004990036315820623,1.2868944958052686,0.0007770841054057787,0.0,0,s285
0,wfpt,0.0,0.004558044082359363,0.004628668316247932,0.405419680151473,0.3708477017857398,-7.3288241906332985e-06,0.7289253799742029,1.9068145037381967e-05,1.6482007963891654e-05,1.3014300067147033,-4.742058588025344e-06,0.0,0,s286
0,wfpt,0.0,0.0035742852911056847,0.019959740110660214,0.46239094513341206,1.7340014554817275e-05,-1.1082323268407634e-05,0.7141640911771474,0.00044477568307754733,1.3015490658130346e-05,1.305017514469056,0.00042068885421064905,0.0,0,s291
0,wfpt,0.0,0.1365748866418372,0.14307895635057158,2.1993445669488168e-89,5.53768654996354e-136,0.009278882800136223,0.4953239005915804,0.01422432351641012,0.009301923361944575,1.0995948468995114,0.014201397434348562,0.0,0,s294
0,wfpt,0.0,0.009498377506194072,0.002705266493871673,0.1024004209469756,0.6176382956000404,3.971057777329978e-05,0.6244923058087766,5.9336908787566145e-06,6.351972297735653e-05,1.2637504107352158,-1.787682548659575e-05,0.0,0,s295
0,wfpt,0.0,0.019984413928294455,0.01384064709752815,4.6973281710888015e-05,0.004358232537551517,0.00036196788549358594,0.44706043504386167,0.00018902070981574592,0.0003852158222389379,1.205921641093779,0.00016576821018121635,0.0,0,s301
0,wfpt,0.0,0.0025019237930422288,0.0017407374993593204,0.6070654637700259,0.7180667409158503,-1.710594065440496e-05,0.5739051765061209,3.0316272527919352e-06,6.150811966421088e-06,1.2641150421324663,-2.0225197910450632e-05,0.0,0,s305
0,wfpt,0.0,-0.005815066743142319,-0.00013419515575694568,0.285497209532058,0.9777627973309005,3.273617635302095e-06,0.622726232861456,1.8069637119921822e-08,2.652989630180791e-05,1.2888973269502213,-2.32388256120597e-05,0.0,0,s307
0,wfpt,0.0,0.06488537956212218,0.06472602436742025,5.356634269517355e-51,1.0356086389111354e-50,0.0052105834542830465,0.7094571239542331,0.005203348432005761,0.005233718629904405,1.2373231426702658,0.005180212550067842,0.0,0,s313
0,wfpt,0.0,-0.008319528329687575,0.0006291609159132447,0.08816260015382782,0.8933643794779322,4.542145291186461e-05,0.7155858376250979,4.278574546878744e-07,6.923046213946904e-05,1.3176993306608156,-2.3382790008241727e-05,0.0,0,s314
0,wfpt,0.0,0.001602470443800564,0.005253089133307862,0.6919263870629628,0.22802812390830435,-1.9835919186528272e-05,0.8614656149867741,3.41924646185543e-05,3.694512962781893e-06,1.3462968500562962,1.0662750101753105e-05,0.0,0,s326
0,wfpt,0.0,-0.015251324280692473,-0.015547093321435534,0.011985704023421076,0.003510611072203445,0.00012501144894594418,0.6122863726498244,0.0002004870827441163,0.0001485384728417971,1.2952629491373264,0.00017696128122601795,0.0,0,s328
0,wfpt,0.0,0.012810091435026934,0.011264635474524769,0.00950508861086263,0.02133011718787798,0.00013314761153093713,0.4649612796858138,0.0001232464713646353,0.00015640086980173162,1.2240680199377425,9.999244202540947e-05,0.0,0,s329
0,wfpt,0.0,0.006746082932744526,0.013515205962735796,0.20171103414074612,0.00457984467015499,1.4823486722548296e-05,0.599644009852387,0.00018912975726936843,3.8353103337329664e-05,1.2693861011764782,0.0001656036885074874,0.0,0,s334
0,wfpt,0.0,-0.0064596753396258385,-0.0065220129707834786,0.20069862812312425,0.18498194289386405,1.4996222793661751e-05,0.4666842460117568,4.134599225102953e-05,3.852583534402765e-05,1.2423321711660156,1.781644606047017e-05,0.0,0,s336
0,wfpt,0.0,0.001752267684017872,0.004670997623921414,0.6856719482384358,0.29972662645034504,-1.9447038849707e-05,0.6246264563616446,2.5010678087022953e-05,3.8097682164561775e-06,1.2807463936648775,1.7543640882244915e-06,0.0,0,s339
0,wfpt,0.0,0.03310482248954255,0.04094883617343601,3.848874493947284e-09,5.895064046406288e-15,0.0007834298884978885,0.6696057632323722,0.0014162027507036434,0.0008066680235733203,1.2622591444727602,0.0013929787915137881,0.0,0,s346
0,wfpt,0.0,0.02181365556255689,0.0472037486453253,0.0016339010313108939,1.3184916499699025e-17,0.00020990032340839626,0.6980122080714337,0.0017154937460400754,0.00023342534987191854,1.2845308408422786,0.0016920035934151478,0.0,0,s357
0,wfpt,0.0,-0.0019034773012350462,-0.0049305588501350845,0.6833345983735784,0.2989881564245578,-1.9614997391004252e-05,0.6241062310356105,2.5382389506778402e-05,3.91542956013069e-06,1.2806149104933124,1.852467684360093e-06,0.0,0,s359
0,wfpt,0.0,0.0008121182947018052,-0.000448796113991564,0.8843164077994774,0.9289648921108713,-2.330711971931798e-05,0.7427230127734457,1.8923103084489412e-07,5.040928889865626e-07,1.3085933525594848,-2.362142211387308e-05,0.0,0,s365
0,wfpt,0.0,0.13131814211529758,0.13167651777206602,1.0681225672222467e-195,1.2520419310243267e-188,0.020477712062111797,0.5294315505421592,0.01975946622475333,0.020500492179973517,1.1145626721237334,0.019736668872928242,0.0,0,s368
0,wfpt,0.0,0.007840852129081134,-0.0019003958756856803,0.12201450139528427,0.6996017382590929,3.274155049270977e-05,0.5835825773703184,3.5034116984133945e-06,5.627351402748282e-05,1.2523534821993771,-2.002702494774411e-05,0.0,0,s369
0,wfpt,0.0,0.029505941490820073,0.03193211749941749,2.643795153355921e-13,4.575747561299808e-14,0.0012192467300108367,0.8461095661847269,0.0013225543646576687,0.0012424747295751715,1.3130355323201928,0.0012993282274970097,0.0,0,s372
0,wfpt,0.0,0.013809630189574838,0.030261019680827783,0.0010866891147328697,1.2270080177527866e-10,0.00025795712871345966,0.8088790793001553,0.001104036922061069,0.0002846183384545009,1.3214103470559748,0.0010773982756512313,0.0,0,s373
0,wfpt,0.0,-0.0016315828134649962,-0.0050574186271031265,0.753554452164166,0.3212042599593416,-2.0964423932845477e-05,0.5905505086651556,2.288564102148616e-05,2.292418422200626e-06,1.2734784760812685,-3.7072239900126647e-07,0.0,0,s374
0,wfpt,0.0,0.03191374574343587,0.020619817198865773,1.2615451728858217e-12,5.1323527029245635e-06,0.0011894399206715534,0.4515922907941778,0.0005008023088561853,0.0012135082249699058,1.1958370259220628,0.0004767168300935376,0.0,0,s376
0,wfpt,0.0,0.012893567003799705,0.01997291833058241,0.032111898504594553,0.00036122160626470603,8.354872314830786e-05,0.5169024220414726,0.0002958528527331472,0.00010680313490840643,1.2416886409932821,0.00027260283768260063,0.0,0,s380
0,wfpt,0.0,0.042185085598500593,0.0458653927783367,3.841489474331191e-07,7.411522558908953e-12,0.0005759696887092103,0.6696386879386151,0.0010905259078927143,0.0005992126485526716,1.2495360050476898,0.0010672943744705066,0.0,0,s383
0,wfpt,0.0,0.0007156029149994097,-0.0018583726212733631,0.8591689754149479,0.6472579799750482,-2.3926398542206684e-05,0.5900132881905116,5.1700505020457754e-06,7.777498371996927e-07,1.2605706506129752,-1.9522399247406952e-05,0.0,0,s384
0,wfpt,0.0,0.02110072967961521,0.03694274659584292,3.119034069948123e-05,9.51971363658522e-12,0.0005275854827727633,-0.42348923154102147,0.0014965778058766421,0.0005598556756734041,0.8742049518167576,0.0014643659398790865,0.0,0,s388
0,wfpt,0.0,0.010959980173220488,0.026286274786452755,0.05019500023151774,1.7970632336998139e-07,6.670655618079557e-05,0.6660082863370889,0.0006407724424076777,9.023495198878795e-05,1.285582965239504,0.0006172570010326561,0.0,0,s391
0,wfpt,0.0,0.023249528013266546,0.01666508830705367,5.136726259232338e-07,0.00036414546716287714,0.000562939613153568,0.36803633147065895,0.0002955023236717036,0.0005861828760290733,1.1815534640096823,0.00027225230046890037,0.0,0,s396
0,wfpt,0.0,0.035501958920468035,0.045912445735166806,2.1523233695552697e-21,5.004677656017353e-28,0.002072395729482812,0.6751608891032983,0.002797749020731044,0.0020956038879113015,1.261825666518615,0.0027745571920185785,0.0,0,s397
0,wfpt,0.0,0.005340535635968965,0.011527506570457795,0.2973807822931492,0.01735520354564216,1.9983966484948823e-06,0.7147231440450347,0.00013162905734032115,2.5254704971944264e-05,1.304273838661403,0.00010837522295403801,0.0,0,s402
