,index,rsq,rsq_adj,log_rsq,slope_pval,log_slope_pval,log_rsq_adj,int_val,int_pval,log_int_pval,log_slope_val,log_int_val,slope_val,subj_id,sub_id
0,wfpt,0.001157308195743223,0.0011530487023071467,0.001085098243133631,5.231355334514094e-61,2.591794737430273e-57,0.001080838441763321,0.2995527285058311,0.0,0.0,0.02691251538709576,1.1588642432354819,0.02615947678808734,0,s085
0,wfpt,0.00038580249245390164,0.00038113135441741886,0.0003498427775445734,1.0164829623563332e-19,5.265991322953218e-18,0.0003451652200969768,0.46319388256873195,0.0,0.0,0.014870380553453898,1.2057975389564075,0.015427030143756612,0,s086
0,wfpt,0.004072079382306915,0.004067552396058827,0.002725237405808767,3.140369082034569e-197,1.811462813083531e-132,0.0027207003584782674,0.4908845463335969,0.0,0.0,0.04165342252140668,1.1874560857869403,0.0488058312023069,0,s089
0,wfpt,0.00012867745840317024,0.0001240697139881508,0.0002746103158383084,1.2614348511243116e-07,1.1643838654367077e-14,0.0002700031377741441,0.2689060090583244,0.0,0.0,0.01364019460884396,1.1607372830845464,0.009316191817510488,0,s091
0,wfpt,0.0002473789344935584,0.00024303214616905322,0.00015027192129635214,4.577129754604175e-14,4.124617790116362e-09,0.0001459246162561767,0.45525723473771373,0.0,0.0,0.012040804930960991,1.2136163027678741,0.014787859502798862,0,s092
0,wfpt,2.2888988256086762e-05,1.8270113665841414e-05,7.275220654678893e-05,0.02600832270183034,7.330396964872782e-05,6.812544131762355e-05,0.47602835500870155,0.0,0.0,0.006852593307798966,1.2123538743016533,0.003886817720556283,0,s093
0,wfpt,0.007062062693705684,0.007057579863444019,0.006506633028386055,0.0,0.0,0.006502140571482018,0.5129983905481673,0.0,0.0,0.06965173651747592,1.1495974419660309,0.07261730394429834,0,s094
0,wfpt,0.0012379359360534803,0.0012334063617984725,0.001152022537921682,2.3581061413288683e-61,3.2104524897341206e-57,0.0011474925740332376,0.32404119174606416,0.0,0.0,0.03133411511416464,1.1577691212800694,0.032083382444255876,0,s097
0,wfpt,0.0005803222899440907,0.0005758101964818962,0.000490281061843123,8.391679776751208e-30,2.1139143296232087e-25,0.0004857624622159884,0.48067712411587493,0.0,0.0,0.01818379985325926,1.2040565903800917,0.01963306062222018,0,s098
0,wfpt,0.002476595567235673,0.0024721223279939863,0.004259446211332452,2.8585976728691e-122,7.2488242260753005e-208,0.004254956120272602,0.4431355522503635,0.0,0.0,0.04671906142396047,1.1563969460175056,0.03634763571760843,0,s103
0,wfpt,0.0012447608961765333,0.0012401262580866712,0.0012765390290108147,2.5203313729051533e-60,8.074114102561536e-62,0.0012719045383846606,0.2191845578952723,0.0,0.0,0.03153991853905001,1.1297169589799523,0.030320261642597594,0,s106
0,wfpt,0.0016695465695296674,0.0016652059645964057,0.0010990776636429223,1.432481291181493e-85,6.253820618100544e-57,0.0010947330672114175,0.4495568762978646,0.0,0.0,0.031571829998814915,1.180044815273725,0.03873905256646384,0,s108
0,wfpt,0.0012808928758143434,0.0012758487889693582,0.0016769344882738846,3.901473327805045e-57,3.0239324712115517e-74,0.0016718923761938065,0.24329959526897957,0.0,0.0,0.03766278824985199,1.1260292034658481,0.03297406420558781,0,s110
0,wfpt,0.0002889510880724755,0.0002843652155006815,0.0003267313617976164,2.0673626434220144e-15,3.392278660774654e-17,0.0003221368739119157,0.46656768495350537,0.0,0.0,0.013783529057671304,1.2044824431722936,0.013183379633660074,0,s111
0,wfpt,0.0007389471635966816,0.0007344357862802964,0.0007702875730324354,1.7280400242797964e-37,5.420863083344718e-39,0.0007657746461194881,0.4093517740989032,0.0,0.0,0.02577255328888131,1.1755493408249273,0.025402691986064655,0,s112
0,wfpt,0.0014305534856443591,0.0014262023825997172,0.0013000156555910136,1.995336605279932e-73,8.773184260841744e-67,0.0012956567283038956,0.42309572096545667,0.0,0.0,0.025943684043879534,1.1820378424429545,0.02805578897769972,0,s121
0,wfpt,0.0003308859627967342,0.00032639302751624744,0.0004210352794858929,9.405563087365296e-18,3.7095492960345285e-22,0.00041654182038142196,0.3477504586342115,0.0,0.0,0.016211843725914124,1.1778988142780222,0.014411469676451755,0,s128
0,wfpt,0.0006043316414809929,0.0005996724107732998,0.000552125690147176,4.846724174314868e-30,1.3849282128235263e-27,0.000547465564280758,0.28197688254938824,0.0,0.0,0.016679869317373454,1.1612956377648906,0.017430913671215294,0,s129
0,wfpt,0.006598465873591364,0.006593877371461332,0.004758616222482637,0.0,1.6430010752618359e-226,0.004754017862780513,0.340592898960261,0.0,0.0,0.05867445180938319,1.1274971316573195,0.066176804837043,0,s142
0,wfpt,0.0010015794486439855,0.000997007331642652,0.0007763510972621512,1.5308124841785272e-49,8.843335903960627e-39,0.000771776567665361,0.387762561646021,0.0,0.0,0.022738660728281773,1.181319386840736,0.025845205797312705,0,s145
0,wfpt,9.544749438494815e-05,9.027997558619383e-05,0.00027552868539337805,1.726241065043156e-05,3.1285524409916036e-13,0.00027034306973627853,0.5214326027219233,0.0,0.0,0.013246020368122216,1.2114074085266249,0.007286142387924561,0,s149
0,wfpt,0.003896701384593748,0.0038921736011656716,0.0029126520440407866,8.282937816719563e-189,1.4646837775493013e-141,0.002908119334345316,0.3521431776471716,0.0,0.0,0.04688660173970077,1.1464939866439567,0.053256613781733006,0,s161
0,wfpt,0.0016538587075022315,0.0016491934950174647,0.0015895055856788298,5.1210829294792484e-79,5.237306047075532e-76,0.0015848397018181082,0.282599907302715,0.0,0.0,0.029822420134793203,1.1482676124473006,0.029375385384229548,0,s163
0,wfpt,0.00014359631796689865,0.0001389349392889594,7.792479527624074e-05,2.855573152595878e-08,4.3453744554858745e-05,7.326280615249647e-05,0.307289455275203,0.0,0.0,0.008066037635718663,1.1676724442077675,0.010952722133145508,0,s165
0,wfpt,0.0003544345409526306,0.0003501625148436549,0.00039174747913384156,8.409161140738042e-20,1.177573050240778e-21,0.000387461949952983,0.6288941122090512,0.0,0.0,0.017382323053440875,1.2280031639767182,0.01643006198507954,0,s168
0,wfpt,0.0019334663046981504,0.001928813270480223,0.0020941387599987538,2.808880106611374e-92,8.568168704253565e-100,0.00208948645315421,0.2593686979345307,0.0,0.0,0.04293056889641479,1.1238188551299624,0.04038153762282088,0,s170
0,wfpt,0.0009428219946425731,0.0009386505310896576,0.0008952274339616428,4.648708522672531e-51,1.4321080224862597e-48,0.0008910557716824696,0.25392306270929177,0.0,0.0,0.029458469789710114,1.1422054044993637,0.029407587251852635,0,s173
0,wfpt,0.001244876440576248,0.0012403775030922493,0.0011137738014503906,4.279897671428749e-62,9.623465928754159e-56,0.0011092742328716598,0.27826398957499654,0.0,0.0,0.02968601957227039,1.1477681794445511,0.02946751713150081,0,s179
0,wfpt,4.1597314380692474e-05,3.75488670140145e-05,8.332117016951468e-05,0.0013487072216424088,5.717121646814589e-06,7.927282616593256e-05,0.3442666209046795,0.0,0.0,0.008018372922862765,1.1916291613246826,0.005362748816100891,0,s180
0,wfpt,8.589964961558394e-09,-4.62108249221771e-06,4.530778135891644e-06,0.9656421609993411,0.3226582982470245,-1.0123230120839821e-07,0.3939627300808026,0.0,0.0,0.0016837279830840867,1.204407723626292,-7.325608549314648e-05,0,s182
0,wfpt,0.00031804202963214845,0.00031303104226398926,0.0005053598614765953,1.6376605985030315e-15,9.96215717076103e-24,0.0005003497377134014,0.3848848545557578,0.0,0.0,0.022008318898358938,1.1787882633590447,0.01729990077479049,0,s184
0,wfpt,0.0007534781081035558,0.0007487977526814404,0.00060420545708606,7.1000356355599605e-37,6.684506966306233e-30,0.0005995241612949398,0.27899027904593493,0.0,0.0,0.017839334586002457,1.1609208540342957,0.019745414142147907,0,s187
0,wfpt,0.005666920916755802,0.00566243178782877,0.004124222467889016,1.0262587073525543e-275,5.1402410018840865e-201,0.004119724891835985,0.44631082380142095,0.0,0.0,0.056395259265184,1.158087839069767,0.06459821070619068,0,s190
0,wfpt,3.658867244737962e-07,-3.774932802569353e-06,9.442998111230949e-07,0.7662715646920033,0.6329763776953076,-3.1965173208359232e-06,0.3785514896607973,0.0,0.0,0.0009818216201821443,1.2062193250314186,0.0006013628939658853,0,s192
0,wfpt,2.078339169653276e-06,-2.5299886567964336e-06,6.886122326799082e-07,0.5018628833826646,0.6995599867754085,-3.9351061242864915e-06,0.6261094183850978,0.0,0.0,-0.0006122243480269991,1.2635699734619816,-0.0010019599729919207,0,s196
0,wfpt,0.0009661243821619259,0.0009615729335127332,0.0017069118541910289,4.6309290675550634e-48,9.991071845732386e-83,0.0017023180724367037,0.7898215483128739,0.0,0.0,0.03449032515314216,1.242300922258579,0.022128738454075137,0,s198
0,wfpt,0.002427376122473568,0.002422892609705407,0.0025347117231419025,1.3004166777431004e-119,8.238696457444963e-125,0.0025302283300805417,0.2652326619359581,0.0,0.0,0.03921495839060303,1.131816199068727,0.03721086843109829,0,s205
0,wfpt,0.004167984035786998,0.004163518381315012,0.0042924376053169455,1.4710308112303141e-204,1.328023468316135e-210,0.004287972208571911,0.23439014907263744,0.0,0.0,0.050807142445929765,1.1099743597343041,0.04928505567234953,0,s206
0,wfpt,0.0063354850409735874,0.006331029106324215,0.005178194557099558,0.0,1.0055861569455171e-253,0.005173732912563733,0.3557348669875315,0.0,0.0,0.06732719965675384,1.1186609216125878,0.07479605229061732,0,s207
0,wfpt,0.0022673202726359865,0.002262795366833048,0.0024802901935959687,7.376658632796426e-111,5.068230523051095e-121,0.0024757632972844945,0.41647316074681673,0.0,0.0,0.03974130561969229,1.166514330623047,0.038991208970964336,0,s209
0,wfpt,0.0004920714409389904,0.0004875589490495047,0.0005050073994168347,1.607037226155123e-25,3.8172546249672126e-26,0.0005004942731632323,0.3219902372329595,0.0,0.0,0.017483165363580848,1.171070404042114,0.016907854689920832,0,s212
0,wfpt,0.0020255255820845752,0.0020209371515039765,0.0013472494782134081,6.579877728866285e-98,1.0492877419315624e-65,0.001342656049466151,0.42394541985240414,0.0,0.0,0.03208081517894075,1.1760367486357277,0.03913562647408071,0,s216
0,wfpt,0.006561601733725775,0.006556767436563415,0.005195656606357457,3.7272638689171246e-296,1.2415420592535079e-234,0.005190812361948072,0.2902823558978407,0.0,0.0,0.05760669978473436,1.1109264006207908,0.06407144369282111,0,s218
0,wfpt,0.006090406452477493,0.0060858988850911455,0.004406906838250735,6.824181042004972e-295,9.456549194107309e-214,0.004402390796151012,0.3331557570980944,0.0,0.0,0.055130350801248854,1.1308916409400704,0.06379556693193819,0,s226
0,wfpt,0.00030428025085160737,0.00029893422725901786,0.0006649356455828981,4.566135086439657e-14,8.46882872770216e-29,0.0006595746072939335,0.4538547729028377,0.0,0.0,0.020508629511610216,1.1852978591019894,0.01389669236116627,0,s233
0,wfpt,0.0013591236151707653,0.0013546851718230224,0.0014083805989744125,1.618082495141854e-68,6.199013740021239e-71,0.0014039423153706654,0.3374399050896553,0.0,0.0,0.0363521270454988,1.1538827008348143,0.0350185329890886,0,s237
0,wfpt,5.545259167150096e-05,5.1066831500690135e-05,3.366705594254338e-05,0.00037689332610578343,0.005595801202367597,2.9281161747274354e-05,0.2820216742750912,0.0,0.0,0.0052169611444210715,1.1737067768689178,0.006546483026742407,0,s238
0,wfpt,0.0005651642665435164,0.0005604609995212284,0.0008608404685984672,5.924964400716326e-28,1.0795303743930961e-41,0.0008561381283004321,0.31902849673732636,0.0,0.0,0.025078511456260204,1.1610811345460235,0.020201966943200606,0,s244
0,wfpt,0.00030329343271906506,0.0002988699568184927,0.00019575138944771808,1.2345329379480973e-16,2.953864841317076e-11,0.00019132379371056274,0.38559455352201893,0.0,0.0,0.010776448718768789,1.191261959834996,0.013157186478219878,0,s254
0,wfpt,2.483354248572489e-06,-2.3243723481503054e-06,6.087579925040387e-06,0.4723247428986531,0.2606540302264926,1.2763547273531017e-06,0.37166509248045854,0.0,0.0,0.0018049068235938184,1.198174313011736,0.0011311934257209313,0,s259
0,wfpt,0.0016769522073771803,0.0016722541723472872,0.002112634045396633,1.512305064678631e-79,1.5497511468868475e-99,0.0021079283169358476,0.3231734078579065,0.0,0.0,0.03221820802602364,1.144451832648297,0.029273065455128075,0,s262
0,wfpt,1.0226551394598715e-06,-3.6943656689381044e-06,8.401903861532389e-08,0.6414887089096639,0.8938313293992663,-4.6332287111372494e-06,0.2358980939600731,0.0,0.0,0.00021841777446397173,1.1665463909528646,0.0007645685397083392,0,s265
0,wfpt,0.010581623817840113,0.010576785538853661,0.008272639539871562,0.0,0.0,0.00826778728867672,0.2754379819439533,0.0,0.0,0.0699706557155842,1.0955106111264232,0.07916800501281615,0,s269
0,wfpt,1.4523927229781464e-06,-3.16658088239663e-06,1.850619012866428e-05,0.5749685484552333,0.0462843556995035,1.3846161824093706e-05,0.5857889734452479,0.0,0.0,0.0035322090402707873,1.2263256797099267,0.0009016458114002489,0,s273
0,wfpt,0.0030070571219525943,0.0030024199023372944,0.003300411081404442,7.876708428091056e-143,1.3854372249154734e-156,0.0032957750968612975,0.25004407157809994,0.0,0.0,0.043215878267825435,1.1249635419420447,0.041011188164915134,0,s275
0,wfpt,0.0001754461606443547,0.0001708492238732262,0.00021179561138828795,6.509311311579929e-10,1.1444207187363088e-11,0.00020719827103299338,0.43213081166944034,0.0,0.0,0.013241630662327818,1.1990471612825984,0.012378832740704672,0,s277
0,wfpt,0.0003842105165723364,0.0003797873987151368,0.0004532365391219928,1.1723189679555845e-20,4.451540943176042e-24,0.0004488130416314684,0.449618151801147,0.0,0.0,0.01928670742132458,1.1975065029829595,0.017730405145596345,0,s284
0,wfpt,0.001059809670163614,0.0010549128565167099,0.001601522498647756,5.762431233597309e-49,6.181384858991791e-73,0.0015966181470237206,0.42751089606354953,0.0,0.0,0.030325478654081854,1.1724679571186147,0.025489222946127918,0,s285
0,wfpt,0.0015570276031841024,0.0015524264410885502,0.0020822536687544746,1.6261723269953873e-75,2.539099250445463e-100,0.0020776525735004547,0.37196694039583567,0.0,0.0,0.03606340645028632,1.1585128663671052,0.032986635756334454,0,s286
0,wfpt,0.000231722272841961,0.0002270284809861023,0.000333927930858513,2.1283029921275273e-12,3.586625705299261e-17,0.0003292249920826551,0.45269348219613903,0.0,0.0,0.013784917508438906,1.201752417387726,0.011889171191020603,0,s291
0,wfpt,0.0008534928154100285,0.0008490323001054678,0.0008647787600004619,1.6861361207122223e-43,4.727618314351161e-44,0.0008603182950800425,0.313850520419089,0.0,0.0,0.028852294197049426,1.1556730913703115,0.02790861328636239,0,s294
0,wfpt,0.001410901269209286,0.0014062566255441666,0.0012227819981751598,5.53852101492364e-68,3.8195391213295334e-59,0.0012181353772965364,0.301486472454809,0.0,0.0,0.024928709820598745,1.1576886340223407,0.026917314522213152,0,s295
0,wfpt,0.0014097195008766494,0.0014050856282630253,0.0016242322284139021,4.417304362335367e-68,3.6412922374465993e-78,0.0016195993512282403,0.27512390584383656,0.0,0.0,0.03726697156631539,1.1372995616172201,0.03472659960575861,0,s301
0,wfpt,0.0007792312470741303,0.0007747803354011262,0.0009334553830038228,5.9759567309986515e-40,1.6417377416778858e-47,0.0009290049204155881,0.3557574150869438,0.0,0.0,0.028404275309354438,1.165291571984415,0.02576001333020723,0,s305
0,wfpt,0.0002881209828067277,0.0002835245640855355,0.0003665191607435947,2.438373541283955e-15,4.2936086088048135e-19,0.0003619229756846032,0.2872117255969021,0.0,0.0,0.015780795571374254,1.164379430617082,0.013707704879737248,0,s307
0,wfpt,0.0022615832923260637,0.002256964090219138,0.0028870199570756316,2.2941277857953753e-108,8.298471460311519e-138,0.0028824029023948317,0.34079961461978603,0.0,0.0,0.04496611271844424,1.14270859864134,0.0408194087403937,0,s313
0,wfpt,0.0002655282225355604,0.0002607332869880574,0.0003717318669981262,9.988320527819256e-14,1.3355838307568417e-18,0.00036693546243349306,0.310402105309163,0.0,0.0,0.014219780424216535,1.1689215919273097,0.011811810253147127,0,s314
0,wfpt,0.0028273869558410603,0.0028225462650914857,0.002953294614795543,7.329227959763733e-129,5.650553823019371e-134,0.0029484345521811894,0.6150311152624008,0.0,0.0,0.043481557440845864,1.2051669622800463,0.04046290014015673,0,s326
0,wfpt,0.0001415718868762461,0.00013714769538730742,0.00010039582257004298,1.5439833589464347e-08,1.94229975157758e-06,9.596382028198569e-05,0.5667353333745325,0.0,0.0,0.00775906633990419,1.237115328359832,0.009475977932126477,0,s328
0,wfpt,0.000725271654392734,0.000720739755108557,0.0009372318266774871,1.1437268437584215e-36,7.018469760013876e-47,0.0009327008681239146,0.2607932728487676,0.0,0.0,0.028630319194398884,1.1425349070252242,0.02508560145269702,0,s329
0,wfpt,0.00025328472149410697,0.0002486562216225119,0.00028820189139766583,1.3928227799396669e-13,3.0135075410109986e-15,0.00028357338175322155,0.2494761520643342,0.0,0.0,0.015086743054156958,1.1533704715209971,0.01330607749573838,0,s336
0,wfpt,5.0562574867019094e-05,4.568472514443478e-05,3.2991487142197684e-07,0.0012839466006824287,0.7948475306314117,-4.5496794882637914e-06,0.3603436278216547,0.0,0.0,0.0003971763562344898,1.2000331500341348,-0.0051225203677803255,0,s339
0,wfpt,0.002849125945208031,0.002844422358975862,0.0029513278607158355,1.4608840266804178e-133,2.8437286064683134e-138,0.0029466242240805407,0.2656996486768878,0.0,0.0,0.0411595506164604,1.1293759753615984,0.03981978836409064,0,s346
0,wfpt,0.00016394974381583882,0.0001593946405792357,0.0005420592288059023,1.9838274458224262e-09,1.1893079995742726e-27,0.0005374956814596654,0.4925160012738593,0.0,0.0,0.01945928751720972,1.19734479822783,0.010781598608528738,0,s357
0,wfpt,0.006819575252845822,0.0068147772334217205,0.006488895014162166,5.53847960854253e-310,6.022056175340052e-295,0.006484094376798311,0.33354020021434666,0.0,0.0,0.06216449471424791,1.122915372569561,0.06493343908717429,0,s359
0,wfpt,0.0001561983318011384,0.0001517742050315407,0.00022812764543500563,2.821695483905948e-09,7.555998588414879e-13,0.0002236893830011022,0.5228315090184297,0.0,0.0,0.012489429698944635,1.210228626370085,0.010025741874821352,0,s365
0,wfpt,2.9606736429155234e-07,-4.387815875528389e-06,4.495437500029453e-08,0.801493042626568,0.9219733421341991,-4.640773623387773e-06,0.23668325996801337,0.0,0.0,0.0001503102887872958,1.1610332899627602,-0.00040044792507305327,0,s368
0,wfpt,0.028750790787822833,0.02874615470915276,0.02451472794091003,0.0,0.0,0.024510066680501263,0.39228989693264954,0.0,0.0,0.12041698720280314,1.0730481100448404,0.13674489370376358,0,s369
0,wfpt,0.004814340960390351,0.004810202939870334,0.0037444010706575437,2.1925705861938657e-254,3.378146260791868e-198,0.0037402582395387185,0.3480723861345696,0.0,0.0,0.05122784234798831,1.1422504793365615,0.05627823291074874,0,s372
0,wfpt,1.6704071300388534e-05,1.1873187446775901e-05,1.9584862132160374e-05,0.06295669418754896,0.044173313891361754,1.4749062903440802e-05,0.3017631051144164,0.0,0.0,-0.0029627017725111135,1.1812153265029743,-0.0028961235905567667,0,s373
0,wfpt,0.0004977317414850413,0.0004933670646395383,0.0003959787853113905,1.298034901224044e-26,1.6836268383283658e-21,0.000391613187528117,0.4048097150925635,0.0,0.0,0.0180872600174019,1.1919562198393527,0.0194226003482175,0,s374
0,wfpt,0.004442687348014229,0.004438212892906024,0.0044937512600011775,1.897249089607463e-217,6.357762073765724e-220,0.004489276913738349,0.3326371555268945,0.0,0.0,0.06468806053363957,1.119976908329071,0.06325005280216878,0,s376
0,wfpt,0.000384093956193432,0.00037948738882387367,0.0006816039210092439,6.827308535453741e-20,4.9558544603161225e-34,0.0006769973660382123,0.3840195054571346,0.0,0.0,0.023042298962163876,1.1749254891103333,0.01764135117050029,0,s380
0,wfpt,0.0007266685434951237,0.0007222760946319351,0.000657903226469081,7.573761101657009e-38,1.9980514833131664e-34,0.0006535103981010204,0.3915627767352907,0.0,0.0,0.026145379808583863,1.176934714484072,0.026445182872550148,0,s383
0,wfpt,9.279230985814735e-07,-3.3824548877348093e-06,1.201200626965715e-06,0.642663234061708,0.597575258287409,-3.1092876604521535e-06,0.3797838852285662,0.0,0.0,0.0010289007070895936,1.2023159993971095,0.0008989082768485308,0,s384
0,wfpt,3.874554471816616e-06,-9.447504152326758e-07,4.515551353945213e-06,0.36991145300366624,0.33307053470526327,-3.03982712779316e-07,0.2788747628524527,0.0,0.0,0.0017494187466956224,1.1743226777590783,0.0016339484974502957,0,s388
0,wfpt,0.0013093977279139413,0.0013047954246563354,0.0012503657881527408,8.584892475864415e-64,5.369726228565902e-61,0.0012457631280137216,0.3340692698877831,0.0,0.0,0.031939913816002884,1.158534406270955,0.032425190605281075,0,s391
0,wfpt,0.00032582664313096643,0.00032148962427036576,0.0002830048262671969,4.4420010125302614e-18,6.629061064169006e-16,0.0002786675839933084,0.2905988631841932,0.0,0.0,0.016728467922579364,1.1618315518096436,0.01723381392009152,0,s396
0,wfpt,0.009648540362110825,0.009644892631889501,0.00677743779257256,0.0,0.0,0.006773779419935955,0.3433617541706981,0.0,0.0,0.07540275360091606,1.1167847231223318,0.08221519032780206,0,s397
0,wfpt,0.000975025421782072,0.0009702567606274526,0.0016009833034120735,2.3298799568894654e-46,8.612077924300473e-75,0.0015962053830504974,0.589261337263012,0.0,0.0,0.03310923464735786,1.2140229860778127,0.022800308956522512,0,s402
0,wfpt,0.006499140815573123,0.006494635101874202,0.0055096844325824845,0.0,7.133241655571207e-267,0.005505173720089074,0.33524289515629846,0.0,0.0,0.06628310215354825,1.1172405093598796,0.07038604095681472,0,s403
0,wfpt,6.020782450377737e-08,-5.9821609037502554e-06,1.562998689363937e-07,0.9204863854056363,0.8722598005775357,-5.889392536539972e-06,0.36401139273430355,0.0,0.0,-0.0003495466118367213,1.1879648406554524,-0.00022295130897636607,0,s408
