,index,log_int_pval,log_rsq,slope_val,rsq,log_slope_pval,slope_pval,log_int_val,rsq_adj,int_pval,log_slope_val,log_rsq_adj,int_val,subj_id,sub_id
0,wfpt,0.0,6.278609528020951e-05,-0.004439804221383235,3.476751586894977e-05,0.027941088052456733,0.10180362498487774,1.2691952643391704,2.1780617086131215e-05,0.0,-0.006645307596994233,4.979196621579529e-05,0.5742378043450509,0,s083
0,wfpt,0.0,0.15968317434162804,0.38029620420861965,0.15551757743326766,0.0,0.0,0.7173788177524345,0.15550681942131106,0.0,0.3851939758520977,0.15967246939595225,0.14554239671631658,0,s084
0,wfpt,0.0,0.022425464882756985,0.13021568140318932,0.026910872718538204,0.0,0.0,1.0876823175618455,0.02689870880034928,0.0,0.12773807089559014,0.022413244895568396,0.41995482229887837,0,s085
0,wfpt,0.0,0.002347878532770742,0.04878862595188881,0.0038695272565014704,1.5532114316938856e-42,5.34808203713816e-69,1.2106157086751919,0.003856996998221396,0.0,0.04671566620911969,0.002335327397094744,0.5525423132316003,0,s086
0,wfpt,0.0,1.5022253664342955e-06,0.007621359840513684,6.4314415713973e-05,0.7304791494140344,0.024191626794699092,1.2867887467259687,5.165668152329328e-05,0.0,0.0014796181262171186,-1.1156303935333511e-05,0.6439207814676418,0,s089
0,wfpt,0.0,0.01754728568254027,0.14082656500642576,0.026490129753942826,5.313719011675828e-308,0.0,1.0727374348828982,0.02647788403870155,0.0,0.12798905516906206,0.01753492747586438,0.3648744601721069,0,s091
0,wfpt,0.0,0.0001645278003346018,0.02425003794440197,0.0004892908598095325,0.00031179226940240536,5.038696211448457e-10,1.233747304642868,0.0004766385052037414,0.0,0.01558918162913743,0.00015187117448556275,0.500896584046108,0,s092
0,wfpt,0.0,0.00035381453708449584,0.02579020672259654,0.0006371467800729835,1.3603146819666232e-07,1.5138473654854479e-12,1.2262262559041182,0.0006244157187310639,0.0,0.022201722885570582,0.00034107986632270215,0.5042131039677133,0,s093
0,wfpt,0.0,0.001499045899576501,0.05017516491791629,0.002971588481920584,1.3409499297535493e-27,4.610048753009029e-53,1.2270729555542965,0.002958967549599234,0.0,0.04104771565260795,0.0014864063270036976,0.5707660250601564,0,s094
0,wfpt,0.0,0.0013009700861329465,0.05143400529864433,0.0028717159770185186,2.6155283410280456e-24,1.1904728922028937e-51,1.2001974478141049,0.0028591731673374143,0.0,0.03663623515098517,0.0012884075181448518,0.4563902968660881,0,s097
0,wfpt,0.0,0.00013952729655508644,0.021255692660738464,0.0006537706508705776,0.000866679445043177,5.578034343591494e-13,1.2598103396608586,0.0006411999418043379,0.0,0.009794556580884543,0.0001269499606468827,0.57015975711303,0,s098
0,wfpt,0.0,0.00010827094182641606,-0.008576563281721619,0.00010073304942681549,0.003663328471989573,0.005061531221985331,1.2841114489734653,8.791349934933468e-05,0.0,-0.00965257097372747,9.544885815249149e-05,0.597989787107014,0,s103
0,wfpt,0.0,0.014519146356379409,0.11378750773029357,0.013428984404939226,3.031694019506996e-253,2.914001998185243e-234,1.0472871347840793,0.013416495848069365,0.0,0.11754752012471162,0.014506671599377352,0.2594913704437357,0,s106
0,wfpt,0.0,0.03404100886936601,0.17434983403511878,0.04143441279158688,0.0,0.0,1.0315448773017333,0.04142212317406846,0.0,0.18113649323679404,0.03402862446218735,0.4388444457068413,0,s108
0,wfpt,0.0,5.078249255052736e-05,-0.002248240354549965,8.936023455308195e-06,0.04657845498297993,0.4037967463976325,1.1942988101382908,-3.884703537293532e-06,0.0,0.005183693918070357,3.796082260332234e-05,0.33517442241816653,0,s110
0,wfpt,0.0,8.617107743369434e-05,0.0001539715892989312,5.255646284840765e-08,0.011334293164956266,0.9501068807338791,1.2610806350686525,-1.3370621977371044e-05,0.0,0.00663509821709821,7.273300100574254e-05,0.5923941476591985,0,s111
0,wfpt,0.0,0.0011617641260236455,0.02952695251693467,0.0012221995880160597,7.0420372646717085e-22,6.199815067103148e-23,1.2709948883928248,0.0012096360291792285,0.0,0.029507663876600903,0.0011491998069731446,0.6892573828888997,0,s112
0,wfpt,0.0,0.012578081817281817,0.05258741095474667,0.0076025476205711096,3.429493012281954e-213,8.278808286040061e-130,1.1610407622997596,0.007589659007199656,0.0,0.06047589357133282,0.012565211354323202,0.4436065652919015,0,s121
0,wfpt,0.0,0.055773182164438495,0.2235836440100692,0.05648812140866877,0.0,0.0,0.9018558553088919,0.05647625303614878,0.0,0.2217350179791795,0.05576130479874575,0.17804407424573065,0,s128
0,wfpt,0.0,5.935613162866282e-06,0.005730924457973785,3.844620806858767e-05,0.492129142262026,0.08041787014747849,1.320178596342881,2.5867758877473612e-05,0.0,0.0025377786175871664,-6.643244976789475e-06,0.7600653384437397,0,s129
0,wfpt,0.0,8.082199883796548e-06,0.008504023488446175,9.396125003102718e-05,0.42869628921364233,0.006964491187526107,1.2430286131598818,8.105890366405522e-05,0.0,0.003037016196941345,-4.821254628417648e-06,0.48492806438204805,0,s142
0,wfpt,0.0,0.002622803728247969,0.040892226990206566,0.0019061491521750185,1.3106694564518335e-47,4.6083980972341417e-35,1.136131479755312,0.0018936726671273663,0.0,0.04805848870261954,0.0026103362016064446,0.3017466858603292,0,s145
0,wfpt,0.0,0.0455091067774942,0.18835562236244746,0.04631937041489742,0.0,0.0,1.0296282960813012,0.04630744910899498,0.0,0.1909599389085142,0.045497175343043095,0.465914629312177,0,s149
0,wfpt,0.0,0.007699816696631556,0.08602184062390575,0.010046302149319675,1.1883727199581252e-135,1.4001508241569934e-176,1.1590102469542884,0.010033849588275912,0.0,0.08454819511753393,0.007687334462291973,0.5073319882060903,0,s161
0,wfpt,0.0,0.5307313347504459,0.6668456063342605,0.5235135037326294,0.0,0.0,0.42785371755370033,0.5235075100410111,0.0,0.649335525682827,0.530725431628674,0.13590423309322885,0,s163
0,wfpt,0.0,8.539130322260391e-05,-0.015039276895485544,0.00044469968507077073,0.009440506577129467,3.0715193140935045e-09,1.303905207196251,0.0004320467660053895,0.0,0.007491302579859202,7.271795364016675e-05,0.7760027289392801,0,s165
0,wfpt,0.0,0.0012932273682558781,0.046395141834867745,0.0023956113316730976,2.575303847025287e-24,1.2403426451632171e-43,1.2071549862763016,0.0023831409650556523,0.0,0.037359325178406524,0.001280743221494407,0.488436527637897,0,s168
0,wfpt,0.0,0.03328283598042525,0.1415346677860706,0.028467439647590576,0.0,0.0,1.0501638711973873,0.02845448553467622,0.0,0.1442789175514308,0.03326994177632481,0.3852811862957899,0,s170
0,wfpt,0.0,0.0011745491037108424,0.042302082995519616,0.0019213322063821314,3.129494689540602e-22,2.498004483006158e-35,1.1801395808063404,0.0019088559111273273,0.0,0.03581408685372477,0.0011620634734339497,0.39204778558466447,0,s173
0,wfpt,0.0,0.000389022504430625,0.019383413495440288,0.0005885559481505487,2.676119957873347e-08,7.851315622612165e-12,1.2094672996024594,0.0005759844187529506,0.0,0.016328722110124826,0.0003764471996439145,0.4200951800803956,0,s179
0,wfpt,0.0,2.7327785660169468e-05,-0.0028583067928195666,8.818039080371598e-06,0.14175268897374885,0.40392644451901594,1.2509556982616679,-3.840397613918967e-06,0.0,-0.005336790435711877,1.4669423036184348e-05,0.4899651742190497,0,s180
0,wfpt,0.0,0.0014542917798170407,0.04375703227197967,0.0027446040620208167,8.046571343391772e-27,3.8521792649362224e-49,1.2187732766443067,0.002731980256406197,0.0,0.034250568199144515,0.0014416502005057952,0.5221977214125778,0,s182
0,wfpt,0.0,0.0007247640835761349,0.03719581050943822,0.0015873343739767343,2.621696750046443e-14,1.781041850166577e-29,1.2171640795392187,0.0015748539036446463,0.0,0.02834433388902731,0.0007122726746993102,0.4902214008190771,0,s184
0,wfpt,0.0,0.011253034406328855,0.035010499055859956,0.00435293196736819,1.9058788607444705e-193,5.603819894696628e-76,1.1685416464865117,0.004340166934059253,0.0,0.049373647531051085,0.01124032312567591,0.41976452392175945,0,s187
0,wfpt,0.0,0.008115227950246218,-0.0743232436499196,0.007559108314839302,3.141324138142325e-140,1.0013581900409209e-130,1.4543556306722956,0.007546384387409399,0.0,-0.10587011710689492,0.008102510663598905,0.7952246376241847,0,s190
0,wfpt,0.0,0.015458877847290609,0.13453379757204637,0.017753571506074595,5.207712476879308e-273,0.0,1.0875873672937184,0.017741293118758827,0.0,0.13682394777770177,0.015446570775586976,0.4588145899550376,0,s192
0,wfpt,0.0,0.0005800059706667637,-0.0006612703489109152,1.048741581910484e-06,1.1412532343245316e-11,0.7727782430035974,1.2389357772189609,-1.153017802946188e-05,0.0,0.016493303084898457,0.0005674199266902935,0.5537933228701364,0,s196
0,wfpt,0.0,0.00048552537312651634,-0.006210451803012114,8.22676328725569e-05,6.656329344936543e-10,0.011044959770731522,1.2777505635360211,6.952950282634873e-05,0.0,-0.017442301448008204,0.0004727914069309058,0.5265314263605309,0,s198
0,wfpt,0.0,0.0224610603306723,0.14596168761546086,0.029196416235069522,0.0,0.0,1.0815305146289944,0.029184280886888847,0.0,0.1408011987031027,0.022448840788437896,0.4480783597261562,0,s205
0,wfpt,0.0,4.810713883474094e-05,-0.006207811519940078,4.313646200371224e-05,0.051983965035244994,0.06574520382674368,1.2535318605075139,3.0397833458595258e-05,0.0,-0.006954483182091176,3.536824904581959e-05,0.4976270916106575,0,s206
0,wfpt,0.0,0.00203549719986984,0.05137223154821907,0.0039173964827968755,2.500817645565832e-37,2.940665781704581e-70,1.207225195719889,0.003904945138969329,0.0,0.033508370136855425,0.0020230223317131424,0.46611513967720347,0,s207
0,wfpt,0.0,0.00019658910876740876,0.017214797774774238,0.0004210938409949794,8.117235952572657e-05,8.011298999634051e-09,1.251256553624319,0.00040844062311395923,0.0,0.012280180422644171,0.00018393240812064615,0.5496794395275933,0,s209
0,wfpt,0.0,0.0005979861926728169,-0.016523721753481886,0.0004499320000441731,8.47377431915115e-12,3.1296470873040136e-09,1.286712605087433,0.00043711692699111016,0.0,-0.021613395487981555,0.000585172360662467,0.5426591233772138,0,s212
0,wfpt,0.0,0.001338396263994901,0.03575441315783743,0.00243644310497948,5.835084535272947e-25,4.41664140927455e-44,1.2759173703641098,0.002423894820030248,0.0,0.0356308993182453,0.0013258333766495989,0.7465196871411137,0,s216
0,wfpt,0.0,0.0011087647680803059,0.024808222113057103,0.0007504438452851092,2.425531432829752e-20,2.895814335835095e-14,1.1702434620791826,0.0007374662412414912,0.0,0.030320003371769745,0.0010957903011404868,0.3694354891595706,0,s218
0,wfpt,0.0,0.012760599155499985,0.11468545094526812,0.018119035039380282,1.2476454499807341e-222,0.0,1.072094142509582,0.018106605851743063,0.0,0.1140299315777365,0.012748101979647264,0.31659096815808696,0,s226
0,wfpt,0.0,0.0005901875715519367,0.02766255481211923,0.0013075999477608624,7.385936718891165e-12,2.0039030891553838e-24,1.2221781000488596,0.0012950374631693906,0.0,0.018853828537638343,0.000577613373788588,0.47577713530818877,0,s233
0,wfpt,0.0,0.00396834273767277,0.01598606274227493,0.000981625295883748,3.582296055600491e-70,1.2719440364592762e-18,1.1842681550084844,0.0009689791735172371,0.0,0.025316840562074994,0.0039557139604791125,0.3744997122014809,0,s237
0,wfpt,0.0,0.0002760114985558282,0.008022074442146233,0.00012052285820396413,4.334883744419596e-06,0.002393524713359877,1.1768898672700394,0.00010745219652463778,0.0,0.01245363994218748,0.0002629389390462755,0.3218506257303104,0,s238
0,wfpt,0.0,0.00018437156569806046,0.02944500486340395,0.0010559193948647128,0.00012889486460268315,4.9796290715806235e-20,1.216644599156794,0.0010433537444004548,0.0,0.014355256511965547,0.00017179447747328602,0.430539577759647,0,s244
0,wfpt,0.0,0.00011334330899193112,-0.008348227335359934,7.968215381581878e-05,0.0026838984458370644,0.011839250646939794,1.2653455411471235,6.710422332889543e-05,0.0,-0.01091794324148812,0.00010076548549520226,0.5149558805494989,0,s254
0,wfpt,0.0,0.001658132439042559,0.02271925400129303,0.0005911611465476696,8.38190676724009e-30,1.2916703304391798e-11,1.21297013718838,0.0005782652158288215,0.0,0.03786593462860306,0.0016452474495927127,0.5532218930060324,0,s259
0,wfpt,0.0,0.00016274489319034746,0.008983311072228632,9.063516377993963e-05,0.0003672948884355804,0.007840115686173491,1.2221722287958423,7.781548423901885e-05,0.0,0.011645667143991895,0.00014992301479854753,0.47742354937004794,0,s262
0,wfpt,0.0,0.001160535730888257,0.01526078147160602,0.0004290923392578083,3.2580548643769096e-21,8.999810767007218e-09,1.1623560133717152,0.00041611056170964833,0.0,0.023833035343288986,0.001147559071008386,0.3108386611587044,0,s265
0,wfpt,0.0,0.00048338894368205043,0.029690077578269546,0.001489990571188593,7.266623675940913e-10,2.802378497943622e-27,1.270532867848439,0.0014772703743756166,0.0,0.016997607031943134,0.0004706538145355932,0.6419335313975103,0,s269
0,wfpt,0.0,0.009465909336532907,0.17301050178902647,0.01659419613000579,1.7496956038415738e-167,4.5504094481982566e-293,1.023042583797513,0.01658190325013542,0.0,0.17511729681296062,0.009453527350850033,0.38512253345572556,0,s273
0,wfpt,0.0,0.006322148355958346,0.07155941974452314,0.007279798447851871,1.0944446566253853e-102,5.271924090651198e-118,1.0480527093155336,0.007266199168398324,0.0,0.0663398964672512,0.006308535584688135,0.09820611586368075,0,s275
0,wfpt,0.0,4.513070634737382e-05,-0.003362477691024373,1.310359181194709e-05,0.0582047545956186,0.307424193749302,1.263585423010584,5.248238377220105e-07,0.0,-0.00636560745173486,3.2552183015788216e-05,0.5228843520501614,0,s277
0,wfpt,0.0,0.00495410700927057,0.06925138759835117,0.007364745078277002,2.1303464352323806e-88,1.2797702624507682e-130,1.1622817697549215,0.0073523368273842316,0.0,0.06450333845463652,0.004941668624648621,0.4344566551954401,0,s284
0,wfpt,0.0,0.0004900482594697442,-0.011737689126896413,0.00019013205003592937,4.895107670506681e-10,0.00010629978481637272,1.2800426406524186,0.00017747590851391326,0.0,-0.01838508766686967,0.0004773947932301681,0.5345719370581591,0,s285
0,wfpt,0.0,0.0008157091213949474,0.003939505403495559,2.878185895904828e-05,1.032549964937234e-15,0.1315830752410816,1.254919562581713,1.6123674977830404e-05,0.0,0.020826707307753087,0.0008030416565647513,0.6402519039445485,0,s286
0,wfpt,0.0,0.06236024651305094,0.14869521608932804,0.050690647496454355,0.0,0.0,1.0728827402685783,0.050678156255204554,0.0,0.14293930035982982,0.06234786646930157,0.4531632672972289,0,s291
0,wfpt,0.0,0.03857632167805991,0.18175189458069296,0.038129571968570586,0.0,0.0,1.0196364077977,0.038117548287628256,0.0,0.18224970278086633,0.038564303581628545,0.3939853698675022,0,s294
0,wfpt,0.0,0.0006811132520631036,-0.02352944820672503,0.0009948383743606515,6.212852761968264e-13,3.3990251607735432e-18,1.2773936824731869,0.0009816932236773601,0.0,-0.0238507732350769,0.000667963454224374,0.5111723420640247,0,s295
0,wfpt,0.0,0.0003539601552317029,0.02392587906244204,0.0008515629248351253,1.0281575405011094e-07,1.5137146899042068e-16,1.1967486502918265,0.000839073257130063,0.0,0.01681675086401646,0.00034146395492351544,0.3759190832600217,0,s301
0,wfpt,0.0,8.292269220389059e-05,-0.009260505934751997,0.00013937575093658783,0.01151465086908359,0.001052796671203785,1.271347782863873,0.00012639021073757029,0.0,-0.00851817128682691,6.993439462643636e-05,0.5558069911126929,0,s305
0,wfpt,0.0,0.0003361927305748358,-0.022578371179873283,0.000637646925504165,2.1450792237047182e-07,9.1130611096995e-13,1.2501113239070214,0.0006251545837822059,0.0,-0.024684317200565895,0.000323695995729012,0.41493634783165056,0,s307
0,wfpt,0.0,1.8655757532348716e-05,0.005688000870517493,3.5334623233018725e-05,0.22623027208724028,0.09582271847460945,1.2800380935722395,2.25958952988492e-05,0.0,0.004519672399511582,5.916492547552998e-06,0.627536268731378,0,s313
0,wfpt,0.0,0.016293560595400547,0.07808105702012298,0.011588553467389184,1.2107019168895648e-260,8.676385186898212e-186,1.1266873636233266,0.011574919829957397,0.0,0.07833763165533686,0.016279974240511197,0.3934557331136266,0,s314
0,wfpt,0.0,8.798912416407845e-05,-0.0055402758960174355,5.476598639486685e-05,0.012460663153333459,0.04862203706279628,1.2828019107776436,4.068185396832735e-05,0.0,-0.008396804730297663,7.389831484538867e-05,0.6036362957769473,0,s326
0,wfpt,0.0,0.0002486336151310553,0.01844745483753117,0.000469293530584447,8.195130560578889e-06,8.904822057413161e-10,1.2598448861057365,0.0004567990843924452,0.0,0.016194749531298763,0.0002361359419467135,0.6105339529280532,0,s328
0,wfpt,0.0,9.448117763055652e-05,-0.00017662588820404235,7.634909293674497e-08,0.005976459127239125,0.9377071350626349,1.1912138886137607,-1.2423962460372806e-05,0.0,0.005695552901525833,8.198001467729643e-05,0.32171871215733316,0,s329
0,wfpt,0.0,0.0010819760305977866,0.033579254761429964,0.0025080215366137804,1.5672210977655434e-19,3.912342262054463e-43,1.2206306266081264,0.00249480937233848,0.0,0.023963289037790863,0.0010687434003605611,0.48387746423757394,0,s334
0,wfpt,0.0,9.132958505686517e-06,-0.016064005811395263,0.0005351578732398776,0.3957711629757954,7.879656971342842e-11,1.2502450102404108,0.000522506099243869,0.0,0.0023304140379165512,-3.531566152847887e-06,0.5379679651560817,0,s336
0,wfpt,0.0,0.0022037357008750647,0.02723337010452538,0.0007711653070181512,4.939219286220996e-40,4.8282524923413485e-15,1.1679214197445662,0.0007585960746513409,0.0,0.04678606779763946,0.0021911843308322076,0.40866645976202687,0,s339
0,wfpt,0.0,0.0006192584228910114,0.008878191495528816,0.00011958005078915868,2.2679550617924374e-12,0.00204702529689055,1.1958654928652457,0.00010700262217522294,0.0,0.02008575878451385,0.0006066853818326168,0.4117256519413389,0,s346
0,wfpt,0.0,0.0026459531420354176,0.055466524340385605,0.005241400660135231,1.014001568053983e-47,7.4464511275525915e-93,1.210999013062438,0.005228887658558556,0.0,0.04306584682590191,0.002633406229884727,0.5264274195596553,0,s357
0,wfpt,0.0,0.004048100745083549,0.04800763209267769,0.0028893587653563424,4.2199197366075934e-72,5.874320343812055e-52,1.149216631037003,0.0028768161776027146,0.0,0.05561204384722546,0.004035572417881439,0.38190945720947744,0,s359
0,wfpt,0.0,0.0021454039367079236,0.0468112771437343,0.003590819294037373,2.97555588924278e-39,1.5194497942105874e-64,1.2093794652517293,0.0035783638678928975,0.0,0.04314613099715908,0.0021329304424198003,0.5207717738171482,0,s365
0,wfpt,0.0,0.004962321089684973,0.05790145254341229,0.005038821141192029,1.5300007729058146e-88,7.0112996629075165e-90,1.2187439051122788,0.005026383815523228,0.0,0.05866197972255846,0.004949882807741557,0.6137221829377894,0,s368
0,wfpt,0.0,6.959854309007696e-05,0.010181110212627709,0.00012986028626837953,0.01981314263914994,0.0014592009789093946,1.2747226137727976,0.0001170411096266255,0.0,0.010003737157728346,5.6777607590707824e-05,0.6520105644024274,0,s369
0,wfpt,0.0,0.1491280429741264,0.34782276447789295,0.14038258571144213,0.0,0.0,0.8006154710330367,0.1403718402251264,0.0,0.3613016672079058,0.1491174068087595,0.32904189378869253,0,s372
0,wfpt,0.0,0.0024936668967715514,0.018365408282324962,0.0005321452192558196,1.6126390950655417e-35,9.213732856876186e-09,1.1947719877553569,0.0005160242499538947,0.0,0.038804690186135395,0.0024775697767563942,0.48138947522842973,0,s373
0,wfpt,0.0,0.01639645890769359,0.18712301801341324,0.025106748431462433,8.903500494478009e-288,0.0,1.0098075072747952,0.02509448531476044,0.0,0.18862756426412886,0.016384086224844996,0.389191042907812,0,s374
0,wfpt,0.0,0.0002647396967493387,-0.003922802200267125,1.615271257826567e-05,5.1406503341613e-06,0.26015014581866863,1.229108992065237,3.413740282343092e-06,0.0,-0.01533623173398684,0.0002520038912472433,0.363865425682084,0,s376
0,wfpt,0.0,0.0023898563187159105,0.06833469046761054,0.005534473871199763,2.860544776983371e-43,5.936451490948474e-98,1.1780741267435637,0.005521964556171266,0.0,0.04856746897074279,0.00237730713204376,0.4297662003222199,0,s380
0,wfpt,0.0,1.4172641158771704e-05,0.012240736077691782,0.00014079431167546286,0.29463116216955104,0.0009554458817794084,1.2708136379277208,0.00012789256962164597,0.0,-0.0045600196770117785,1.269098732992191e-06,0.5454164641832375,0,s383
0,wfpt,0.0,0.0001328329317493715,0.006887695188023974,0.00011650460966772247,0.0035557212158447947,0.006320995778375133,1.2465155087336175,0.00010088094181259777,0.0,0.007844308107392603,0.00011720268058357242,0.5232054475073727,0,s384
0,wfpt,0.0,0.00018096441514026118,0.012193208464050838,0.0002506842497411732,0.00022989216820013748,1.4493524533125901e-05,1.2302374684150141,0.00023735390338863738,0.0,0.011352842720135429,0.00016762958311522524,0.48541600600485535,0,s388
0,wfpt,0.0,0.00016435031001416078,0.017534771349943197,0.000600985215405081,0.00034293980532621723,7.510647864806571e-12,1.2896934981534578,0.0005881720789813194,0.0,0.011256331910655032,0.0001515315755634683,0.683567212448359,0,s391
0,wfpt,0.0,7.230659806889417e-05,0.0005845140796460714,6.548622528690373e-07,0.01617822389285551,0.8189599685341215,1.1834025738442466,-1.1845442069002843e-05,0.0,0.006368680787750422,5.980468897170965e-05,0.3024426494800091,0,s396
0,wfpt,0.0,5.792099854051713e-05,0.007735946645327431,8.374002743460895e-05,0.03188643815327702,0.009874479733984826,1.2806330159952268,7.116214799141041e-05,0.0,0.00673849469832522,4.534247787280066e-05,0.6345849771751901,0,s397
0,wfpt,0.0,8.310437008618443e-05,0.002539993645057026,1.8574210169708394e-05,0.010182374152104177,0.22430457717742885,1.317989505104173,5.995511010103982e-06,0.0,-0.007415465699592266,7.051856684836544e-05,0.7218876141149446,0,s402
0,wfpt,0.0,0.0001612526542000836,-0.021140706145987415,0.0005313294456645856,0.00037380413342850375,1.0537358723141514e-10,1.2616724689629306,0.0005185970362967529,0.0,-0.01239982105824356,0.00014851536809545873,0.5040964332193232,0,s403
0,wfpt,0.0,0.02865945691365379,0.15700097557922826,0.03035320846209877,0.0,0.0,1.0563410581111523,0.030341087574182413,0.0,0.16298317272313081,0.028647314853313732,0.45264269322285,0,s408
0,wfpt,0.0,0.0005234032751051387,0.02948165185079768,0.0012208545910991075,1.1087489709797628e-10,6.544250481794957e-23,1.2298535475793915,0.0012082910153435877,0.0,0.02239764216175192,0.0005108307680077306,0.5092560402860067,0,s409
