,node,m_sample,m_kl,m_level_2,m_int_pval,m_int_val,m_log_int_pval,m_log_int_val,m_log_rsq,m_log_rsq_adj,m_log_slope_pval,m_log_slope_val,m_rsq,m_rsq_adj,m_slope_pval,m_slope_val,sem_sample,sem_kl,sem_level_2,sem_int_pval,sem_int_val,sem_log_int_pval,sem_log_int_val,sem_log_rsq,sem_log_rsq_adj,sem_log_slope_pval,sem_log_slope_val,sem_rsq,sem_rsq_adj,sem_slope_pval,sem_slope_val,subj_id
0,wfpt,24.5,0.37374722375207114,0.0,0.07629513813130054,0.0799262012224997,0.27932364928053266,-0.014588362686844342,0.5378106767837785,0.5358098572027558,1.8004367213817844e-16,1.0032096545481206,0.6839064636963255,0.6825380934092965,1.0537519980343387e-39,0.8113918228527806,2.0615528128088303,0.03393418393798169,0.0,0.02687655372018576,0.006929056850250592,0.044591712950898595,0.024771802326501956,0.025893282607596123,0.02600537474009655,1.7939168949319509e-16,0.019460830620402693,0.014704388407239512,0.014768043768309815,8.363270573794306e-40,0.01356955104685721,005
0,wfpt,24.5,1.537605422123237,0.0,6.098976007770111e-08,0.16917195808057667,0.19194267005300938,0.005944702534828309,0.7848221315747547,0.7839142080792896,9.475218676065613e-49,0.97389666948731,0.8423815798964488,0.8417165232715395,7.329434586345052e-71,0.7096165002946965,2.0615528128088303,0.06083937629796332,0.0,5.054598726338331e-08,0.006419079226123526,0.040263006925512934,0.021507732795049913,0.014180040484416189,0.014239871878865207,9.445838887962425e-49,0.015696753764745507,0.00657692834100189,0.006604679093495572,7.32943353299307e-71,0.009514178073937106,007
0,wfpt,24.5,0.11084375956485237,0.0,0.07862896021443426,0.033377824110297986,0.24798119157653148,0.027282360526928097,0.6175508884790104,0.6159439594390065,5.284674356515185e-38,0.9747698523790986,0.8765250699900416,0.8760062677631092,3.70746273150552e-82,0.900051810715821,2.0615528128088303,0.015358177840935116,0.0,0.02932155285660401,0.005912964737675658,0.044619876108026514,0.023182044101021683,0.015368669656281086,0.01543324389853437,5.261123696673283e-38,0.018935894146552834,0.004915264423028498,0.00493591679455383,3.707462480465913e-82,0.01534662421157085,009
0,wfpt,24.5,1.8579679842399952,0.0,0.26139649899806505,0.013651037856880759,0.23917517060050714,0.05544345592362471,0.7842401231734836,0.7833335690691705,4.9386254562731466e-39,0.9475173424528818,0.8344895454755816,0.8337941233977476,2.466145074151905e-59,0.9268310310849139,2.0615528128088303,0.08129502597750328,0.0,0.042716503474153025,0.0037482741736675445,0.043066328785394965,0.01173312159724867,0.018386127772787492,0.01846338041048828,4.938625276061542e-39,0.009140039034765112,0.012653017280046214,0.012706181218197669,2.4391643871633993e-59,0.007871973293420608,011
0,wfpt,24.5,0.6198149412831971,0.0,0.03402395148069493,0.07701787707398287,0.1424420770638317,0.026306011596083038,0.7844433735586485,0.7835376734475503,1.4095469486630259e-30,0.9716479886962172,0.8967375532796221,0.8963036774530662,3.826985145773102e-70,0.8051877433629842,2.0615528128088303,0.048212506054120814,0.0,0.020559552715644577,0.007489422213691634,0.037595333148611694,0.027021171726283082,0.02147747617509943,0.02156771767163346,1.2050872169761267e-30,0.02145072889861565,0.0076233313177687095,0.007655362121624874,3.826984731524149e-70,0.016612574877180753,012
0,wfpt,24.5,1.4528220834917587,0.0,0.05266469477842821,0.07250273744804915,0.22631002384897086,0.05340234417165097,0.7339068695953463,0.7327888312323014,4.445590973514362e-36,0.9424529837181602,0.8201466244150084,0.8193909379629706,1.1438760077593863e-60,0.8023174446601922,2.0615528128088303,0.07069619767912072,0.0,0.021849679852237774,0.005429826420696454,0.04444528966232492,0.01840336411521889,0.019358603504151032,0.01943994217433654,3.487223566411978e-36,0.014119288361748195,0.010503624055322684,0.010547756929504711,9.231909589892313e-61,0.010420365447788509,014
0,wfpt,24.5,1.102325951501517,0.0,0.10833741492915844,0.06856676654343004,0.26347636375123396,-0.022684322615805233,0.6663558947182341,0.66494811368329,5.767386922154305e-33,1.0030339824802523,0.7353750956190218,0.734258534841043,2.3475722067789508e-51,0.7908838210065595,2.0615528128088303,0.05855023652291039,0.0,0.033973691973193595,0.005394438616046849,0.04428178045411146,0.01994174063992485,0.018603548603045375,0.01868204458871223,5.7671979044349154e-33,0.015523425416057715,0.011066693055488673,0.011113387962895793,2.2566806537115083e-51,0.010790421427986035,015
0,wfpt,24.5,0.12561212401662472,0.0,0.07610557361492293,0.07278974286392113,0.2709621115725648,-0.011017933728035827,0.4897591220847617,0.48761525284982354,4.8948950794977975e-31,0.998504069040267,0.8403822495113731,0.8397115866941938,7.143427291011395e-82,0.8404717985028967,2.0615528128088303,0.008875913079106915,0.0,0.023557488587648168,0.008148343817610555,0.040058445432826176,0.021150416173663308,0.01035804542998188,0.010401566629267521,1.5642687416245901e-31,0.016665717542076745,0.0040928262046339365,0.004110022953392905,7.088405183283826e-82,0.014564483872446196,017
0,wfpt,24.5,0.7400284217048617,0.0,0.11842269559640232,0.05853075838247197,0.17387787339616292,-0.008879716503783061,0.7661053434839473,0.7651142644309136,2.5431888483506938e-23,1.0011030689010338,0.8466953972450749,0.84604580147069,3.300412075556147e-65,0.8685676405144584,2.0615528128088303,0.040286201422976634,0.0,0.03510724951779592,0.006023851194879311,0.03718396957167834,0.021908792447516486,0.021487657990507166,0.021578707388772028,2.5431888483381977e-23,0.016935888460681493,0.010147730897220264,0.010190729756954252,3.287433575938641e-65,0.01189653059147715,026
0,wfpt,24.5,0.08742917035027963,0.0,9.467168876872542e-05,0.11388555838766899,0.053313614525664355,0.19372922611821494,0.676683539785733,0.6753193353122552,1.5870630241733733e-53,0.8424871750496244,0.8802326347681856,0.8797272872355623,3.2974264367986e-91,0.7634943520930092,2.0615528128088303,0.0024086228576198523,0.0,9.222394786511877e-05,0.005317166807948552,0.024009757445390134,0.014480518721399759,0.003937679213198103,0.003954293893422569,1.2435931913678583e-53,0.011644807441437307,0.003670540405511782,0.0036860279177713226,3.176252750179342e-91,0.011210497215929798,027
