,index,log_int_pval,int_pval,int_val,rsq,slope_val,slope_pval,log_rsq_adj,log_slope_val,log_int_val,log_slope_pval,rsq_adj,log_rsq,subj_id,sub_id
0,wfpt,0.0,0.0,0.7615792356442199,0.00023537151515529153,-0.02444199682186929,0.0029682507406290416,0.0007522258674518278,-0.017141968046988004,1.361336136337676,7.986599553222216e-08,0.0002087097030991636,0.0007792639867292284,0,s063
0,wfpt,0.0,0.0,0.5646555599848091,0.0008945694721264053,0.024289264010192723,3.4671625700320995e-08,0.0007411316981034144,0.024604757862094193,1.1233676771043648,4.771470427833147e-07,0.0008651822896295069,0.0007715505373211418,0,s065
0,wfpt,0.0,0.0,0.8805159224575336,3.59526843836111e-05,0.005801991679496408,0.2456000426580182,9.093832154971615e-06,0.006247284664208395,1.3174382932454387,0.2469301444607301,9.285554208315894e-06,3.579086892158134e-05,0,s066
0,wfpt,0.0,0.0,0.9044677347302869,7.978879567049901e-06,-0.0037109515025866586,0.581896498514136,-2.2593853287844468e-05,-0.0017556881761521368,1.3701858808800365,0.6951982487329016,-1.833808503959311e-05,4.0976161473915695e-06,0,s071
0,wfpt,0.0,0.0,0.9212929049253991,0.00014249570588187321,-0.011539610544598067,0.020798318080522026,-2.356828121996557e-05,-0.0019313351890042577,1.3419401295739748,0.7325858002130534,0.00011583141700532984,3.11537991315447e-06,0,s081
0,wfpt,0.0,0.0,1.0206180375028464,0.010358978683648767,0.08349339007536127,6.566933532582795e-87,0.00320460116307808,0.05006574980177348,1.3354338312610277,3.285560471962156e-28,0.01033258684884919,0.0032311958483542957,0,s082
0,wfpt,0.0,0.0,0.528433624034385,0.0016736054262956879,0.042277762329570076,2.2780282924366765e-15,0.0017557602848689013,0.04828056081853248,1.1513929467462127,2.934166433107189e-16,0.0016469819691894427,0.0017824000222652625,0,s083
0,wfpt,0.0,0.0,0.604840804120555,0.00020928915225471023,0.015174635772041874,0.005085891469534061,0.000647843882398913,0.028976798379308267,1.229152153664517,4.9077907873097e-07,0.00018262664463175593,0.0006744946946053432,0,s084
0,wfpt,0.0,0.0,0.9408946961816795,0.0006232650054170952,0.02166197817288088,4.878697657786814e-06,-2.1528612718979545e-05,-0.0025706738374513607,1.369907561299659,0.5971200879025569,0.0005934310829442957,8.345962432154685e-06,0,s085
0,wfpt,0.0,0.0,0.924426999434334,0.00013472335396358393,0.01116308157549254,0.0255714864194234,0.0005385110148650174,0.02613815365857222,1.3023772225437142,4.82040325664189e-06,0.00010769850730574237,0.0005655534534858564,0,s086
0,wfpt,0.0,0.0,1.13408921303863,3.048821149764791e-06,0.0016696094765199562,0.7352747530242885,-2.3562940156152123e-05,-0.001645052386337685,1.4126593623944075,0.7328066168974101,-2.3619186508616608e-05,3.1086223055698525e-06,0,s089
0,wfpt,0.0,0.0,0.5591111248187653,2.909077634338786e-08,0.00017165211214956785,0.9736524688302753,-2.1723028327702565e-05,0.0022516225610792265,1.2580630523479566,0.6667536975788688,-2.6638997412620213e-05,4.944928765127088e-06,0,s091
0,wfpt,0.0,0.0,0.8926820850963638,4.959699317907962e-12,-2.204063567435178e-06,0.9996558858339428,-1.427274810938961e-05,0.00373485592285293,1.3471082106054755,0.49538962931747654,-2.666808400486609e-05,1.239572148215018e-05,0,s092
0,wfpt,0.0,0.0,1.048461446403774,5.321424293369681e-05,-0.006110820828945088,0.15777176454494155,-2.4333331825054927e-05,-0.0012868363695312801,1.3937357948713998,0.767258478955843,2.6547573091173504e-05,2.33611728639449e-06,0,s093
0,wfpt,0.0,0.0,1.0484275698207879,9.94088968231388e-06,0.0029392571887062492,0.5415034647653381,-2.5684848702578478e-05,0.0009946554864104507,1.3915990164077328,0.8475767880614609,-1.6726934177757613e-05,9.853477141996692e-07,0,s094
0,wfpt,0.0,0.0,0.8698725130001774,7.396026032502334e-05,-0.009213337664981815,0.09584074542946654,5.2387551727428594e-05,-0.011579185455818297,1.3579143138173921,0.08512012238762974,4.729414373916274e-05,7.905495478499613e-05,0,s097
0,wfpt,0.0,0.0,0.7627957370989779,0.00011787228204696021,0.010160892975268307,0.035516364328271426,0.000726180539510457,0.025655092540904274,1.2690829302396627,1.0855322027610431e-07,9.120733651080126e-05,0.0007528527354121461,0,s098
0,wfpt,0.0,0.0,0.9377892579343954,1.0345187806404255e-07,-0.0003250059835588756,0.9503373709874565,-2.4340084679330687e-05,0.0017147699287484823,1.3321734678091834,0.7670514185823951,-2.6564634327819192e-05,2.341461214139251e-06,0,s103
0,wfpt,0.0,0.0,0.6748907571020567,4.162661131934531e-05,-0.00601510255509504,0.21152963688734516,-1.4089059414912342e-05,-0.0033328193964930006,1.2966831636953953,0.4922187226585528,1.4959632456790217e-05,1.2578694099985022e-05,0,s106
0,wfpt,0.0,0.0,1.0892116252358646,1.441577291572127e-05,-0.003684781903825398,0.46220100972028444,8.317264598933782e-05,-0.012076922953089111,1.394301539085145,0.04247001286769914,-1.2251931607920596e-05,0.00010985915556682713,0,s108
0,wfpt,0.0,0.0,0.28019541244214463,0.05190255277799183,0.19068017083822614,0.0,0.04618574746254589,0.15301006671156958,0.9969050439495776,0.0,0.0518769271374917,0.046211581385043554,0,s110
0,wfpt,0.0,0.0,0.8569527297621738,9.603932932622516e-05,0.009510109435094803,0.05773066744749389,0.00013081280958759933,0.014562804948702174,1.2898033390400898,0.015166051515216952,6.937380154692363e-05,0.00015752228433563165,0,s111
0,wfpt,0.0,0.0,0.9685347895721231,1.288186620818088e-06,-0.0012347101159519772,0.8271867642656794,8.504390648744753e-05,-0.02616910351396075,1.3711002897711018,0.04174117739940346,-2.5740266587748195e-05,0.00011207667179857772,0,s112
0,wfpt,0.0,0.0,0.7838686836381565,1.2053273276135812e-06,0.0010949160762768785,0.8316425879302871,-2.653229968574422e-05,-0.0003914579505442783,1.3015377803200074,0.9406531180722535,-2.5462729493330727e-05,1.4788099567120128e-07,0,s121
0,wfpt,0.0,0.0,0.7074510922339499,3.643497567662468e-05,-0.006145668287259719,0.2456232357443612,-2.4110448799241624e-05,0.0019073805334604323,1.2906582622336322,0.7423707907777202,9.407472432498842e-06,2.920882744339437e-06,0,s128
0,wfpt,0.0,0.0,0.7399547015379637,0.00011971044604941472,0.009889038583758414,0.034111408946484435,0.00044840308443039323,0.020054123346859302,1.2734855324927568,2.446006712221373e-05,9.304554953359911e-05,0.00047507699889992594,0,s129
0,wfpt,0.0,0.0,0.6916449407493557,4.3445914958972764e-06,0.002171557435701174,0.6884767044672557,-2.376279837723594e-05,0.0021598449350387263,1.273700591983454,0.72789100876212,-2.268377910263908e-05,3.2729085300831073e-06,0,s142
0,wfpt,0.0,0.0,0.9456574686838837,0.0005416709702621425,0.02235893426444812,7.5605398806414e-06,0.001967348976710137,0.045285151887605166,1.2815637690986725,8.944816735081939e-18,0.000514657122783091,0.0019943703020389725,0,s145
0,wfpt,0.0,0.0,1.0408415392172148,0.0004753026478746536,0.017784925457053867,3.5206040461110626e-05,0.00023463790597177958,0.013430151038998736,1.378348844163078,0.0021148245070863195,0.00044753653038609453,0.0002624107089633787,0,s149
0,wfpt,0.0,0.0,0.9878139240169299,0.009740979040051445,0.08567940408282994,8.200720748326234e-82,0.0030591815276580503,0.06362999210869845,1.3115018097291624,5.061682601048248e-27,0.00971457072438242,0.0030857701613018484,0,s161
0,wfpt,0.0,0.0,0.9275741407005612,3.2756343298578905e-05,-0.006819818944483056,0.2709516779210478,1.7565518577788986e-05,-0.005717822939483759,1.3493040462667354,0.19907619494886453,5.728740626653739e-06,4.4622784514447567e-05,0,s163
0,wfpt,0.0,0.0,1.0293035961494754,8.127537531876783e-10,-2.7153736425580485e-05,0.9956544081956308,0.00011289980752227091,-0.011390120030416548,1.3948292616793507,0.023661184409019192,-2.7397948799912086e-05,0.00014030448603441492,0,s165
0,wfpt,0.0,0.0,0.9081583544249111,0.000191297704469795,-0.014956921433717916,0.007397294926217329,0.000189713386978152,-0.02364990946435983,1.3827236091693933,0.004391897337687352,0.00016463471704930566,0.00021637641664939977,0,s168
0,wfpt,0.0,0.0,0.5225874942665216,0.0008500111663645171,0.026711145917876843,2.5322468501429513e-08,0.0006644391536441141,0.03496650349544125,1.1587337609280075,5.117061896641645e-07,0.00082263569404184,0.0006918632908791134,0,s170
0,wfpt,0.0,0.0,0.6365261940004301,0.00040810107568090004,0.020460968058523234,9.143081669438425e-05,0.0008887819418246234,0.03132944254045388,1.2310034411118915,4.646513853828817e-09,0.0003814438699920597,0.0009154334361177741,0,s173
0,wfpt,0.0,0.0,0.8423800139498633,0.00015656028461974447,0.01228231875970526,0.015391616260466295,-1.4378683406368609e-05,-0.004133128232815003,1.3437283683788783,0.4971975097581929,0.00012989637081861627,1.229405687641627e-05,0,s179
0,wfpt,0.0,0.0,0.9453502306958999,1.6359893240336376e-05,0.004074210920580404,0.43968661788176955,2.817259574683373e-05,0.008413004670742172,1.3425422462784757,0.1544332095966541,-1.1038420094866552e-05,5.5578094195873895e-05,0,s180
0,wfpt,0.0,0.0,0.879545685417148,5.7650572537260025e-05,0.007534240439997516,0.14147752268508756,4.4568647121545624e-05,0.00854482237341448,1.3195624745958208,0.10224614680323126,3.098402100321085e-05,7.125191413570597e-05,0,s182
0,wfpt,0.0,0.0,0.8193018187615542,0.0006114147553774041,0.021882849614354168,1.9662553474828033e-06,0.001874051650875841,0.042579011350406364,1.2322204461664599,6.288377019185045e-17,0.0005844027929674533,0.0019012307693910824,0,s184
0,wfpt,0.0,0.0,0.8686328479509078,9.051713480046075e-05,0.008577625941960659,0.0654213376879138,2.3000855090549166e-06,0.004899560130424693,1.3419952004808327,0.29731108058496447,6.385145975473794e-05,2.8968824339226096e-05,0,s187
0,wfpt,0.0,0.0,0.9732707339836071,0.00018297097687525188,-0.012488356959450882,0.009269825865887751,8.205811632311377e-05,-0.009910735211015119,1.3832085290599982,0.044546809548972326,0.00015594743427771451,0.00010908657805808186,0,s190
0,wfpt,0.0,0.0,0.8357067010501451,0.0046329414021397675,0.050092555664338956,9.284616570809524e-40,0.0023302732444749896,0.037322215254815605,1.3021962161421987,5.1558771756345135e-21,0.004606396864868523,0.0023568813182650583,0,s192
0,wfpt,0.0,0.0,1.2319858994766348,1.0448759380721206e-05,0.003026438243092138,0.5341026021566386,6.30624538537905e-05,0.008037245891091173,1.3859059294636122,0.06843841033000805,-1.657944623145724e-05,9.024130024404275e-05,0,s196
0,wfpt,0.0,0.0,0.8521075811681795,0.0005964733878636164,0.022488872766387606,3.063640047256373e-06,0.0009996060721360056,0.036403419440194436,1.2454777193106912,9.845163973785494e-10,0.0005690909689197721,0.0010270866210296825,0,s198
0,wfpt,0.0,0.0,0.7846043842350183,5.2704161425776164e-05,-0.007656211685745579,0.1597779511376259,4.724318034221575e-06,-0.006552576308223998,1.3173974348690956,0.2779451913624899,2.6037477980356272e-05,3.139370345350834e-05,0,s205
0,wfpt,0.0,0.0,0.8229303835581572,5.832788665949273e-06,-0.0024195678844890064,0.6400202905041983,-2.3966916806283933e-05,-0.0018440688697853617,1.3183472841093689,0.7495521572732322,-2.0835144749487e-05,2.719603272693938e-06,0,s206
0,wfpt,0.0,0.0,0.704396536652364,1.964054858860642e-05,-0.004849179488257589,0.39396850211872636,-1.6579697744711908e-05,-0.004054041144242543,1.3093934697788192,0.534107523420805,-7.387408583525712e-06,1.0448507874349922e-05,0,s207
0,wfpt,0.0,0.0,0.8487705332496842,5.27122037352612e-07,-0.0006755703318629316,0.8889363064975582,8.165082128308576e-06,0.00596838910327042,1.3140902097478666,0.2539009808787562,-2.650135174175894e-05,3.522406672928913e-05,0,s209
0,wfpt,0.0,0.0,0.8546539811849563,0.0001324522890969737,0.010529863824684398,0.02898899106164364,0.00080398657511771,0.021690714316977847,1.307461104626111,5.806003914839566e-08,0.0001046766474581684,0.0008322563732059418,0,s212
0,wfpt,0.0,0.0,1.1000642897422064,0.0012743995822933618,-0.032019039140559424,4.678516700996791e-12,0.00014722496117480777,-0.014095415247109952,1.4063479293733445,0.010684975158092075,0.0012477654791300807,0.0001739076248981064,0,s216
0,wfpt,0.0,0.0,0.8652316189732401,1.694355146830695e-05,0.004223051893259729,0.42850414379499535,0.0001065128851988062,0.011707330894001926,1.286435178232954,0.026389004071852743,-1.0084478599514668e-05,0.00013361026967351197,0,s218
0,wfpt,0.0,0.0,0.7488385105676901,2.2582510957991353e-05,0.0044606429905757975,0.35745995734590386,-1.2324833454258055e-05,0.003469251651507439,1.3134069869586853,0.46333008724964697,-4.084975774309996e-06,1.434358419027948e-05,0,s226
0,wfpt,0.0,0.0,0.8651571689337685,5.603451402103055e-06,0.002339116200335112,0.6466764935953689,-2.183821318846313e-05,0.002363693102275381,1.313941084075413,0.6699965743798386,-2.1064488129329817e-05,4.846113799805707e-06,0,s233
0,wfpt,0.0,0.0,0.5224561965813319,1.9110510340869524e-07,-0.0005914214412036838,0.9325380423987557,-2.649767335416442e-05,-0.0007005888149959495,1.26476174081966,0.8883281465191932,-2.647697876478894e-05,5.329920603758254e-07,0,s237
0,wfpt,0.0,0.0,0.7095044688567028,1.042794733840946e-05,0.003174355605992966,0.5317616375521552,7.733902401829695e-07,0.005497216555481445,1.2865918391822122,0.3104018765727645,-1.62398635328298e-05,2.7448572341493005e-05,0,s238
0,wfpt,0.0,0.0,0.8344959513796484,2.930899917441554e-05,-0.004614754015774136,0.2944790108787283,-1.876737471562251e-05,0.0025301259861708007,1.318094650115547,0.5857331620469877,2.6416918247340604e-06,7.931118646498092e-06,0,s244
0,wfpt,0.0,0.0,1.2282055679489035,1.2889305090912906e-05,0.003260239073595215,0.48692240466298553,-2.2672002219836784e-05,-0.0021543908488327115,1.437568171750819,0.6985803523768894,-1.377844014061047e-05,3.999536479892818e-06,0,s254
0,wfpt,0.0,0.0,0.8029562144395198,0.004306333785179084,0.06069519168583756,7.930607612737625e-33,0.0012643368896323448,0.03825866451621793,1.2315328809403971,1.0695832903624228e-10,0.004276159421089831,0.0012953882409290074,0,s259
0,wfpt,0.0,0.0,1.0076538466453813,9.591099554040472e-05,-0.011534262343519161,0.05959437540837464,5.8286162461951285e-05,-0.025672360681800916,1.3746800253644356,0.07706668444482855,6.88850998432633e-05,8.570360957993461e-05,0,s262
0,wfpt,0.0,0.0,0.31449813663593573,0.003543416115953102,0.052270265225819505,5.1262856246012174e-30,0.003830399421156483,0.050225480680384176,1.106403606564712,1.78306222222804e-32,0.0035161144395904342,0.003857745682290137,0,s265
0,wfpt,0.0,0.0,0.9203670632583967,2.579240752087486e-07,0.0005093775921061177,0.922181662812527,-7.246416101613917e-06,0.004735606280198205,1.313041502436453,0.392145012675717,-2.6770556979860416e-05,1.982250754861692e-05,0,s269
0,wfpt,0.0,0.0,0.9406989493737207,0.0005729010158671555,0.022631627818129683,3.559547527415944e-06,0.0001357704400387627,0.013734556885153716,1.34979019317106,0.013590628474724269,0.0005462482050777595,0.00016243846419150554,0,s273
0,wfpt,0.0,0.0,0.6591813093287984,9.063824358279682e-06,0.003105663770675746,0.5572979837412335,3.0054394862144562e-05,0.005916295724136225,1.2683121481042319,0.14545103218017386,-1.7253111695758605e-05,5.690282943338065e-05,0,s275
0,wfpt,0.0,0.0,0.7819831398968233,0.0010780801086678338,0.029720631015123657,2.0201046717223798e-10,0.003481635796430349,0.05544134436060617,1.235858620360381,1.870079052185137e-30,0.0010514407700393802,0.003508255760747314,0,s277
0,wfpt,0.0,0.0,0.8704888187369209,6.889746353322401e-06,0.002537862561786373,0.611256583184943,-1.2849199074516093e-05,0.0037752594597034624,1.332081512402104,0.47157114714982284,-1.9778158874883545e-05,1.3825634855524349e-05,0,s284
0,wfpt,0.0,0.0,1.1024846938729924,1.3963118705717648e-06,0.0010742646149833439,0.8201993767499638,3.3347124999583144e-05,0.00908008575317597,1.3351128760702062,0.13558906634846593,-2.563213841555445e-05,6.051570221199398e-05,0,s285
0,wfpt,0.0,0.0,0.8750354722810387,5.391208876615039e-05,0.007145310025195743,0.15507331122762089,0.00024667295158675717,0.014254124030252283,1.2857797567882308,0.0013904528536258088,2.7245437533851558e-05,0.0002734272153164241,0,s286
0,wfpt,0.0,0.0,0.8041529904516269,0.00021132383212019157,0.015392979530720522,0.005169179316699526,3.4832042439481015e-05,0.007544517078043988,1.2567843054945138,0.13264736598615273,0.00018430105585742762,6.244699833557465e-05,0,s291
0,wfpt,0.0,0.0,0.7038853892991948,0.00046190786864219735,0.021379886930683836,3.151160070504378e-05,0.0002988394531411309,0.015717044781463366,1.2914221327435316,0.0004760082608004854,0.0004352520978776475,0.0003254988616732124,0,s294
0,wfpt,0.0,0.0,0.31309166811934586,0.000245941873351474,0.0127525218765168,0.0031277703388392845,0.0003508082994291284,0.017304611714712693,1.1224542968180962,0.00025419422814945653,0.00021777820052126806,0.000379136603433472,0,s295
0,wfpt,0.0,0.0,0.49930723537544175,0.0013205641581005567,0.033118863396256686,1.93322782920742e-12,0.002062957574261559,0.039908257969830815,1.191345007975656,8.2907722416580695e-19,0.0012939312860583696,0.0020895720676055163,0,s301
0,wfpt,0.0,0.0,0.8509669672685725,2.3405353395289374e-05,0.004702463750592294,0.34884544505204396,0.00010444208355253615,0.011018729353688405,1.3129821729060587,0.026632010620765614,-3.262111393231848e-06,0.0001311201934223183,0,s305
0,wfpt,0.0,0.0,0.6606706361699957,5.367634581254777e-07,-0.0006602129819754724,0.8871821447268802,-2.1392100557404703e-05,0.0019889813595627467,1.284459851667676,0.6564420643186444,-2.6131311192001405e-05,5.277270114900645e-06,0,s307
0,wfpt,0.0,0.0,0.6487492508132866,0.00069977772915919,0.02830840819408716,3.0009452660213517e-07,0.0009821504809633952,0.029673698737782982,1.2481777966443082,9.92181028904548e-10,0.0006731283019292267,0.0010091626443183843,0,s313
0,wfpt,0.0,0.0,0.5318479072000872,0.0006250061107428984,0.024663878156912185,1.2863704823625343e-06,0.0014774402405858256,0.05011030015498562,1.1188714619424722,6.4621682295681e-14,0.0005983546894967606,0.0015041722985132955,0,s314
0,wfpt,0.0,0.0,0.9082764745792146,8.530880993884438e-05,0.011333813160064566,0.0736831507895492,-4.471037393649624e-07,0.004687658533644893,1.348849879441793,0.3212639948378201,5.8642995997115754e-05,2.718714190419469e-05,0,s326
0,wfpt,0.0,0.0,0.9318935450062988,0.00032174734380663317,0.019758044538677293,0.00047088691176388797,2.6143710416315358e-05,0.006634380483270594,1.3455513129625416,0.15808860397967825,0.00029543863669945214,5.248515334044246e-05,0,s328
0,wfpt,0.0,0.0,0.7769367566824398,6.998609713981807e-08,0.0002661875981083881,0.9591438731224425,2.320348934825578e-05,-0.008847296115318752,1.331071999714427,0.17146863509811422,-2.6598101001251706e-05,4.987024836866638e-05,0,s329
0,wfpt,0.0,0.0,-0.35752833711966203,0.01307056334654011,0.12456378131945625,7.20164975775167e-108,0.00485738596302876,0.05567945914879324,0.7976455547722603,9.070325109965745e-41,0.013043888136078596,0.004884644916490655,0,s334
0,wfpt,0.0,0.0,0.3217586101835534,0.02998860407631243,0.20647830756470584,2.8509431120396714e-250,0.04517784467813357,0.1926395263994232,0.9712470662151212,0.0,0.02996273572610919,0.04520330796031713,0,s336
0,wfpt,0.0,0.0,0.9492551776119499,1.3266631361585901e-05,-0.00294700833219795,0.48061442169869484,-2.4930535862610625e-05,-0.0009922514503829232,1.3640206568892013,0.798040894216532,-1.340110380732007e-05,1.7467551403083093e-06,0,s339
0,wfpt,0.0,0.0,0.8841301627555367,7.713640080786455e-06,-0.0023633291341469695,0.5907058277652184,-1.9471594174591544e-05,0.0024840470432112294,1.3129920697815596,0.6016387915936139,-1.895424317588379e-05,7.294805857482878e-06,0,s346
0,wfpt,0.0,0.0,0.9721690996817489,6.617533734243342e-05,0.008114478830637449,0.11764450082480077,0.00022762640858198235,0.01615611461488611,1.3304525982726927,0.002150808258573949,3.9148637935415564e-05,0.0002546684786800535,0,s357
0,wfpt,0.0,0.0,0.8621317836552862,8.36440334451849e-05,0.007974434121699582,0.08059183712938381,0.000361345723668971,0.01695741585063946,1.3100221449305816,0.0001663424621155243,5.6247563612110696e-05,0.00038876087476125143,0,s359
0,wfpt,0.0,0.0,0.811073378619878,2.8531135546350228e-05,0.005034540967892535,0.3009767278047512,0.00025521999284405794,0.01744422284801199,1.2921464006468968,0.0011557244527580048,1.8638074524846004e-06,0.0002819125965716207,0,s365
0,wfpt,0.0,0.0,0.627937870901397,9.146679868421437e-05,-0.010739284561132746,0.06402469285953669,2.3372316804159965e-07,-0.006628384744967616,1.2842868192109542,0.31520551667574964,6.480114896423306e-05,2.69010947319126e-05,0,s368
0,wfpt,0.0,0.0,0.7350265337654965,0.001188125897063741,0.03204782512854322,2.4439303045780867e-11,0.0017024478092063644,0.035872062579273625,1.232756635408804,8.254562804940424e-16,0.001161489493146206,0.0017291046196787896,0,s369
0,wfpt,0.0,0.0,1.0027363675208194,0.00022501558703247326,0.014513647988355943,0.003673649179651248,0.00020936139516369856,0.020572671616879642,1.337920235734754,0.0029348173081986837,0.00019835349880348296,0.0002360359939899137,0,s372
0,wfpt,0.0,0.0,1.2054873804992061,3.925213085653745e-05,0.006937598684481626,0.2411680410977991,-1.3340341361800512e-05,0.00284456833920618,1.4755377963742915,0.44737158072692607,1.0680191092182767e-05,1.822075506685561e-05,0,s373
0,wfpt,0.0,0.0,1.0268361655991565,3.454513099021561e-06,0.0018233795222012106,0.7189137938038774,-2.377467093683805e-05,0.0018160808613764193,1.369506461424634,0.7414302053601813,-2.3213483740347485e-05,2.9047243803592693e-06,0,s374
0,wfpt,0.0,0.0,0.7470069658328307,7.2879162302808e-05,-0.007956631428677134,0.09830150551036733,8.315194776664647e-05,-0.010141228847607958,1.3231406076530736,0.04243521752490502,4.6213016886120784e-05,0.00010981995278214196,0,s380
0,wfpt,0.0,0.0,0.9325751379582252,3.9844057098115115e-07,-0.000674036119289768,0.9027157167446296,-7.602771434633837e-07,0.0062017625672282865,1.3466004818147839,0.324314553357691,-2.6269637767972753e-05,2.590925454715176e-05,0,s383
0,wfpt,0.0,0.0,0.8721456624151052,0.00033175935958551506,0.015832825283945418,0.0005480926120542297,0.0002128791447298939,0.01466177938992886,1.3269997186025884,0.003248785017167185,0.0003039892545618761,0.0002406579539004916,0,s384
0,wfpt,0.0,0.0,0.9939970274726816,5.020712081194034e-06,0.0021620301499623157,0.6664740545703862,-2.0015897069125543e-05,0.003801909589703426,1.3466556251144044,0.6098984119459347,-2.200764024284929e-05,7.044582321813486e-06,0,s388
0,wfpt,0.0,0.0,0.43354407138249373,0.0356189988952621,0.18446675861456557,9.065481139131857e-294,0.03967752225453025,0.18299294684571962,0.9961967588267839,0.0,0.035592933134920846,0.0397034965723313,0,s391
0,wfpt,0.0,0.0,0.8418599749828745,1.2777326863222527e-08,-0.00010689456735439259,0.9825366911294289,-8.088848035825436e-07,0.004682466208442416,1.3267738513110037,0.32476882780552563,-2.665531129708576e-05,2.586064818355105e-05,0,s396
0,wfpt,0.0,0.0,0.7263605791957304,0.00025665662622065266,-0.02253385089098837,0.001919237631161358,-2.1090009261870435e-05,-0.0017294702813287662,1.3280891373629033,0.6387196213140738,0.00022999538179768741,5.963178618895171e-06,0,s397
0,wfpt,0.0,0.0,1.0825485328229527,8.969340626219235e-05,0.00883983219238117,0.06665912006176099,0.0004923984254299185,0.021499699238549098,1.3540041265825564,1.0316098343558305e-05,6.302770924926371e-05,0.000519076149274933,0,s402
