,index,int_pval,log_int_pval,log_slope_val,log_int_val,slope_val,rsq,rsq_adj,log_slope_pval,log_rsq_adj,int_val,slope_pval,log_rsq,subj_id,sub_id
0,wfpt,0.0,0.0,0.013273961083793494,1.3228012249465768,0.004059836803192883,2.3868913368807476e-05,8.60163603089159e-06,2.2154168022266942e-05,0.0002596766297013886,0.8739878648247512,0.21117205837434658,0.00027495430205337623,0,s108
0,wfpt,0.0,0.0,0.036773819906890284,1.0756107407998867,0.04096698677310372,0.0021566476154655234,0.0021414129006287475,5.902403894413073e-31,0.002026987459230689,0.1294781217954694,1.3104556559483364e-32,0.0020422297388003052,0,s110
0,wfpt,0.0,0.0,0.11598944944157205,1.038503921303898,0.13595208124755853,0.023525718948655072,0.02350971064869356,1.616885812769933e-276,0.02062629858537901,0.4163913943933527,0.0,0.02064247935927177,0,s111
0,wfpt,0.0,0.0,0.0085339956888375,1.2928308644162847,0.01690999897241788,0.00042249032092878114,0.0004073447481889314,0.01377532978239033,7.678132471522492e-05,0.6902753601873075,1.2846503152220279e-07,9.193443162369697e-05,0,s112
0,wfpt,0.0,0.0,-0.005202227141072621,1.3040397469138227,-0.0032185541199671657,1.450219172882683e-05,-1.0019401481820012e-06,0.11041349455348402,2.4104837267113766e-05,0.8149846370952931,0.3334735053480853,3.967278357441817e-05,0,s121
0,wfpt,0.0,0.0,0.02412693127996903,1.2879179435396226,0.002785294078596636,1.2212851751014497e-05,-3.1720491251441274e-06,1.1645444554451021e-12,0.0007644293211124253,0.8264326500486532,0.3729506424901029,0.0007798520031725431,0,s128
0,wfpt,0.0,0.0,0.05733160852760616,1.1983837883357444,0.041015081123368796,0.0023649138271285564,0.0023497976859397918,1.2013022237500226e-78,0.005313621052713602,0.5857222214847708,7.415532472164774e-36,0.005328696855301351,0,s129
0,wfpt,0.0,0.0,0.005159713415410265,1.3022033954309482,0.005254486463300399,8.64184118586353e-05,7.103465264168829e-05,0.029944459183976858,5.7354091570704924e-05,0.7389704422707923,0.01778480260115482,7.280223144467968e-05,0,s142
0,wfpt,0.0,0.0,0.003079780564881414,1.3157141305549418,0.00022628124295298634,6.946517461248192e-08,-1.543489047262092e-05,0.3560660105979524,-2.301395165105191e-06,0.8282277737927125,0.9466332353162181,1.3220565275751106e-05,0,s145
0,wfpt,0.0,0.0,0.016397443590981393,1.2951146494218413,0.009137290512107776,0.00012653299931253414,0.00011138294223489442,7.142256339445854e-07,0.000358155045555808,0.8132577189046697,0.003853923910997734,0.00037334324685556197,0,s149
0,wfpt,0.0,0.0,-0.004389676227657357,1.3430839544015973,-0.009014615999400725,0.0001317869012995576,0.00011652127161476677,0.1815916330960808,1.2006708452583226e-05,0.8960033286618563,0.0033025771968002385,2.7309914410023062e-05,0,s161
0,wfpt,0.0,0.0,0.002378524385720923,1.2719204357346512,-0.002514864957019136,9.592950055758998e-06,-5.674545242584372e-06,0.4906529218478035,-8.022263662921247e-06,0.6404259362457496,0.4279732265771684,7.261134455038842e-06,0,s163
0,wfpt,0.0,0.0,0.03512819289738636,1.2465732062506967,0.02389853420457358,0.0006384659136919879,0.0006232080198008694,3.241124750260473e-21,0.0013489007817460985,0.6706821345783682,9.949901492710431e-11,0.0013641508557968862,0,s165
0,wfpt,0.0,0.0,0.006760156940050506,1.3057803363970877,0.009003848377818495,8.88371640694885e-05,7.368653582551232e-05,0.08771305045882954,2.902941548632576e-05,0.7346347454797286,0.01545985979415526,4.418094993563493e-05,0,s168
0,wfpt,0.0,0.0,0.1829251558763093,1.007684666490098,0.17873436665839243,0.04622674003592353,0.0462122884879983,0.0,0.058453562051973385,0.4513419508048504,0.0,0.0584679035257738,0,s170
0,wfpt,0.0,0.0,0.012739506341867898,1.2949842703918493,0.00474057925374714,3.3485843635716606e-05,1.8218713125572883e-05,3.202939520006082e-05,0.00024901460593251823,0.7548836473432547,0.13861424181732057,0.00026429547693596067,0,s173
0,wfpt,0.0,0.0,0.023322575662313702,1.29659878367845,0.029484118407881003,0.0009725344500023381,0.0009573972115169971,1.34082953824942e-09,0.0005415946217534051,0.7618218966144701,1.1149541139545938e-15,0.0005567383898278377,0,s179
0,wfpt,0.0,0.0,0.008001956998034035,1.3490065178400297,0.028785433135592012,0.0012562638314073116,0.001240898070365981,0.015286243905468188,7.519314923276621e-05,0.9120069788821109,1.5796602922753438e-19,9.059058393268149e-05,0,s180
0,wfpt,0.0,0.0,0.016319275481021966,1.3146704962818319,0.05130072426245064,0.0033599027372402945,0.0033446863932716786,2.756335013558637e-06,0.00032035570152644244,0.7929097795605504,7.266643274655131e-50,0.0003356231141581345,0,s182
0,wfpt,0.0,0.0,-0.005612539901974715,1.3455267197847431,-0.0008724912348319373,9.874627077133269e-07,-1.4516878706682945e-05,0.10781406585367186,2.4622467350465804e-05,0.8824673408121673,0.800757703903677,4.014690151021849e-05,0,s184
0,wfpt,0.0,0.0,0.0428751659129844,1.2092512276256784,0.030687122976971855,0.002002284030212631,0.001986810717614196,4.898055762732414e-52,0.0035753408511104423,0.6153661220066631,5.914003213542375e-30,0.003590898804130882,0,s187
0,wfpt,0.0,0.0,0.033112826696059444,1.1183178431181016,0.03466056196820983,0.001721173552920563,0.0017060476577956951,5.978906419947466e-28,0.0018081220191020764,0.2936142123263717,1.5228113682583904e-26,0.001823287959695552,0,s190
0,wfpt,0.0,0.0,0.014387813886470112,1.3393656517649333,0.013217182008213264,0.0002453882652047046,0.00023012436994485075,1.8768647511073087e-05,0.0002644692561214468,0.9280241361516666,6.090532023080602e-05,0.00027974498772831424,0,s192
0,wfpt,0.0,0.0,0.002745457776943199,1.3712249482048335,0.004687402871674538,3.638181803433671e-05,2.0997288999957675e-05,0.33640756156319573,-1.1689992662766713e-06,0.9937983225598698,0.12410218413351912,1.4230322686992203e-05,0,s196
0,wfpt,0.0,0.0,-0.008460645928369512,1.3896584143305695,-0.002193401940937662,8.736287312238744e-06,-6.648667051134538e-06,0.012127498789918308,8.144255056419247e-05,1.005341068515933,0.4511187947113897,9.6830884602217e-05,0,s198
0,wfpt,0.0,0.0,-6.0837769250275675e-05,1.301435443873566,-0.004263359852464257,1.8774633881668557e-05,3.50727876607948e-06,0.9883018562531124,-1.5269721596933294e-05,0.7602045167986963,0.26746478067911145,3.2833166185852747e-09,0,s205
0,wfpt,0.0,0.0,0.032290718235654214,1.2263654744277295,0.02121367354573958,0.0006295191745813167,0.0006143767387373211,6.853498007618636e-26,0.0016640599801583944,0.6316241390325061,1.1432147141844831e-10,0.0016792149849405025,0,s206
0,wfpt,0.0,0.0,0.018992988541347185,1.2829768527258976,0.009945155038729938,0.00013428813293803188,0.00011913819336606402,4.2627264161074435e-09,0.0005077649133413686,0.7395829298457081,0.002909648872802411,0.000522917918724719,0,s207
0,wfpt,0.0,0.0,0.05844870723990633,1.1369410430694793,0.0537421910314888,0.0032650481211060622,0.0032499456187289333,4.771871877379086e-59,0.003955485656680802,0.3880288694389935,7.317374277359832e-49,0.003970578612318421,0,s209
0,wfpt,0.0,0.0,0.04133984440526645,1.308551406773658,0.04253291331896274,0.0033429586675201017,0.0033270116445539566,6.273695425325323e-25,0.0016838777841010621,0.9067842481502761,1.975613329599538e-47,0.0016998521200033423,0,s212
0,wfpt,0.0,0.0,0.006257756303096503,1.2918521017884517,2.580353182794282e-06,8.500533610344974e-12,-1.60005035156896e-05,0.0814095885019723,3.274484158977131e-05,0.8588695814980232,0.9994184185691077,4.882277800200008e-05,0,s216
0,wfpt,0.0,0.0,-0.0011598033633518816,1.2942317656011895,-0.00020283568390243008,8.146896601779474e-08,-1.6048082286168608e-05,0.7523369405388622,-1.466601348898422e-05,0.839205635310748,0.9433424501651848,1.6219314263876683e-06,0,s218
0,wfpt,0.0,0.0,-0.0033677931740719105,1.328577971749746,-0.00303857296074616,1.3604132626743315e-05,-1.6633014301437044e-06,0.32048728813335964,-1.9915271187720407e-07,0.8114487025327335,0.34519489225227473,1.5087162968163703e-05,0,s226
0,wfpt,0.0,0.0,0.17902071859968663,1.0108089801325981,0.16426671859537434,0.03726013396272143,0.0372429415653851,0.0,0.044447460161542884,0.6016650377318227,0.0,0.044464807980065024,0,s233
0,wfpt,0.0,0.0,0.021192882155249303,1.2822846115420181,0.017578082382092713,0.0004866231434575985,0.00047136293128546836,2.034452732477574e-14,0.0008789101111762454,0.7446109464163646,1.6396695244610817e-08,0.0008941888273981125,0,s237
0,wfpt,0.0,0.0,0.11210982108720699,1.1283292353436654,0.10180263126633371,0.01337163093139393,0.013356681563699846,4.6103491454351315e-267,0.018352417755110983,0.6170020456987184,3.185693042134834e-195,0.018367346394052575,0,s238
0,wfpt,0.0,0.0,0.005331385371318705,1.2952995339044193,-2.4204086565184817e-05,1.0605802902574624e-09,-1.5266581163464465e-05,0.053252575290177476,4.181881419185185e-05,0.7163390175218189,0.9933500393466832,5.710285211601995e-05,0,s244
0,wfpt,0.0,0.0,0.12644053035082625,1.1337042325584705,0.14218554747253093,0.034440543217942876,0.0344256879999858,0.0,0.036689369356686874,0.667809602635054,0.0,0.03670429052506741,0,s254
0,wfpt,0.0,0.0,0.10649131840560278,1.1117543177639955,0.09823198237005384,0.012386289643545711,0.01237121111121875,5.6586250027096745e-252,0.01740326223778199,0.4981441741141307,1.5139176984498299e-179,0.017418281829927773,0,s259
0,wfpt,0.0,0.0,0.022442877396774828,1.255693501296141,0.013941606436334453,0.0004166355770115482,0.00040024842719643683,2.9119849145186774e-13,0.000866237691438454,0.7567806991493109,4.6134602443583574e-07,0.0008828035024960323,0,s262
0,wfpt,0.0,0.0,0.10376297227948396,1.0984807492391386,0.09570530869269424,0.011485993568711272,0.011471015629888281,6.532604592875855e-212,0.014505214526010612,0.407373752488727,7.940392801570471e-168,0.014520148075311545,0,s265
0,wfpt,0.0,0.0,0.03882254505259031,1.1210790463311628,0.0371046493194047,0.0015852561114870767,0.0015701281569445724,6.439207281325153e-29,0.0018711405589475483,0.303572553033284,1.4167460345095892e-24,0.0018862728945969742,0,s269
0,wfpt,0.0,0.0,-0.001473653738470972,1.343835887792893,0.00381704296134326,1.8075824660401807e-05,2.8084588756804862e-06,0.6702570249396723,-1.2501060864922309e-05,0.8431431697044172,0.27655696453538886,2.7684036579822546e-06,0,s273
0,wfpt,0.0,0.0,0.003524431902120456,1.3100318599168232,0.012380162125232644,0.00033894128276079627,0.0003234421811031396,0.2016873249123557,9.784491279862806e-06,0.7591881947961044,2.9258635213059597e-06,2.53118074425851e-05,0,s275
0,wfpt,0.0,0.0,0.01288706850869023,1.2534160493170599,-0.007508370553315663,7.960943851215152e-05,6.44586704500183e-05,3.680018474981754e-05,0.00024291635039319637,0.5970383239768631,0.02189344791459442,0.0002580683173485365,0,s277
0,wfpt,0.0,0.0,0.03304353501755744,1.2338637453865235,0.02255487350828364,0.0005018777032098631,0.0004867333333455903,3.880872075399569e-17,0.001057785878061046,0.6396353258592671,8.615465074099338e-09,0.0010729241185611915,0,s284
0,wfpt,0.0,0.0,0.004450390270525567,1.3293810165227695,0.0010028003842570427,1.5241613324779024e-06,-4.726101165219987e-05,0.45490704068581056,-2.1575793724748493e-05,0.886268720031371,0.8597026355168085,2.7284399551796845e-05,0,s285
0,wfpt,0.0,0.0,0.11909978126067042,1.1354871158569841,0.1145870385381465,0.01824863778514607,0.01823364875705047,0.0,0.024304607741367,0.6509532900414107,2.63261537511676e-264,0.024319543302348756,0,s286
0,wfpt,0.0,0.0,0.012243381342295814,1.3088678185262501,0.005549879930061297,4.309650964517964e-05,2.794518834003945e-05,0.00029668196455462674,0.00018363873983562318,0.86089579627016,0.09169719950101841,0.0001988247473277971,0,s291
0,wfpt,0.0,0.0,0.0005811840332258112,1.2900301959237384,-0.0007786675007269541,8.467218087782058e-07,-1.4305239664169633e-05,0.8574561427673569,-1.4675821224274799e-05,0.683038739316325,0.8131278985437723,4.892431628711336e-07,0,s294
0,wfpt,0.0,0.0,0.052337050107957146,1.159323382827933,0.04694816089303781,0.0032546668093260678,0.0032393317938920196,2.3409376619585133e-67,0.004615060893639611,0.4800120646634095,5.314766648914268e-48,0.00463042485460563,0,s295
0,wfpt,0.0,0.0,0.025400001329426034,1.2285058679041994,0.016866453614934152,0.0002925337811670037,0.00027738623932893613,2.650693064496181e-11,0.0006577059343287894,0.558713157933443,1.1116226541984007e-05,0.0006728484019641323,0,s301
0,wfpt,0.0,0.0,0.038787161862804065,1.2362121680338356,0.01778840187081382,0.0004679294317196936,0.0004524323299402999,1.3412176320788544e-34,0.00232088825790977,0.679663524207852,3.9226129052790145e-08,0.002336393170596529,0,s305
0,wfpt,0.0,0.0,-0.004142930371437958,1.287989196005325,-0.0048282710601116425,2.3073563724551605e-05,7.92193903220717e-06,0.32886873614867607,-7.066996039473139e-07,0.6557948016975841,0.2171939827123379,1.4445974185095523e-05,0,s307
0,wfpt,0.0,0.0,-0.0009506401421432559,1.3635823832482852,-0.00016954332481915256,4.052566493495391e-08,-1.5463830431050596e-05,0.7826180683678774,-1.4346738500981004e-05,0.9713212939038933,0.959225614985509,1.1821579808390936e-06,0,s313
0,wfpt,0.0,0.0,0.06686873852050994,1.1986920239819623,0.058484253909677215,0.0047210860915459785,0.004705287512005163,9.075235538624215e-100,0.007122757800619439,0.716043556192311,8.456044562786695e-67,0.007138580545514972,0,s314
0,wfpt,0.0,0.0,0.004074959352241699,1.3775715895634932,-0.006275502330661051,6.361095580986742e-05,4.7611461601260174e-05,0.2249971896209193,7.569226624482006e-06,1.0558133672727303,0.04616257418851898,2.3597571857991717e-05,0,s326
0,wfpt,0.0,0.0,0.10536214498930695,1.1209619217419942,0.10664348873625781,0.014112545160138601,0.014097377194126848,3.1182136612891026e-229,0.01593531700030959,0.5037724072636243,6.530624978876879e-203,0.01595045948546825,0,s328
0,wfpt,0.0,0.0,0.2041068889072563,0.9202122184052162,0.19271376950774305,0.04093065720394362,0.040916014476794826,0.0,0.046627615042853066,0.17889907396422305,0.0,0.046642170568661934,0,s329
0,wfpt,0.0,0.0,-0.006289202744584145,1.356429266022701,0.004654393530734004,2.8820112399574604e-05,1.3435467027700376e-05,0.04829773797195744,4.463277755473172e-05,0.8901678237397319,0.17110191723209464,6.002475747068914e-05,0,s334
0,wfpt,0.0,0.0,0.05985073414656571,1.138330424927706,0.04865002283734701,0.002595851737186128,0.002580739095162543,1.8343932209567668e-56,0.0037763279421335616,0.3810772040747541,3.406309325869565e-39,0.003791422926330723,0,s336
0,wfpt,0.0,0.0,0.007090644718715925,1.330049577564588,0.004979106562413831,4.062157796058674e-05,2.5354556396295358e-05,0.02689493878424361,5.9585258293526344e-05,0.8645608748056856,0.10285766895452116,7.487229586733424e-05,0,s339
0,wfpt,0.0,0.0,0.003072754308820501,1.2714917681116076,0.0008816227069119078,8.426625338620042e-07,-1.4542413273588295e-05,0.4379145705768446,-6.1302877107927145e-06,0.6869605376862605,0.8149601291837653,9.262710523483264e-06,0,s346
0,wfpt,0.0,0.0,0.026182706399847593,1.2947207017468438,0.008238040968010325,9.127774051242987e-05,7.565367847506277e-05,1.1792063551140068e-14,0.000915786541186403,0.8347104494348042,0.015649685797554175,0.0009314143249100626,0,s357
0,wfpt,0.0,0.0,0.03576069913102477,1.2289539876024969,0.01944243731099413,0.000524609871121573,0.0005092328535191148,1.1252150685236595e-29,0.001954100855574459,0.637064935140017,5.215584326435484e-09,0.001969472671600858,0,s359
0,wfpt,0.0,0.0,0.01198846592914524,1.3014035537388935,0.019798169904309083,0.00045386852358986207,0.00043872342629169836,0.003614984721346222,0.00011316640421477064,0.7453972311215906,4.408268084403826e-08,0.00012831918936317965,0,s365
0,wfpt,0.0,0.0,0.022993977908194276,1.247179821839508,0.017365246673222152,0.00032513071636297575,0.0003099836684329338,1.7122942430790516e-09,0.0005344325230696167,0.6286313051004468,3.6104141637923794e-06,0.0005495780060517097,0,s368
0,wfpt,0.0,0.0,0.12308140820696414,1.0433638560169158,0.12430147551097302,0.017805091924814276,0.01778998076896232,2.3841189972496977e-274,0.01916138964027947,0.42122987575016424,6.341560923485943e-256,0.019176552479959197,0,s369
0,wfpt,0.0,0.0,-0.03878797319434222,1.4075262099918306,-0.018415358157542982,0.00033787653712102905,0.00032261405393896325,6.553672286596963e-17,0.001049962679337546,0.9132118803092566,2.5429172815300336e-06,0.0010652147563701142,0,s372
0,wfpt,0.0,0.0,0.011263811916064258,1.206619095822203,0.010880109741307513,0.00014349562485627132,0.00012497907786623852,0.0026610985400052868,0.00014901932006572416,0.55763015294335,0.005374345240808558,0.00016758355224011368,0,s373
0,wfpt,0.0,0.0,0.030643810490073843,1.242578313341717,0.01876739018643626,0.00038261266876660205,0.0003673508685998472,4.15350416518321e-16,0.0009945344233017739,0.6512716805101237,5.543077681331797e-07,0.0010097889769761226,0,s374
0,wfpt,0.0,0.0,-0.007673893622889123,1.289075108133742,-0.015621180784698437,0.00033392000741672145,0.00031865746382775395,0.02212224142641678,6.472992289030532e-05,0.6511252257010136,2.910644748730425e-06,8.000940686991864e-05,0,s376
0,wfpt,0.0,0.0,0.006194205373431681,1.2809921222526763,-0.005834512754113374,5.796006794123176e-05,4.2693311094854636e-05,0.03659799776140175,5.1596230852934966e-05,0.7179719874800892,0.05136445026887365,6.691031446859341e-05,0,s380
0,wfpt,0.0,0.0,0.021661387152077022,1.2932887426402946,0.011741353651532472,0.00015468621939318528,0.00013930351048252465,1.1222335558034324e-08,0.00048668430353659975,0.8338242102422535,0.0015193540911054135,0.0005020732691363161,0,s383
0,wfpt,0.0,0.0,0.0044365798735141095,1.2942402101513857,0.0051730904786486676,3.680632985769705e-05,2.105838199051302e-05,0.15644110174108516,1.5883652957127126e-05,0.7160657382008906,0.12632023680995813,3.163589952071e-05,0,s384
0,wfpt,0.0,0.0,0.040212280401219186,1.2426828519865847,0.023513630624718354,0.0007814151213569875,0.00076592287997157,1.8520762480477786e-35,0.00238433055681353,0.7434126801071677,1.2418457516098294e-12,0.002399850402324377,0,s388
0,wfpt,0.0,0.0,0.026161976372142952,1.2307854610199778,0.01759001160039988,0.00034075696674684686,0.0003256101555852986,2.6661165929215023e-13,0.0007943445095460744,0.599277256354054,2.1091731547905412e-06,0.0008094858244854786,0,s391
0,wfpt,0.0,0.0,4.831271069215791e-05,1.2800968776445576,-0.0005020694532728047,3.0835204312129605e-07,-1.4843617587079194e-05,0.9880676777326154,-1.5148814760612694e-05,0.6241675004183412,0.8865626078729923,3.3890761308441597e-09,0,s396
0,wfpt,0.0,0.0,0.002967351623110027,1.2759754838881023,-0.001991341375368028,4.715812569888733e-06,-1.0436090278620469e-05,0.3627364186772304,-2.6006246474086225e-06,0.6419611151664193,0.576924811864757,1.2555292974836263e-05,0,s397
0,wfpt,0.0,0.0,0.19287556544514917,1.0249939166839424,0.1805463444757756,0.03579177311498771,0.03577716345671178,0.0,0.04564002688037483,0.532189225195806,0.0,0.04565449652639819,0,s402
0,wfpt,0.0,0.0,0.023002973135373056,1.269227672067592,0.009985152332853162,0.00014529350594161272,0.00013002808247086772,3.734481445447215e-14,0.0008607731395335882,0.737635226608012,0.002035712540488211,0.0008760542362369339,0,s403
