,index,int_pval,log_slope_val,slope_pval,log_int_val,log_rsq,rsq_adj,slope_val,int_val,log_rsq_adj,log_int_pval,rsq,log_slope_pval,subj_id,sub_id
0,wfpt,0.0,-0.0010011172584502015,0.9822953447646583,1.2558905689877249,4.916990690162493e-07,-4.759605052528926e-06,6.3573211325718e-05,0.5188568229024678,-4.27024870330861e-06,0.0,2.3450500430399757e-09,0.7479572210516068,0,s049
0,wfpt,0.0,0.02281174462953347,1.115554867319552e-13,1.2185980645658285,0.0001473665924087708,0.00025783690016889516,0.02630376653941209,0.47486604701272306,0.0001426053440473085,0.0,0.0002625975998059582,2.6491266843439305e-08,0,s060
0,wfpt,0.0,0.0013483729311996422,0.2517197333684155,1.2612249007153653,1.0420361553631352e-06,1.494010040792304e-06,0.003007638627279657,0.5425710282135059,-3.719908996391297e-06,0.0,6.255930364185147e-06,0.6399365939262972,0,s062
0,wfpt,0.0,0.0051736723151140415,0.05045117114531555,1.2061639148607952,2.5663758754346233e-05,1.4915155192363194e-05,0.004549631957634077,0.38176232103108276,2.0386793634696865e-05,0.0,2.0192149186248898e-05,0.02743412404001873,0,s063
0,wfpt,0.0,0.0008773302707087687,0.7650808983580807,1.2327017615235059,8.396911322927636e-07,-4.5535890647041555e-06,0.0006229383642438401,0.4701531966228527,-4.160504677219734e-06,0.0,4.4645870345139116e-07,0.6819570350013378,0,s065
0,wfpt,0.0,0.010997553971332119,0.00025366917607251696,1.2534883870651388,6.26821189022575e-05,5.8974312656445704e-05,0.010041961843334437,0.5487964147461919,5.792046727759459e-05,0.0,6.373595926278952e-05,0.00028545507543407657,0,s066
0,wfpt,0.0,0.013753135490506115,3.9838576092415056e-13,1.2661222932274034,0.0001348008313060145,0.00024710693874729905,0.01470134545240898,0.6158157716728674,0.0001300167186194523,0.0,0.0002518904683003198,1.1083825134469786e-07,0,s071
0,wfpt,0.0,0.016949326456461192,8.226226155158725e-16,1.3067739603486803,0.00017013532624188255,0.0003074995583522977,0.018151047754406516,0.7795606397623668,0.00016531679939735255,0.0,0.0003123173767536347,2.818367423770212e-09,0,s081
0,wfpt,0.0,0.054345449465538286,1.8027729006163897e-82,1.183985860555166,0.0013561862341532338,0.001764370216048472,0.055310582095714246,0.4763429678310073,0.0013514079883625296,0.0,0.001769146485933959,1.2138331775251006e-63,0,s082
0,wfpt,0.0,0.001008837614024453,0.24613530842413398,1.2672019567574047,5.668761926536092e-07,1.6552318611307015e-06,0.002879531305383889,0.5704418100665601,-4.229353168572203e-06,0.0,6.451409995111845e-06,0.7310040336217796,0,s083
0,wfpt,0.0,0.01104201269019573,4.074936614693297e-07,1.194956614690988,0.00011854187137050332,0.00011741602198911405,0.011046834166877966,0.36535713346119303,0.00011378048574717248,0.0,0.00012217739030029318,6.05401090936145e-07,0,s084
0,wfpt,0.0,0.03546366930949825,9.075890761914562e-29,1.2053931845011827,0.00047913802669563577,0.0005848463083134581,0.035105443928719816,0.47744083963327494,0.00047437835821317886,0.0,0.0005896054507554815,1.1021144384583441e-23,0,s085
0,wfpt,0.0,0.005152461325705934,0.010290447626295116,1.2313124217163374,2.779333981917098e-05,2.6781339303005858e-05,0.005395210073467828,0.46954888387139,2.2997264045532262e-05,0.0,3.157739692749573e-05,0.01607252427067622,0,s086
0,wfpt,0.0,0.009825820678437723,0.0016196757993285787,1.2721070782968718,4.8286165554189964e-05,4.3070685592838664e-05,0.00892066341588077,0.6239119137763367,4.3467074701042385e-05,0.0,4.788977835623598e-05,0.0015489146532414737,0,s089
0,wfpt,0.0,0.11097051975584102,0.0,1.1117175276993134,0.005943424186556134,0.0067603114601251235,0.10841693601999149,0.44181531240185345,0.005938690538731861,0.0,0.006765041195450183,3.325272339763883e-274,0,s091
0,wfpt,0.0,0.004211358062397683,0.046069219227551354,1.2656183124352518,5.047917231770782e-06,1.4186099062452051e-05,0.0067631971629223495,0.563377122282384,2.859911558683592e-07,0.0,1.8947958946968768e-05,0.30320317146286985,0,s092
0,wfpt,0.0,0.04113521544391172,1.3479761594927562e-63,1.2180403233335801,0.0010441426041473134,0.0013471889539228288,0.04313114862039445,0.5402020309884275,0.0010393742729107869,0.0,0.0013519558158698874,1.6037943762627459e-49,0,s093
0,wfpt,0.0,-0.00256179528006744,0.45384906228455757,1.2493519706637757,3.6148943619584983e-06,-2.095368430099498e-06,-0.002070885501426256,0.48718104252177963,-1.1584036414546972e-06,0.0,2.6779340456251077e-06,0.3841708167498117,0,s094
0,wfpt,0.0,0.004638911036854359,0.13488577896972556,1.239901429695664,1.707741232537252e-05,5.882710761850873e-06,0.0034744048913489278,0.48632713320349974,1.2315543533425455e-05,0.0,1.0644610186516523e-05,0.05825976306527499,0,s097
0,wfpt,0.0,0.036571263624846195,6.42156533299867e-63,1.1586083193895356,0.0014094853505635108,0.001504611462608052,0.03784388781497309,0.3559501158675977,0.0014041020552468808,0.0,0.0015099942160921032,7.53257259052019e-59,0,s098
0,wfpt,0.0,0.011901220690645005,0.00018438412074680906,1.2306170192891104,9.575020150798252e-05,6.19744314648285e-05,0.009415463921766041,0.4854719274782693,9.097734329543972e-05,0.0,6.674742811674239e-05,7.503482779635234e-06,0,s103
0,wfpt,0.0,0.012779733735520507,7.953636237553832e-06,1.2089989013295193,0.00010603366319472673,9.023026540899703e-05,0.011609805811951002,0.4062422230436644,0.00010127221800793063,0.0,9.499176317673275e-05,2.3712734389573984e-06,0,s106
0,wfpt,0.0,0.0025794783547762844,0.4371905361576456,1.2658592195838207,2.9612285339375433e-06,-1.8874047429395802e-06,0.002209134265942718,0.5614536654315728,-1.8007074786829946e-06,0.0,2.8745316824618783e-06,0.4303600844136499,0,s108
0,wfpt,0.0,-0.0028354219890623852,0.22982653458162444,1.2174738071556062,7.1280403267648396e-06,2.1095188219577565e-06,-0.0027490727529534123,0.38547661290861585,2.3547590927153195e-06,0.0,6.8828012265154115e-06,0.22170330226597376,0,s110
0,wfpt,0.0,0.028806390604531964,5.481640479872458e-23,1.221701765359776,0.0006304949582015551,0.00046256047780968146,0.02284934075569292,0.5192625263001894,0.0006257017731108316,0.0,0.0004673544453563938,1.926604991455033e-30,0,s111
0,wfpt,0.0,0.05675826935781218,3.959571435416293e-117,1.1514991818497184,0.0019330444358185428,0.002512704464752713,0.058933261959151155,0.3762818121254605,0.0019282916907659153,0.0,0.0025174544268741217,2.3098123487883225e-90,0,s112
0,wfpt,0.0,0.0031894415645155583,0.026608248343787576,1.2448834563202107,9.673590495640205e-06,1.873716430467187e-05,0.004756967096621873,0.5120955291055732,4.888901999011708e-06,0.0,2.352178654130288e-05,0.1550587138369627,0,s121
0,wfpt,0.0,-0.0019297395457211547,0.6965251786823832,1.2503693520387196,2.7615326821939234e-06,-4.03759548750493e-06,-0.0009430405849210738,0.49899465766085094,-2.000404281332635e-06,0.0,7.243511769283728e-07,0.4463453422393733,0,s128
0,wfpt,0.0,0.016296038335552775,5.892310193143917e-23,1.2245177974610253,0.00017841472399315883,0.00046076998586142004,0.024582937897686005,0.47503677397313976,0.00017363084287813635,0.0,0.00046555249309832014,1.0172399173710425e-09,0,s129
0,wfpt,0.0,0.014391914738038736,2.1846397974312144e-06,1.2642027390209685,7.743597502551935e-05,0.00010202181819829459,0.014263363562537015,0.6076538889268747,7.267439365798989e-05,0.0,0.00010678325981550163,5.5159401181786086e-05,0,s142
0,wfpt,0.0,0.00035494066133551,0.9792435366204795,1.1825117625550368,1.552764731238554e-07,-4.758726725118123e-06,-5.062026385744211e-05,0.28397889647948665,-4.606672901141806e-06,0.0,3.2233732349951083e-09,0.8567004348104902,0,s145
0,wfpt,0.0,0.026238691800443706,3.540175172365985e-22,1.2370304478297105,0.00039886742228167904,0.00044167987222054617,0.025605151018016997,0.5513626944292042,0.0003941073715546528,0.0,0.00044643969641078307,5.536104986113954e-20,0,s149
0,wfpt,0.0,-0.0033599762029098146,0.442338208554798,1.2504298693775335,5.448841463806531e-06,-1.951386909837538e-06,-0.00210030145071184,0.4894788548415375,6.869172971546433e-07,0.0,2.8105498202091184e-06,0.2847568681662105,0,s161
0,wfpt,0.0,0.03223528626526745,3.954889574595732e-36,1.2219979613788374,0.00041683485314558677,0.0007450294660870105,0.038184952836106074,0.5246661319337649,0.00041207488797856406,0.0,0.0007497878457485285,8.207108290466404e-21,0,s163
0,wfpt,0.0,-0.005486423564730714,0.1530758668940525,1.2743226338462532,8.39922037920715e-06,4.982504964834433e-06,-0.004965811297614108,0.5620014974838211,3.6145257851227797e-06,0.0,9.767193013598963e-06,0.18519638139207406,0,s165
0,wfpt,0.0,0.002595333582863686,0.62512065425901,1.249074016806429,2.4732096736146403e-06,-3.625094491921388e-06,0.0014902298316829144,0.5020726329861415,-2.2887286628137105e-06,0.0,1.1368502081943177e-06,0.4711111902350962,0,s168
0,wfpt,0.0,0.008723907975944469,0.003045988594458187,1.2241275650376497,7.101708802648155e-05,3.794959363589978e-05,0.006544226020375428,0.4613571759178547,6.613929049414935e-05,0.0,4.282748109107892e-05,0.00013585984495097895,0,s170
0,wfpt,0.0,0.015532827983925003,8.294603016210821e-16,1.1985526428982523,0.00020277824834524782,0.00030376171316459644,0.018816795988945888,0.38339056472677546,0.00019801726385137997,0.0,0.0003085221941110383,6.759881723161605e-11,0,s173
0,wfpt,0.0,0.0087804712911854,0.0016504213803322228,1.2393055999846123,2.6007190946253367e-05,4.269812065049727e-05,0.010135107793409863,0.49254177928716186,2.1211106605800722e-05,0.0,4.749410193516379e-05,0.019878821879551548,0,s179
0,wfpt,0.0,0.013724088087429753,0.000638552051708931,1.2179194134414808,0.00013076230133102218,5.1004554025180227e-05,0.008458861533306414,0.4574907291324455,0.0001259781922118286,0.0,5.578902187164392e-05,1.714601458340041e-07,0,s180
0,wfpt,0.0,0.0034223968577526825,0.1416224986814914,1.2334477417011296,9.868412638169843e-06,5.538215583134054e-06,0.003413719985709947,0.46550112940108646,5.095144484879022e-06,0.0,1.0311481621561036e-05,0.15047609053188382,0,s182
0,wfpt,0.0,0.010946962806883575,6.828458046893505e-08,1.2707533690180295,7.97189241312779e-05,0.0001351501742430372,0.012432515560604013,0.6151422173669798,7.491156886307859e-05,0.0,0.00013995723990112285,4.6591180264025205e-05,0,s184
0,wfpt,0.0,0.0021665107096363566,0.29950663581679154,1.2301391448539598,3.6154266748189556e-06,3.637868897232721e-07,0.002512003118169495,0.441916506068289,-1.1465062224047529e-06,0.0,5.125712595144272e-06,0.38356899339930883,0,s187
0,wfpt,0.0,0.17683477665467956,0.0,1.0495502457496828,0.02480730132385034,0.026243884601814482,0.17162480699790908,0.48077869921427474,0.024802657504867875,0.0,0.026248521557778015,0.0,0,s190
0,wfpt,0.0,0.011422200095451418,0.0008983069483036658,1.2461637857924943,6.0161623847809764e-05,4.7743497874286334e-05,0.009785592842326097,0.528341505610219,5.539996022063676e-05,0.0,5.2505197960961425e-05,0.000378759207909358,0,s192
0,wfpt,0.0,-0.0017258326098858745,0.7858115036837252,1.3051470757927635,2.5466227056014645e-06,-4.42080343865392e-06,-0.0005980184796592672,0.7479147717248001,-2.22763753709998e-06,0.0,3.525101370804862e-07,0.4651789131670184,0,s196
0,wfpt,0.0,0.07418985659748278,3.650910178185649e-199,1.228992366228712,0.0027316127702925463,0.004313278461092085,0.0709597990026811,0.7300140590281975,0.0027268524938830474,0.0,0.004318031165026381,1.2191676836807165e-126,0,s198
0,wfpt,0.0,0.006279294654857508,0.04672631172718715,1.2237493845360723,2.1084783745295432e-05,1.4072549926025246e-05,0.005687017357395246,0.4316215413331911,1.632293403619478e-05,0.0,1.88344103513316e-05,0.03535808506921726,0,s205
0,wfpt,0.0,0.037360716976766954,4.984381674973232e-59,1.1914938442558929,0.001211589462038698,0.0013032221123329135,0.03545249343773342,0.45979270973449726,0.0012066078743234732,0.0,0.001308203168487343,8.439257397382539e-55,0,s206
0,wfpt,0.0,0.014120794043319944,7.321958556164576e-08,1.2364928450886419,8.7438856956501e-05,0.00013321946518096706,0.015886237856128797,0.5032013523698067,8.267732322220223e-05,0.0,0.00013798075823723277,1.825935395379237e-05,0,s207
0,wfpt,0.0,0.015385329313313725,1.5608734884153556e-15,1.19579386456428,0.0002247433078451655,0.00029854269764384433,0.017538111096930206,0.3822692481350385,0.00021997106535742716,0.0,0.0003033145650861435,6.7854275767076905e-12,0,s209
0,wfpt,0.0,0.01700852493023432,1.7661475015466612e-26,1.3169099977896925,0.0002225938789702786,0.0005454747177794372,0.02071098486333569,0.8162064734836136,0.0002177405434713453,0.0,0.0005503264623281101,1.2708530369072905e-11,0,s212
0,wfpt,0.0,0.00292482604993634,0.3617171693885798,1.2914270941517347,4.092672873934333e-06,-8.041849963724701e-07,0.002395299790184901,0.6630043151131718,-6.920423258893749e-07,0.0,3.9805307399110035e-06,0.35504038670206817,0,s216
0,wfpt,0.0,0.00010196311808096867,0.6914539706589524,1.260862050383064,7.358415543556873e-09,-4.541735893814902e-06,-0.0010019754976405653,0.5436577602109499,-5.383535247149851e-06,0.0,8.491532308418925e-07,0.9705284833991329,0,s218
0,wfpt,0.0,-0.0033757657024083426,0.1373274653464985,1.2305095924635245,9.184456590594081e-06,5.778318902138757e-06,-0.0034830134037090845,0.41794585944695894,4.399765753615448e-06,0.0,1.0563003143171379e-05,0.16590767911887944,0,s226
0,wfpt,0.0,0.06941197003788176,1.1989309866651306e-163,1.1763300151431149,0.0030138138703483808,0.003528158847042495,0.06923770253943104,0.51047523670401,0.0030090662718659233,0.0,0.0035329039736438084,7.272786445412952e-140,0,s233
0,wfpt,0.0,0.007599758998666252,0.010376129923989315,1.235407392289493,2.6524905880842553e-05,2.6519764656951494e-05,0.007407683163867734,0.474281079930575,2.176308207735289e-05,0.0,3.1281565809448963e-05,0.01826827962919982,0,s237
0,wfpt,0.0,-0.003572620745158142,0.13302277097598159,1.2386935135743817,9.728405778841598e-06,5.985166249278251e-06,-0.003595161074737806,0.45036274281925814,4.966501991221506e-06,0.0,1.0747065186111904e-05,0.15291276581935445,0,s238
0,wfpt,0.0,0.002478680974834866,0.45644295165685034,1.2584376408074223,4.872639623454411e-06,-2.1779851078207457e-06,0.0017769940889883196,0.5519929001469942,-1.7359923498716512e-08,0.0,2.7120250045697958e-06,0.3181722336211998,0,s244
0,wfpt,0.0,-0.00041273307540543036,0.7312488234487531,1.257471186982991,9.305253445557327e-08,-4.2001882250009e-06,-0.0009055704325019879,0.5197028455100721,-4.668897136239636e-06,0.0,5.617592138129623e-07,0.8888271679008078,0,s254
0,wfpt,0.0,-9.10061700509549e-05,0.9192651137593795,1.225046183006925,8.279542607070312e-09,-4.961083227339458e-06,0.00022717679831950137,0.4426888799816523,-5.0043019956813595e-06,0.0,5.1498094344459844e-08,0.9675815374912836,0,s259
0,wfpt,0.0,0.0019176003519257175,0.27068032372406076,1.2718560487824995,3.3374579929690285e-06,1.0533507867060976e-06,0.0025250434950814717,0.6089387714592368,-1.6008459040595113e-06,0.0,5.991641576441609e-06,0.4110270402551668,0,s262
0,wfpt,0.0,-0.00016785743008652758,0.009820587655737203,1.2259733556477164,2.1727287746742263e-08,2.7050835041508847e-05,0.006029780908707502,0.42455537086620043,-4.751587866946849e-06,0.0,3.182399839396499e-05,0.9462098376676491,0,s265
0,wfpt,0.0,-0.005200424386261365,0.0779868609459473,1.2633225543556237,1.4142593479538057e-05,1.0376277491341845e-05,-0.00478100265794535,0.5266921156429676,9.216506240194988e-06,0.0,1.530235901747723e-05,0.090192658335391,0,s269
0,wfpt,0.0,0.03737349725959718,4.2737770739273463e-45,1.2150627136066068,0.0006143554923057071,0.0009404019342837966,0.04299788374104973,0.5163652791587151,0.0006095964677220733,0.0,0.0009451593835957395,6.603929235819162e-30,0,s273
0,wfpt,0.0,-0.0033091547171602807,0.23827640208160158,1.2408309037848975,6.424386463810272e-06,1.869719744140852e-06,-0.0031962455396153462,0.45838068500109963,1.6396824206177385e-06,0.0,6.654422686658279e-06,0.2465610135354802,0,s275
0,wfpt,0.0,0.018284308912249043,5.172803587533051e-14,1.1998600171787688,0.00024420042720452173,0.00027149325020470183,0.01883455778527494,0.39860220364402693,0.00023932352206601504,0.0,0.00027636999841695875,1.4861593112951737e-12,0,s277
0,wfpt,0.0,0.01627632385673005,1.287713868194824e-07,1.2363332064696653,0.00014018628957623847,0.00012801520045346848,0.014924565960038251,0.5182323863788478,0.00013542500702257154,0.0,0.00013277651829213255,5.7650053069172116e-08,0,s284
0,wfpt,0.0,0.002280084352591994,0.9900947592432203,1.296287191463795,5.174647417005573e-06,-4.913295826414199e-06,-2.6658386171572734e-05,0.7258448389971248,2.598709403223154e-07,0.0,7.573792704107518e-10,0.3048469966807683,0,s285
0,wfpt,0.0,0.01907014989735364,1.7560760786700575e-43,1.2493849607995677,0.0003190447789149786,0.000905224759638168,0.030291750186111344,0.5983958393645532,0.0003142841667181928,0.0,0.0009099823764612269,2.705800164201657e-16,0,s286
0,wfpt,0.0,0.002653822791090773,0.07530007835001311,1.2489705831083313,5.161490228000609e-06,1.0477250705798191e-05,0.004325321266412247,0.5170476873922891,3.188533089781842e-07,0.0,1.5319838431393507e-05,0.3018875345145634,0,s291
0,wfpt,0.0,0.025436403988719374,5.548573913896894e-22,1.2114652925763232,0.00045662322887185525,0.0004374464756065066,0.02374951868166949,0.4714973929727761,0.00045186345317516086,0.0,0.00044220631995584014,1.2012726735724863e-22,0,s294
0,wfpt,0.0,0.004996880409550406,0.0042477158046549555,1.2374425354873566,2.9373600323845395e-05,3.7271326046472986e-05,0.005677930395913553,0.5095213055762255,2.4178569898891666e-05,0.0,4.246596460899532e-05,0.01741485577795439,0,s295
0,wfpt,0.0,0.06870797924474184,1.6837767700443559e-167,1.1669189225430254,0.0020989752949012175,0.003620835437762815,0.07725465190817371,0.46890676750773796,0.0020942119987136243,0.0,0.0036255914469301986,9.83134245308075e-98,0,s301
0,wfpt,0.0,0.0017492432838948479,0.6219088411512543,1.262946899184446,1.384364105572189e-06,-3.673844276130822e-06,0.0014039757928005717,0.5526710476362966,-3.4700452364866408e-06,0.0,1.1805660552477448e-06,0.5933287450375246,0,s305
0,wfpt,0.0,-0.003847607700578584,0.18257283469768218,1.2791329043212558,7.4179543487762345e-06,3.697944197744718e-06,-0.0036236033681488374,0.5828792495465422,2.6560395589569907e-06,0.0,8.459854026088287e-06,0.2119938462491719,0,s307
0,wfpt,0.0,0.012981486791458028,2.0472900987068752e-07,1.26432496000536,7.955913305968121e-05,0.00012374592651231975,0.0147925389643002,0.6064613036320744,7.479756180250874e-05,0.0,0.00012850726468094376,4.3599440497093954e-05,0,s313
0,wfpt,0.0,-0.0014677219312405135,0.6151200588237447,1.2562711504251267,1.3259909347196341e-06,-3.653884878884739e-06,-0.0012342748199034317,0.5193886352232625,-3.5640259554714504e-06,0.0,1.2361324507326188e-06,0.6025533487276514,0,s314
0,wfpt,0.0,0.008602797133014732,0.004461397835555413,1.2679266794999715,4.004483903108369e-05,3.4480519435997614e-05,0.007682495092972486,0.6129487841169119,3.517880648984395e-05,0.0,3.9346555375296965e-05,0.004121990032256807,0,s326
0,wfpt,0.0,0.0521350432857357,3.316353347547168e-57,1.1962249104697822,0.0010914249662522524,0.0012045257940520582,0.04854591092322785,0.5147687034933178,0.0010866682134497152,0.0,0.00120928198562531,8.380570858830175e-52,0,s328
0,wfpt,0.0,0.014879923499037686,2.4585696936099093e-14,1.1816995877860794,0.00019530588147598227,0.0002719947743257123,0.017110276725379195,0.3248426121501172,0.00019054486139902238,0.0,0.0002767554065440381,1.5085274768308538e-10,0,s329
0,wfpt,0.0,0.010823055569183278,1.6153083331333725e-12,1.2568518933977397,9.20521001971375e-05,0.00023340315894737618,0.01609676174663545,0.5664084016356975,8.727922433249269e-05,0.0,0.00023817533731984586,1.1255363369958914e-05,0,s334
0,wfpt,0.0,0.00794971153542583,0.0002520103412786244,1.2262376969645066,3.311154665930349e-05,5.90329090781605e-05,0.010281356167833064,0.44822264729209915,2.8349754221057566e-05,0.0,6.379455540550527e-05,0.008365741322782517,0,s336
0,wfpt,0.0,-0.01441268349039146,4.253306092638514e-10,1.2663661488631774,0.0001513348943612547,0.00018133651913798676,-0.013761783463213027,0.494563180403347,0.00014656230147203075,0.0,0.00018610894603965367,1.7930429161587036e-08,0,s339
0,wfpt,0.0,0.015727222320113816,7.865137514899169e-07,1.231567310047748,0.00016482512368798385,0.0001127208293332238,0.012390235635263591,0.5007295548645525,0.00016000659447379384,0.0,0.00011753958643168083,4.963653397784081e-09,0,s346
0,wfpt,0.0,0.0021240159197277904,0.6752853232524714,1.2529376752537598,2.817506709829054e-06,-3.926309517288118e-06,0.001082100006304839,0.5197951009011063,-1.944429987021934e-06,0.0,8.356366172357355e-07,0.4417739889244138,0,s357
0,wfpt,0.0,0.0017761488026635207,0.1536813475137849,1.2401090626905025,2.95920768378366e-06,4.930187542884212e-06,0.003141339832858036,0.49165867915621375,-1.8027283383847958e-06,0.0,9.69209150336603e-06,0.43051744757959964,0,s359
0,wfpt,0.0,0.20614989701484343,0.0,1.0033144328187809,0.01918626615489416,0.025490798265520254,0.20573501046878295,0.43332512552482727,0.01918152787851546,0.0,0.025495506062184647,0.0,0,s365
0,wfpt,0.0,0.03726259945356469,3.9983719286046806e-32,1.1972884553626812,0.0006454939097877421,0.0006609956669432204,0.03378565760766467,0.4548574780766771,0.0006407122635226914,0.0,0.0006657772161580144,3.3855949354494613e-31,0,s368
0,wfpt,0.0,0.10577334399154156,1.3916880886153088e-300,1.164106184281527,0.003973697073113902,0.00683766223829374,0.11276582570556662,0.6087581396166534,0.0039687168917974525,0.0,0.00684262807481173,3.4178450903524587e-175,0,s369
0,wfpt,0.0,0.09219017418287895,0.0,1.230067315449031,0.005530077099818342,0.009096240482984852,0.09556068356709747,0.8005268030161106,0.005525284427489452,0.0,0.009101015945804036,3.221571183336413e-252,0,s372
0,wfpt,0.0,-0.0010176193077999544,0.6982031319920492,1.2494274568605506,9.020011099147851e-07,-4.5927575478277305e-06,-0.0009364362544433827,0.5161004530313718,-4.503516295883969e-06,0.0,8.1270190199767e-07,0.682912046779458,0,s373
0,wfpt,0.0,0.003261285865721382,0.12128484917281976,1.239695810341589,6.3115931034918304e-06,6.669841572159996e-06,0.004201528797786609,0.4756531258030275,1.5496730452202456e-06,0.0,1.1431737248601692e-05,0.24962111391483804,0,s374
0,wfpt,0.0,0.0470254879707672,5.458384525995456e-63,1.203108958546419,0.0010310005994201843,0.0013307282961732003,0.04846987495148161,0.5172649828751832,0.0010262435588798136,0.0,0.0013354838867792873,4.941287350051111e-49,0,s376
0,wfpt,0.0,0.0042457548681503615,0.14385050911710356,1.2218150592998374,9.632789623847948e-06,5.410921219417553e-06,0.0039932803948444645,0.4148812576504627,4.870885380925394e-06,0.0,1.0172822890730515e-05,0.15494589219271335,0,s380
0,wfpt,0.0,0.02038533463902646,1.0965290291872975e-13,1.2575794256891335,0.00014407935861715515,0.00025799786946933967,0.023211764747086402,0.6028536931566463,0.00013931809460210332,0.0,0.00026275856833990474,3.781334093206097e-08,0,s383
0,wfpt,0.0,-0.0026193636914053006,0.6234443584420661,1.2984431370338014,3.412125594182136e-06,-3.6753007617296163e-06,-0.0013243433534712943,0.6643982240609017,-1.4305197963970784e-06,0.0,1.1673554995983437e-06,0.4012434647738835,0,s384
0,wfpt,0.0,0.003684615707353769,0.001064831762828262,1.2350047495136325,1.167650009903376e-05,4.6800938430124894e-05,0.007352044298313717,0.48156039401443124,6.857232812129688e-06,0.0,5.1620013216346905e-05,0.119576536864847,0,s388
0,wfpt,0.0,0.01919279861003148,2.3813651591101638e-24,1.2331227803865104,0.0003193158719442257,0.0004947126207291985,0.022378302006033385,0.5398508175045602,0.00031449801761451734,0.0,0.0004995295368944719,3.9382311505018944e-16,0,s391
0,wfpt,0.0,0.006082181720630564,0.005359343604125312,1.205446620110357,3.061446557384162e-05,3.216183676046924e-05,0.006570437157939035,0.37223617862656344,2.585266124466301e-05,0.0,3.692361104590258e-05,0.011226800208235433,0,s396
0,wfpt,0.0,0.020272888731007806,9.589043824815952e-18,1.2201728219631864,0.00025346278128002275,0.00034646129795112834,0.021104356326575854,0.4787872533421489,0.00024869067587940386,0.0,0.0003512329366639477,3.1593725371613515e-13,0,s397
