,node,m_sample,m_kl,m_level_2,m_int_pval,m_int_val,m_log_int_pval,m_log_int_val,m_log_rsq,m_log_rsq_adj,m_log_slope_pval,m_log_slope_val,m_rsq,m_rsq_adj,m_slope_pval,m_slope_val,sem_sample,sem_kl,sem_level_2,sem_int_pval,sem_int_val,sem_log_int_pval,sem_log_int_val,sem_log_rsq,sem_log_rsq_adj,sem_log_slope_pval,sem_log_slope_val,sem_rsq,sem_rsq_adj,sem_slope_pval,sem_slope_val,subj_id
0,wfpt,24.5,2.9765229313227635,0.0,1.5499878957860928e-06,0.07519942756753167,0.029330062901697384,0.18031760421149845,0.7811409635442854,0.7806319890409,7.904448199727788e-81,0.8328558094788185,0.8239191434953512,0.8235096531313875,1.3732432056682555e-111,0.7113716884301691,2.0615528128088303,0.07844417690833773,0.0,1.3733338829576154e-06,0.0027236865684756393,0.01777416608987946,0.016131890625551832,0.010679181822663447,0.010704017129227784,7.904448199045173e-81,0.0128708749700835,0.005427028514521133,0.005439649511066532,1.3732432056682554e-111,0.006578050939382489,005
0,wfpt,24.5,4.516231168048359,0.0,0.00016646164329018202,0.07362103102655079,0.07448345735946635,0.0585847319157428,0.920946969766579,0.9207660703838936,4.071680833468761e-172,0.9340192014758629,0.9134883401415783,0.9132903729565477,9.27614266281984e-179,0.7708974374688421,2.0615528128088303,0.0803254968217246,0.0,0.00010021070929609409,0.0033161014879389,0.02427958729369133,0.01247251998468217,0.005146125805438409,0.005157901837029804,0.0,0.009802148661508938,0.0033828697160655113,0.0033906108366972393,0.0,0.007309681576785494,007
0,wfpt,24.5,3.1626781360475418,0.0,8.829219186727888e-19,0.10213227382734746,0.03445694943188712,0.1808775363659429,0.8585833653105719,0.8582677031795688,5.188001210487286e-81,0.8252102998403136,0.8830556354542968,0.8827945989262931,6.046203217708345e-158,0.6002892316492854,2.0615528128088303,0.07264706986206172,0.0,8.829177133780661e-19,0.002950365210950025,0.018555681812057846,0.018098935662261163,0.009283362765133047,0.009304084557019504,5.188001210487284e-81,0.014655525425011137,0.0032822745629230952,0.003289601068643906,6.046203217708789e-158,0.0078057002221332845,009
0,wfpt,24.5,3.2180396686009205,0.0,4.50988562916836e-25,0.12067825623238554,0.020718760398522596,0.21468029485153475,0.8574532677790035,0.8571399782576388,7.744005500008693e-115,0.8047333002936714,0.8789734118539754,0.8787074193525554,5.915682803689306e-177,0.6275594882260938,2.0615528128088303,0.08548116668454055,0.0,4.400289821452535e-25,0.0032866555816977124,0.0178272633199869,0.016063819518970287,0.008302863403953096,0.008321111455390356,7.744005500008693e-115,0.012710933072093934,0.0030784176580485466,0.003085183411143161,0.0,0.0071784149570744415,011
0,wfpt,24.5,3.1125209733490635,0.0,3.4239690593684635e-17,0.10374014043977135,0.008639661499354596,0.26465109181883434,0.8216423779875225,0.821263699384524,1.451208143428188e-101,0.7606489111306711,0.8817086806578683,0.8814575313599015,4.079583655067133e-188,0.6210856919374717,2.0615528128088303,0.06748612619203379,0.0,3.423969054595854e-17,0.0029004168797972987,0.008639646427199511,0.015749890905068065,0.008649698406972512,0.008668062947114709,1.451207756467566e-101,0.012673056737370502,0.0024879916637417844,0.002493274023962045,0.0,0.007794866659168552,012
0,wfpt,24.5,3.8562012026934234,0.0,1.0529608248407263e-31,0.1370710145901385,1.0977041360153682e-05,0.27138927788068734,0.8443531317562951,0.8439780790617324,6.449714952750928e-144,0.7606905008652819,0.7755668501198458,0.7750260473490508,2.261481092814318e-122,0.5371936956203028,2.0615528128088303,0.08271325773669189,0.0,1.0529596153459373e-31,0.0018484485149679406,1.0976861600974897e-05,0.012250771205218851,0.004314140352766249,0.004324535871688576,6.295994623673831e-144,0.009844280494927833,0.0025471343699709527,0.0025532720431516048,2.241681005955244e-122,0.005963411996901961,014
0,wfpt,24.5,3.308441518305442,0.0,2.5472710541118402e-42,0.15475941700928256,3.247362961747193e-14,0.3779076032655362,0.7443558759368242,0.7437735430801885,6.522848726476681e-49,0.6649656755323837,0.7474449999934961,0.7468697038659188,4.563069754272266e-114,0.46960529731856965,2.0615528128088303,0.08458234341149365,0.0,2.5095972167324675e-42,0.0021491292370642585,3.2473628916401755e-14,0.014175464978987825,0.01102180937425412,0.011046916001530316,6.52284872647668e-49,0.01146032633073751,0.0031428801623376193,0.0031500393426618497,4.5523734566696006e-114,0.004455907784462258,015
0,wfpt,24.5,4.173636554475172,0.0,2.378733202847747e-23,0.1637868555241966,0.00037745096082067686,0.2644087058000443,0.849870655324101,0.8495278942631972,2.901430395611994e-122,0.7679653254123109,0.8950968860613838,0.8948573812350399,4.5610228814610175e-161,0.6626965365254179,2.0615528128088303,0.08243627903291346,0.0,2.3783027420543956e-23,0.004953907568850408,0.00036902838071245655,0.026234554263407137,0.01068652230507158,0.010710920757822885,2.8947784535643414e-122,0.019728140646073096,0.003977683675886037,0.0039867651454656835,4.561044626375796e-161,0.009055504301945358,017
0,wfpt,24.5,3.3361544101759937,0.0,4.895809297061682e-12,0.09172376069004612,0.0020210054507665354,0.2414617792181011,0.8559373229291606,0.8556084127075374,2.904572278077819e-97,0.7853307209846916,0.8732271343920006,0.8729376986257725,4.595412628838234e-166,0.6617513451266529,2.0615528128088303,0.07617628582051127,0.0,4.893966098910095e-12,0.002490139152572685,0.002019390160419291,0.013839417477064362,0.008636121834843856,0.008655839007982767,2.904572278077819e-97,0.011433985414450006,0.0033825720469178823,0.0033902948141482907,0.0,0.007911584081030064,026
0,wfpt,24.5,3.309239266078436,0.0,1.4683560621776272e-24,0.1680597185668053,0.0009122744090109716,0.2231559410743097,0.7850022016573035,0.7845201438134858,1.2962196482043152e-83,0.795769061502657,0.7409259345408442,0.7403450509860028,3.2108644968062826e-111,0.5581117388451239,2.0615528128088303,0.08112104442388268,0.0,1.4683372331243643e-24,0.002929386614856219,0.0005530424256789899,0.014252679483969537,0.008958789280414752,0.008978876251895498,1.2962196482043152e-83,0.011234054198936921,0.004694772459447491,0.004705298855096476,2.624339910512788e-111,0.006456220401781223,027
0,wfpt,24.5,3.4361447828088143,0.0,1.428125276089627e-26,0.10517731859386059,0.0029183229154591617,0.2494940107048692,0.861492103135507,0.8611822420686961,1.2789306942260248e-52,0.777937190925072,0.9175422165638131,0.9173577472496379,1.4043278141811077e-204,0.6534096025771099,2.0615528128088303,0.08214576805468143,0.0,1.4281250500054444e-26,0.0024749978530779174,0.002455002185881544,0.023691551549736026,0.013692950905869783,0.013723583905659203,1.2789306942260248e-52,0.019060842985620205,0.0022441679072707824,0.0022491884171304483,0.0,0.008337187214053255,028
0,wfpt,24.5,3.1930876266107004,0.0,1.4043407794817177e-37,0.11926201827696126,4.429022231980095e-15,0.36527057910961597,0.7248143481005153,0.724172889704479,8.166479306084716e-76,0.6720888678931396,0.7645523676599671,0.7640035386801537,1.344823006271742e-112,0.4926180342961461,2.0615528128088303,0.07303646869171503,0.0,1.3811769598049837e-37,0.0017656960440054906,4.429014720651707e-15,0.011726439411485979,0.008598838252327693,0.00861888216433778,8.166479305969128e-76,0.00970686654337799,0.0037309470345818748,0.0037396438808163348,1.3448169917320174e-112,0.00593658368315151,032
0,wfpt,24.5,3.7459196285056766,0.0,0.004952340580209689,0.05233345768962924,0.06461529869520423,0.040332437822844944,0.9339058213646164,0.9337503056501801,1.850439028298823e-163,0.9538656528370351,0.9350069639304661,0.934854039139714,5.785619026371137e-191,0.820096802290016,2.0615528128088303,0.07218265189109581,0.0,0.003353983860851304,0.0028450746570002606,0.02414357003263806,0.011152620267226543,0.005271941010335476,0.0052843455774186174,0.0,0.008578110440739604,0.003211161769213015,0.003218717443964105,0.0,0.006166254822755751,034
0,wfpt,24.5,3.860656905088571,0.0,2.1600268652556632e-05,0.10521308859203984,0.07552667445146043,0.15843420214460524,0.8660000308271172,0.8656940948244392,1.5680324242939357e-110,0.8569150086562805,0.9141096160590462,0.9139135192920577,1.5841920545142353e-186,0.7608952185990357,2.0615528128088303,0.08598083979112583,0.0,2.1596355133552263e-05,0.004027802905252822,0.033095391935844126,0.017843587806979276,0.009011021035693437,0.009031594143080869,1.5680324242939357e-110,0.013814806604673867,0.0037554133779334788,0.0037639873810794496,0.0,0.007098632465611068,042
0,wfpt,24.5,3.353108145095423,0.0,5.254216794724989e-16,0.11221655255245523,0.006945062657319796,0.2308733158427421,0.8147499421164976,0.814318123799753,7.714904866465944e-68,0.7897916960321483,0.8177512716666486,0.8173264494560817,1.2210752874449448e-129,0.6023622160034858,2.0615528128088303,0.07423982498616614,0.0,5.254216650913851e-16,0.0023970416763142567,0.004347259278673347,0.018381704526054365,0.01161341330641674,0.01164048419990489,7.714904296094294e-68,0.015106150264795098,0.003771148256100815,0.0037799388114763415,1.2210752874237062e-129,0.006276515472370541,049
0,wfpt,24.5,3.1972561632242518,0.0,0.04255709437710966,0.04853484177870668,0.1482460419608798,0.04592528559469203,0.8808963374925252,0.8806385373572273,2.3845495273036024e-134,0.9472464573180107,0.9085702717307373,0.9083723718859986,7.692748743055631e-170,0.816436418266958,2.0615528128088303,0.07798796291423843,0.0,0.02273192319317892,0.00340968004082428,0.035780964139668386,0.011771116379814732,0.008586472126091446,0.008605057563593812,2.2374993102995972e-134,0.009043305103350491,0.005619423996211499,0.005631587251614555,0.0,0.0075515433453122735,060
0,wfpt,24.5,3.97867681466182,0.0,3.031368110142729e-06,0.15286406940556246,0.08152329739633093,0.1753134151133957,0.8374166402866899,0.8370304565344021,3.5696837712318075e-98,0.837094761437697,0.8151100737407773,0.8146709052698526,1.0839260872505066e-105,0.6658556127212542,2.0615528128088303,0.09549390571468011,0.0,3.0311228055163476e-06,0.005513954917509484,0.03424149564802248,0.01823059635434195,0.010577519109820379,0.010602643858299766,3.5696815837610814e-98,0.013742334563367485,0.0069076898464151965,0.006924097660777227,1.0839260872476153e-105,0.008791366615425908,062
0,wfpt,24.5,2.811213285250635,0.0,2.788439735569232e-41,0.1419567947149753,3.622851354094385e-15,0.34021314179732653,0.812987862425687,0.8125813143005257,6.912386185134108e-113,0.7059292686313163,0.8115914697730657,0.811181886011703,3.2836102772790953e-141,0.5597194427691694,2.0615528128088303,0.052914438041568236,0.0,2.788334937679858e-41,0.0025030579628966135,3.0577972102241026e-15,0.011074734164555986,0.007017915429499725,0.007033171767389942,6.912386185040924e-113,0.009058527399202055,0.0038923237121112632,0.003900785285398464,3.283089617855578e-141,0.0060708488695763755,063
